Time (hr),Time (month),Q (Rejection) (w) (before time),Q (Rejection) (W/m) (before time),Tb (C),GHE ExFT (C)
9732.5,13.0,4770.641303355886,1.1045329430694173,20.48147381503935,20.634786261045654
9732.5,13.340029761904763,19135.273315696224,4.430335128519501,21.247940918852443,21.862884564891154
9733.5,13.340029761904763,19135.273315696224,4.430335128519501,21.247940918852443,21.862884564891154
9733.5,13.340029761904763,19135.273315696224,4.430335128519501,21.247940918852443,21.862884564891154
9733.5,13.341517857142858,-92510.84569,-21.41877164060469,22.66260837634116,19.689619393734436
10164.5,13.341517857142858,-92510.84569,-21.41877164060469,22.66260837634116,19.689619393734436
10164.5,13.341517857142858,-92510.84569,-21.41877164060469,22.66260837634116,19.689619393734436
10164.5,13.982886904761905,19135.273315696224,4.430335128519501,21.374956248994113,21.989899895032824
10165.5,13.982886904761905,19135.273315696224,4.430335128519501,21.374956248994113,21.989899895032824
10165.5,13.982886904761905,19135.273315696224,4.430335128519501,21.374956248994113,21.989899895032824
10165.5,13.984375,235342.5286,54.48818286990062,18.63656627416455,26.19968754333094
10176.0,13.984375,235342.5286,54.48818286990062,18.63656627416455,26.19968754333094
10176.0,13.984375,235342.5286,54.48818286990062,18.63656627416455,26.19968754333094
10176.0,14.0,19135.273315696224,4.430335128519501,21.606727953458076,22.221671599496787
10920.0,14.0,19135.273315696224,4.430335128519501,21.606727953458076,22.221671599496787
10920.0,14.0,19135.273315696224,4.430335128519501,21.606727953458076,22.221671599496787
10920.0,15.0,37575.567642551476,8.699763758498452,22.65360450612396,23.861157499324786
11580.5,15.0,37575.567642551476,8.699763758498452,22.65360450612396,23.861157499324786
11580.5,15.0,37575.567642551476,8.699763758498452,22.65360450612396,23.861157499324786
11580.5,15.917361111111111,23266.648908330528,5.386860709063051,22.060407877585273,22.808120109061743
11581.5,15.917361111111111,23266.648908330528,5.386860709063051,22.060407877585273,22.808120109061743
11581.5,15.917361111111111,23266.648908330528,5.386860709063051,22.060407877585273,22.808120109061743
11581.5,15.91875,178298.5379,41.28095077555441,20.096819697130577,25.826738009280298
11640.0,15.91875,178298.5379,41.28095077555441,20.096819697130577,25.826738009280298
11640.0,15.91875,178298.5379,41.28095077555441,20.096819697130577,25.826738009280298
11640.0,16.0,23266.648908330528,5.386860709063051,22.102897635343346,22.850609866819816
12180.5,16.0,23266.648908330528,5.386860709063051,22.102897635343346,22.850609866819816
12180.5,16.0,23266.648908330528,5.386860709063051,22.102897635343346,22.850609866819816
12180.5,16.726478494623656,35498.18695205528,8.218793745864037,22.90299616024521,24.043789090239816
12181.5,16.726478494623656,35498.18695205528,8.218793745864037,22.90299616024521,24.043789090239816
12181.5,16.726478494623656,35498.18695205528,8.218793745864037,22.90299616024521,24.043789090239816
12181.5,16.72782258064516,201600.7762,46.67605139473082,20.799406151657234,27.27818041922781
12324.5,16.72782258064516,201600.7762,46.67605139473082,20.799406151657234,27.27818041922781
12324.5,16.72782258064516,201600.7762,46.67605139473082,20.799406151657234,27.27818041922781
12324.5,16.920026881720432,35498.18695205528,8.218793745864037,22.9711189656843,24.111911895678908
12325.5,16.920026881720432,35498.18695205528,8.218793745864037,22.9711189656843,24.111911895678908
12325.5,16.920026881720432,35498.18695205528,8.218793745864037,22.9711189656843,24.111911895678908
12325.5,16.921370967741936,-1096.219363,-0.25380453533832714,23.43494885396545,23.399720032259076
12384.0,16.921370967741936,-1096.219363,-0.25380453533832714,23.43494885396545,23.399720032259076
12384.0,16.921370967741936,-1096.219363,-0.25380453533832714,23.43494885396545,23.399720032259076
12384.0,17.0,35498.18695205528,8.218793745864037,22.97998396883137,24.120776898825977
12756.5,17.0,35498.18695205528,8.218793745864037,22.97998396883137,24.120776898825977
12756.5,17.0,35498.18695205528,8.218793745864037,22.97998396883137,24.120776898825977
12756.5,17.51736111111111,34577.48531682453,8.005626328281231,23.05998709350252,24.17119175417159
12757.5,17.51736111111111,34577.48531682453,8.005626328281231,23.05998709350252,24.17119175417159
12757.5,17.51736111111111,34577.48531682453,8.005626328281231,23.05998709350252,24.17119175417159
12757.5,17.51875,-15497.96112,-3.5881986338833354,23.69458512420398,23.196532519463734
13020.5,17.51875,-15497.96112,-3.5881986338833354,23.69458512420398,23.196532519463734
13020.5,17.51875,-15497.96112,-3.5881986338833354,23.69458512420398,23.196532519463734
13020.5,17.884027777777778,34577.48531682453,8.005626328281231,23.133288883055876,24.244493543724946
13021.5,17.884027777777778,34577.48531682453,8.005626328281231,23.133288883055876,24.244493543724946
13021.5,17.884027777777778,34577.48531682453,8.005626328281231,23.133288883055876,24.244493543724946
13021.5,17.885416666666668,262534.9161,60.783958612531094,20.246075437378856,28.683069038435637
13104.0,17.885416666666668,262534.9161,60.783958612531094,20.246075437378856,28.683069038435637
13104.0,17.885416666666668,262534.9161,60.783958612531094,20.246075437378856,28.683069038435637
13104.0,18.0,34577.48531682453,8.005626328281231,23.193037356316175,24.304242016985246
13452.408351300655,18.0,34577.48531682453,8.005626328281231,23.193037356316175,24.304242016985246
13452.408351300655,18.0,34577.48531682453,8.005626328281231,23.193037356316175,24.304242016985246
13452.408351300655,18.468290794758946,56296.47083996262,13.034160958096848,24.53052434226045,26.339704512634153
13453.591648699345,18.468290794758946,56296.47083996262,13.034160958096848,24.53052434226045,26.339704512634153
13453.591648699345,18.468290794758946,56296.47083996262,13.034160958096848,24.53052434226045,26.339704512634153
13453.591648699345,18.469881248251806,160444.917,37.14735296696403,23.453263325712935,28.60942601127157
13596.5,18.469881248251806,160444.917,37.14735296696403,23.453263325712935,28.60942601127157
13596.5,18.469881248251806,160444.917,37.14735296696403,23.453263325712935,28.60942601127157
13596.5,18.661962365591396,56296.47083996262,13.034160958096848,24.666147680167988,26.475327850541692
13597.5,18.661962365591396,56296.47083996262,13.034160958096848,24.666147680167988,26.475327850541692
13597.5,18.661962365591396,56296.47083996262,13.034160958096848,24.666147680167988,26.475327850541692
13597.5,18.663306451612904,-47386.48115,-10.971256516287378,25.98023648389214,24.457393563878927
13848.0,18.663306451612904,-47386.48115,-10.971256516287378,25.98023648389214,24.457393563878927
13848.0,18.663306451612904,-47386.48115,-10.971256516287378,25.98023648389214,24.457393563878927
13848.0,19.0,56296.47083996262,13.034160958096848,24.83627127229456,26.645451442668264
14028.5,19.0,56296.47083996262,13.034160958096848,24.83627127229456,26.645451442668264
14028.5,19.0,56296.47083996262,13.034160958096848,24.83627127229456,26.645451442668264
14028.5,19.24260752688172,41820.643034777866,9.682613928606408,24.228197418329053,25.57217292801746
14029.5,19.24260752688172,41820.643034777866,9.682613928606408,24.228197418329053,25.57217292801746
14029.5,19.24260752688172,41820.643034777866,9.682613928606408,24.228197418329053,25.57217292801746
14029.5,19.243951612903224,196911.7231,45.590408335147096,22.26356942210267,28.591653215478775
14388.5,19.243951612903224,196911.7231,45.590408335147096,22.26356942210267,28.591653215478775
14388.5,19.243951612903224,196911.7231,45.590408335147096,22.26356942210267,28.591653215478775
14388.5,19.726478494623656,41820.643034777866,9.682613928606408,24.289929129640146,25.633904639328552
14389.5,19.726478494623656,41820.643034777866,9.682613928606408,24.289929129640146,25.633904639328552
14389.5,19.726478494623656,41820.643034777866,9.682613928606408,24.289929129640146,25.633904639328552
14389.5,19.72782258064516,-13969.08566,-3.2342224692464123,24.996872134197744,24.54795247018954
14592.0,19.72782258064516,-13969.08566,-3.2342224692464123,24.996872134197744,24.54795247018954
14592.0,19.72782258064516,-13969.08566,-3.2342224692464123,24.996872134197744,24.54795247018954
14592.0,20.0,41820.643034777866,9.682613928606408,24.36079043718087,25.704765946869276
15312.0,20.0,41820.643034777866,9.682613928606408,24.36079043718087,25.704765946869276
15312.0,20.0,41820.643034777866,9.682613928606408,24.36079043718087,25.704765946869276
15312.0,21.0,47115.51606354228,10.908520744431366,24.949878745446632,26.464013754395996
15564.462914032472,21.0,47115.51606354228,10.908520744431366,24.949878745446632,26.464013754395996
15564.462914032472,21.0,47115.51606354228,10.908520744431366,24.949878745446632,26.464013754395996
15564.462914032472,21.33933187369956,41168.42756905144,9.531608346323909,24.723699249211528,26.046714736543336
15565.537085967528,21.33933187369956,41168.42756905144,9.531608346323909,24.723699249211528,26.046714736543336
15565.537085967528,21.33933187369956,41168.42756905144,9.531608346323909,24.723699249211528,26.046714736543336
15565.537085967528,21.34077565318216,236101.5087,54.66390736274698,22.445191322507878,30.03270367207665
16044.5,21.34077565318216,236101.5087,54.66390736274698,22.445191322507878,30.03270367207665
16044.5,21.34077565318216,236101.5087,54.66390736274698,22.445191322507878,30.03270367207665
16044.5,21.984543010752688,41168.42756905144,9.531608346323909,24.845114921028888,26.168130408360696
16045.5,21.984543010752688,41168.42756905144,9.531608346323909,24.845114921028888,26.168130408360696
16045.5,21.984543010752688,41168.42756905144,9.531608346323909,24.845114921028888,26.168130408360696
16045.5,21.985887096774192,-4206.731541,-0.9739725278475947,25.420351364339822,25.28516109090868
16056.0,21.985887096774192,-4206.731541,-0.9739725278475947,25.420351364339822,25.28516109090868
16056.0,21.985887096774192,-4206.731541,-0.9739725278475947,25.420351364339822,25.28516109090868
16056.0,22.0,41168.42756905144,9.531608346323909,24.802561944599038,26.125577431930846
16452.499294298414,22.0,41168.42756905144,9.531608346323909,24.802561944599038,26.125577431930846
16452.499294298414,22.0,41168.42756905144,9.531608346323909,24.802561944599038,26.125577431930846
16452.499294298414,22.550693464303354,41415.36422224629,9.588780883716973,25.044166231281956,26.375117436246374
16453.500705701583,22.550693464303354,41415.36422224629,9.588780883716973,25.044166231281956,26.375117436246374
16453.500705701583,22.550693464303354,41415.36422224629,9.588780883716973,25.044166231281956,26.375117436246374
16453.500705701583,22.55208431347442,-38025.86238,-8.804019211796275,26.04934162907004,24.82731766996921
16596.059095551536,22.55208431347442,-38025.86238,-8.804019211796275,26.04934162907004,24.82731766996921
16596.059095551536,22.55208431347442,-38025.86238,-8.804019211796275,26.04934162907004,24.82731766996921
16596.059095551536,22.75008207715491,41415.36422224629,9.588780883716973,25.100561822513328,26.431513027477745
16597.94090444846,22.75008207715491,41415.36422224629,9.588780883716973,25.100561822513328,26.431513027477745
16597.94090444846,22.75008207715491,41415.36422224629,9.588780883716973,25.100561822513328,26.431513027477745
16597.94090444846,22.752695700622862,343834.0318,79.60691045967467,23.950324896956136,35.000000000046754
16776.0,22.752695700622862,343834.0318,79.60691045967467,23.950324896956136,35.000000000046754
16776.0,22.752695700622862,343834.0318,79.60691045967467,23.950324896956136,35.000000000046754
16776.0,23.0,41415.36422224629,9.588780883716973,25.19774888015416,26.528700085118576
16884.495518724518,23.0,41415.36422224629,9.588780883716973,25.19774888015416,26.528700085118576
16884.495518724518,23.0,41415.36422224629,9.588780883716973,25.19774888015416,26.528700085118576
16884.495518724518,23.1458273101136,13052.052903057713,3.0219044965654622,23.931598908685046,24.351048208837593
16885.504481275486,23.1458273101136,13052.052903057713,3.0219044965654622,23.931598908685046,24.351048208837593
16885.504481275486,23.1458273101136,13052.052903057713,3.0219044965654622,23.931598908685046,24.351048208837593
16885.504481275486,23.147183442574576,202398.1251,46.86065930615578,21.553988563051714,28.058386955851212
17052.487298249038,23.147183442574576,202398.1251,46.86065930615578,21.553988563051714,28.058386955851212
17052.487298249038,23.147183442574576,202398.1251,46.86065930615578,21.553988563051714,28.058386955851212
17052.487298249038,23.37162271270032,13052.052903057713,3.0219044965654622,23.735325641650938,24.154774941803485
17053.512701750962,23.37162271270032,13052.052903057713,3.0219044965654622,23.735325641650938,24.154774941803485
17053.512701750962,23.37162271270032,13052.052903057713,3.0219044965654622,23.735325641650938,24.154774941803485
17053.512701750962,23.373000943213658,-48800.08536,-11.298544257939277,24.496832603357937,22.92856117481958
17520.0,23.373000943213658,-48800.08536,-11.298544257939277,24.496832603357937,22.92856117481958
17520.0,23.373000943213658,-48800.08536,-11.298544257939277,24.496832603357937,22.92856117481958
17520.0,24.0,13052.052903057713,3.0219044965654622,23.557502092069225,23.97695139222177
17940.49930268053,24.0,13052.052903057713,3.0219044965654622,23.557502092069225,23.97695139222177
