Month,Day,Hour,Time (Hours),Loading (W) (Extraction)
1,586,6,14045,0.0
1,586,7,14046,0.0
1,586,8,14047,0.0
1,586,9,14048,0.0
1,586,10,14049,0.0
1,586,11,14050,0.0
1,586,12,14051,0.0
1,586,13,14052,-187432.7649
1,586,14,14053,-100279.7753
1,586,15,14054,-101532.3284
1,586,16,14055,-88835.22645
1,586,17,14056,-90894.41098
1,586,18,14057,-72842.08106
1,586,19,14058,-90811.28041
1,586,20,14059,-48192.56687
1,586,21,14060,-66042.52825
1,586,22,14061,-55501.77137
1,586,23,14062,-58858.47962
1,586,24,14063,-55442.81758
1,587,1,14064,-53716.77776
1,587,2,14065,-51509.83027
1,587,3,14066,-51575.7849
1,587,4,14067,-50077.89828
1,587,5,14068,-42675.14538
1,587,6,14069,-52968.22064
1,587,7,14070,0.0
1,587,8,14071,-125696.5164
1,587,9,14072,-81454.19293
1,587,10,14073,-39663.01693
1,587,11,14074,-62349.51635
1,587,12,14075,-48591.50932
1,587,13,14076,-85282.68963
1,587,14,14077,-66866.87849
1,587,15,14078,-107189.088
1,587,16,14079,-82702.03196
1,587,17,14080,-43989.95112
1,587,18,14081,-53829.24188
1,587,19,14082,-56020.66594
1,587,20,14083,-54276.52956
1,587,21,14084,-52080.65099
1,587,22,14085,-47642.12285
1,587,23,14086,-50542.23161
1,587,24,14087,-42286.40969
1,588,1,14088,-40937.28452
1,588,2,14089,-42458.92066
1,588,3,14090,-40127.87036
1,588,4,14091,-41268.50339
1,588,5,14092,-31269.38077
1,588,6,14093,-47646.84593
1,588,7,14094,-41427.62036
1,588,8,14095,-61513.24743
1,588,9,14096,-83762.36204
1,588,10,14097,-65239.82671
1,588,11,14098,-74894.33674
1,588,12,14099,-92101.12493
1,588,13,14100,-100406.1697
1,588,14,14101,-84497.95246
1,588,15,14102,-88208.01155
1,588,16,14103,-84448.50784
1,588,17,14104,-96189.15482
1,588,18,14105,-86067.56177
1,588,19,14106,-91364.60987
1,588,20,14107,-74135.38645
1,588,21,14108,-46097.21349
1,588,22,14109,-41106.9558
1,588,23,14110,-30472.23192
1,588,24,14111,-52420.96844
1,589,1,14112,-41682.50396
1,589,2,14113,-23445.1562
1,589,3,14114,-71642.60964
1,589,4,14115,-49098.50615
1,589,5,14116,-43257.27133
1,589,6,14117,-37545.40948
1,589,7,14118,-54018.15458
1,589,8,14119,-60586.70988
1,589,9,14120,-45764.1172
1,589,10,14121,-49500.18524
1,589,11,14122,-50202.21552
1,589,12,14123,-54049.81013
1,589,13,14124,-66218.78086
1,589,14,14125,-53541.61088
1,589,15,14126,-56708.7814
1,589,16,14127,-50215.71374
1,589,17,14128,-53478.40099
1,589,18,14129,-54333.52028
1,589,19,14130,-58353.64997
1,589,20,14131,-55652.64315
1,589,21,14132,-55120.42324
1,589,22,14133,-51833.7598
1,589,23,14134,-50442.83459
1,589,24,14135,-46550.76325
1,590,1,14136,-44218.11544
1,590,2,14137,-41977.70332
1,590,3,14138,-43247.61359
1,590,4,14139,-43304.46949
1,590,5,14140,-42798.89985
1,590,6,14141,-44222.18414
1,590,7,14142,-50392.33038
1,590,8,14143,-39886.33321
1,590,9,14144,-45465.2647
1,590,10,14145,-38714.18263
1,590,11,14146,-42127.54364
1,590,12,14147,-41644.64891
1,590,13,14148,-39969.39804
1,590,14,14149,-40372.43142
1,590,15,14150,-45461.03538
1,590,16,14151,-43095.10448
1,590,17,14152,-44898.96555
1,590,18,14153,-40110.33771
1,590,19,14154,-48863.04605
1,590,20,14155,-44038.62482
1,590,21,14156,-48391.82156
1,590,22,14157,-43122.4563
1,590,23,14158,-36807.47238
1,590,24,14159,12842.40675
1,591,1,14160,-4807.634011
1,591,2,14161,-25982.96198
1,591,3,14162,-35425.09254
1,591,4,14163,-50522.22868
1,591,5,14164,-63437.81246
1,591,6,14165,-45435.09948
1,591,7,14166,-31501.16159
1,591,8,14167,-26734.63209
1,591,9,14168,-64229.133
1,591,10,14169,-33439.42593
1,591,11,14170,-52402.71784
1,591,12,14171,-17619.83079
1,591,13,14172,-48238.65247
1,591,14,14173,-34764.13126
1,591,15,14174,-33844.08818
1,591,16,14175,-32481.45282
1,591,17,14176,-52431.25011
1,591,18,14177,-26100.46774
1,591,19,14178,-24802.66478
1,591,20,14179,-53121.12796
1,591,21,14180,-34579.4946
1,591,22,14181,-28214.64392
1,591,23,14182,-52766.41016
1,591,24,14183,-26903.91251
1,592,1,14184,-30651.08507
1,592,2,14185,-35387.63062
1,592,3,14186,-49361.87866
1,592,4,14187,-41452.01701
1,592,5,14188,-34922.51698
1,592,6,14189,-43223.49081
1,592,7,14190,-51332.39167
1,592,8,14191,-38298.40602
1,592,9,14192,-97024.55667
1,592,10,14193,-48703.56786
1,592,11,14194,-42500.48414
1,592,12,14195,-54470.11013
1,592,13,14196,-51992.28263
1,592,14,14197,-52518.57357
1,592,15,14198,-62895.98172
1,592,16,14199,-65298.97761
1,592,17,14200,-52083.01778
1,592,18,14201,-58420.62528
1,592,19,14202,-42802.18868
1,592,20,14203,-47357.5533
1,592,21,14204,-33901.18114
1,592,22,14205,-21438.90706
1,592,23,14206,-8252.350205
1,592,24,14207,-12527.50052
1,593,1,14208,-18109.74046
1,593,2,14209,-16360.64898
1,593,3,14210,-19921.70847
1,593,4,14211,-15892.51467
1,593,5,14212,-12922.08224
1,593,6,14213,-32018.70307
1,593,7,14214,-51501.71985
1,593,8,14215,-53449.8577
1,593,9,14216,-25424.55467
1,593,10,14217,-30814.47774
1,593,11,14218,-47420.62607
1,593,12,14219,-18862.04522
1,593,13,14220,-56528.37471
1,593,14,14221,-56026.0027
1,593,15,14222,-47982.70647
1,593,16,14223,-59592.20859
1,593,17,14224,-91554.84813
1,593,18,14225,-76746.55648
1,593,19,14226,-49267.36546
1,593,20,14227,-35988.61455
1,593,21,14228,-26926.12791
1,593,22,14229,-13712.09034
1,593,23,14230,-20972.17216
1,593,24,14231,-19850.5741
1,594,1,14232,-6414.453083
1,594,2,14233,-20141.73683
1,594,3,14234,-23957.10677
1,594,4,14235,-12762.43245
1,594,5,14236,-16709.5328
1,594,6,14237,-23167.5401
1,594,7,14238,-12974.83117
1,594,8,14239,-4761.492176
1,594,9,14240,0.0
1,594,10,14241,0.0
1,594,11,14242,0.0
1,594,12,14243,0.0
1,594,13,14244,0.0
1,594,14,14245,0.0
1,594,15,14246,0.0
1,594,16,14247,0.0
1,594,17,14248,0.0
1,594,18,14249,0.0
1,594,19,14250,0.0
1,594,20,14251,0.0
1,594,21,14252,0.0
1,594,22,14253,0.0
1,594,23,14254,0.0
1,594,24,14255,0.0
1,595,1,14256,0.0
1,595,2,14257,0.0
1,595,3,14258,0.0
1,595,4,14259,-91779.09057
1,595,5,14260,-107523.6405
1,595,6,14261,-48904.15218
1,595,7,14262,-30931.67528
1,595,8,14263,-63106.85308
1,595,9,14264,-31580.17842
1,595,10,14265,-55158.98727
1,595,11,14266,-59857.20317
1,595,12,14267,-63774.94979
1,595,13,14268,-58788.24288
1,595,14,14269,-68819.18914
1,595,15,14270,-65811.09466
1,595,16,14271,-43941.87939
1,595,17,14272,-44370.67262
1,595,18,14273,-38824.38229
1,595,19,14274,-52055.22087
1,595,20,14275,-31458.30793
1,595,21,14276,-32194.05769
1,595,22,14277,-50178.08898
1,595,23,14278,-38706.34082
1,595,24,14279,-42037.57052
1,596,1,14280,-21511.48147
1,596,2,14281,-40994.36336
1,596,3,14282,-53676.38018
1,596,4,14283,-23721.12303
1,596,5,14284,-45248.6802
1,596,6,14285,-32818.67095
1,596,7,14286,-34614.99678
1,596,8,14287,-58127.93774
1,596,9,14288,-72974.88364
1,596,10,14289,-73329.43623
1,596,11,14290,-56568.35456
1,596,12,14291,-59780.28986
1,596,13,14292,-63705.27945
1,596,14,14293,-110162.7346
1,596,15,14294,-74512.30617
1,596,16,14295,-84030.64245
1,596,17,14296,-64944.99637
1,596,18,14297,-76423.04443
1,596,19,14298,-59794.62131
1,596,20,14299,-67928.98882
1,596,21,14300,-56183.54344
1,596,22,14301,-49819.05013
1,596,23,14302,-35616.51299
1,596,24,14303,-43728.90622
1,597,1,14304,-25909.38045
1,597,2,14305,-26983.24225
1,597,3,14306,-51687.11513
1,597,4,14307,-52034.08692
1,597,5,14308,-46662.23137
1,597,6,14309,-57330.71866
1,597,7,14310,-36114.86983
1,597,8,14311,-38403.54256
1,597,9,14312,-50875.32347
1,597,10,14313,-55509.43818
1,597,11,14314,-53493.14762
1,597,12,14315,-7334.527989
1,597,13,14316,-28732.42825
1,597,14,14317,-31665.11703
1,597,15,14318,-50619.30525
1,597,16,14319,-34431.65973
1,597,17,14320,-46829.1585
1,597,18,14321,-21727.50429
1,597,19,14322,-30177.57285
1,597,20,14323,-48467.87676
1,597,21,14324,-39508.02496
1,597,22,14325,-47171.23457
1,597,23,14326,9832.553418
1,597,24,14327,-50149.28657
1,598,1,14328,-26147.97819
1,598,2,14329,-20669.93142
1,598,3,14330,-27542.27055
1,598,4,14331,-29501.88277
1,598,5,14332,-30492.83906
1,598,6,14333,-46310.79176
1,598,7,14334,-23098.94299
1,598,8,14335,-12755.02532
1,598,9,14336,-15827.66016
1,598,10,14337,-21363.6478
1,598,11,14338,-28750.38274
1,598,12,14339,-28322.71305
1,598,13,14340,-30402.81337
1,598,14,14341,-52158.36716
1,598,15,14342,-23481.10984
1,598,16,14343,-42856.15322
1,598,17,14344,-30776.1099
1,598,18,14345,-16409.62769
1,598,19,14346,-21806.12063
1,598,20,14347,-23694.96936
1,598,21,14348,-26006.78662
1,598,22,14349,-23690.46896
1,598,23,14350,-42310.7281
1,598,24,14351,-17792.31133
1,599,1,14352,-31575.09705
1,599,2,14353,-19699.04838
1,599,3,14354,-11435.27917
1,599,4,14355,-25289.44455
1,599,5,14356,-22908.8954
1,599,6,14357,-37678.9928
1,599,7,14358,-49810.28429
1,599,8,14359,-54539.54987
1,599,9,14360,-56283.5627
1,599,10,14361,-70578.96896
1,599,11,14362,-62017.78479
1,599,12,14363,-75125.22892
1,599,13,14364,-76993.74175
1,599,14,14365,-101877.0427
1,599,15,14366,-87235.77896
1,599,16,14367,-93328.98907
1,599,17,14368,-69055.65792
1,599,18,14369,-70412.45991
1,599,19,14370,-83455.21683
1,599,20,14371,-70962.5403
1,599,21,14372,-57726.98418
1,599,22,14373,-50881.93954
1,599,23,14374,-48183.75703
1,599,24,14375,-53799.34728
1,600,1,14376,-49254.40051
1,600,2,14377,-45702.7943
1,600,3,14378,-45647.19423
1,600,4,14379,-54464.38061
1,600,5,14380,-50094.20192
1,600,6,14381,-53897.46274
1,600,7,14382,-60677.9085
1,600,8,14383,13969.08566
1,600,9,14384,-33410.13507
1,600,10,14385,-48849.58534
1,600,11,14386,-45839.51245
1,600,12,14387,-41732.84385
1,600,13,14388,-45727.14939
1,600,14,14389,-56705.75803
1,600,15,14390,-64899.72047
1,600,16,14391,-74569.37926
1,600,17,14392,-60383.47879
1,600,18,14393,-65012.89782
1,600,19,14394,-45286.82743
1,600,20,14395,-40995.85994
1,600,21,14396,-24618.68629
1,600,22,14397,-27807.98264
1,600,23,14398,-18617.95251
1,600,24,14399,-24803.16807
1,601,1,14400,-14720.18513
1,601,2,14401,-26904.52959
1,601,3,14402,-27660.34638
1,601,4,14403,-10054.73894
1,601,5,14404,-24678.46196
1,601,6,14405,-30355.39037
1,601,7,14406,-41106.62058
1,601,8,14407,-54252.15463
1,601,9,14408,-34458.45001
1,601,10,14409,-57910.47679
1,601,11,14410,-52653.57854
1,601,12,14411,-69122.89797
1,601,13,14412,-56557.41725
1,601,14,14413,-77477.17
1,601,15,14414,-74880.54921
1,601,16,14415,-57658.40185
1,601,17,14416,-61475.94078
1,601,18,14417,-60998.5092
1,601,19,14418,-52320.82452
1,601,20,14419,-39235.58627
1,601,21,14420,-45534.5913
1,601,22,14421,-10470.6555
1,601,23,14422,-18388.66207
1,601,24,14423,-53391.76226
1,602,1,14424,-17231.27298
1,602,2,14425,-24317.19036
1,602,3,14426,-23725.71783
1,602,4,14427,-19157.85813
1,602,5,14428,-10832.15161
1,602,6,14429,-44361.19978
1,602,7,14430,-19381.50954
1,602,8,14431,-49780.85462
1,602,9,14432,-44215.87727
1,602,10,14433,-38567.42873
1,602,11,14434,-36244.49848
1,602,12,14435,-42990.46753
1,602,13,14436,-50724.18565
1,602,14,14437,-54664.9645
1,602,15,14438,-60052.35671
1,602,16,14439,-45416.04904
1,602,17,14440,-58432.61894
1,602,18,14441,-57599.70548
1,602,19,14442,-53587.79238
1,602,20,14443,-38892.12086
1,602,21,14444,-29054.33666
1,602,22,14445,-18290.27027
1,602,23,14446,-21788.21785
1,602,24,14447,-22236.65707
1,603,1,14448,-33146.35513
1,603,2,14449,-24780.30442
1,603,3,14450,-25741.83121
1,603,4,14451,-22930.35819
1,603,5,14452,-21405.70772
1,603,6,14453,-14987.62867
1,603,7,14454,-29254.98988
1,603,8,14455,-42483.14137
1,603,9,14456,-37671.23392
1,603,10,14457,-36504.67344
1,603,11,14458,-35349.12113
1,603,12,14459,-38845.65088
1,603,13,14460,-34561.52209
1,603,14,14461,-38708.90051
1,603,15,14462,-31754.05704
1,603,16,14463,-36141.53685
1,603,17,14464,-32230.17539
1,603,18,14465,-31185.18839
1,603,19,14466,-28871.1212
1,603,20,14467,-25621.566
1,603,21,14468,-37183.15265
1,603,22,14469,-18863.7518
1,603,23,14470,-5198.623179
1,603,24,14471,-23315.28087
1,604,1,14472,-25804.26243
1,604,2,14473,-23870.87528
1,604,3,14474,-16932.48319
1,604,4,14475,-48049.40644
1,604,5,14476,-16496.3613
1,604,6,14477,-39007.27544
1,604,7,14478,-24360.92971
1,604,8,14479,-12863.7324
1,604,9,14480,-9666.451284
1,604,10,14481,-19667.67986
1,604,11,14482,-24928.75697
1,604,12,14483,-20889.54786
1,604,13,14484,-26550.97391
1,604,14,14485,-26926.69089
1,604,15,14486,-28377.29444
1,604,16,14487,-28050.35431
1,604,17,14488,-18364.30973
1,604,18,14489,-856.2282212
1,604,19,14490,-25757.63446
1,604,20,14491,-25229.44276
1,604,21,14492,-32163.68647
1,604,22,14493,-23896.799
1,604,23,14494,-34070.32778
1,604,24,14495,-48718.34299
1,605,1,14496,-43876.77514
1,605,2,14497,-44829.78541
1,605,3,14498,-51684.48508
1,605,4,14499,-36395.8371
1,605,5,14500,-51619.56083
1,605,6,14501,-48784.07794
1,605,7,14502,-53842.0089
1,605,8,14503,-45886.70409
1,605,9,14504,-50808.34234
1,605,10,14505,-47135.57767
1,605,11,14506,-51734.08531
1,605,12,14507,-52977.12311
1,605,13,14508,-44312.07416
1,605,14,14509,-57960.44586
1,605,15,14510,-49264.96813
1,605,16,14511,-45423.13411
1,605,17,14512,-13401.1149
1,605,18,14513,-56696.78351
1,605,19,14514,-47221.65916
1,605,20,14515,-47361.03713
1,605,21,14516,-49379.95864
1,605,22,14517,-43701.85953
1,605,23,14518,-53186.66406
1,605,24,14519,-45856.66452
1,606,1,14520,-50981.09371
1,606,2,14521,-45644.68052
1,606,3,14522,-48135.29831
1,606,4,14523,-44421.96603
1,606,5,14524,-49370.78033
1,606,6,14525,-56843.70726
1,606,7,14526,-43931.91766
1,606,8,14527,-50157.59548
1,606,9,14528,-47641.84564
1,606,10,14529,-46374.54496
1,606,11,14530,-39746.10394
1,606,12,14531,-44271.22193
1,606,13,14532,-52370.72922
1,606,14,14533,-52159.50245
1,606,15,14534,-44110.55263
1,606,16,14535,-36926.57759
1,606,17,14536,-46171.34417
1,606,18,14537,-56692.201
1,606,19,14538,-44111.54495
1,606,20,14539,-35130.12888
1,606,21,14540,-47079.00797
1,606,22,14541,-38734.30235
1,606,23,14542,-52089.23591
1,606,24,14543,-53470.81357
1,607,1,14544,-50695.83241
1,607,2,14545,-46580.16393
1,607,3,14546,-47167.96614
1,607,4,14547,-52735.56581
1,607,5,14548,-50751.50439
1,607,6,14549,-24050.54214
1,607,7,14550,-57696.3324
1,607,8,14551,-51220.9928
1,607,9,14552,-34401.59132
1,607,10,14553,-46469.56394
1,607,11,14554,-54592.40879
1,607,12,14555,-56102.1795
1,607,13,14556,-54867.33776
1,607,14,14557,-54293.44127
1,607,15,14558,-59104.04909
1,607,16,14559,-58660.4421
1,607,17,14560,-43851.29669
1,607,18,14561,-55470.96371
1,607,19,14562,-50668.45467
1,607,20,14563,-84626.36955
1,607,21,14564,-75570.15483
1,607,22,14565,-73502.89505
1,607,23,14566,-63969.29331
1,607,24,14567,-62685.51572
1,608,1,14568,-57460.49171
1,608,2,14569,-61940.79919
1,608,3,14570,-89145.00006
1,608,4,14571,-81122.121
1,608,5,14572,-55882.6234
1,608,6,14573,-90605.72954
1,608,7,14574,-37484.69238
1,608,8,14575,-62910.13164
1,608,9,14576,-27357.4389
1,608,10,14577,-63563.22137
1,608,11,14578,-34585.49581
1,608,12,14579,-76484.79494
1,608,13,14580,-111333.911
1,608,14,14581,-83843.59242
1,608,15,14582,-103102.7453
1,608,16,14583,-88964.55401
1,608,17,14584,-74430.34743
1,608,18,14585,-97062.40269
1,608,19,14586,-73803.25909
1,608,20,14587,-89942.54288
1,608,21,14588,-61734.32679
1,608,22,14589,-61582.31018
1,608,23,14590,-63624.76323
1,608,24,14591,-77767.2068
1,609,1,14592,-99208.15234
1,609,2,14593,-54275.6031
1,609,3,14594,-77468.53974
1,609,4,14595,-56887.35028
1,609,5,14596,-101321.4212
1,609,6,14597,-92986.61105
1,609,7,14598,-83661.8413
1,609,8,14599,-55847.81553
1,609,9,14600,-53125.747
1,609,10,14601,-50663.90548
1,609,11,14602,-48500.25615
1,609,12,14603,-54714.34283
1,609,13,14604,-69066.89876
1,609,14,14605,-62468.13022
1,609,15,14606,-57983.78516
1,609,16,14607,-65816.34102
1,609,17,14608,-58394.19581
1,609,18,14609,-68197.29572
1,609,19,14610,-66054.13376
1,609,20,14611,-54111.68476
1,609,21,14612,-53834.93507
1,609,22,14613,-46374.88665
1,609,23,14614,-47964.26938
1,609,24,14615,-48160.18838
1,610,1,14616,-46521.39862
1,610,2,14617,-47230.56243
1,610,3,14618,-49800.5722
1,610,4,14619,-50746.99721
1,610,5,14620,-44663.07938
1,610,6,14621,-55300.18714
1,610,7,14622,-43543.47475
1,610,8,14623,-48193.31273
1,610,9,14624,-65738.48784
1,610,10,14625,-62326.93599
1,610,11,14626,-59597.76668
1,610,12,14627,-74784.30612
1,610,13,14628,-65275.00909
1,610,14,14629,-71406.46682
1,610,15,14630,-82325.40312
1,610,16,14631,-75529.24111
1,610,17,14632,-67745.8091
1,610,18,14633,-62592.59269
1,610,19,14634,-63378.56209
1,610,20,14635,-75575.60367
1,610,21,14636,-58791.55741
1,610,22,14637,-51805.945
1,610,23,14638,-48192.11513
1,610,24,14639,-26751.17286
1,611,1,14640,-45189.09734
1,611,2,14641,-41230.09367
1,611,3,14642,-45799.45796
1,611,4,14643,-41297.24257
1,611,5,14644,-56850.57603
1,611,6,14645,-58958.3412
1,611,7,14646,-49803.46826
1,611,8,14647,-51693.00255
1,611,9,14648,-48285.35683
1,611,10,14649,-50841.82396
1,611,11,14650,-45633.93799
1,611,12,14651,-56850.05143
1,611,13,14652,-46199.05816
1,611,14,14653,-50687.95707
1,611,15,14654,-47044.21257
1,611,16,14655,-48195.62797
1,611,17,14656,-47070.09326
1,611,18,14657,-43853.89478
1,611,19,14658,-48811.57913
1,611,20,14659,-56912.79176
1,611,21,14660,-49896.30192
1,611,22,14661,-46844.95239
1,611,23,14662,-42944.62905
1,611,24,14663,-4704.382312
1,612,1,14664,-19789.57611
1,612,2,14665,-22982.92658
1,612,3,14666,-23452.90533
1,612,4,14667,-25136.39247
1,612,5,14668,-44175.06189
1,612,6,14669,-28990.24323
1,612,7,14670,-30076.82752
1,612,8,14671,-11601.22177
1,612,9,14672,-24089.34056
1,612,10,14673,-19323.33041
1,612,11,14674,-20593.56063
1,612,12,14675,-38484.46832
1,612,13,14676,-17577.25584
1,612,14,14677,-31916.21766
1,612,15,14678,-20095.25794
1,612,16,14679,-15655.48258
1,612,17,14680,-31761.36261
1,612,18,14681,-23495.24195
1,612,19,14682,-31504.80556
1,612,20,14683,-21861.12134
1,612,21,14684,-6679.873197
1,612,22,14685,-25626.72856
1,612,23,14686,-17669.37581
1,612,24,14687,-20473.40833
1,613,1,14688,-19480.79529
1,613,2,14689,-26689.48957
1,613,3,14690,-23251.19582
1,613,4,14691,-11337.31346
1,613,5,14692,-35182.82432
1,613,6,14693,-27344.00881
1,613,7,14694,-31060.27408
1,613,8,14695,-39279.0045
1,613,9,14696,-37001.24361
1,613,10,14697,-26599.43521
1,613,11,14698,-38402.32818
1,613,12,14699,-30284.40364
1,613,13,14700,-44499.92621
1,613,14,14701,-53180.48829
1,613,15,14702,-39778.97199
1,613,16,14703,-45730.97054
1,613,17,14704,-38585.9532
1,613,18,14705,-54502.70676
1,613,19,14706,-42744.33448
1,613,20,14707,-25859.33243
1,613,21,14708,-29643.15786
1,613,22,14709,-26212.48895
1,613,23,14710,-17385.29576
1,613,24,14711,-28564.83247
1,614,1,14712,-26902.04851
1,614,2,14713,-17447.04341
1,614,3,14714,-13289.31738
1,614,4,14715,-31861.019
1,614,5,14716,-23221.13756
1,614,6,14717,-20142.32035
1,614,7,14718,-32841.32327
1,614,8,14719,-42956.82492
1,614,9,14720,-20412.64343
1,614,10,14721,-47693.65681
1,614,11,14722,-28814.42166
1,614,12,14723,-52212.72142
1,614,13,14724,-48409.44818
1,614,14,14725,-50868.66525
1,614,15,14726,-40724.05992
1,614,16,14727,-55956.78213
1,614,17,14728,-38179.15802
1,614,18,14729,-31158.46942
1,614,19,14730,-36989.75046
1,614,20,14731,-27185.22629
1,614,21,14732,-40977.34164
1,614,22,14733,-21430.82391
1,614,23,14734,-32626.81564
1,614,24,14735,-31244.45796
1,615,1,14736,-12140.76163
1,615,2,14737,-23811.24641
1,615,3,14738,-25957.62852
1,615,4,14739,-15564.53127
1,615,5,14740,-19639.36725
1,615,6,14741,-39880.46914
1,615,7,14742,-28758.85234
1,615,8,14743,-29947.34686
1,615,9,14744,-38033.78109
1,615,10,14745,-36647.70759
1,615,11,14746,-59298.54743
1,615,12,14747,-44525.75945
1,615,13,14748,-51357.02112
1,615,14,14749,-52203.391
1,615,15,14750,-68810.17237
1,615,16,14751,-51931.37694
1,615,17,14752,-52945.17807
1,615,18,14753,-53106.24094
1,615,19,14754,-71553.1184
1,615,20,14755,-28752.92042
1,615,21,14756,-4185.777363
1,615,22,14757,-40036.89021
1,615,23,14758,-31631.37122
1,615,24,14759,-30531.22755
1,616,1,14760,-33795.87812
1,616,2,14761,-22927.61175
1,616,3,14762,-24143.35113
1,616,4,14763,-25803.81197
1,616,5,14764,-34759.7711
1,616,6,14765,-20290.46426
1,616,7,14766,-37443.34955
1,616,8,14767,-20445.42278
1,616,9,14768,-81259.33543
1,616,10,14769,13528.59353
1,616,11,14770,-26017.38568
1,616,12,14771,-29024.4692
1,616,13,14772,-47298.28737
1,616,14,14773,-49296.4721
1,616,15,14774,-68248.39775
1,616,16,14775,-105428.5042
1,616,17,14776,24503.31398
1,616,18,14777,-47191.55072
1,616,19,14778,-60475.29138
1,616,20,14779,-67102.35251
1,616,21,14780,-51817.80617
1,616,22,14781,-28193.02187
1,616,23,14782,-6664.049043
1,616,24,14783,-6562.000724
1,617,1,14784,-31643.25705
1,617,2,14785,-43682.53174
1,617,3,14786,-13704.423
1,617,4,14787,-35833.17989
1,617,5,14788,-25835.44641
1,617,6,14789,-32912.34669
1,617,7,14790,-38303.95139
1,617,8,14791,-35459.1257
1,617,9,14792,-33877.60495
1,617,10,14793,-55488.22435
1,617,11,14794,-94605.17483
1,617,12,14795,-30404.18681
1,617,13,14796,-58013.81912
1,617,14,14797,-89664.08512
1,617,15,14798,-95479.08487
1,617,16,14799,-67555.41236
1,617,17,14800,-120075.9354
1,617,18,14801,-56080.5495
1,617,19,14802,-62075.87705
1,617,20,14803,-65351.09923
1,617,21,14804,-59662.74803
1,617,22,14805,-61969.76364
1,617,23,14806,-6161.665144
1,617,24,14807,-28322.62563
1,618,1,14808,-29249.25228
1,618,2,14809,-42606.42675
1,618,3,14810,-33658.39423
1,618,4,14811,-27534.03234
1,618,5,14812,-31779.69527
1,618,6,14813,-39441.19941
1,618,7,14814,-39990.13902
1,618,8,14815,-46172.76809
1,618,9,14816,-28096.96622
1,618,10,14817,-12887.50139
1,618,11,14818,-35940.57586
1,618,12,14819,-39723.32212
1,618,13,14820,-32096.80182
1,618,14,14821,-29032.39693
1,618,15,14822,-26631.09747
1,618,16,14823,-42587.34704
1,618,17,14824,-22748.96613
1,618,18,14825,-35819.55401
1,618,19,14826,-28746.04475
1,618,20,14827,-9692.181008
1,618,21,14828,-42135.5737
1,618,22,14829,0.0
1,618,23,14830,0.0
1,618,24,14831,0.0
1,619,1,14832,0.0
1,619,2,14833,0.0
1,619,3,14834,0.0
1,619,4,14835,0.0
1,619,5,14836,0.0
1,619,6,14837,0.0
1,619,7,14838,0.0
1,619,8,14839,0.0
1,619,9,14840,0.0
1,619,10,14841,0.0
1,619,11,14842,0.0
1,619,12,14843,0.0
1,619,13,14844,0.0
1,619,14,14845,0.0
1,619,15,14846,0.0
1,619,16,14847,0.0
1,619,17,14848,0.0
1,619,18,14849,0.0
1,619,19,14850,0.0
1,619,20,14851,0.0
1,619,21,14852,0.0
1,619,22,14853,0.0
1,619,23,14854,0.0
1,619,24,14855,0.0
1,620,1,14856,0.0
1,620,2,14857,0.0
1,620,3,14858,0.0
1,620,4,14859,0.0
1,620,5,14860,0.0
1,620,6,14861,0.0
1,620,7,14862,0.0
1,620,8,14863,-181907.2867
1,620,9,14864,-104261.5384
1,620,10,14865,-80685.58027
1,620,11,14866,-110001.3729
1,620,12,14867,-75935.74606
1,620,13,14868,-98111.31374
1,620,14,14869,-93369.8315
1,620,15,14870,-104376.1133
1,620,16,14871,-94225.34492
1,620,17,14872,-100217.3473
1,620,18,14873,-64193.49423
1,620,19,14874,-63141.40573
1,620,20,14875,-70470.14774
1,620,21,14876,-47142.46927
1,620,22,14877,-27729.61795
1,620,23,14878,-44581.7697
1,620,24,14879,-44876.99263
1,621,1,14880,-51847.25392
1,621,2,14881,-3284.719545
1,621,3,14882,-40326.04538
1,621,4,14883,-37127.8219
1,621,5,14884,-35199.81273
1,621,6,14885,-47873.92683
1,621,7,14886,-47002.47116
1,621,8,14887,-60024.64181
1,621,9,14888,-82727.04872
1,621,10,14889,-78445.92388
1,621,11,14890,-86334.22835
1,621,12,14891,-95750.99702
1,621,13,14892,-95498.57859
1,621,14,14893,-81393.22644
1,621,15,14894,-88625.62728
1,621,16,14895,-78760.79071
1,621,17,14896,-68396.44869
1,621,18,14897,-60581.46132
1,621,19,14898,-55963.79739
1,621,20,14899,-54956.90228
1,621,21,14900,-39424.39288
1,621,22,14901,-46045.00865
1,621,23,14902,-24682.54111
1,621,24,14903,-24882.51932
1,622,1,14904,-46058.69188
1,622,2,14905,-41820.0514
1,622,3,14906,-50369.90935
1,622,4,14907,-29937.4516
1,622,5,14908,-51522.25469
1,622,6,14909,-38465.84437
1,622,7,14910,-44470.90395
1,622,8,14911,-41562.35036
1,622,9,14912,-56711.47906
1,622,10,14913,-56557.00233
1,622,11,14914,-69931.7997
1,622,12,14915,-63398.21741
1,622,13,14916,-75047.9966
1,622,14,14917,-78988.2941
1,622,15,14918,-61759.56738
1,622,16,14919,-73219.53142
1,622,17,14920,-68479.62045
1,622,18,14921,-50957.8623
1,622,19,14922,-67104.99995
1,622,20,14923,-50016.70715
1,622,21,14924,-56035.92808
1,622,22,14925,-22425.14896
1,622,23,14926,-28657.77469
1,622,24,14927,-40972.21107
1,623,1,14928,-43911.21941
1,623,2,14929,-47539.60793
