Time [hr],building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir3:EFT [C],hp_pir3:ExFT [C],hp_pir3:MFT [C],hp_pir3:Q [W/m],hp_pir3:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por3:EFT [C],hp_por3:ExFT [C],hp_por3:MFT [C],hp_por3:Q [W/m],hp_por3:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
7194.0000,14.4150,20.7970,0.0000,161148.9000,-161148.9000,7.6394,0.0000,26899.6478,26899.6478,373.0967,188048.5478,0.0000,-188048.5478,14.4246,20.0976,0.0000,854.9000,-854.9000,0.0455,0.0000,140.9669,140.9669,2.2228,995.8669,0.0000,-995.8669,20.7454,14.2003,17.4729,2.8741,194003.8911,20.7970,20.7603,20.7787,10.0771,2.5313,20.7486,20.6745,20.7115,10.5693,2.5768,20.7970,20.7813,20.7891,9.9847,-5.1081,14.4246,14.6100,14.5173,-12.6340,-2.5313,14.2003,14.4246,14.3125,-13.7500,-2.5768,14.2003,14.3184,14.2594,-13.8606,5.1081,0.1000,7.8141,-162003.8000,194003.8911
7195.0000,14.2579,20.6514,0.0000,154797.6000,-154797.6000,7.3212,0.0000,25742.4473,25742.4473,357.5548,180540.0473,0.0000,-180540.0473,14.2593,14.2593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.5922,14.0702,17.3312,2.7284,184167.0355,20.6514,20.5939,20.6227,8.5304,2.4404,20.5939,20.5321,20.5630,8.7886,2.4404,20.6514,20.6223,20.6368,8.5252,-4.8808,14.2593,14.4454,14.3524,-14.2198,-2.4404,14.0702,14.2593,14.1648,-14.8393,-2.4404,14.0702,14.1641,14.1172,-14.8178,4.8808,0.1000,7.8141,-154797.6000,184167.0355
7196.0000,14.0676,20.4109,401.6000,86370.0000,-85968.4000,4.1015,82.3236,14298.1734,14380.4969,200.3123,100668.1734,319.2764,-100348.8969,20.3801,16.5418,47.5000,0.0000,47.5000,0.0026,8.9679,0.0000,8.9679,0.1276,0.0000,38.5321,38.5321,20.3763,13.6520,17.0141,1.5749,106307.9947,20.4109,20.3801,20.3955,6.1686,1.3680,20.3801,20.3344,20.3573,6.5253,1.3654,20.4109,20.3972,20.4041,6.1082,-2.7335,14.1034,14.4189,14.2612,-14.8236,-1.3680,13.6520,14.0988,13.8754,-17.7385,-1.3654,13.6520,13.8918,13.7719,-18.3786,2.7335,0.1000,7.8141,-85920.9000,106307.9947
7197.0000,13.9418,20.2533,642.2000,81080.7000,-80438.5000,3.8595,131.9141,13382.5444,13514.4585,188.4904,94463.2444,510.2859,-93952.9585,20.2198,15.9702,432.2000,0.0000,432.2000,0.0214,81.7507,0.0000,81.7507,1.0442,0.0000,350.4493,350.4493,20.2180,13.5206,16.8693,1.4688,99145.8110,20.2533,20.2198,20.2365,4.8519,1.2936,20.2198,20.1801,20.1999,5.0975,1.2722,20.2533,20.2368,20.2450,4.8119,-2.5659,13.9873,14.3388,14.1631,-15.5720,-1.2936,13.5206,13.9540,13.7373,-18.5069,-1.2722,13.5206,13.7416,13.6311,-19.0622,2.5659,0.1000,7.8141,-80006.3000,99145.8110
7198.0000,14.0135,20.2059,1280.2000,66687.6000,-65407.4000,3.2112,262.6580,11025.6680,11288.3261,156.8300,77713.2680,1017.5420,-76695.7261,20.1355,15.8982,9824.2000,0.0000,9824.2000,0.4873,1860.0853,0.0000,1860.0853,23.7988,0.0000,7964.1147,7964.1147,20.1321,13.2669,16.6995,1.0685,72126.6505,20.2059,20.1355,20.1707,4.6623,1.2328,20.1355,20.0561,20.0958,4.3670,0.7455,20.2059,20.1607,20.1833,4.6837,-1.9784,14.7502,14.6919,14.7210,-8.3915,-1.2328,13.2669,13.9998,13.6333,-18.9960,-0.7455,13.2669,13.5908,13.4288,-20.6761,1.9784,0.1000,7.8141,-55583.2000,72126.6505
7199.0000,14.0425,20.1218,1761.9000,59949.9000,-58188.0000,2.9200,361.3180,9918.5120,10279.8300,142.6069,69868.4120,1400.5820,-68467.8300,20.0630,15.8324,10522.9000,0.0000,10522.9000,0.5227,1994.0772,0.0000,1994.0772,25.5270,0.0000,8528.8228,8528.8228,20.0541,13.1198,16.5870,0.9499,64117.3538,20.1218,20.0630,20.0924,4.1703,1.1476,20.0630,19.9685,20.0157,3.8800,0.6249,20.1218,20.0843,20.1031,4.1687,-1.7724,14.8274,14.9243,14.8759,-7.3890,-1.1476,13.1198,13.9868,13.5533,-19.2932,-0.6249,13.1198,13.4715,13.2957,-21.3793,1.7724,0.1000,7.8141,-47665.1000,64117.3538
7200.0000,14.1703,20.1168,2297.1000,54621.2000,-52324.1000,2.6970,470.0957,9064.4135,9534.5092,131.7190,63685.6135,1827.0043,-61858.6092,20.0289,15.8038,16352.3000,0.0000,16352.3000,0.8132,3099.9898,0.0000,3099.9898,39.7160,0.0000,13252.3102,13252.3102,20.0156,12.9379,16.4767,0.7619,51425.5729,20.1168,20.0289,20.0729,4.3585,1.1701,20.0289,19.8701,19.9495,3.5112,0.3569,20.1168,20.0496,20.0832,4.3589,-1.5270,15.3232,15.2206,15.2719,-3.2931,-1.1701,12.9379,14.2279,13.5829,-18.3495,-0.3569,12.9379,13.3655,13.1517,-22.3013,1.5270,0.1000,7.8141,-35971.8000,51425.5729
7201.0000,14.1711,19.9870,2706.4000,49824.9000,-47118.5000,2.4938,553.8508,8268.6210,8822.4718,121.7927,58093.5210,2152.5492,-55940.9718,19.9538,15.7319,14195.5000,0.0000,14195.5000,0.7064,2693.5106,0.0000,2693.5106,34.4971,0.0000,11501.9894,11501.9894,19.9354,12.8800,16.4077,0.7206,48641.4280,19.9870,19.9538,19.9704,3.4178,1.0667,19.9538,19.8189,19.8863,3.1394,0.3604,19.9870,19.9649,19.9759,3.3653,-1.4271,15.2263,15.3298,15.2781,-4.3837,-1.0667,12.8800,14.2352,13.5576,-18.3287,-0.3604,12.8800,13.3050,13.0925,-22.2063,1.4271,0.1000,7.8141,-32923.0000,48641.4280
7202.0000,14.2654,18.0513,3105.2000,45564.8000,-42459.6000,2.3134,634.4930,7578.6756,8213.1686,112.9847,53143.4756,2470.7070,-50672.7686,18.8507,14.6471,18060.8000,0.0000,18060.8000,0.8998,3473.5440,0.0000,3473.5440,43.9451,0.0000,14587.2560,14587.2560,18.8806,13.8538,16.3672,0.7383,49835.1515,18.0513,18.8507,18.4510,-14.5127,1.4567,18.8507,19.6426,19.2467,-4.2090,0.5568,18.0513,18.6698,18.3606,-15.7104,-2.0135,14.4306,14.8765,14.6536,-12.5575,-1.4567,13.8538,14.0808,13.9673,-13.0736,-0.5568,13.8538,13.8233,13.8385,-12.5614,2.0135,0.1000,7.8141,-24398.8000,49835.1515
7203.0000,14.3668,18.0513,3523.9000,42088.1000,-38564.2000,2.1720,718.8690,7017.3959,7736.2649,106.0779,49105.4959,2805.0310,-46300.4649,18.4000,14.2794,16739.7000,0.0000,16739.7000,0.8495,3238.0425,0.0000,3238.0425,41.4902,0.0000,13501.6575,13501.6575,18.4999,14.1145,16.3072,0.6035,40738.3700,18.0513,18.4000,18.2256,-13.9039,1.3692,18.4000,19.2269,18.8134,-7.9041,0.5196,18.0513,18.2999,18.1756,-14.4113,-1.8888,14.3109,14.6406,14.4757,-13.8531,-1.3692,14.1145,14.3625,14.2385,-10.3962,-0.5196,14.1145,14.1683,14.1414,-9.9762,1.8888,0.1000,7.8141,-21824.5000,40738.3700
7204.0000,14.4017,18.0386,3667.0000,40273.6000,-36606.6000,2.0946,747.6398,6720.4851,7468.1249,102.2992,46994.0851,2919.3602,-44074.7249,18.2899,14.2021,21648.9000,0.0000,21648.9000,1.1071,4193.6241,0.0000,4193.6241,54.0694,0.0000,17455.2759,17455.2759,18.3727,14.1281,16.2504,0.4935,33313.5530,18.0386,18.2899,18.1643,-12.4997,1.4164,18.2899,19.1127,18.7013,-7.5702,0.3093,18.0386,18.2401,18.1394,-12.6850,-1.7256,14.3008,14.5666,14.4337,-13.6799,-1.4164,14.1281,14.6538,14.3910,-9.3218,-0.3093,14.1281,14.2663,14.1972,-10.3167,1.7256,0.1000,7.8141,-14957.7000,33313.5530
7205.0000,14.4123,17.9403,4084.0000,37591.1000,-33507.1000,1.9898,832.5170,6274.4483,7106.9652,97.1764,43865.5483,3251.4830,-40614.0652,18.2131,14.1340,18937.7000,0.0000,18937.7000,0.9703,3672.1003,0.0000,3672.1003,47.3866,0.0000,15265.5997,15265.5997,18.2986,14.1330,16.2158,0.4795,32364.4396,17.9403,18.2131,18.0767,-12.1201,1.3183,18.2131,18.9611,18.5871,-7.7553,0.3480,17.9403,18.1602,18.0503,-12.3510,-1.6663,14.2975,14.5610,14.4292,-13.3108,-1.3183,14.1330,14.7532,14.4431,-9.3674,-0.3480,14.1330,14.2946,14.2138,-10.7218,1.6663,0.1000,7.8141,-14569.4000,32364.4396
7206.0000,14.2848,19.5295,4977.0000,43809.6000,-38832.6000,2.3303,1016.6439,7290.1114,8306.7553,113.8077,51099.7114,3960.3561,-47139.3553,18.8333,14.7516,7885.8000,0.0000,7885.8000,0.4046,1516.9701,0.0000,1516.9701,19.7580,0.0000,6368.8299,6368.8299,18.9602,13.4768,16.2185,0.6034,40728.0517,19.5295,18.8333,19.1814,2.3746,0.9116,18.8333,18.8010,18.8172,-3.9716,0.5071,19.5295,19.0170,19.2733,3.5702,-1.4187,14.6806,14.7781,14.7293,-9.4333,-0.9116,13.4768,14.6239,14.0504,-14.5765,-0.5071,13.4768,13.9678,13.7223,-17.0314,1.4187,0.1000,7.8141,-30946.8000,40728.0517
7207.0000,13.9401,19.9041,2648.2000,67586.5000,-64938.3000,3.3316,543.9810,11154.8487,11698.8296,162.7075,78741.3487,2104.2190,-76637.1296,19.5241,15.3908,7150.8000,0.0000,7150.8000,0.3630,1363.8480,0.0000,1363.8480,17.7289,0.0000,5786.9520,5786.9520,19.5197,13.1076,16.3136,1.0876,73416.1532,19.9041,19.5241,19.7141,7.3906,1.2315,19.5241,19.1422,19.3331,2.4711,0.8685,19.9041,19.6758,19.7899,8.1557,-2.1000,14.4113,14.7272,14.5693,-11.8036,-1.2315,13.1076,14.0020,13.5548,-20.0441,-0.8685,13.1076,13.4785,13.2930,-21.4530,2.1000,0.1000,7.8141,-57787.5000,73416.1532
7208.0000,13.6993,19.7813,2282.3000,79401.3000,-77119.0000,3.8631,470.6708,13030.5840,13501.2548,188.6661,92431.8840,1811.6292,-90620.2548,19.6610,15.4780,1414.7000,0.0000,1414.7000,0.0710,269.3735,0.0000,269.3735,3.4670,0.0000,1145.3265,1145.3265,19.6425,13.1670,16.4047,1.4031,94711.7897,19.7813,19.6610,19.7211,5.9395,1.3114,19.6610,19.4696,19.5653,4.5145,1.2404,19.7813,19.7266,19.7539,6.1041,-2.5517,13.7552,14.3222,14.0387,-18.0573,-1.3114,13.1670,13.6566,13.4118,-20.5665,-1.2404,13.1670,13.3793,13.2731,-20.4974,2.5517,0.1000,7.8141,-75704.3000,94711.7897
7209.0000,13.6163,19.8961,1209.6000,105851.7000,-104642.1000,5.0464,249.7925,17337.5034,17587.2959,246.4565,123189.2034,959.8075,-122229.3959,19.7623,15.5684,99.3000,0.0000,99.3000,0.0050,18.8847,0.0000,18.8847,0.2428,0.0000,80.4153,80.4153,19.7641,13.3046,16.5344,1.8608,125602.3684,19.8961,19.7623,19.8292,6.5297,1.6838,19.7623,19.6370,19.6996,5.4215,1.6788,19.8961,19.8276,19.8618,6.7268,-3.3626,13.5966,13.9806,13.7886,-19.9331,-1.6838,13.3046,13.5908,13.4477,-19.2444,-1.6788,13.3046,13.4338,13.3692,-18.6804,3.3626,0.1000,7.8141,-104542.8000,125602.3684
7210.0000,13.6389,19.9850,707.9000,119962.4000,-119254.5000,5.6812,146.1329,19659.1329,19805.2658,277.4605,139621.5329,561.7671,-139059.7658,13.6293,13.6293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.8651,13.4017,16.6334,2.0982,141628.2869,19.9850,19.8625,19.9238,7.0587,1.8937,19.8625,19.7496,19.8060,6.1204,1.8937,19.9850,19.9229,19.9540,7.2314,-3.7875,13.6293,13.8983,13.7638,-19.1539,-1.8937,13.4017,13.6293,13.5155,-17.9775,-1.8937,13.4017,13.5092,13.4555,-17.4163,3.7875,0.1000,7.8141,-119254.5000,141628.2869
7211.0000,13.6727,20.0504,388.2000,124336.8000,-123948.6000,5.8710,80.0922,20392.1699,20472.2621,286.7303,144728.9699,308.1078,-144420.8621,13.6688,13.6688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.9373,13.4522,16.6947,2.1756,146851.9669,20.0504,19.9348,19.9926,7.3506,1.9570,19.9348,19.8283,19.8816,6.5228,1.9570,20.0504,19.9918,20.0211,7.5061,-3.9140,13.6688,13.9041,13.7864,-18.2163,-1.9570,13.4522,13.6688,13.5605,-17.2481,-1.9570,13.4522,13.5569,13.5046,-16.7926,3.9140,0.1000,7.8141,-123948.6000,146851.9669
7212.0000,13.7042,20.1025,164.1000,128709.9000,-128545.8000,6.0663,33.8391,21125.0663,21158.9054,296.2682,149834.9663,130.2609,-149704.7054,13.7014,13.7014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.9940,13.4974,16.7457,2.2519,152005.6571,20.1025,19.9917,20.0471,7.5534,2.0221,19.9917,19.8893,19.9405,6.8053,2.0221,20.1025,20.0463,20.0744,7.6973,-4.0442,13.7014,13.9199,13.8106,-17.5261,-2.0221,13.4974,13.7014,13.5994,-16.6889,-2.0221,13.4974,13.5964,13.5469,-16.2941,4.0442,0.1000,7.8141,-128545.8000,152005.6571
7213.0000,13.7324,20.1442,4.6000,131822.9000,-131818.3000,6.2057,0.9481,21650.3443,21651.2924,303.0759,153473.2443,3.6519,-153469.5924,13.7301,13.7301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0390,13.5347,16.7869,2.3064,155684.0112,20.1442,20.0369,20.0906,7.6906,2.0686,20.0369,19.9374,19.9872,7.0036,2.0686,20.1442,20.0898,20.1170,7.8262,-4.1371,13.7301,13.9373,13.8337,-16.9895,-2.0686,13.5347,13.7301,13.6324,-16.2564,-2.0686,13.5347,13.6299,13.5823,-15.9085,4.1371,0.1000,7.8141,-131818.3000,155684.0112
7214.0000,13.7591,20.1707,0.0000,134336.8000,-134336.8000,6.3250,0.0000,22077.1027,22077.1027,308.9004,156413.9027,0.0000,-156413.9027,13.7571,13.7571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0705,13.5694,16.8199,2.3496,158595.0290,20.1707,20.0687,20.1197,7.7102,2.1083,20.0687,19.9731,20.0209,7.0977,2.1083,20.1707,20.1191,20.1449,7.8323,-4.2166,13.7571,13.9551,13.8561,-16.5450,-2.1083,13.5694,13.7571,13.6633,-15.8815,-2.1083,13.5694,13.6611,13.6153,-15.5670,4.2166,0.1000,7.8141,-134336.8000,158595.0290
7215.0000,13.7095,20.1190,0.0000,99641.6000,-99641.6000,4.6922,0.0000,16356.1447,16356.1447,229.1606,115997.7447,0.0000,-115997.7447,13.7211,13.7211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0238,13.4038,16.7138,1.7749,119807.9654,20.1190,20.0219,20.0704,6.8417,1.5641,20.0219,19.9320,19.9769,6.3046,1.5641,20.1190,20.0697,20.0944,6.9509,-3.1281,13.7211,13.9929,13.8570,-16.4158,-1.5641,13.4038,13.7211,13.5624,-17.1190,-1.5641,13.4038,13.5678,13.4858,-17.1971,3.1281,0.1000,7.8141,-99641.6000,119807.9654
7216.0000,13.6809,20.0919,0.0000,103295.4000,-103295.4000,4.8627,0.0000,16944.5213,16944.5213,237.4869,120239.9213,0.0000,-120239.9213,13.6823,13.6823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.9990,13.4016,16.7003,1.8332,123737.9247,20.0919,19.9971,20.0445,6.4451,1.6209,19.9971,19.9096,19.9533,5.9411,1.6209,20.0919,20.0437,20.0678,6.5503,-3.2418,13.6823,13.9610,13.8217,-16.7196,-1.6209,13.4016,13.6823,13.5419,-17.1399,-1.6209,13.4016,13.5409,13.4712,-17.1250,3.2418,0.1000,7.8141,-103295.4000,123737.9247
7217.0000,13.6673,20.0791,0.0000,101838.0000,-101838.0000,4.7932,0.0000,16700.0998,16700.0998,234.0925,118538.0998,0.0000,-118538.0998,13.6695,13.6695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.9845,13.3872,16.6859,1.8069,121967.1282,20.0791,19.9822,20.0307,6.2462,1.5977,19.9822,19.8942,19.9382,5.7310,1.5977,20.0791,20.0297,20.0544,6.3587,-3.1955,13.6695,13.9453,13.8074,-16.7054,-1.5977,13.3872,13.6695,13.5284,-17.1261,-1.5977,13.3872,13.5283,13.4578,-17.1225,3.1955,0.1000,7.8141,-101838.0000,121967.1282
7218.0000,13.6420,20.0538,0.0000,89821.0000,-89821.0000,4.2272,0.0000,14720.7002,14720.7002,206.4509,104541.7002,0.0000,-104541.7002,13.6508,13.6508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.9574,13.3103,16.6338,1.6056,108377.1575,20.0538,19.9548,20.0043,5.9093,1.4091,19.9548,19.8659,19.9104,5.3879,1.4091,20.0538,20.0031,20.0285,6.0273,-2.8182,13.6508,13.9571,13.8040,-16.5770,-1.4091,13.3103,13.6508,13.4806,-17.5512,-1.4091,13.3103,13.4844,13.3973,-17.7123,2.8182,0.1000,7.8141,-89821.0000,108377.1575
7219.0000,13.6203,20.0327,0.0000,87147.5000,-87147.5000,4.1007,0.0000,14275.2697,14275.2697,200.2728,101422.7697,0.0000,-101422.7697,19.9335,16.1413,322.8000,0.0000,322.8000,0.0179,61.2641,0.0000,61.2641,0.8766,0.0000,261.5359,261.5359,19.9357,13.2699,16.6028,1.5551,104968.9900,20.0327,19.9335,19.9831,5.6776,1.3729,19.9335,19.8432,19.8883,5.1602,1.3549,20.0327,19.9817,20.0072,5.7937,-2.7278,13.6557,13.9629,13.8093,-16.3734,-1.3729,13.2699,13.6227,13.4463,-17.7541,-1.3549,13.2699,13.4478,13.3589,-17.9518,2.7278,0.1000,7.8141,-86824.7000,104968.9900
7220.0000,13.6785,20.0561,157.2000,48911.5000,-48754.3000,2.3095,32.4299,8022.9529,8055.3828,112.7918,56934.4529,124.7701,-56809.6828,19.8858,15.6714,2486.1000,0.0000,2486.1000,0.1239,472.1043,0.0000,472.1043,6.0512,0.0000,2013.9957,2013.9957,19.8959,12.9748,16.4354,0.8643,58342.9633,20.0561,19.8858,19.9709,5.5714,0.8111,19.8858,19.7652,19.8255,4.4555,0.6872,20.0561,19.9558,20.0059,5.8188,-1.4984,14.0373,14.2265,14.1319,-12.3743,-0.8111,12.9748,13.7426,13.3587,-18.5995,-0.6872,12.9748,13.3818,13.1783,-19.9084,1.4984,0.1000,7.8141,-46268.2000,58342.9633
7221.0000,13.7438,20.0644,369.9000,45553.8000,-45183.9000,2.1635,76.2275,7483.6824,7559.9099,105.6627,53037.4824,293.6725,-52743.8099,19.8836,15.6726,5861.8000,0.0000,5861.8000,0.2924,1113.1700,0.0000,1113.1700,14.2789,0.0000,4748.6300,4748.6300,19.8819,12.8213,16.3516,0.7549,50956.4641,20.0644,19.8836,19.9740,5.6466,0.8186,19.8836,19.7055,19.7946,4.2343,0.5263,20.0644,19.9509,20.0077,5.8547,-1.3449,14.4680,14.5132,14.4906,-8.6033,-0.8186,12.8213,13.7987,13.3100,-18.8640,-0.5263,12.8213,13.2755,13.0484,-20.9616,1.3449,0.1000,7.8141,-39322.1000,50956.4641
7222.0000,14.0038,18.1648,586.6000,38060.5000,-37473.9000,1.8230,120.3716,6291.2036,6411.5752,89.0309,44351.7036,466.2284,-43885.4752,19.0660,14.8647,10802.4000,0.0000,10802.4000,0.5388,2071.9698,0.0000,2071.9698,26.3148,0.0000,8730.4302,8730.4302,19.0213,13.5660,16.2937,0.6844,46198.6980,18.1648,19.0660,18.6154,-10.7396,1.0911,19.0660,19.5747,19.3203,-1.3490,0.5523,18.1648,18.8353,18.5001,-12.3377,-1.6434,14.3477,14.5911,14.4694,-9.8195,-1.0911,13.5660,13.8432,13.7046,-13.7997,-0.5523,13.5660,13.6139,13.5899,-13.8675,1.6434,0.1000,7.8141,-26671.5000,46198.6980
7223.0000,14.1892,18.2597,909.5000,33383.1000,-32473.6000,1.6222,186.0699,5542.4338,5728.5037,79.2232,38925.5338,723.4301,-38202.1037,18.6095,14.4713,12450.7000,0.0000,12450.7000,0.6296,2401.9263,0.0000,2401.9263,30.7480,0.0000,10048.7737,10048.7737,18.6853,13.7561,16.2207,0.5080,34290.8704,18.2597,18.6095,18.4346,-10.1580,1.0209,18.6095,19.3517,18.9806,-4.4059,0.3914,18.2597,18.5007,18.3802,-10.7252,-1.4123,14.3541,14.6059,14.4800,-10.1265,-1.0209,13.7561,14.1655,13.9608,-11.3068,-0.3914,13.7561,13.8880,13.8220,-11.8266,1.4123,0.1000,7.8141,-20022.9000,34290.8704
7224.0000,14.3117,18.1886,1514.1000,27734.8000,-26220.7000,1.3887,309.1480,4618.1700,4927.3180,67.8213,32352.9700,1204.9520,-31148.0180,18.4893,14.3844,17520.4000,0.0000,17520.4000,0.8928,3385.1579,0.0000,3385.1579,43.6028,0.0000,14135.2421,14135.2421,18.5317,13.7543,16.1430,0.3249,21931.7516,18.1886,18.4893,18.3390,-9.5901,0.9919,18.4893,19.4433,18.9663,-3.3615,0.0991,18.1886,18.4489,18.3188,-9.7241,-1.0911,14.4155,14.6455,14.5305,-9.8104,-0.9919,13.7543,14.6951,14.2247,-8.8784,-0.0991,13.7543,14.0083,13.8813,-11.8749,1.0911,0.1000,7.8141,-8700.3000,21931.7516
7225.0000,14.4027,18.0543,2054.6000,23124.2000,-21069.6000,1.1998,418.8919,3858.8426,4277.7345,58.5947,26983.0426,1635.7081,-25347.3345,18.4739,14.3776,19916.7000,0.0000,19916.7000,1.0170,3848.9174,0.0000,3848.9174,49.6676,0.0000,16067.7826,16067.7826,18.4000,13.7558,16.0779,0.2077,14019.6731,18.0543,18.3891,18.2217,-9.7763,0.9389,18.4000,19.4929,18.9464,-2.8941,-0.0781,18.0543,18.4000,18.2272,-9.6412,-0.8608,14.3776,14.6649,14.5212,-10.2207,-0.9389,14.3776,14.6340,14.5058,-6.3958,0.0781,13.8355,14.1166,13.9760,-11.2290,0.8608,0.1000,7.8141,-1152.9000,14019.6731
7226.0000,15.2390,20.1935,2905.0000,19521.8000,-16616.8000,1.0740,584.4321,3324.3777,3908.8097,52.4540,22846.1777,2320.5679,-20525.6097,18.6691,15.9373,26290.2000,0.0000,26290.2000,1.3428,5067.9175,0.0000,5067.9175,65.5789,0.0000,21222.2825,21222.2825,15.2253,16.7319,15.9786,-0.0809,-5463.1151,20.1935,19.2153,19.7044,9.1705,1.0294,16.7499,18.0982,17.4241,-20.7514,-0.9848,20.1935,17.1290,18.6612,-3.4098,-0.0446,15.9373,15.3089,15.6231,2.9052,-1.0294,15.9373,15.2253,15.5813,5.5255,0.9848,15.2253,13.6281,14.4267,-6.2675,0.0446,0.1000,7.8141,9673.4000,-5463.1151
7227.0000,15.6454,19.8917,4038.5000,16820.3000,-12781.8000,1.0063,807.3221,2893.1002,3700.4222,49.1474,19713.4002,3231.1779,-16482.2222,18.4356,15.6967,28089.5000,0.0000,28089.5000,1.4299,5430.9936,0.0000,5430.9936,69.8355,0.0000,22658.5064,22658.5064,15.5192,16.3591,15.9391,-0.0546,-3688.0392,19.9267,19.6789,19.8028,8.0694,1.0504,16.3591,17.2423,16.8007,-24.8138,-1.0945,16.3591,20.7249,18.5420,-5.0360,0.0441,15.6967,15.6454,15.6710,1.1208,-1.0504,15.6967,15.5860,15.6413,3.4727,1.0945,15.6454,13.8623,14.7539,-3.5143,-0.0441,0.1000,7.8141,15307.7000,-3688.0392
7228.0000,15.5130,19.2436,4967.3000,15657.8000,-10690.5000,0.9987,995.0453,2684.3713,3679.4166,48.7731,18342.1713,3972.2547,-14369.9166,18.0681,15.3431,34527.1000,0.0000,34527.1000,1.7646,6707.6624,0.0000,6707.6624,86.1812,0.0000,27819.4376,27819.4376,15.3539,16.4460,15.8999,-0.1029,-6943.0743,19.2706,19.4316,19.3511,1.4914,1.2152,16.4460,16.9108,16.6784,-23.2213,-1.4317,16.4460,19.3949,17.9204,-12.1926,0.2165,15.3431,15.5130,15.4281,-3.1006,-1.2152,15.3431,15.4509,15.3970,-1.0653,1.4317,15.5130,14.7121,15.1125,-0.4874,-0.2165,0.1000,7.8141,23836.6000,-6943.0743
7229.0000,15.2909,18.2501,6184.1000,13611.1000,-7427.0000,0.9630,1243.1121,2320.7856,3563.8977,47.0292,15931.8856,4940.9879,-10990.8977,17.7491,15.0439,35618.9000,0.0000,35618.9000,1.8319,6949.0268,0.0000,6949.0268,89.4648,0.0000,28669.8732,28669.8732,15.2073,16.5259,15.8666,-0.1345,-9077.4910,18.3293,18.8149,18.5721,-7.5807,1.2369,16.5259,16.8765,16.7012,-20.8880,-1.5109,16.5259,18.6077,17.5668,-14.9213,0.2740,15.0439,15.2909,15.1674,-6.5668,-1.2369,15.0439,15.2178,15.1308,-4.8064,1.5109,15.2909,15.1495,15.2202,-0.6608,-0.2740,0.1000,7.8141,28191.9000,-9077.4910
