Time [hr],building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir3:EFT [C],hp_pir3:ExFT [C],hp_pir3:MFT [C],hp_pir3:Q [W/m],hp_pir3:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por3:EFT [C],hp_por3:ExFT [C],hp_por3:MFT [C],hp_por3:Q [W/m],hp_por3:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
5608.0000,9.9106,16.3991,0.0000,370764.8000,-370764.8000,17.0510,0.0000,55956.4977,55956.4977,832.7445,426721.2977,0.0000,-426721.2977,9.8787,15.6076,0.0000,124065.8000,-124065.8000,6.4891,0.0000,19318.1187,19318.1187,316.9176,143383.9187,0.0000,-143383.9187,16.2221,9.7955,13.0088,8.6443,583493.1787,16.3991,16.4830,16.4410,-10.5138,3.5206,15.9154,15.9531,15.9343,-13.4691,10.0097,16.3991,16.4211,16.4101,-10.5790,-13.5304,9.8787,10.1173,9.9980,-31.4867,-3.5206,9.7955,9.8787,9.8371,-31.2064,-10.0097,9.7955,9.8568,9.8262,-31.0653,13.5304,0.1000,7.8141,-494830.6000,583493.1787
5609.0000,9.8764,16.3661,0.0000,385840.1000,-385840.1000,17.7395,0.0000,58190.8694,58190.8694,866.3672,444030.9694,0.0000,-444030.9694,9.8465,15.5759,0.0000,121024.9000,-121024.9000,6.3292,0.0000,18838.5353,18838.5353,309.1067,139863.4353,0.0000,-139863.4353,16.1980,9.7643,12.9811,8.8482,597251.9133,16.3661,16.4448,16.4054,-10.8295,3.8034,15.9021,15.9372,15.9196,-13.4371,10.1326,16.3661,16.3876,16.3768,-10.8642,-13.9360,9.8465,10.0690,9.9578,-31.8362,-3.8034,9.7643,9.8465,9.8054,-31.4918,-10.1326,9.7643,9.8239,9.7941,-31.3661,13.9360,0.1000,7.8141,-506865.0000,597251.9133
5610.0000,9.3817,15.8641,0.0000,287885.8000,-287885.8000,13.2332,0.0000,42984.0179,42984.0179,646.2896,330869.8179,0.0000,-330869.8179,9.3289,15.0548,0.0000,90524.5000,-90524.5000,4.7337,0.0000,14020.2506,14020.2506,231.1840,104544.7506,0.0000,-104544.7506,15.7631,9.1596,12.4614,6.7794,457608.7958,15.8641,16.0881,15.9761,-15.8931,2.8332,15.4417,15.5347,15.4882,-18.4951,7.5668,15.8641,15.9293,15.8967,-16.5452,-10.4000,9.3289,9.7428,9.5358,-36.7836,-2.8332,9.1596,9.3289,9.2443,-38.1708,-7.5668,9.1596,9.2834,9.2215,-38.1914,10.4000,0.1000,7.8141,-378410.3000,457608.7958
5611.0000,9.3019,15.8019,0.0000,274385.0000,-274385.0000,12.5761,0.0000,40902.7809,40902.7809,614.1942,315287.7809,0.0000,-315287.7809,9.2571,14.9913,0.0000,69596.6000,-69596.6000,3.6338,0.0000,10771.7413,10771.7413,177.4687,80368.3413,0.0000,-80368.3413,15.7068,9.1041,12.4054,6.1158,412813.6357,15.8019,15.9588,15.8804,-16.1226,2.9808,15.4273,15.4991,15.4632,-17.8267,6.6145,15.8019,15.8500,15.8259,-16.3724,-9.5953,9.2571,9.5990,9.4280,-37.1536,-2.9808,9.1041,9.2571,9.1806,-37.7652,-6.6145,9.1041,9.2096,9.1569,-37.7820,9.5953,0.1000,7.8141,-343981.6000,412813.6357
5612.0000,9.0239,15.5223,0.0000,200820.1000,-200820.1000,9.2000,0.0000,29771.5725,29771.5725,449.3146,230591.6725,0.0000,-230591.6725,8.9727,14.7060,0.0000,38858.5000,-38858.5000,2.0285,0.0000,5998.6685,5998.6685,99.0674,44857.1685,0.0000,-44857.1685,15.5320,8.6894,12.1107,4.3902,296338.9191,15.5223,15.7713,15.6468,-18.2913,2.3905,15.2823,15.4061,15.3442,-18.7158,4.4190,15.5223,15.6136,15.5680,-18.8381,-6.8095,8.9727,9.4446,9.2086,-39.1182,-2.3905,8.6894,8.9727,8.8311,-41.2835,-4.4190,8.6894,8.8763,8.7829,-41.5892,6.8095,0.1000,7.8141,-239678.6000,296338.9191
5613.0000,9.0478,15.5570,0.0000,188523.6000,-188523.6000,8.6228,0.0000,27961.7593,27961.7593,421.1229,216485.3593,0.0000,-216485.3593,9.0088,14.7470,0.0000,24140.9000,-24140.9000,1.2592,0.0000,3727.8902,3727.8902,61.4967,27868.7902,0.0000,-27868.7902,15.5826,8.7378,12.1602,3.8650,260885.8381,15.5570,15.7405,15.6488,-17.4141,2.4545,15.4037,15.5055,15.4546,-16.7967,3.7137,15.5570,15.6290,15.5930,-17.6278,-6.1683,9.0088,9.4124,9.2106,-38.2489,-2.4545,8.7378,9.0088,8.8733,-39.6489,-3.7137,8.7378,8.9027,8.8203,-39.9612,6.1683,0.1000,7.8141,-212664.5000,260885.8381
5614.0000,9.0494,15.5578,0.0000,158343.1000,-158343.1000,7.2434,0.0000,23486.1758,23486.1758,353.7546,181829.2758,0.0000,-181829.2758,9.0192,14.7569,0.0000,15324.7000,-15324.7000,0.7994,0.0000,2366.6956,2366.6956,39.0422,17691.3956,0.0000,-17691.3956,15.6304,8.6666,12.1485,3.2004,216025.5584,15.5578,15.7585,15.6582,-16.8145,2.1480,15.4868,15.6073,15.5470,-15.5394,2.9474,15.5578,15.6438,15.6008,-17.0643,-5.0954,9.0192,9.4631,9.2411,-37.3910,-2.1480,8.6666,9.0192,8.8429,-39.4706,-2.9474,8.6666,8.8751,8.7708,-39.9779,5.0954,0.1000,7.8141,-173667.8000,216025.5584
5615.0000,9.1093,15.6186,0.0000,142622.3000,-142622.3000,6.5243,0.0000,21179.4572,21179.4572,318.6358,163801.7572,0.0000,-163801.7572,9.0834,14.8213,0.0000,10891.8000,-10891.8000,0.5682,0.0000,1683.0723,1683.0723,27.7494,12574.8723,0.0000,-12574.8723,15.7072,8.7036,12.2054,2.8383,191588.1802,15.6186,15.8105,15.7145,-15.8191,1.9854,15.5904,15.7142,15.6523,-14.3034,2.5536,15.6186,15.7033,15.6609,-16.0239,-4.5389,9.0834,9.5387,9.3110,-36.2700,-1.9854,8.7036,9.0834,8.8935,-38.4126,-2.5536,8.7036,8.9214,8.8125,-38.9692,4.5389,0.1000,7.8141,-153514.1000,191588.1802
5616.0000,9.1759,15.6841,0.0000,122479.5000,-122479.5000,5.6048,0.0000,18212.2965,18212.2965,273.7291,140691.7965,0.0000,-140691.7965,9.1459,14.8834,0.0000,10991.3000,-10991.3000,0.5735,0.0000,1699.4197,1699.4197,28.0079,12690.7197,0.0000,-12690.7197,15.7767,8.7206,12.2487,2.4910,168143.0393,15.6841,15.8906,15.7873,-14.8151,1.6771,15.6339,15.7804,15.7072,-13.8125,2.2506,15.6841,15.7746,15.7293,-15.0789,-3.9277,9.1459,9.6598,9.4029,-35.0786,-1.6771,8.7206,9.1459,8.9333,-37.7149,-2.2506,8.7206,8.9693,8.8449,-38.3110,3.9277,0.1000,7.8141,-133470.8000,168143.0393
5617.0000,9.2478,15.7546,0.0000,115333.0000,-115333.0000,5.2798,0.0000,17174.1939,17174.1939,257.8569,132507.1939,0.0000,-132507.1939,9.2217,14.9587,0.0000,8244.3000,-8244.3000,0.4302,0.0000,1275.5840,1275.5840,21.0117,9519.8840,0.0000,-9519.8840,15.8581,8.7711,12.3146,2.3123,156080.2425,15.7546,15.9572,15.8559,-14.0014,1.6165,15.7473,15.8808,15.8141,-12.6812,2.0468,15.7546,15.8454,15.8000,-14.2326,-3.6633,9.2217,9.7443,9.4830,-34.1848,-1.6165,8.7711,9.2217,8.9964,-36.8371,-2.0468,8.7711,9.0287,8.8999,-37.4873,3.6633,0.1000,7.8141,-123577.3000,156080.2425
5618.0000,9.3162,15.8215,0.0000,102913.6000,-102913.6000,4.7132,0.0000,15345.7813,15345.7813,230.1862,118259.3813,0.0000,-118259.3813,9.2791,15.0153,0.0000,10547.4000,-10547.4000,0.5505,0.0000,1632.7987,1632.7987,26.8873,12180.1987,0.0000,-12180.1987,15.9155,8.8062,12.3608,2.1383,144335.7686,15.8215,16.0400,15.9307,-13.1907,1.3876,15.7489,15.9147,15.8318,-12.7469,1.9381,15.8215,15.9160,15.8687,-13.4955,-3.3257,9.2791,9.8667,9.5729,-33.2462,-1.3876,8.8062,9.2791,9.0427,-36.2801,-1.9381,8.8062,9.0865,8.9463,-36.8829,3.3257,0.1000,7.8141,-113461.0000,144335.7686
5619.0000,9.3693,15.8729,0.0000,92426.6000,-92426.6000,4.2346,0.0000,13796.6897,13796.6897,206.8123,106223.2897,0.0000,-106223.2897,9.3299,15.0655,0.0000,9568.5000,-9568.5000,0.4995,0.0000,1481.9639,1481.9639,24.3958,11050.4639,0.0000,-11050.4639,15.9751,8.8010,12.3881,1.9407,130997.0470,15.8729,16.1103,15.9916,-12.6183,1.2450,15.8111,15.9741,15.8926,-12.1818,1.7446,15.8729,15.9757,15.9243,-12.9733,-2.9896,9.3299,9.9741,9.6520,-32.5155,-1.2450,8.8010,9.3299,9.0654,-36.0449,-1.7446,8.8010,9.1174,8.9592,-36.7396,2.9896,0.1000,7.8141,-101995.1000,130997.0470
5620.0000,9.4568,15.9599,0.0000,114731.3000,-114731.3000,5.2582,0.0000,17156.3037,17156.3037,256.8004,131887.6037,0.0000,-131887.6037,9.4153,15.1507,0.0000,9746.0000,-9746.0000,0.5089,0.0000,1510.6743,1510.6743,24.8520,11256.6743,0.0000,-11256.6743,16.0319,9.0309,12.5314,2.3070,155724.9320,15.9599,16.1391,16.0495,-12.1022,1.5831,15.8987,16.0248,15.9617,-11.5647,2.0920,15.9599,16.0359,15.9979,-12.2500,-3.6751,9.4153,9.9388,9.6771,-32.4675,-1.5831,9.0309,9.4153,9.2231,-34.1694,-2.0920,9.0309,9.2491,9.1400,-34.5440,3.6751,0.1000,7.8141,-124477.3000,155724.9320
5621.0000,9.5288,16.0298,0.0000,122614.4000,-122614.4000,5.6223,0.0000,18361.7660,18361.7660,274.5852,140976.1660,0.0000,-140976.1660,9.4838,15.2183,0.0000,15428.5000,-15428.5000,0.8058,0.0000,2393.0521,2393.0521,39.3518,17821.5521,0.0000,-17821.5521,16.0623,9.1445,12.6034,2.5409,171512.1690,16.0298,16.1957,16.1128,-11.5391,1.6055,15.8691,16.0048,15.9369,-12.1242,2.4113,16.0298,16.0968,16.0633,-11.6827,-4.0168,9.4838,9.9820,9.7329,-31.9693,-1.6055,9.1445,9.4838,9.3142,-33.3780,-2.4113,9.1445,9.3477,9.2461,-33.5926,4.0168,0.1000,7.8141,-138042.9000,171512.1690
5622.0000,9.6918,16.1928,0.0000,204800.1000,-204800.1000,9.3948,0.0000,30770.7851,30770.7851,458.8269,235570.8851,0.0000,-235570.8851,9.6783,15.4130,0.0000,1383.3000,-1383.3000,0.0723,0.0000,214.9632,214.9632,3.5289,1598.2632,0.0000,-1598.2632,16.2350,9.4718,12.8534,3.6586,246956.6253,16.1928,16.2605,16.2267,-10.3943,3.1075,16.2413,16.2590,16.2501,-8.4409,3.1798,16.1928,16.2229,16.2079,-10.1808,-6.2873,9.6783,9.9280,9.8031,-31.3335,-3.1075,9.4718,9.6783,9.5750,-30.5460,-3.1798,9.4718,9.5751,9.5234,-30.5960,6.2873,0.1000,7.8141,-206183.4000,246956.6253
5623.0000,9.8163,16.3132,0.0000,258909.4000,-258909.4000,11.8883,0.0000,38999.5446,38999.5446,580.6066,297908.9446,0.0000,-297908.9446,9.8105,15.5430,0.0000,2590.6000,-2590.6000,0.1354,0.0000,403.1034,403.1034,6.6126,2993.7034,0.0000,-2993.7034,16.3476,9.6417,12.9947,4.6072,310987.2842,16.3132,16.3609,16.3371,-9.4170,3.9176,16.3336,16.3712,16.3524,-7.9162,4.0530,16.3132,16.3356,16.3244,-9.1981,-7.9707,9.8105,9.9981,9.9043,-30.3721,-3.9176,9.6417,9.8105,9.7261,-29.4106,-4.0530,9.6417,9.7269,9.6843,-29.3904,7.9707,0.1000,7.8141,-261500.0000,310987.2842
5624.0000,9.9968,16.4922,0.0000,283456.7000,-283456.7000,13.0250,0.0000,42855.8077,42855.8077,636.1204,326312.5077,0.0000,-326312.5077,9.9762,15.7078,0.0000,43786.3000,-43786.3000,2.2894,0.0000,6824.6306,6824.6306,111.8107,50610.9306,0.0000,-50610.9306,16.4101,9.8714,13.1407,5.7219,386228.2735,16.4922,16.5237,16.5079,-7.7720,3.5785,16.2054,16.2599,16.2326,-9.9370,5.8679,16.4922,16.5034,16.4978,-7.5692,-9.4465,9.9762,10.1607,10.0684,-28.7434,-3.5785,9.8714,9.9762,9.9238,-27.6869,-5.8679,9.8714,9.9347,9.9030,-27.4557,9.4465,0.1000,7.8141,-327243.0000,386228.2735
5625.0000,10.0454,16.5347,0.0000,299814.2000,-299814.2000,13.7914,0.0000,45374.4634,45374.4634,673.5480,345188.6634,0.0000,-345188.6634,10.0191,15.7481,0.0000,68329.8000,-68329.8000,3.5745,0.0000,10654.6886,10654.6886,174.5708,78984.4886,0.0000,-78984.4886,16.4104,9.9187,13.1646,6.4417,434815.5065,16.5347,16.5856,16.5602,-7.7245,3.4056,16.1567,16.2004,16.1786,-10.6878,6.9801,16.5347,16.5515,16.5431,-7.6377,-10.3857,10.0191,10.2284,10.1237,-28.6077,-3.4056,9.9187,10.0191,9.9689,-27.9201,-6.9801,9.9187,9.9854,9.9521,-27.7081,10.3857,0.1000,7.8141,-368144.0000,434815.5065
5626.0000,10.0471,16.5346,0.0000,311647.1000,-311647.1000,14.3398,0.0000,47166.8918,47166.8918,700.3334,358813.9918,0.0000,-358813.9918,10.0168,15.7450,0.0000,88196.2000,-88196.2000,4.6143,0.0000,13752.1406,13752.1406,225.3553,101948.3406,0.0000,-101948.3406,16.3816,9.9229,13.1522,6.9950,472164.5535,16.5346,16.5982,16.5664,-8.0854,3.2418,16.0971,16.1388,16.1180,-11.4289,7.8561,16.5346,16.5534,16.5440,-8.0717,-11.0980,10.0168,10.2468,10.1318,-28.9208,-3.2418,9.9229,10.0168,9.9698,-28.4504,-7.8561,9.9229,9.9888,9.9558,-28.2490,11.0980,0.1000,7.8141,-399843.3000,472164.5535
5627.0000,10.0640,16.5517,0.0000,333278.3000,-333278.3000,15.3353,0.0000,50458.3175,50458.3175,748.9504,383736.6175,0.0000,-383736.6175,10.0337,15.7622,0.0000,104003.1000,-104003.1000,5.4413,0.0000,16219.6740,16219.6740,265.7425,120222.7740,0.0000,-120222.7740,16.3793,9.9504,13.1649,7.6324,515185.7340,16.5517,16.6134,16.5825,-8.1804,3.2980,16.0834,16.1187,16.1011,-11.5612,8.7393,16.5517,16.5686,16.5601,-8.1650,-12.0373,10.0337,10.2595,10.1466,-29.0150,-3.2980,9.9504,10.0337,9.9921,-28.5393,-8.7393,9.9504,10.0104,9.9804,-28.3437,12.0373,0.1000,7.8141,-437281.4000,515185.7340
5628.0000,10.0009,16.4868,0.0000,348702.8000,-348702.8000,16.0466,0.0000,52724.8181,52724.8181,783.6912,401427.6181,0.0000,-401427.6181,9.9701,15.6977,0.0000,105947.6000,-105947.6000,5.5433,0.0000,16512.1991,16512.1991,270.7250,122459.7991,0.0000,-122459.7991,16.3248,9.8813,13.1030,7.9491,536567.6007,16.4868,16.5629,16.5249,-9.1163,3.5011,16.0326,16.0702,16.0514,-12.1217,9.0444,16.4868,16.5083,16.4976,-9.1619,-12.5455,9.9701,10.2011,10.0856,-29.9744,-3.5011,9.8813,9.9701,9.9257,-29.6466,-9.0444,9.8813,9.9450,9.9131,-29.4890,12.5455,0.1000,7.8141,-454650.4000,536567.6007
5629.0000,9.9859,16.4740,0.0000,361661.1000,-361661.1000,16.6367,0.0000,54667.2265,54667.2265,812.5100,416328.3265,0.0000,-416328.3265,9.9555,15.6841,0.0000,118371.1000,-118371.1000,6.1921,0.0000,18445.6936,18445.6936,302.4120,136816.7936,0.0000,-136816.7936,16.2968,9.8748,13.0858,8.3771,565454.6037,16.4740,16.5459,16.5099,-9.3544,3.4815,15.9942,16.0298,16.0120,-12.4944,9.6736,16.4740,16.4930,16.4835,-9.3835,-13.1552,9.9555,10.1829,10.0692,-30.2106,-3.4815,9.8748,9.9555,9.9151,-29.8639,-9.6736,9.8748,9.9337,9.9043,-29.7038,13.1552,0.1000,7.8141,-480032.2000,565454.6037
5630.0000,9.9342,16.4220,0.0000,373770.7000,-373770.7000,17.1922,0.0000,56437.5431,56437.5431,839.6408,430208.2431,0.0000,-430208.2431,9.9037,15.6322,0.0000,120750.0000,-120750.0000,6.3163,0.0000,18806.5470,18806.5470,308.4759,139556.5470,0.0000,-139556.5470,16.2493,9.8212,13.0352,8.6349,582856.2146,16.4220,16.5004,16.4612,-9.9930,3.6253,15.9488,15.9849,15.9668,-12.9218,9.9416,16.4220,16.4431,16.4325,-10.0495,-13.5669,9.9037,10.1318,10.0177,-30.8642,-3.6253,9.8212,9.9037,9.8624,-30.5908,-9.9416,9.8212,9.8814,9.8513,-30.4518,13.5669,0.1000,7.8141,-494520.7000,582856.2146
5631.0000,9.8967,16.3858,0.0000,384767.8000,-384767.8000,17.6926,0.0000,58053.3045,58053.3045,864.0802,442821.1045,0.0000,-442821.1045,9.8668,15.5959,0.0000,124677.2000,-124677.2000,6.5207,0.0000,19410.9946,19410.9946,318.4588,144088.1946,0.0000,-144088.1946,16.2120,9.7865,12.9992,8.8900,600077.2857,16.3858,16.4633,16.4246,-10.3983,3.7240,15.9112,15.9466,15.9289,-13.2331,10.2447,16.3858,16.4066,16.3962,-10.4483,-13.9687,9.8668,10.0901,9.9785,-31.2832,-3.7240,9.7865,9.8668,9.8267,-31.0096,-10.2447,9.7865,9.8452,9.8158,-30.8792,13.9687,0.1000,7.8141,-509445.0000,600077.2857
5632.0000,9.8721,16.3622,0.0000,391599.8000,-391599.8000,18.0028,0.0000,59054.2082,59054.2082,879.2279,450654.0082,0.0000,-450654.0082,9.8420,15.5716,0.0000,132974.8000,-132974.8000,6.9539,0.0000,20697.7054,20697.7054,339.6155,153672.5054,0.0000,-153672.5054,16.1799,9.7647,12.9723,9.1483,617510.3495,16.3622,16.4402,16.4012,-10.6182,3.6830,15.8723,15.9073,15.8898,-13.5542,10.6368,16.3622,16.3824,16.3723,-10.6746,-14.3198,9.8420,10.0671,9.9546,-31.4905,-3.6830,9.7647,9.8420,9.8034,-31.2531,-10.6368,9.7647,9.8219,9.7933,-31.1244,14.3198,0.1000,7.8141,-524574.6000,617510.3495
5633.0000,9.7957,16.2854,0.0000,401818.9000,-401818.9000,18.4699,0.0000,60500.5187,60500.5187,902.0405,462319.4187,0.0000,-462319.4187,9.7661,15.4955,0.0000,124352.8000,-124352.8000,6.5025,0.0000,19341.0443,19341.0443,317.5715,143693.8443,0.0000,-143693.8443,16.1220,9.6828,12.9024,9.1885,620223.1076,16.2854,16.3694,16.3274,-11.4504,3.9891,15.8278,15.8644,15.8461,-13.9206,10.4916,16.2854,16.3087,16.2971,-11.5234,-14.4808,9.7661,9.9866,9.8764,-32.3610,-3.9891,9.6828,9.7661,9.7245,-32.1688,-10.4916,9.6828,9.7430,9.7129,-32.0686,14.4808,0.1000,7.8141,-526171.7000,620223.1076
5634.0000,9.2962,15.7801,0.0000,305398.5000,-305398.5000,14.0315,0.0000,45520.7312,45520.7312,685.2779,350919.2312,0.0000,-350919.2312,9.2468,14.9735,0.0000,90833.9000,-90833.9000,4.7487,0.0000,14057.3746,14057.3746,231.9186,104891.2746,0.0000,-104891.2746,15.6862,9.0816,12.3839,7.0876,478411.8297,15.7801,15.9932,15.8867,-16.6030,3.0943,15.3758,15.4663,15.4210,-18.8698,7.8430,15.7801,15.8439,15.8120,-17.2076,-10.9373,9.2468,9.6336,9.4402,-37.4384,-3.0943,9.0816,9.2468,9.1642,-38.7723,-7.8430,9.0816,9.2007,9.1411,-38.8162,10.9373,0.1000,7.8141,-396232.4000,478411.8297
5635.0000,9.1966,15.6981,0.0000,285483.8000,-285483.8000,13.0782,0.0000,42468.0192,42468.0192,638.7196,327951.8192,0.0000,-327951.8192,9.1541,14.8890,0.0000,68400.1000,-68400.1000,3.5705,0.0000,10576.4778,10576.4778,174.3768,78976.5778,0.0000,-78976.5778,15.6139,8.9988,12.3064,6.2931,424786.8351,15.6981,15.8549,15.7765,-16.9639,3.1692,15.3432,15.4171,15.3801,-18.3963,6.7397,15.6981,15.7478,15.7230,-17.2236,-9.9090,9.1541,9.4842,9.3192,-37.9257,-3.1692,8.9988,9.1541,9.0765,-38.6314,-6.7397,8.9988,9.1047,9.0517,-38.6780,9.9090,0.1000,7.8141,-353883.9000,424786.8351
5636.0000,8.9583,15.4596,0.0000,212536.0000,-212536.0000,9.7308,0.0000,31467.7588,31467.7588,475.2368,244003.7588,0.0000,-244003.7588,8.9070,14.6415,0.0000,44368.9000,-44368.9000,2.3155,0.0000,6845.3016,6845.3016,113.0829,51214.2016,0.0000,-51214.2016,15.4494,8.6501,12.0498,4.6802,315913.8633,15.4596,15.6969,15.5782,-18.6557,2.4718,15.1864,15.3062,15.2463,-19.4347,4.7872,15.4596,15.5439,15.5017,-19.1908,-7.2590,8.9070,9.3596,9.1333,-39.4392,-2.4718,8.6501,8.9070,8.7785,-41.4640,-4.7872,8.6501,8.8217,8.7359,-41.7171,7.2590,0.1000,7.8141,-256904.9000,315913.8633
5637.0000,8.9991,15.5100,0.0000,201502.1000,-201502.1000,9.2129,0.0000,29858.0292,29858.0292,449.9438,231360.1292,0.0000,-231360.1292,8.9570,14.6959,0.0000,31392.7000,-31392.7000,1.6371,0.0000,4845.4780,4845.4780,79.9555,36238.1780,0.0000,-36238.1780,15.5062,8.7170,12.1116,4.2092,284118.6297,15.5100,15.6866,15.5983,-17.6033,2.5253,15.2969,15.3942,15.3456,-17.6057,4.1624,15.5100,15.5759,15.5429,-17.8303,-6.6877,8.9570,9.3475,9.1523,-38.4080,-2.5253,8.7170,8.9570,8.8370,-39.7041,-4.1624,8.7170,8.8675,8.7923,-39.9425,6.6877,0.1000,7.8141,-232894.8000,284118.6297
5638.0000,8.9957,15.5050,0.0000,172688.0000,-172688.0000,7.8974,0.0000,25586.7202,25586.7202,385.6940,198274.7202,0.0000,-198274.7202,8.9598,14.6979,0.0000,21102.7000,-21102.7000,1.1007,0.0000,3257.2913,3257.2913,53.7549,24359.9913,0.0000,-24359.9913,15.5478,8.6497,12.0988,3.5467,239400.9107,15.5050,15.6999,15.6025,-17.1192,2.2656,15.3723,15.4858,15.4291,-16.4120,3.3662,15.5050,15.5848,15.5449,-17.3867,-5.6318,8.9598,9.3866,9.1732,-37.7188,-2.2656,8.6497,8.9598,8.8047,-39.6103,-3.3662,8.6497,8.8384,8.7440,-40.0169,5.6318,0.1000,7.8141,-193790.7000,239400.9107
5639.0000,9.0564,15.5669,0.0000,159245.4000,-159245.4000,7.2825,0.0000,23623.2805,23623.2805,355.6634,182868.6805,0.0000,-182868.6805,9.0245,14.7630,0.0000,15890.2000,-15890.2000,0.8288,0.0000,2454.1482,2454.1482,40.4774,18344.3482,0.0000,-18344.3482,15.6232,8.6995,12.1614,3.2090,216609.4147,15.5669,15.7483,15.6576,-16.1539,2.1512,15.4743,15.5884,15.5314,-15.1681,2.9800,15.5669,15.6435,15.6052,-16.3566,-5.1312,9.0245,9.4509,9.2377,-36.6704,-2.1512,8.6995,9.0245,8.8620,-38.5001,-2.9800,8.6995,8.8911,8.7953,-38.9333,5.1312,0.1000,7.8141,-175135.6000,216609.4147
5640.0000,9.1122,15.6213,0.0000,142577.8000,-142577.8000,6.5225,0.0000,21174.0538,21174.0538,318.5493,163751.8538,0.0000,-163751.8538,9.0829,14.8208,0.0000,12930.2000,-12930.2000,0.6745,0.0000,1998.0502,1998.0502,32.9432,14928.2502,0.0000,-14928.2502,15.6944,8.7161,12.2053,2.8698,193711.1184,15.6213,15.8098,15.7155,-15.3370,1.9493,15.5556,15.6795,15.6175,-14.2674,2.6239,15.6213,15.7030,15.6621,-15.5586,-4.5732,9.0829,9.5383,9.3106,-35.7048,-1.9493,8.7161,9.0829,8.8995,-37.8625,-2.6239,8.7161,8.9305,8.8233,-38.3724,4.5732,0.1000,7.8141,-155508.0000,193711.1184
5641.0000,9.1799,15.6881,0.0000,136895.5000,-136895.5000,6.2646,0.0000,20357.5505,20357.5505,305.9525,157253.0505,0.0000,-157253.0505,9.1554,14.8929,0.0000,9734.0000,-9734.0000,0.5079,0.0000,1505.1533,1505.1533,24.8041,11239.1533,0.0000,-11239.1533,15.7733,8.7744,12.2738,2.7085,182820.5459,15.6881,15.8681,15.7781,-14.5723,1.9189,15.6640,15.7824,15.7232,-13.1938,2.4268,15.6881,15.7682,15.7281,-14.7518,-4.3457,9.1554,9.6076,9.3815,-34.8850,-1.9189,8.7744,9.1554,8.9649,-36.9720,-2.4268,8.7744,8.9911,8.8828,-37.5122,4.3457,0.1000,7.8141,-146629.5000,182820.5459
5642.0000,9.2485,15.7553,0.0000,126591.1000,-126591.1000,5.7953,0.0000,18850.9255,18850.9255,283.0340,145442.0255,0.0000,-145442.0255,9.2146,14.9513,0.0000,12779.9000,-12779.9000,0.6669,0.0000,1977.2156,1977.2156,32.5722,14757.1156,0.0000,-14757.1156,15.8252,8.8314,12.3283,2.5825,174320.7562,15.7553,15.9428,15.8490,-13.7856,1.7095,15.6646,15.8072,15.7359,-13.3325,2.3764,15.7553,15.8357,15.7955,-14.0153,-4.0859,9.2146,9.7068,9.4607,-34.0397,-1.7095,8.8314,9.2146,9.0230,-36.2880,-2.3764,8.8314,9.0568,8.9441,-36.7516,4.0859,0.1000,7.8141,-139371.0000,174320.7562
5643.0000,9.2757,15.7803,0.0000,117172.1000,-117172.1000,5.3663,0.0000,17457.7934,17457.7934,262.0793,134629.8934,0.0000,-134629.8934,9.2531,14.9892,0.0000,7925.4000,-7925.4000,0.4137,0.0000,1226.6001,1226.6001,20.2029,9152.0001,0.0000,-9152.0001,15.8852,8.7974,12.3413,2.3409,158011.3764,15.7803,15.9827,15.8815,-13.5357,1.6509,15.7836,15.9087,15.8462,-12.1663,2.0645,15.7803,15.8722,15.8263,-13.7806,-3.7154,9.2531,9.7660,9.5095,-33.6328,-1.6509,8.7974,9.2531,9.0252,-36.3358,-2.0645,8.7974,9.0579,8.9276,-37.0080,3.7154,0.1000,7.8141,-125097.5000,158011.3764
