l_lts,g_lts,l_sts,g_sts
,,-9.992868015957715,1.8312151421582075
,,-9.99141135146125,1.8320208173962824
,,-9.989956805750257,1.8328252142820496
,,-9.988504372669942,1.8336283368393966
,,-9.987054046092295,1.8344301890697519
,,-9.98560581991593,1.8352307749576504
,,-9.984159688065931,1.836030098470303
,,-9.982715644493696,1.8368281635534687
,,-9.981273683176795,1.8376249741379325
,,-9.979833798118808,1.8384205341323088
,,-9.97839598334918,1.8392148474304777
,,-9.976960232923076,1.84000791790602
,,-9.975526540921228,1.8407997494163433
,,-9.97409490144979,1.841590345799179
,,-9.972665308640195,1.8423797108756055
,,-9.97123775664901,1.8431678484491847
,,-9.96981223965779,1.843954762305386
,,-9.968388751872935,1.84474045621317
,,-9.966967287525557,1.8455249339229245
,,-9.96554784087133,1.8463081991699686
,,-9.964130406190359,1.8470902556700406
,,-9.962714977787028,1.8478711071226588
,,-9.96130154998988,1.8486507572107835
,,-9.959890117151472,1.849429209600867
,,-9.95848067364824,1.8502064679433328
,,-9.95707321388036,1.8509825358699832
,,-9.955667732271625,1.8517574169972157
,,-9.954264223269304,1.852531114925783
,,-9.952862681344016,1.853303633239065
,,-9.951463100989592,1.854074975505085
,,-9.950065476722955,1.8548451452747323
,,-9.94866980308398,1.8556141460847404
,,-9.947276074635376,1.8563819814534612
,,-9.945884285962553,1.857148654885426
,,-9.9444944316735,1.8579141698688966
,,-9.943106506398651,1.8586785298756743
,,-9.941720504790775,1.859441738363307
,,-9.940336421524835,1.8602037987733138
,,-9.938954251297885,1.8609647145322885
,,-9.937573988828925,1.8617244890506521
,,-9.936195628858805,1.862483125725388
,,-9.934819166150081,1.863240627936347
,,-9.933444595486915,1.8639969990487426
,,-9.932071911674942,1.8647522424147829
,,-9.930701109541163,1.8655063613704073
,,-9.929332183933822,1.8662593592367251
,,-9.927965129722288,1.8670112393208338
,,-9.92659994179695,1.8677620049141845
,,-9.925236615069085,1.8685116592956554
,,-9.923875144470763,1.8692602057280474
,,-9.922515524954724,1.8700076474607727
,,-9.921157751494263,1.8707539877282693
,,-9.919801819083128,1.8714992297521145
,,-9.918447722735399,1.8722433767391518
,,-9.917095457485384,1.8729864318814922
,,-9.915745018387513,1.8737283983579045
,,-9.91439640051622,1.8744692793343924
,,-9.913049598965841,1.8752090779617947
,,-9.911704608850508,1.875947797377608
,,-9.91036142530404,1.8766854407072837
,,-9.90902004347984,1.8774220110595246
,,-9.907680458550782,1.8781575115336266
,,-9.906342665709124,1.8788919452129056
,,-9.90500666016638,1.8796253151676232
,,-9.903672437153244,1.8803576244553715
,,-9.902339991919465,1.8810888761204017
,,-9.90100931973376,1.8818190731951587
,,-9.899680415883706,1.8825482186973543
,,-9.898353275675644,1.883276315632415
,,-9.897027894434576,1.8840033669936254
,,-9.895704267504067,1.8847293757606882
,,-9.894382390246152,1.8854543449007335
,,-9.893062258041228,1.8861782773688927
,,-9.891743866287971,1.8869011761073404
,,-9.890427210403223,1.8876230440452935
,,-9.889112285821914,1.8883438841020823
,,-9.887799087996953,1.889063699180241
,,-9.886487612399144,1.889782492173953
,,-9.88517785451708,1.8905002659629084
,,-9.883869809857064,1.8912170234165757
,,-9.882563473943009,1.8919327673915134
,,-9.881258842316344,1.8926475007322345
,,-9.879955910535928,1.8933612262707744
,,-9.878654674177957,1.8940739468286103
,,-9.877355128835871,1.8947856652135902
,,-9.87605727012027,1.895496384223964
,,-9.874761093658824,1.8962061066456
,,-9.873466595096179,1.8969148352519845
,,-9.872173770093873,1.897622572806238
,,-9.870882614330252,1.8983293220586193
,,-9.869593123500382,1.8990350857495018
,,-9.868305293315952,1.8997398666073562
,,-9.867019119505208,1.900443667348752
,,-9.865734597812851,1.9011464906795563
,,-9.864451723999963,1.9018483392958951
,,-9.863170493843914,1.9025492158794
,,-9.861890903138288,1.9032491231043605
,,-9.860612947692797,1.9039480636316286
,,-9.859336623333192,1.904646040113322
,,-9.858061925901191,1.9053430551876414
,,-9.856788851254393,1.9060391114837645
,,-9.855517395266197,1.9067342116211752
,,-9.85424755382572,1.9074283582071678
,,-9.852979322837726,1.908121553838911
,,-9.851712698222533,1.9088138011038298
,,-9.850447675915946,1.9095051025774976
,,-9.849184251869174,1.910195460825216
,,-9.847922422048752,1.9108848784020653
,,-9.846662182436464,1.9115733578541518
,,-9.845403529029268,1.9122609017146717
,,-9.844146457839217,1.9129475125097664
,,-9.842890964893385,1.9136331927530044
,,-9.84163704623379,1.9143179449477798
,,-9.840384697917326,1.9150017715887524
,,-9.839133916015673,1.9156846751618952
,,-9.837884696615241,1.916366658139169
,,-9.836637035817086,1.9170477229855745
,,-9.835390929736839,1.9177278721559874
,,-9.834146374504634,1.918407108094773
,,-9.832903366265036,1.9190854332368426
,,-9.831661901176972,1.9197628500070771
,,-9.830421975413651,1.9204393608219592
,,-9.829183585162506,1.9211149680861659
,,-9.82794672662511,1.9217896741977993
,,-9.826711396017116,1.922463481543108
,,-9.825477589568187,1.9231363924995581
,,-9.824245303521922,1.9238084094363612
,,-9.82301453413579,1.9244795347110193
,,-9.82178527768106,1.9251497706741236
,,-9.820557530442738,1.9258191196649395
,,-9.819331288719493,1.92648758401587
,,-9.818106548823597,1.9271551660483275
,,-9.816883307080854,1.9278218680752308
,,-9.81566155983053,1.9284876924004761
,,-9.814441303425301,1.929152641318841
,,-9.813222534231173,1.9298167171168972
,,-9.81200524862742,1.9304799220708502
,,-9.81078944300653,1.9311422584484588
,,-9.809575113774128,1.9318037285097558
,,-9.80836225734892,1.9324643345062793
,,-9.807150870162623,1.9331240786787696
,,-9.80594094865991,1.9337829632601444
,,-9.80473248929834,1.9344409904757387
,,-9.803525488548305,1.935098162540762
,,-9.802319942892957,1.9357544816629362
,,-9.801115848828152,1.936409950041682
,,-9.799913202862392,1.9370645698665812
,,-9.798712001516758,1.9377183433196332
,,-9.797512241324853,1.938371272574631
,,-9.796313918832745,1.9390233597974011
,,-9.795117030598899,1.939674607144844
,,-9.793921573194124,1.9403250167654134
,,-9.792727543201517,1.9409745908004603
,,-9.791534937216394,1.9416233313802023
,,-9.79034375184624,1.942271240632073
,,-9.789153983710651,1.9429183206693494
,,-9.787965629441274,1.943564573602668
,,-9.786778685681744,1.9442100015302368
,,-9.785593149087642,1.9448546065455596
,,-9.784409016326427,1.945498390733071
,,-9.783226284077378,1.9461413561675105
,,-9.782044949031546,1.946783504919587
,,-9.780865007891697,1.9474248390480116
,,-9.779686457372254,1.9480653606072236
,,-9.778509294199239,1.9487050716414414
,,-9.777333515110225,1.949343974189795
,,-9.776159116854284,1.94998207028105
,,-9.77498609619192,1.9506193619380194
,,-9.77381444989503,1.9512558511755511
,,-9.77264417474684,1.9518915400005736
,,-9.771475267541858,1.9525264304130572
,,-9.77030772508582,1.9531605244051977
,,-9.769141544195637,1.953793823962088
,,-9.767976721699345,1.9544263310615269
,,-9.766813254436046,1.9550580476725299
,,-9.76565113925587,1.9556889757582105
,,-9.764490373019907,1.9563191172752512
,,-9.763330952600173,1.9569484741710244
,,-9.762172874879544,1.957577048387527
,,-9.76101613675172,1.9582048418577342
,,-9.759860735121165,1.9588318565088143
,,-9.758706666903059,1.9594580942597286
,,-9.757553929023251,1.9600835570248796
,,-9.756402518418207,1.960708246709024
,,-9.75525243203497,1.9613321652104871
,,-9.754103666831098,1.961955314421068
,,-9.752956219774621,1.9625776962261825
,,-9.751810087843998,1.9631993125028484
,,-9.750665268028065,1.9638201651222287
,,-9.749521757325986,1.9644402559489589
,,-9.748379552747208,1.9650595868399492
,,-9.747238651311417,1.9656781596459656
,,-9.746099050048484,1.9662959762112004
,,-9.744960745998423,1.966913038372071
,,-9.743823736211349,1.9675293479601959
,,-9.74268801774742,1.9681449067985546
,,-9.741553587676808,1.9687597167054722
,,-9.74042044307964,1.9693737794907313
,,-9.739288581045956,1.9699870969590756
,,-9.738157998675671,1.9705996709071856
,,-9.73702869307852,1.9712115031272792
,,-9.735900661374021,1.971822595404664
,,-9.73477390069143,1.9724329495164885
,,-9.733648408169696,1.9730425672352463
,,-9.732524180957414,1.9736514503266642
,,-9.731401216212792,1.9742596005501825
,,-9.730279511103591,1.9748670196580425
,,-9.729159062807101,1.9754737093977348
,,-9.728039868510086,1.976079671510127
,,-9.726921925408744,1.976684907729464
,,-9.72580523070867,1.9772894197830801
,,-9.724689781624804,1.9778932093937982
,,-9.7235755753814,1.9784962782771471
,,-9.72246260921198,1.9790986281432321
,,-9.721350880359289,1.979700260695344
,,-9.720240386075263,1.980301177631111
,,-9.719131123620976,1.9809013806427378
,,-9.718023090266614,1.9815008714162385
,,-9.716916283291424,1.9820996516312928
,,-9.715810699983674,1.9826977229616767
,,-9.71470633764062,1.983295087075072
,,-9.713603193568463,1.9838917456344094
,,-9.712501265082308,1.9844877002953727
,,-9.711400549506122,1.9850829527087508
,,-9.710301044172704,1.9856775045196216
,,-9.709202746423642,1.9862713573657682
,,-9.70810565360927,1.986864512882143
,,-9.707009763088632,1.987456972695011
,,-9.70591507222945,1.988048738426991
,,-9.70482157840808,1.988639811693934
,,-9.70372927900947,1.9892301941069885
,,-9.702638171427136,1.9898198872716404
,,-9.701548253063109,1.9904088927855523
,,-9.700459521327913,1.9909972122439878
,,-9.699371973640515,1.9915848472352518
,,-9.698285607428293,1.992171799341842
,,-9.697200420127006,1.9927580701420333
,,-9.696116409180748,1.9933436612073814
,,-9.695033572041917,1.9939285741043073
,,-9.693951906171176,1.9945128103936653
,,-9.692871409037421,1.9950963716317023
,,-9.691792078117745,1.9956792593699137
,,-9.690713910897399,1.9962614751522612
,,-9.689636904869761,1.9968430205184344
,,-9.6885610575363,1.9974238970039007
,,-9.687486366406533,1.9980041061376959
,,-9.686412828998009,1.998583649443673
,,-9.685340442836257,1.9991625284413181
,,-9.684269205454758,1.9997407446441182
,,-9.683199114394913,2.0003182995614814
,,-9.682130167206008,2.0008951946955205
,,-9.681062361445179,2.0014714315453737
,,-9.679995694677375,2.002047011604707
,,-9.678930164475338,2.002621936360998
,,-9.67786576841955,2.00319620729817
,,-9.676802504098221,2.0037698258941976
,,-9.675740369107237,2.004342793622111
,,-9.674679361050142,2.0049151119499506
,,-9.6736194775381,2.005486782341724
,,-9.672560716189858,2.0060578062552024
,,-9.671503074631723,2.0066281851447467
,,-9.670446550497521,2.0071979204570414
,,-9.669391141428578,2.0077670136379546
,,-9.668336845073673,2.008335466125051
,,-9.667283659089014,2.00890327935321
,,-9.66623158113821,2.0094704547514537
,,-9.665180608892236,2.0100369937440545
,,-9.664130740029398,2.0106028977507737
,,-9.663081972235315,2.0111681681871967
,,-9.66203430320287,2.0117328064637263
,,-9.660987730632199,2.0122968139851505
,,-9.659942252230646,2.0128601921525617
,,-9.65889786571274,2.013422942362685
,,-9.657854568800163,2.013985066007399
,,-9.656812359221718,2.014546564473159
,,-9.655771234713308,2.015107439143301
,,-9.654731193017893,2.0156676913950657
,,-9.653692231885474,2.0162273226022394
,,-9.652654349073055,2.016786334133472
,,-9.651617542344614,2.0173447273528557
,,-9.650581809471083,2.017902503621123
,,-9.649547148230306,2.018459664292959
,,-9.648513556407023,2.019016210719353
,,-9.647481031792834,2.019572144247313
,,-9.646449572186171,2.0201274662178945
,,-9.645419175392275,2.0206821779702815
,,-9.64438983922316,2.021236280836652
,,-9.643361561497596,2.021789776147073
,,-9.642334340041065,2.022342665225466
,,-9.641308172685752,2.022894949392492
,,-9.640283057270508,2.023446629964012
,,-9.639258991640817,2.0239977082516147
,,-9.638235973648783,2.024548185563531
,,-9.63721400115309,2.0250980632027598
,,-9.636193072018983,2.025647342468365
,,-9.635173184118237,2.0261960246544684
,,-9.634154335329134,2.0267441110531266
,,-9.633136523536434,2.0272916029495343
,,-9.632119746631346,2.0278385016273504
,,-9.631104002511512,2.0283848083638034
,,-9.630089289080965,2.028930524432906
,,-9.629075604250119,2.029475651105263
,,-9.628062945935733,2.03002018964649
,,-9.627051312060887,2.030564141319657
,,-9.626040700554965,2.0311075073808285
,,-9.625031109353612,2.0316502890852526
,,-9.624022536398728,2.032192487681987
,,-9.623014979638427,2.032734104416202
,,-9.622008437027025,2.03327514053134
,,-9.621002906525007,2.03381559726355
,,-9.619998386099002,2.0343554758479225
,,-9.618994873721762,2.0348947775143684
,,-9.617992367372135,2.0354335034889566
,,-9.616990865035048,2.0359716549925264
,,-9.615990364701464,2.0365092332458685
,,-9.61499086436838,2.03704623946152
,,-9.61399236203879,2.037582674851489
,,-9.612994855721665,2.038118540620969
,,-9.611998343431926,2.038653837974483
,,-9.611002823190423,2.039188568110794
,,-9.610008293023915,2.0397227322249214
,,-9.609014750965038,2.0402563315086697
,,-9.608022195052285,2.0407893671497166
,,-9.607030623329992,2.041321840331948
,,-9.606040033848295,2.041853752237282
,,-9.605050424663128,2.042385104040966
,,-9.60406179383619,2.0429158969168086
,,-9.603074139434916,2.043446132034154
,,-9.602087459532472,2.0439758105579804
,,-9.601101752207713,2.044504933651441
,,-9.600117015545173,2.045033502472891
,,-9.59913324763504,2.0455615181765103
,,-9.598150446573133,2.046088981914223
,,-9.597168610460875,2.0466158948332493
,,-9.596187737405284,2.0471422580776917
,,-9.595207825518935,2.047668072788868
,,-9.59422887291995,2.0481933401032015
,,-9.593250877731974,2.0487180611545712
,,-9.592273838084147,2.049242237072298
,,-9.591297752111092,2.049765868983974
,,-9.590322617952886,2.0502889580112416
,,-9.589348433755042,2.050811505274783
,,-9.58837519766849,2.0513335118909124
,,-9.587402907849551,2.05185497897105
,,-9.586431562459918,2.0523759076255126
,,-9.58546115966664,2.052896298960104
,,-9.584491697642092,2.053416154076982
,,-9.583523174563961,2.0539354740752813
,,-9.582555588615225,2.05445426005092
,,-9.581588937984131,2.054972513096314
,,-9.580623220864172,2.0554902343000876
,,-9.579658435454073,2.056007424748081
,,-9.578694579957766,2.0565240855227755
,,-9.577731652584372,2.0570402177039178
,,-9.576769651548181,2.05755582236631
,,-9.575808575068631,2.0580709005823077
,,-9.574848421370287,2.0585854534223946
,,-9.573889188682827,2.059099481952063
,,-9.572930875241017,2.0596129872339737
,,-9.571973479284688,2.0601259703273334
,,-9.571016999058733,2.0606384322896196
,,-9.570061432813063,2.0611503741736557
,,-9.569106778802613,2.0616617970289046
,,-9.568153035287303,2.0621727019019516
,,-9.567200200532032,2.0626830898377
,,-9.56624827280665,2.063192961875633
,,-9.565297250385946,2.0637023190532626
,,-9.564347131549624,2.0642111624058006
,,-9.563397914582293,2.0647194929643775
,,-9.562449597773433,2.0652273117558533
,,-9.561502179417394,2.0657346198063684
,,-9.560555657813362,2.0662414181373596
,,-9.559610031265356,2.0667477077674805
,,-9.558665298082193,2.067253489713513
,,-9.557721456577488,2.0677587649874396
,,-9.556778505069618,2.068263534599612
,,-9.555836441881716,2.0687677995562055
,,-9.554895265341653,2.069271560861525
,,-9.55395497378201,2.069774819516947
,,-9.553015565540075,2.070277576519145
,,-9.55207703895781,2.070779832863641
,,-9.551139392381847,2.0712815895423584
,,-9.550202624163461,2.0717828475438598
,,-9.549266732658555,2.0722836078549327
,,-9.548331716227649,2.0727838714584776
,,-9.547397573235852,2.0732836393345155
,,-9.546464302052852,2.073782912460524
,,-9.545531901052902,2.0742816918110525
,,-9.54460036861479,2.0747799783571965
,,-9.543669703121838,2.075277773068946
,,-9.54273990296187,2.0757750769113485
,,-9.541810966527212,2.0762718908475812
,,-9.540882892214658,2.0767682158384204
,,-9.539955678425466,2.077264052840179
,,-9.539029323565336,2.0777594028084025
,,-9.538103826044392,2.0782542666945103
,,-9.537179184277173,2.078748645448528
,,-9.53625539668261,2.0792425400159713
,,-9.535332461684009,2.0797359513406284
,,-9.53441037770904,2.0802288803630233
,,-9.533489143189719,2.0807213280209456
,,-9.53256875656239,2.08121329525012
,,-9.531649216267713,2.081704782983537
,,-9.53073052075064,2.0821957921512584
,,-9.52981266846041,2.0826863236793636
,,-9.52889565785053,2.0831763784936923
,,-9.52797948737875,2.083665957515236
,,-9.52706415550706,2.0841550616634037
,,-9.526149660701673,2.0846436918549642
,,-9.525236001432999,2.0851318490032313
,,-9.52432317617564,2.0856195340202706
,,-9.52341118340837,2.086106747814117
,,-9.522500021614125,2.086593491291269
,,-9.52158968927998,2.0870797653548667
,,-9.520680184897138,2.0875655709059857
,,-9.51977150696092,2.0880509088426793
,,-9.51886365397074,2.0885357800604556
,,-9.517956624430097,2.0890201854529042
,,-9.51705041684656,2.089504125909728
,,-9.516145029731748,2.0899876023206763
,,-9.51524046160132,2.0904706155692128
,,-9.514336710974963,2.0909531665386085
,,-9.51343377637637,2.0914352561112235
,,-9.512531656333232,2.0919168851636583
,,-9.51163034937722,2.0923980545704017
,,-9.510729854043971,2.0928787652053673
,,-9.509830168873073,2.0933590179394446
,,-9.508931292408056,2.0938388136400197
,,-9.508033223196371,2.094318153172752
,,-9.50713595978938,2.094797037400948
,,-9.506239500742344,2.095275467184508
,,-9.5053438446144,2.095753443382708
,,-9.504448989968555,2.0962309668511763
,,-9.503554935371675,2.096708038443094
,,-9.50266167939446,2.0971846590094354
,,-9.50176922061144,2.0976608293981496
,,-9.500877557600958,2.0981365504569474
,,-9.499986688945157,2.098611823028068
,,-9.499096613229964,2.09908664795351
,,-9.49820732904508,2.099561026072778
,,-9.497318834983965,2.100034958222304
,,-9.496431129643824,2.1005084452363607
,,-9.495544211625596,2.1009814879471573
,,-9.494658079533938,2.101454087184695
,,-9.493772731977215,2.1019262437761923
,,-9.49288816756748,2.1023979585469
,,-9.492004384920472,2.102869232319044
,,-9.491121382655594,2.1033400659136525
,,-9.490239159395903,2.1038104601491128
,,-9.489357713768097,2.1042804158414614
,,-9.488477044402504,2.104749933803711
,,-9.487597149933064,2.1052190148480103
,,-9.486718028997323,2.105687659783197
,,-9.485839680236419,2.1061558694172935
,,-9.484962102295059,2.1066236445531374
,,-9.484085293821524,2.1070909859944806
,,-9.483209253467646,2.107557894541713
,,-9.48233397988879,2.1080243709919153
,,-9.481459471743857,2.108490416142551
,,-9.48058572769526,2.1089560307857083
,,-9.479712746408916,2.1094212157145327
,,-9.47884052655423,2.1098859717166496
,,-9.47796906680409,2.1103502995799723
,,-9.477098365834845,2.1108142000901107
,,-9.476228422326304,2.1112776740285484
,,-9.475359234961717,2.111740722178063
,,-9.474490802427765,2.1122033453157707
,,-9.47362312341454,2.112665544218163
,,-9.472756196615556,2.1131273196594766
,,-9.471890020727706,2.1135886724124116
,,-9.471024594451277,2.114049603247461
,,-9.470159916489923,2.114510112931998
,,-9.46929598555066,2.1149702022317167
,,-9.468432800343848,2.115429871911063
,,-9.46757035958319,2.11588912273146
,,-9.46670866198571,2.116347955453274
,,-9.465847706271743,2.116806370833273
,,-9.464987491164935,2.1172643696276
,,-9.464128015392218,2.117721952589232
,,-9.4632692776838,2.1181791204704727
,,-9.462411276773162,2.118635874019836
,,-9.461554011397045,2.119092213985258
,,-9.460697480295428,2.1195481411129493
,,-9.459841682211533,2.120003656145328
,,-9.4589866158918,2.120458759823996
,,-9.458132280085882,2.120913452889164
,,-9.457278673546643,2.121367736077348
,,-9.456425795030125,2.121821610124487
,,-9.455573643295558,2.122275075763498
,,-9.45472221710534,2.1227281337269117
,,-9.453871515225028,2.1231807847441893
,,-9.453021536423323,2.1236330295413848
,,-9.452172279472068,2.1240848688454634
,,-9.45132374314623,2.12453630338003
,,-9.45047592622389,2.1249873338679235
,,-9.449628827486238,2.1254379610275187
,,-9.448782445717557,2.125888185576902
,,-9.447936779705213,2.126338008233105
,,-9.44709182823965,2.1267874297094154
,,-9.44624759011437,2.127236450717921
,,-9.44540406412593,2.127685071970326
,,-9.444561249073931,2.128133294173776
,,-9.44371914376101,2.1285811180352714
,,-9.442877746992819,2.1290285442596057
,,-9.442037057578025,2.129475573549317
,,-9.4411970743283,2.1299222066061274
,,-9.440357796058304,2.1303684441294553
,,-9.439519221585684,2.1308142868150233
,,-9.438681349731052,2.131259735360331
,,-9.43784417931799,2.131704790456974
,,-9.437007709173024,2.13214945279842
,,-9.436171938125627,2.132593723073818
,,-9.435336865008205,2.1330376019713557
,,-9.434502488656086,2.1334810901781665
,,-9.433668807907509,2.133924188378263
,,-9.432835821603616,2.134366897254412
,,-9.432003528588448,2.1348092174874114
,,-9.431171927708922,2.1352511497570026
,,-9.430341017814834,2.1356926947403365
,,-9.429510797758844,2.1361338531135567
,,-9.42868126639647,2.1365746255501183
,,-9.427852422586069,2.1370150127220846
,,-9.42702426518884,2.137455015300032
,,-9.426196793068808,2.1378946339532887
,,-9.425370005092814,2.1383338693473437
,,-9.424543900130509,2.13877272214903
,,-9.42371847705434,2.139211193021148
,,-9.42289373473955,2.1396492826248683
,,-9.422069672064156,2.1400869916208327
,,-9.421246287908952,2.140524320667235
,,-9.420423581157488,2.140961270420591
,,-9.419601550696074,2.1413978415360706
,,-9.418780195413758,2.1418340346670695
,,-9.417959514202328,2.1422698504647273
,,-9.417139505956298,2.1427052895787924
,,-9.416320169572895,2.1431403526588197
,,-9.41550150395206,2.143575040349471
,,-9.414683507996427,2.1440093532968953
,,-9.413866180611329,2.144443292143449
,,-9.413049520704773,2.1448768575311057
,,-9.412233527187443,2.1453100501002558
,,-9.411418198972688,2.145742870488649
,,-9.410603534976513,2.146175319333028
,,-9.409789534117566,2.1466073972682636
,,-9.408976195317138,2.1470391049279782
,,-9.408163517499148,2.147470442943684
,,-9.407351499590135,2.1479014119468447
,,-9.406540140519256,2.1483320125643637
,,-9.405729439218268,2.148762245423434
,,-9.404919394621523,2.14919211115024
,,-9.404110005665965,2.149621610367462
,,-9.403301271291113,2.1500507436985496
,,-9.402493190439058,2.150479511762969
,,-9.401685762054457,2.150907915180905
,,-9.400878985084518,2.1513359545695203
,,-9.400072858478993,2.151763630543769
,,-9.399267381190176,2.1521909437189906
,,-9.398462552172889,2.1526178947072108
,,-9.397658370384475,2.1530444841206022
,,-9.396854834784792,2.1534707125681676
,,-9.396051944336202,2.153896580658863
,,-9.395249698003564,2.1543220889981884
,,-9.394448094754228,2.1547472381923654
,,-9.393647133558023,2.155172028844253
,,-9.392846813387253,2.155596461555802
,,-9.392047133216689,2.156020536927617
,,-9.391248092023556,2.156444255560399
,,-9.390449688787532,2.156867618049331
,,-9.389651922490735,2.1572906249920427
,,-9.388854792117716,2.1577132769824203
,,-9.388058296655457,2.1581355746130075
,,-9.387262435093353,2.1585575184767785
,,-9.386467206423214,2.158979109163013
,,-9.385672609639252,2.159400347260942
,,-9.384878643738077,2.1598212333571585
,,-9.384085307718681,2.16024176803739
,,-9.383292600582442,2.160661951886309
,,-9.382500521333109,2.1610817854862363
,,-9.381709068976798,2.1615012694189173
,,-9.380918242521979,2.1619204042646563
,,-9.380128040979478,2.1623391906009277
,,-9.379338463362462,2.1627576290041977
,,-9.37854950868643,2.1631757200522754
,,-9.377761175969212,2.1635934643183155
,,-9.376973464230963,2.1640108623745613
,,-9.376186372494146,2.1644279147929186
,,-9.375399899783533,2.1648446221437596
,,-9.374614045126194,2.1652609849939513
,,-9.373828807551492,2.1656770039126654
,,-9.373044186091073,2.166092679464514
,,-9.372260179778864,2.1665080122143494
,,-9.37147678765106,2.16692300272496
,,-9.37069400874612,2.1673376515578386
,,-9.369911842104758,2.1677519592734704
,,-9.369130286769938,2.1681659264300843
,,-9.368349341786866,2.1685795535861025
,,-9.367569006202984,2.1689928412962507
,,-9.366789279067964,2.1694057901172226
,,-9.366010159433694,2.169818400600817
,,-9.36523164635428,2.17023067329984
,,-9.364453738886036,2.170642608764171
,,-9.363676436087474,2.171054207543785
,,-9.362899737019301,2.171465470186977
,,-9.362123640744413,2.171876397239211
,,-9.361348146327883,2.172286989247823
,,-9.360573252836957,2.172697246754869
,,-9.359798959341052,2.173107170303941
,,-9.359025264911743,2.173516760436568
,,-9.358252168622755,2.1739260176918793
,,-9.357479669549962,2.1743349426096756
,,-9.35670776677138,2.174743535727262
,,-9.355936459367156,2.1751517975805528
,,-9.355165746419566,2.175559728704405
,,-9.354395627013,2.17596732963291
,,-9.353626100233972,2.1763746008978533
,,-9.352857165171095,2.1767815430299176
,,-9.352088820915085,2.1771881565591618
,,-9.351321066558755,2.1775944420145894
,,-9.350553901197001,2.178000399921795
,,-9.349787323926806,2.178406030809303
,,-9.349021333847224,2.178811335199397
,,-9.348255930059379,2.179216313616521
,,-9.347491111666455,2.179620966581615
,,-9.346726877773701,2.1800252946173004
,,-9.345963227488403,2.1804292982422613
,,-9.3452001599199,2.1808329779755664
,,-9.344437674179566,2.181236334333406
,,-9.343675769380804,2.181639367831777
,,-9.342914444639044,2.1820420789860533
,,-9.342153699071735,2.182444468309737
,,-9.341393531798337,2.182846536314986
,,-9.34063394194032,2.1832482835116545
,,-9.339874928621148,2.183649710411182
,,-9.339116490966285,2.1840508175211184
,,-9.338358628103183,2.1844516053494476
,,-9.337601339161274,2.184852074401513
,,-9.336844623271968,2.185252225183186
,,-9.336088479568645,2.185652058198178
,,-9.335332907186647,2.1860515739492894
,,-9.334577905263277,2.1864507729371607
,,-9.333823472937793,2.1868496556618564
,,-9.333069609351393,2.187248222623249
,,-9.33231631364722,2.187646474318955
,,-9.331563584970356,2.188044411244913
,,-9.3308114224678,2.188442033897395
,,-9.330059825288489,2.188839342770899
,,-9.329308792583266,2.189236338358387
,,-9.328558323504891,2.189633021152293
,,-9.327808417208031,2.190029391642747
,,-9.32705907284925,2.1904254503193044
,,-9.32631028958701,2.190821197670895
,,-9.325562066581657,2.1912166341853463
,,-9.324814402995427,2.191611760348277
,,-9.324067297992428,2.192006576645355
,,-9.323320750738644,2.192401083560664
,,-9.322574760401922,2.1927952815772787
,,-9.321829326151974,2.1931891711759244
,,-9.321084447160363,2.1935827528377088
,,-9.320340122600506,2.1939760270424444
,,-9.319596351647661,2.194368994267928
,,-9.318853133478926,2.194761654991908
,,-9.318110467273236,2.195154009691318
,,-9.317368352211348,2.195546058840163
,,-9.316626787475844,2.195937802912785
,,-9.315885772251125,2.196329242381509
,,-9.315145305723401,2.1967203777187096
,,-9.31440538708069,2.1971112093954166
,,-9.313666015512812,2.1975017378801165
,,-9.31292719021138,2.1978919636423035
,,-9.312188910369798,2.1982818871486893
,,-9.31145117518326,2.198671508865696
,,-9.31071398384873,2.1990608292587868
,,-9.309977335564959,2.1994498487918412
,,-9.309241229532457,2.1998385679286434
,,-9.308505664953502,2.2002269871310083
,,-9.307770641032134,2.2006151068598885
,,-9.307036156974142,2.2010029275745078
,,-9.306302211987068,2.201390449734907
,,-9.305568805280194,2.2017776737976704
,,-9.30483593606454,2.202164600220439
,,-9.304103603552864,2.2025512294587895
,,-9.303371806959651,2.202937561967435
,,-9.302640545501104,2.2033235981996975
,,-9.301909818395151,2.203709338608946
,,-9.30117962486143,2.204094783646487
,,-9.300449964121286,2.2044799337624257
,,-9.29972083539777,2.204864789405717
,,-9.298992237915629,2.2052493510255067
,,-9.298264170901305,2.2056336190698373
,,-9.29753663358293,2.2060175939843525
,,-9.296809625190312,2.20640127621527
,,-9.296083144954945,2.2067846662060258
,,-9.295357192109996,2.2071677644005354
,,-9.294631765890298,2.2075505712410335
,,-9.29390686553235,2.2079330871688447
,,-9.293182490274308,2.2083153126248125
,,-9.292458639355985,2.2086972480485807
,,-9.291735312018842,2.2090788938775865
,,-9.291012507505986,2.2094602505503693
,,-9.290290225062162,2.209841318501823
,,-9.289568463933751,2.2102220981690954
,,-9.28884722336877,2.2106025899855437
,,-9.28812650261685,2.21098279438491
,,-9.287406300929256,2.211362711799159
,,-9.286686617558862,2.21174234266088
,,-9.285967451760158,2.212121687399688
,,-9.285248802789235,2.21250074644606
,,-9.284530669903795,2.2128795202282183
,,-9.283813052363131,2.213258009173858
,,-9.283095949428134,2.2136362137097123
,,-9.282379360361283,2.2140141342610287
,,-9.281663284426639,2.214391771253246
