Hour,Rejection Rate (kW),Extraction Rate (kW),Net Rate (kw), ,Timestep Hours,Average Load (kW),Average Load (kW/m),EFT (C)
1879,-26.140276326683285,0.0,-26.140276326683285,,,,,
1880,-0.0,18.400841243554694,18.400841243554694,,,,,
1881,-0.0,10.235879852493694,10.235879852493694,,,,,
1882,-12.243154706536133,0.0,-12.243154706536133,,,,,
1883,-17.418488778372065,0.0,-17.418488778372065,,,,,
1884,-27.67430136059589,0.0,-27.67430136059589,,,,,
1885,-44.344226379929204,0.0,-44.344226379929204,,,,,
1886,-66.86568485056881,0.0,-66.86568485056881,,,,,
1887,-101.97288929965983,0.0,-101.97288929965983,,,,,
1888,-127.74691868827928,0.0,-127.74691868827928,,,,,
1889,-140.09411174649833,0.0,-140.09411174649833,,,,,
1890,-100.50164660333141,0.0,-100.50164660333141,,,,,
1891,-62.2180617784268,0.0,-62.2180617784268,,,,,
1892,-36.16422345547625,0.0,-36.16422345547625,,,,,
1893,-14.964288275161506,0.0,-14.964288275161506,,,,,
1894,-4.26726923893471,0.0,-4.26726923893471,,,,,
1895,-0.0,0.0,0.0,,,,,
1896,-0.0,0.0,0.0,,,,,
1897,-0.0,0.0,0.0,,,,,
1898,-0.0,0.0,0.0,,,,,
1899,-0.0,0.0,0.0,,,,,
1900,-0.0,0.0,0.0,,,,,
1901,-0.0,0.0,0.0,,,,,
1902,-0.0,0.0,0.0,,,,,
1903,-0.0,0.0,0.0,,,,,
1904,-11.552948244859664,0.0,-11.552948244859664,,,,,
1905,-40.699390618220015,0.0,-40.699390618220015,,,,,
1906,-34.02090698108733,0.0,-34.02090698108733,,,,,
1907,-27.163525289269927,0.0,-27.163525289269927,,,,,
1908,-26.610395261534503,0.0,-26.610395261534503,,,,,
1909,-21.537901786133467,0.0,-21.537901786133467,,,,,
1910,-24.42173044261606,0.0,-24.42173044261606,,,,,
1911,-22.344157422952264,0.0,-22.344157422952264,,,,,
1912,-22.965592770804427,0.0,-22.965592770804427,,,,,
1913,-25.867753736777676,0.0,-25.867753736777676,,,,,
1914,-23.806050974150256,0.0,-23.806050974150256,,,,,
1915,-7.792196391924596,0.0,-7.792196391924596,,,,,
1916,-29.580329211958706,0.0,-29.580329211958706,,,,,
1917,-15.587586797843935,0.0,-15.587586797843935,,,,,
1918,-2.5887217259558137,0.0,-2.5887217259558137,,,,,
1919,-0.0,0.0,0.0,,,,,
1920,-0.0,0.0,0.0,,,,,
1921,-0.0,0.0,0.0,,,,,
1922,-0.0,0.0,0.0,,,,,
1923,-0.0,0.0,0.0,,,,,
1924,-0.0,0.0,0.0,,,,,
1925,-0.0,0.0,0.0,,,,,
1926,-0.0,0.0,0.0,,,,,
1927,-5.803057634740244,0.0,-5.803057634740244,,,,,
1928,-0.0,22.43879906344876,22.43879906344876,,,,,
1929,-0.0,18.719575740742847,18.719575740742847,,,,,
1930,-0.0,9.672098385247091,9.672098385247091,,,,,
1931,-0.0,4.648293190932737,4.648293190932737,,,,,
1932,-0.0,1.1817913862486438,1.1817913862486438,,,,,
1933,-0.0,7.823999686866243,7.823999686866243,,,,,
1934,-11.632033362208661,0.0,-11.632033362208661,,,,,
1935,-19.408459310034214,0.0,-19.408459310034214,,,,,
1936,-27.364016209398265,0.0,-27.364016209398265,,,,,
1937,-30.224854619314524,0.0,-30.224854619314524,,,,,
1938,-0.0,6.841575393607134,6.841575393607134,,,,,
1939,-0.0,0.0,0.0,,,,,
1940,-0.0,7.802114787975754,7.802114787975754,,,,,
1941,-0.0,15.525042298422843,15.525042298422843,,,,,
1942,-0.0,20.953478506529933,20.953478506529933,,,,,
1943,-0.0,0.0,0.0,,,,,
1944,-0.0,0.0,0.0,,,,,
1945,-0.0,0.0,0.0,,,,,
1946,-0.0,0.0,0.0,,,,,
1947,-0.0,0.0,0.0,,,,,
1948,-0.0,0.0,0.0,,,,,
1949,-0.0,0.0,0.0,,,,,
1950,-0.0,0.0,0.0,,,,,
1951,-0.0,1.857884833667254,1.857884833667254,,,,,
1952,-0.0,34.440840667781764,34.440840667781764,,,,,
1953,-0.0,24.710248550047858,24.710248550047858,,,,,
1954,-0.0,6.588355732972565,6.588355732972565,,,,,
1955,-11.231611102770968,0.0,-11.231611102770968,,,,,
1956,-31.001941568915736,0.0,-31.001941568915736,,,,,
1957,-19.526940444117525,0.0,-19.526940444117525,,,,,
1958,-24.680734994917394,0.0,-24.680734994917394,,,,,
1959,-34.56731703061081,0.0,-34.56731703061081,,,,,
1960,-51.08290184265533,0.0,-51.08290184265533,,,,,
1961,-88.07311803789293,0.0,-88.07311803789293,,,,,
1962,-67.56915050631142,0.0,-67.56915050631142,,,,,
1963,-39.279769230826005,0.0,-39.279769230826005,,,,,
1964,-17.867047829848175,0.0,-17.867047829848175,,,,,
1965,-6.936032238461903,0.0,-6.936032238461903,,,,,
1966,-2.247162301167135,0.0,-2.247162301167135,,,,,
1967,-0.0,0.0,0.0,,,,,
1968,-0.0,0.0,0.0,,,,,
1969,-0.0,0.0,0.0,,,,,
1970,-0.0,0.0,0.0,,,,,
1971,-0.0,0.0,0.0,,,,,
1972,-0.0,0.0,0.0,,,,,
1973,-0.0,0.0,0.0,,,,,
1974,-0.0,0.0,0.0,,,,,
1975,-0.0,0.0,0.0,,,,,
1976,-0.0,0.0,0.0,,,,,
1977,-42.28939136322151,0.0,-42.28939136322151,,,,,
1978,-45.78872715451034,0.0,-45.78872715451034,,,,,
1979,-32.79964740754622,0.0,-32.79964740754622,,,,,
1980,-24.70123696225704,0.0,-24.70123696225704,,,,,
1981,-38.25533759448891,0.0,-38.25533759448891,,,,,
1982,-47.34520984571046,0.0,-47.34520984571046,,,,,
1983,-65.62563067557751,0.0,-65.62563067557751,,,,,
1984,-94.23604275672274,0.0,-94.23604275672274,,,,,
1985,-108.25172101462084,0.0,-108.25172101462084,,,,,
1986,-80.53772828593591,0.0,-80.53772828593591,,,,,
1987,-47.179193915057716,0.0,-47.179193915057716,,,,,
1988,-23.648635956160586,0.0,-23.648635956160586,,,,,
1989,-6.553995578767037,0.0,-6.553995578767037,,,,,
1990,-1.6165451213722082,0.0,-1.6165451213722082,,,,,
1991,-0.0,0.0,0.0,,,,,
1992,-0.0,0.0,0.0,,,,,
1993,-0.0,0.0,0.0,,,,,
1994,-0.0,0.0,0.0,,,,,
1995,-0.0,0.0,0.0,,,,,
1996,-0.0,0.0,0.0,,,,,
1997,-0.0,0.0,0.0,,,,,
1998,-0.0,0.0,0.0,,,,,
1999,-24.11388060037538,0.0,-24.11388060037538,,,,,
2000,-0.0,12.481875734977688,12.481875734977688,,,,,
2001,-0.0,8.050969288453429,8.050969288453429,,,,,
2002,-0.0,9.679376953771012,9.679376953771012,,,,,
2003,-1.7518181019751597,0.0,-1.7518181019751597,,,,,
2004,-9.67652854592576,0.0,-9.67652854592576,,,,,
2005,-8.407740128125884,0.0,-8.407740128125884,,,,,
2006,-23.54602610986558,0.0,-23.54602610986558,,,,,
2007,-20.709887291348966,0.0,-20.709887291348966,,,,,
2008,-22.115455501009926,0.0,-22.115455501009926,,,,,
2009,-24.052908082872598,0.0,-24.052908082872598,,,,,
2010,-0.3807332012835156,0.0,-0.3807332012835156,,,,,
2011,-2.9368718180454056,0.0,-2.9368718180454056,,,,,
2012,-0.0,0.0,0.0,,,,,
2013,-0.0,0.0,0.0,,,,,
2014,-0.0,0.0,0.0,,,,,
2015,-0.0,0.0,0.0,,,,,
2016,-0.0,0.0,0.0,,,,,
2017,-0.0,0.0,0.0,,,,,
2018,-0.0,0.0,0.0,,,,,
2019,-0.0,0.0,0.0,,,,,
2020,-0.0,0.0,0.0,,,,,
2021,-0.0,0.0,0.0,,,,,
2022,-0.0,0.0,0.0,,,,,
2023,-0.0,0.0,0.0,,,,,
2024,-0.0,0.0,0.0,,,,,
2025,-0.0,0.0,0.0,,,,,
2026,-0.0,0.0,0.0,,,,,
2027,-0.0,0.0,0.0,,,,,
2028,-0.0,0.0,0.0,,,,,
2029,-0.0,0.0,0.0,,,,,
2030,-0.0,0.0,0.0,,,,,
2031,-0.0,0.0,0.0,,,,,
2032,-8.096776955208458,0.0,-8.096776955208458,,,,,
2033,-9.288891348811283,0.0,-9.288891348811283,,,,,
2034,-11.787864480054434,0.0,-11.787864480054434,,,,,
2035,-9.547382819952121,0.0,-9.547382819952121,,,,,
2036,-5.8752971184941085,0.0,-5.8752971184941085,,,,,
2037,-0.0,0.0,0.0,,,,,
2038,-0.0,0.0,0.0,,,,,
2039,-0.0,0.0,0.0,,,,,
2040,-0.0,0.0,0.0,,,,,
2041,-0.0,0.0,0.0,,,,,
2042,-0.0,0.0,0.0,,,,,
2043,-0.0,0.0,0.0,,,,,
2044,-0.0,0.0,0.0,,,,,
2045,-0.0,0.0,0.0,,,,,
2046,-0.0,0.0,0.0,,,,,
2047,-0.7374540983804508,0.0,-0.7374540983804508,,,,,
2048,-6.252533317543593,0.0,-6.252533317543593,,,,,
2049,-32.285598080103384,0.0,-32.285598080103384,,,,,
2050,-17.856646831783184,0.0,-17.856646831783184,,,,,
2051,-29.399354453600615,0.0,-29.399354453600615,,,,,
2052,-63.41341839483132,0.0,-63.41341839483132,,,,,
2053,-100.53931427636543,0.0,-100.53931427636543,,,,,
2054,-138.95400049505514,0.0,-138.95400049505514,,,,,
2055,-146.46905496233384,0.0,-146.46905496233384,,,,,
2056,-160.4063923694219,0.0,-160.4063923694219,,,,,
2057,-174.6504258732982,0.0,-174.6504258732982,,,,,
2058,-118.85640529171802,0.0,-118.85640529171802,,,,,
2059,-73.41637826464296,0.0,-73.41637826464296,,,,,
2060,-50.61052318053699,0.0,-50.61052318053699,,,,,
2061,-38.62904012111887,0.0,-38.62904012111887,,,,,
2062,-26.3860319661243,0.0,-26.3860319661243,,,,,
2063,-0.0,0.0,0.0,,,,,
2064,-0.0,0.0,0.0,,,,,
2065,-0.0,0.0,0.0,,,,,
2066,-0.0,0.0,0.0,,,,,
2067,-0.0,0.0,0.0,,,,,
2068,-0.0,0.0,0.0,,,,,
2069,-0.0,0.0,0.0,,,,,
2070,-0.0,0.0,0.0,,,,,
2071,-0.8851449372500985,0.0,-0.8851449372500985,,,,,
2072,-20.028788600753344,0.0,-20.028788600753344,,,,,
2073,-37.55460368639239,0.0,-37.55460368639239,,,,,
2074,-49.47441416113027,0.0,-49.47441416113027,,,,,
2075,-94.1346996986536,0.0,-94.1346996986536,,,,,
2076,-129.0507168566997,0.0,-129.0507168566997,,,,,
2077,-147.6891720430347,0.0,-147.6891720430347,,,,,
2078,-189.6905357675334,0.0,-189.6905357675334,,,,,
2079,-204.3172726617497,0.0,-204.3172726617497,,,,,
2080,-212.9354329814981,0.0,-212.9354329814981,,,,,
2081,-222.28332999240888,0.0,-222.28332999240888,,,,,
2082,-195.25606982827142,0.0,-195.25606982827142,,,,,
2083,-140.78317602013868,0.0,-140.78317602013868,,,,,
2084,-123.2158236153042,0.0,-123.2158236153042,,,,,
2085,-103.47692949908021,0.0,-103.47692949908021,,,,,
2086,-80.19202844640398,0.0,-80.19202844640398,,,,,
2087,-0.0,0.0,0.0,,,,,
2088,-0.0,0.0,0.0,,,,,
2089,-0.0,0.0,0.0,,,,,
2090,-0.0,0.0,0.0,,,,,
2091,-0.0,0.0,0.0,,,,,
2092,-0.0,0.0,0.0,,,,,
2093,-0.0,0.0,0.0,,,,,
2094,-0.0,0.0,0.0,,,,,
2095,-0.8851449372500985,0.0,-0.8851449372500985,,,,,
2096,-36.47349994521399,0.0,-36.47349994521399,,,,,
2097,-110.15590373728844,0.0,-110.15590373728844,,,,,
2098,-141.78793910244264,0.0,-141.78793910244264,,,,,
2099,-157.48377858622393,0.0,-157.48377858622393,,,,,
2100,-196.4435171073579,0.0,-196.4435171073579,,,,,
2101,-179.12518859850252,0.0,-179.12518859850252,,,,,
2102,-226.7357572409993,0.0,-226.7357572409993,,,,,
2103,-234.50150243087006,0.0,-234.50150243087006,,,,,
2104,-251.12809789533898,0.0,-251.12809789533898,,,,,
2105,-274.6326866956059,0.0,-274.6326866956059,,,,,
2106,-229.501022591932,0.0,-229.501022591932,,,,,
2107,-185.9025056068765,0.0,-185.9025056068765,,,,,
2108,-159.99201927343526,0.0,-159.99201927343526,,,,,
2109,-127.13053259854749,0.0,-127.13053259854749,,,,,
2110,-105.4071147169103,0.0,-105.4071147169103,,,,,
2111,-0.0,0.0,0.0,,,,,
2112,-0.0,0.0,0.0,,,,,
2113,-0.0,0.0,0.0,,,,,
2114,-0.0,0.0,0.0,,,,,
2115,-0.0,0.0,0.0,,,,,
2116,-0.0,0.0,0.0,,,,,
2117,-0.0,0.0,0.0,,,,,
2118,-0.0,0.0,0.0,,,,,
2119,-0.8851449372500985,0.0,-0.8851449372500985,,,,,
2120,-60.50280576324679,0.0,-60.50280576324679,,,,,
2121,-154.23179986430122,0.0,-154.23179986430122,,,,,
2122,-158.76556825160503,0.0,-158.76556825160503,,,,,
2123,-178.89873593856382,0.0,-178.89873593856382,,,,,
2124,-223.71204765136883,0.0,-223.71204765136883,,,,,
2125,-245.5489951825422,0.0,-245.5489951825422,,,,,
2126,-274.8109473656525,0.0,-274.8109473656525,,,,,
2127,-280.9295814365803,0.0,-280.9295814365803,,,,,
2128,-282.93951324503763,0.0,-282.93951324503763,,,,,
2129,-290.18854249562446,0.0,-290.18854249562446,,,,,
2130,-252.45586790497583,0.0,-252.45586790497583,,,,,
2131,-200.98740039580014,0.0,-200.98740039580014,,,,,
2132,-163.5351912441135,0.0,-163.5351912441135,,,,,
2133,-137.15361756418932,0.0,-137.15361756418932,,,,,
2134,-112.93609974649483,0.0,-112.93609974649483,,,,,
2135,-0.0,0.0,0.0,,,,,
2136,-0.0,0.0,0.0,,,,,
2137,-0.0,0.0,0.0,,,,,
2138,-0.0,0.0,0.0,,,,,
2139,-0.0,0.0,0.0,,,,,
2140,-0.0,0.0,0.0,,,,,
2141,-0.0,0.0,0.0,,,,,
2142,-0.0,0.0,0.0,,,,,
2143,-1.7726690826243063,0.0,-1.7726690826243063,,,,,
2144,-63.51606176030932,0.0,-63.51606176030932,,,,,
2145,-162.8276921074917,0.0,-162.8276921074917,,,,,
2146,-172.4022232941383,0.0,-172.4022232941383,,,,,
2147,-184.66163159280626,0.0,-184.66163159280626,,,,,
2148,-210.46272753486735,0.0,-210.46272753486735,,,,,
2149,-149.06011416656986,0.0,-149.06011416656986,,,,,
2150,-134.94163542221693,0.0,-134.94163542221693,,,,,
2151,-138.26765220660087,0.0,-138.26765220660087,,,,,
2152,-149.34666639859807,0.0,-149.34666639859807,,,,,
2153,-182.06154712956052,0.0,-182.06154712956052,,,,,
2154,-135.97389375513737,0.0,-135.97389375513737,,,,,
2155,-87.50065115547795,0.0,-87.50065115547795,,,,,
2156,-61.46629164208156,0.0,-61.46629164208156,,,,,
2157,-27.87945425372981,0.0,-27.87945425372981,,,,,
2158,-10.374799513707462,0.0,-10.374799513707462,,,,,
2159,-0.0,0.0,0.0,,,,,
2160,-0.0,0.0,0.0,,,,,
2161,-0.0,0.0,0.0,,,,,
2162,-0.0,0.0,0.0,,,,,
2163,-0.0,0.0,0.0,,,,,
2164,-0.0,0.0,0.0,,,,,
2165,-0.0,0.0,0.0,,,,,
2166,-0.0,0.0,0.0,,,,,
2167,-0.8851192087023501,0.0,-0.8851192087023501,,,,,
2168,-8.58117402457617,0.0,-8.58117402457617,,,,,
2169,-23.378063840000095,0.0,-23.378063840000095,,,,,
2170,-20.590844059841608,0.0,-20.590844059841608,,,,,
2171,-16.589843085637465,0.0,-16.589843085637465,,,,,
2172,-20.297057740786258,0.0,-20.297057740786258,,,,,
2173,-15.929065550596604,0.0,-15.929065550596604,,,,,
2174,-13.403829962138555,0.0,-13.403829962138555,,,,,
2175,-7.054471898161002,0.0,-7.054471898161002,,,,,
2176,-6.314155709169604,0.0,-6.314155709169604,,,,,
2177,-6.532670326372352,0.0,-6.532670326372352,,,,,
2178,-0.828562092066777,0.0,-0.828562092066777,,,,,
2179,-0.0,0.0,0.0,,,,,
2180,-0.0,0.0,0.0,,,,,
2181,-0.0,0.0,0.0,,,,,
2182,-0.0,0.0,0.0,,,,,
2183,-0.0,0.0,0.0,,,,,
2184,-0.0,0.0,0.0,,,,,
2185,-0.0,0.0,0.0,,,,,
2186,-0.0,0.0,0.0,,,,,
2187,-0.0,0.0,0.0,,,,,
2188,-0.0,0.0,0.0,,,,,
2189,-0.0,0.0,0.0,,,,,
2190,-0.0,0.0,0.0,,,,,
2191,-0.0,0.0,0.0,,,,,
2192,-0.0,0.0,0.0,,,,,
2193,-0.0,0.0,0.0,,,,,
2194,-0.0,0.0,0.0,,,,,
2195,-0.0,0.0,0.0,,,,,
2196,-0.0,0.0,0.0,,,,,
2197,-0.0,0.0,0.0,,,,,
2198,-0.0,0.0,0.0,,,,,
2199,-0.0,0.0,0.0,,,,,
2200,-0.0,0.0,0.0,,,,,
2201,-0.0,0.0,0.0,,,,,
2202,-0.0,0.0,0.0,,,,,
2203,-0.0,0.0,0.0,,,,,
2204,-0.0,0.0,0.0,,,,,
2205,-0.0,0.0,0.0,,,,,
2206,-0.0,0.0,0.0,,,,,
2207,-0.0,0.0,0.0,,,,,
2208,-0.0,0.0,0.0,,,,,
2209,-0.0,0.0,0.0,,,,,
2210,-0.0,0.0,0.0,,,,,
2211,-0.0,0.0,0.0,,,,,
2212,-0.0,0.0,0.0,,,,,
2213,-0.0,0.0,0.0,,,,,
2214,-0.0,0.0,0.0,,,,,
2215,-2.116291566103403,0.0,-2.116291566103403,,,,,
2216,-69.74866573083938,0.0,-69.74866573083938,,,,,
2217,-116.52746159385984,0.0,-116.52746159385984,,,,,
2218,-120.64273687893673,0.0,-120.64273687893673,,,,,
2219,-125.17470670482744,0.0,-125.17470670482744,,,,,
2220,-129.12163739541558,0.0,-129.12163739541558,,,,,
2221,-129.92035749124744,0.0,-129.92035749124744,,,,,
2222,-155.63074401509044,0.0,-155.63074401509044,,,,,
2223,-167.48787051285476,0.0,-167.48787051285476,,,,,
2224,-165.56974220258078,0.0,-165.56974220258078,,,,,
2225,-173.3909320558391,0.0,-173.3909320558391,,,,,
2226,-130.64107236903897,0.0,-130.64107236903897,,,,,
2227,-91.94348375274465,0.0,-91.94348375274465,,,,,
2228,-66.27276654918712,0.0,-66.27276654918712,,,,,
2229,-38.028877217196346,0.0,-38.028877217196346,,,,,
2230,-19.02867289411237,0.0,-19.02867289411237,,,,,
2231,-0.0,0.0,0.0,,,,,
2232,-0.0,0.0,0.0,,,,,
2233,-0.0,0.0,0.0,,,,,
2234,-0.0,0.0,0.0,,,,,
2235,-0.0,0.0,0.0,,,,,
2236,-0.0,0.0,0.0,,,,,
2237,-0.0,0.0,0.0,,,,,
2238,-0.0,0.0,0.0,,,,,
2239,-0.8851192087023501,0.0,-0.8851192087023501,,,,,
2240,-26.901266185925518,0.0,-26.901266185925518,,,,,
2241,-106.87748273987795,0.0,-106.87748273987795,,,,,
2242,-159.56034021278072,0.0,-159.56034021278072,,,,,
2243,-180.72975630865145,0.0,-180.72975630865145,,,,,
2244,-214.92271026093243,0.0,-214.92271026093243,,,,,
2245,-210.2677322065935,0.0,-210.2677322065935,,,,,
2246,-245.65076576743866,0.0,-245.65076576743866,,,,,
2247,-266.189139650701,0.0,-266.189139650701,,,,,
2248,-269.5360302025173,0.0,-269.5360302025173,,,,,
2249,-266.94085660232906,0.0,-266.94085660232906,,,,,
2250,-219.23333194674285,0.0,-219.23333194674285,,,,,
2251,-169.5793437521073,0.0,-169.5793437521073,,,,,
2252,-141.6661432077063,0.0,-141.6661432077063,,,,,
2253,-122.72154260414854,0.0,-122.72154260414854,,,,,
2254,-83.25390247643037,0.0,-83.25390247643037,,,,,
2255,-0.0,0.0,0.0,,,,,
2256,-0.0,0.0,0.0,,,,,
2257,-0.0,0.0,0.0,,,,,
2258,-0.0,0.0,0.0,,,,,
2259,-0.0,0.0,0.0,,,,,
2260,-0.0,0.0,0.0,,,,,
2261,-0.0,0.0,0.0,,,,,
2262,-0.0,0.0,0.0,,,,,
2263,-0.8851192087023501,0.0,-0.8851192087023501,,,,,
2264,-21.857995490674686,0.0,-21.857995490674686,,,,,
2265,-36.095747903453045,0.0,-36.095747903453045,,,,,
2266,-27.73412189854084,0.0,-27.73412189854084,,,,,
2267,-26.199985941517557,0.0,-26.199985941517557,,,,,
2268,-25.95090261280071,0.0,-25.95090261280071,,,,,
2269,-27.193952431393118,0.0,-27.193952431393118,,,,,
2270,-37.92687039360513,0.0,-37.92687039360513,,,,,
2271,-41.744792454357324,0.0,-41.744792454357324,,,,,
2272,-48.59125043774409,0.0,-48.59125043774409,,,,,
2273,-55.59271879031357,0.0,-55.59271879031357,,,,,
2274,-41.55344632121563,0.0,-41.55344632121563,,,,,
2275,-23.34359486758398,0.0,-23.34359486758398,,,,,
2276,-43.798596507120294,0.0,-43.798596507120294,,,,,
2277,-17.47530231708512,0.0,-17.47530231708512,,,,,
2278,-0.0,1.656714938802016,1.656714938802016,,,,,
2279,-0.0,0.0,0.0,,,,,
2280,-0.0,0.0,0.0,,,,,
2281,-0.0,0.0,0.0,,,,,
2282,-0.0,0.0,0.0,,,,,
2283,-0.0,0.0,0.0,,,,,
2284,-0.0,0.0,0.0,,,,,
2285,-0.0,0.0,0.0,,,,,
2286,-0.0,0.0,0.0,,,,,
2287,-0.0,0.0,0.0,,,,,
2288,-0.0,35.33286542649609,35.33286542649609,,,,,
2289,-0.0,18.74503117068004,18.74503117068004,,,,,
2290,-0.0,2.6939311353896955,2.6939311353896955,,,,,
2291,-25.13408620796824,0.0,-25.13408620796824,,,,,
2292,-47.78104353627982,0.0,-47.78104353627982,,,,,
2293,-33.444389742631124,0.0,-33.444389742631124,,,,,
2294,-46.38362607572894,0.0,-46.38362607572894,,,,,
2295,-48.37157697378468,0.0,-48.37157697378468,,,,,
2296,-78.97063884567463,0.0,-78.97063884567463,,,,,
2297,-91.75839632985416,0.0,-91.75839632985416,,,,,
2298,-72.31760754748846,0.0,-72.31760754748846,,,,,
2299,-44.244530719149886,0.0,-44.244530719149886,,,,,
2300,-21.91892256039787,0.0,-21.91892256039787,,,,,
2301,-8.263087610894091,0.0,-8.263087610894091,,,,,
2302,-19.770631467957323,0.0,-19.770631467957323,,,,,
2303,-0.0,0.0,0.0,,,,,
2304,-0.0,0.0,0.0,,,,,
2305,-0.0,0.0,0.0,,,,,
2306,-0.0,0.0,0.0,,,,,
2307,-0.0,0.0,0.0,,,,,
2308,-0.0,0.0,0.0,,,,,
2309,-0.0,0.0,0.0,,,,,
2310,-0.0,0.0,0.0,,,,,
2311,-2.2379846280815032,0.0,-2.2379846280815032,,,,,
2312,-0.0,23.723275672767844,23.723275672767844,,,,,
2313,-0.0,7.250275751756453,7.250275751756453,,,,,
2314,-31.23681123316362,0.0,-31.23681123316362,,,,,
2315,-29.902091971668337,0.0,-29.902091971668337,,,,,
2316,-40.01215149010171,0.0,-40.01215149010171,,,,,
2317,-56.268874931628616,0.0,-56.268874931628616,,,,,
2318,-118.10902823373772,0.0,-118.10902823373772,,,,,
2319,-143.9781379688744,0.0,-143.9781379688744,,,,,
2320,-174.53774177415872,0.0,-174.53774177415872,,,,,
2321,-195.19571159419016,0.0,-195.19571159419016,,,,,
2322,-154.81874018318368,0.0,-154.81874018318368,,,,,
2323,-117.16170024480722,0.0,-117.16170024480722,,,,,
2324,-82.60278731576402,0.0,-82.60278731576402,,,,,
2325,-36.23654954057316,0.0,-36.23654954057316,,,,,
2326,-17.711689489050926,0.0,-17.711689489050926,,,,,
2327,-0.0,0.0,0.0,,,,,
2328,-0.0,0.0,0.0,,,,,
2329,-0.0,0.0,0.0,,,,,
2330,-0.0,0.0,0.0,,,,,
2331,-0.0,0.0,0.0,,,,,
2332,-0.0,0.0,0.0,,,,,
2333,-0.0,0.0,0.0,,,,,
2334,-0.0,0.0,0.0,,,,,
2335,-0.24328272234186124,0.0,-0.24328272234186124,,,,,
2336,-17.79488581931775,0.0,-17.79488581931775,,,,,
2337,-8.750796001947798,0.0,-8.750796001947798,,,,,
2338,-12.779230529107966,0.0,-12.779230529107966,,,,,
2339,-31.95267419070066,0.0,-31.95267419070066,,,,,
2340,-48.298011086892785,0.0,-48.298011086892785,,,,,
2341,-56.699904150736074,0.0,-56.699904150736074,,,,,
2342,-75.03452950656379,0.0,-75.03452950656379,,,,,
2343,-96.31948131715107,0.0,-96.31948131715107,,,,,
2344,-106.1228045262848,0.0,-106.1228045262848,,,,,
2345,-112.40165297250724,0.0,-112.40165297250724,,,,,
2346,-4.8241164719749055,0.0,-4.8241164719749055,,,,,
2347,-13.05971719240303,0.0,-13.05971719240303,,,,,
2348,-10.517347019498452,0.0,-10.517347019498452,,,,,
2349,-3.077217577936237,0.0,-3.077217577936237,,,,,
2350,-0.0,0.0,0.0,,,,,
2351,-0.0,0.0,0.0,,,,,
2352,-0.0,0.0,0.0,,,,,
2353,-0.0,0.0,0.0,,,,,
2354,-0.0,0.0,0.0,,,,,
2355,-0.0,0.0,0.0,,,,,
2356,-0.0,0.0,0.0,,,,,
2357,-0.0,0.0,0.0,,,,,
2358,-0.0,0.0,0.0,,,,,
2359,-0.0,0.0,0.0,,,,,
2360,-0.0,0.0,0.0,,,,,
2361,-0.0,0.0,0.0,,,,,
2362,-0.0,0.0,0.0,,,,,
2363,-2.748244307371522,0.0,-2.748244307371522,,,,,
2364,-5.872697872500249,0.0,-5.872697872500249,,,,,
2365,-5.327641528710368,0.0,-5.327641528710368,,,,,
2366,-2.685215061824924,0.0,-2.685215061824924,,,,,
2367,-11.59288028585782,0.0,-11.59288028585782,,,,,
2368,-14.590757054781157,0.0,-14.590757054781157,,,,,
2369,-22.81431972099061,0.0,-22.81431972099061,,,,,
2370,-25.085365527422116,0.0,-25.085365527422116,,,,,
2371,-21.717820176867054,0.0,-21.717820176867054,,,,,
2372,-11.074107027112039,0.0,-11.074107027112039,,,,,
2373,-3.840339929993416,0.0,-3.840339929993416,,,,,
2374,-0.0,0.0,0.0,,,,,
2375,-0.0,0.0,0.0,,,,,
2376,-0.0,0.0,0.0,,,,,
2377,-0.0,0.0,0.0,,,,,
2378,-0.0,0.0,0.0,,,,,
2379,-0.0,0.0,0.0,,,,,
2380,-0.0,0.0,0.0,,,,,
2381,-0.0,0.0,0.0,,,,,
2382,-0.0,0.0,0.0,,,,,
2383,-0.0,0.2194026057893088,0.2194026057893088,,,,,
2384,-20.552670284657566,0.0,-20.552670284657566,,,,,
2385,-43.646306302560866,0.0,-43.646306302560866,,,,,
2386,-55.28710473201691,0.0,-55.28710473201691,,,,,
2387,-103.83022397841765,0.0,-103.83022397841765,,,,,
2388,-139.70362555006088,0.0,-139.70362555006088,,,,,
2389,-159.5239474307097,0.0,-159.5239474307097,,,,,
2390,-191.37229181818188,0.0,-191.37229181818188,,,,,
2391,-214.027909857723,0.0,-214.027909857723,,,,,
2392,-225.1042573004813,0.0,-225.1042573004813,,,,,
2393,-233.44495692204632,0.0,-233.44495692204632,,,,,
2394,-213.57982672847243,0.0,-213.57982672847243,,,,,
2395,-152.55558599007333,0.0,-152.55558599007333,,,,,
2396,-109.07212780985948,0.0,-109.07212780985948,,,,,
2397,-74.6509837235411,0.0,-74.6509837235411,,,,,
2398,-49.66767414466172,0.0,-49.66767414466172,,,,,
2399,-0.0,0.0,0.0,,,,,
2400,-0.0,0.0,0.0,,,,,
2401,-0.0,0.0,0.0,,,,,
2402,-0.0,0.0,0.0,,,,,
2403,-0.0,0.0,0.0,,,,,
2404,-0.0,0.0,0.0,,,,,
2405,-0.0,0.0,0.0,,,,,
2406,-0.0,0.0,0.0,,,,,
2407,-0.8878666888981694,0.0,-0.8878666888981694,,,,,
2408,-15.877825684994196,0.0,-15.877825684994196,,,,,
