Hour,Rejection Rate (kW),Extraction Rate (kW),Net Rate (kw), ,Timestep Hours,Average Load (kW),Average Load (kW/m), ,Timestep Hours,EFT (C)
1133,-0.0,0.0,0.0,,,,,,,
1133,-0.0,0.0,0.0,,,,,,,
1134,-0.0,0.0,0.0,,,,,,,
1134,-0.0,0.0,0.0,,,,,,,
1135,-0.0,0.0,0.0,,,,,,,
1135,-0.27055386369244616,0.0,-0.27055386369244616,,,,,,,
1136,-0.27055386369244616,0.0,-0.27055386369244616,,,,,,,
1136,-6.032534018491864,0.0,-6.032534018491864,,,,,,,
1137,-6.032534018491864,0.0,-6.032534018491864,,,,,,,
1137,-42.599739690639495,0.0,-42.599739690639495,,,,,,,
1138,-42.599739690639495,0.0,-42.599739690639495,,,,,,,
1138,-33.913727334028366,0.0,-33.913727334028366,,,,,,,
1139,-33.913727334028366,0.0,-33.913727334028366,,,,,,,
1139,-30.07034199413827,0.0,-30.07034199413827,,,,,,,
1140,-30.07034199413827,0.0,-30.07034199413827,,,,,,,
1140,-22.831168373532616,0.0,-22.831168373532616,,,,,,,
1141,-22.831168373532616,0.0,-22.831168373532616,,,,,,,
1141,-24.62786453496319,0.0,-24.62786453496319,,,,,,,
1142,-24.62786453496319,0.0,-24.62786453496319,,,,,,,
1142,-29.9414279323689,0.0,-29.9414279323689,,,,,,,
1143,-29.9414279323689,0.0,-29.9414279323689,,,,,,,
1143,-25.080607532735257,0.0,-25.080607532735257,,,,,,,
1144,-25.080607532735257,0.0,-25.080607532735257,,,,,,,
1144,-27.079057686793305,0.0,-27.079057686793305,,,,,,,
1145,-27.079057686793305,0.0,-27.079057686793305,,,,,,,
1145,-31.864880181318266,0.0,-31.864880181318266,,,,,,,
1146,-31.864880181318266,0.0,-31.864880181318266,,,,,,,
1146,-28.486289295399644,0.0,-28.486289295399644,,,,,,,
1147,-28.486289295399644,0.0,-28.486289295399644,,,,,,,
1147,-11.748476614621445,0.0,-11.748476614621445,,,,,,,
1148,-11.748476614621445,0.0,-11.748476614621445,,,,,,,
1148,-10.661787181236146,0.0,-10.661787181236146,,,,,,,
1149,-10.661787181236146,0.0,-10.661787181236146,,,,,,,
1149,-14.851909183788955,0.0,-14.851909183788955,,,,,,,
1150,-14.851909183788955,0.0,-14.851909183788955,,,,,,,
1150,-11.776098685028893,0.0,-11.776098685028893,,,,,,,
1151,-11.776098685028893,0.0,-11.776098685028893,,,,,,,
1151,-0.0,0.0,0.0,,,,,,,
1152,-0.0,0.0,0.0,,,,,,,
1152,-0.0,0.0,0.0,,,,,,,
1153,-0.0,0.0,0.0,,,,,,,
1153,-0.0,0.0,0.0,,,,,,,
1154,-0.0,0.0,0.0,,,,,,,
1154,-0.0,0.0,0.0,,,,,,,
1155,-0.0,0.0,0.0,,,,,,,
1155,-0.0,0.0,0.0,,,,,,,
1156,-0.0,0.0,0.0,,,,,,,
1156,-0.0,0.0,0.0,,,,,,,
1157,-0.0,0.0,0.0,,,,,,,
1157,-0.0,0.0,0.0,,,,,,,
1158,-0.0,0.0,0.0,,,,,,,
1158,-0.0,0.0,0.0,,,,,,,
1159,-0.0,0.0,0.0,,,,,,,
1159,-0.8815092416399783,0.0,-0.8815092416399783,,,,,,,
1160,-0.8815092416399783,0.0,-0.8815092416399783,,,,,,,
1160,-2.7085299212318064,0.0,-2.7085299212318064,,,,,,,
1161,-2.7085299212318064,0.0,-2.7085299212318064,,,,,,,
1161,-5.0782114056768695,0.0,-5.0782114056768695,,,,,,,
1162,-5.0782114056768695,0.0,-5.0782114056768695,,,,,,,
1162,-10.76742832070309,0.0,-10.76742832070309,,,,,,,
1163,-10.76742832070309,0.0,-10.76742832070309,,,,,,,
1163,-17.694027671012933,0.0,-17.694027671012933,,,,,,,
1164,-17.694027671012933,0.0,-17.694027671012933,,,,,,,
1164,-22.91815133563299,0.0,-22.91815133563299,,,,,,,
1165,-22.91815133563299,0.0,-22.91815133563299,,,,,,,
1165,-12.646791495732879,0.0,-12.646791495732879,,,,,,,
1166,-12.646791495732879,0.0,-12.646791495732879,,,,,,,
1166,-11.712222647211672,0.0,-11.712222647211672,,,,,,,
1167,-11.712222647211672,0.0,-11.712222647211672,,,,,,,
1167,-11.710363469395785,0.0,-11.710363469395785,,,,,,,
1168,-11.710363469395785,0.0,-11.710363469395785,,,,,,,
1168,-18.194677697147917,0.0,-18.194677697147917,,,,,,,
1169,-18.194677697147917,0.0,-18.194677697147917,,,,,,,
1169,-16.67649301245782,0.0,-16.67649301245782,,,,,,,
1170,-16.67649301245782,0.0,-16.67649301245782,,,,,,,
1170,-0.4806240250895848,0.0,-0.4806240250895848,,,,,,,
1171,-0.4806240250895848,0.0,-0.4806240250895848,,,,,,,
1171,-0.0,0.0,0.0,,,,,,,
1172,-0.0,0.0,0.0,,,,,,,
1172,-0.0,0.0,0.0,,,,,,,
1173,-0.0,0.0,0.0,,,,,,,
1173,-0.0,0.0,0.0,,,,,,,
1174,-0.0,0.0,0.0,,,,,,,
1174,-0.0,0.0,0.0,,,,,,,
1175,-0.0,0.0,0.0,,,,,,,
1175,-0.0,0.0,0.0,,,,,,,
1176,-0.0,0.0,0.0,,,,,,,
1176,-0.0,0.0,0.0,,,,,,,
1177,-0.0,0.0,0.0,,,,,,,
1177,-0.0,0.0,0.0,,,,,,,
1178,-0.0,0.0,0.0,,,,,,,
1178,-0.0,0.0,0.0,,,,,,,
1179,-0.0,0.0,0.0,,,,,,,
1179,-0.0,0.0,0.0,,,,,,,
1180,-0.0,0.0,0.0,,,,,,,
1180,-0.0,0.0,0.0,,,,,,,
1181,-0.0,0.0,0.0,,,,,,,
1181,-0.0,0.0,0.0,,,,,,,
1182,-0.0,0.0,0.0,,,,,,,
1182,-0.0,0.0,0.0,,,,,,,
1183,-0.0,0.0,0.0,,,,,,,
1183,-0.0,0.0,0.0,,,,,,,
1184,-0.0,0.0,0.0,,,,,,,
1184,-0.0,0.0,0.0,,,,,,,
1185,-0.0,0.0,0.0,,,,,,,
1185,-0.0,0.0,0.0,,,,,,,
1186,-0.0,0.0,0.0,,,,,,,
1186,-0.0,0.0,0.0,,,,,,,
1187,-0.0,0.0,0.0,,,,,,,
1187,-0.0,0.0,0.0,,,,,,,
1188,-0.0,0.0,0.0,,,,,,,
1188,-0.0,0.0,0.0,,,,,,,
1189,-0.0,0.0,0.0,,,,,,,
1189,-0.0,0.0,0.0,,,,,,,
1190,-0.0,0.0,0.0,,,,,,,
1190,-0.0,0.0,0.0,,,,,,,
1191,-0.0,0.0,0.0,,,,,,,
1191,-0.0,0.0,0.0,,,,,,,
1192,-0.0,0.0,0.0,,,,,,,
1192,-0.0,0.0,0.0,,,,,,,
1193,-0.0,0.0,0.0,,,,,,,
1193,-0.0,0.0,0.0,,,,,,,
1194,-0.0,0.0,0.0,,,,,,,
1194,-0.0,0.0,0.0,,,,,,,
1195,-0.0,0.0,0.0,,,,,,,
1195,-0.0,0.0,0.0,,,,,,,
1196,-0.0,0.0,0.0,,,,,,,
1196,-0.0,0.0,0.0,,,,,,,
1197,-0.0,0.0,0.0,,,,,,,
1197,-0.0,0.0,0.0,,,,,,,
1198,-0.0,0.0,0.0,,,,,,,
1198,-0.0,0.0,0.0,,,,,,,
1199,-0.0,0.0,0.0,,,,,,,
1199,-0.0,0.0,0.0,,,,,,,
1200,-0.0,0.0,0.0,,,,,,,
1200,-0.0,0.0,0.0,,,,,,,
1201,-0.0,0.0,0.0,,,,,,,
1201,-0.0,0.0,0.0,,,,,,,
1202,-0.0,0.0,0.0,,,,,,,
1202,-0.0,0.0,0.0,,,,,,,
1203,-0.0,0.0,0.0,,,,,,,
1203,-0.0,0.0,0.0,,,,,,,
1204,-0.0,0.0,0.0,,,,,,,
1204,-0.0,0.0,0.0,,,,,,,
1205,-0.0,0.0,0.0,,,,,,,
1205,-0.0,0.0,0.0,,,,,,,
1206,-0.0,0.0,0.0,,,,,,,
1206,-0.0,0.0,0.0,,,,,,,
1207,-0.0,0.0,0.0,,,,,,,
1207,-0.0,0.0,0.0,,,,,,,
1208,-0.0,0.0,0.0,,,,,,,
1208,-0.0,0.0,0.0,,,,,,,
1209,-0.0,0.0,0.0,,,,,,,
1209,-0.0,0.0,0.0,,,,,,,
1210,-0.0,0.0,0.0,,,,,,,
1210,-0.0,0.0,0.0,,,,,,,
1211,-0.0,0.0,0.0,,,,,,,
1211,-0.0,0.0,0.0,,,,,,,
1212,-0.0,0.0,0.0,,,,,,,
1212,-0.0,0.0,0.0,,,,,,,
1213,-0.0,0.0,0.0,,,,,,,
1213,-0.0,0.0,0.0,,,,,,,
1214,-0.0,0.0,0.0,,,,,,,
1214,-10.349080112524913,0.0,-10.349080112524913,,,,,,,
1215,-10.349080112524913,0.0,-10.349080112524913,,,,,,,
1215,-12.863385711283582,0.0,-12.863385711283582,,,,,,,
1216,-12.863385711283582,0.0,-12.863385711283582,,,,,,,
1216,-13.737066486334527,0.0,-13.737066486334527,,,,,,,
1217,-13.737066486334527,0.0,-13.737066486334527,,,,,,,
1217,-13.184392680958593,0.0,-13.184392680958593,,,,,,,
1218,-13.184392680958593,0.0,-13.184392680958593,,,,,,,
1218,-8.158537050561225,0.0,-8.158537050561225,,,,,,,
1219,-8.158537050561225,0.0,-8.158537050561225,,,,,,,
1219,-0.0,0.0,0.0,,,,,,,
1220,-0.0,0.0,0.0,,,,,,,
1220,-0.0,0.0,0.0,,,,,,,
1221,-0.0,0.0,0.0,,,,,,,
1221,-0.0,0.0,0.0,,,,,,,
1222,-0.0,0.0,0.0,,,,,,,
1222,-0.0,0.0,0.0,,,,,,,
1223,-0.0,0.0,0.0,,,,,,,
1223,-0.0,0.0,0.0,,,,,,,
1224,-0.0,0.0,0.0,,,,,,,
1224,-0.0,0.0,0.0,,,,,,,
1225,-0.0,0.0,0.0,,,,,,,
1225,-0.0,0.0,0.0,,,,,,,
1226,-0.0,0.0,0.0,,,,,,,
1226,-0.0,0.0,0.0,,,,,,,
1227,-0.0,0.0,0.0,,,,,,,
1227,-0.0,0.0,0.0,,,,,,,
1228,-0.0,0.0,0.0,,,,,,,
1228,-0.0,0.0,0.0,,,,,,,
1229,-0.0,0.0,0.0,,,,,,,
1229,-0.0,0.0,0.0,,,,,,,
1230,-0.0,0.0,0.0,,,,,,,
1230,-0.0,0.0,0.0,,,,,,,
1231,-0.0,0.0,0.0,,,,,,,
1231,-12.231530850713224,0.0,-12.231530850713224,,,,,,,
1232,-12.231530850713224,0.0,-12.231530850713224,,,,,,,
1232,-0.0,3.7212081723635277,3.7212081723635277,,,,,,,
1233,-0.0,3.7212081723635277,3.7212081723635277,,,,,,,
1233,-17.55392534274439,0.0,-17.55392534274439,,,,,,,
1234,-17.55392534274439,0.0,-17.55392534274439,,,,,,,
1234,-30.81985625077112,0.0,-30.81985625077112,,,,,,,
1235,-30.81985625077112,0.0,-30.81985625077112,,,,,,,
1235,-39.00389059709307,0.0,-39.00389059709307,,,,,,,
1236,-39.00389059709307,0.0,-39.00389059709307,,,,,,,
1236,-59.84460992109671,0.0,-59.84460992109671,,,,,,,
1237,-59.84460992109671,0.0,-59.84460992109671,,,,,,,
1237,-95.02191417785038,0.0,-95.02191417785038,,,,,,,
1238,-95.02191417785038,0.0,-95.02191417785038,,,,,,,
1238,-136.80029566911458,0.0,-136.80029566911458,,,,,,,
1239,-136.80029566911458,0.0,-136.80029566911458,,,,,,,
1239,-162.75010203038033,0.0,-162.75010203038033,,,,,,,
1240,-162.75010203038033,0.0,-162.75010203038033,,,,,,,
1240,-168.17989724088278,0.0,-168.17989724088278,,,,,,,
1241,-168.17989724088278,0.0,-168.17989724088278,,,,,,,
1241,-165.21816058096886,0.0,-165.21816058096886,,,,,,,
1242,-165.21816058096886,0.0,-165.21816058096886,,,,,,,
1242,-106.816405443415,0.0,-106.816405443415,,,,,,,
1243,-106.816405443415,0.0,-106.816405443415,,,,,,,
1243,-56.88918118591526,0.0,-56.88918118591526,,,,,,,
1244,-56.88918118591526,0.0,-56.88918118591526,,,,,,,
1244,-32.92726750468162,0.0,-32.92726750468162,,,,,,,
1245,-32.92726750468162,0.0,-32.92726750468162,,,,,,,
1245,-16.304225854430527,0.0,-16.304225854430527,,,,,,,
1246,-16.304225854430527,0.0,-16.304225854430527,,,,,,,
1246,-0.37701470137857296,0.0,-0.37701470137857296,,,,,,,
1247,-0.37701470137857296,0.0,-0.37701470137857296,,,,,,,
1247,-0.0,0.0,0.0,,,,,,,
1248,-0.0,0.0,0.0,,,,,,,
1248,-0.0,0.0,0.0,,,,,,,
1249,-0.0,0.0,0.0,,,,,,,
1249,-0.0,0.0,0.0,,,,,,,
1250,-0.0,0.0,0.0,,,,,,,
1250,-0.0,0.0,0.0,,,,,,,
1251,-0.0,0.0,0.0,,,,,,,
1251,-0.0,0.0,0.0,,,,,,,
1252,-0.0,0.0,0.0,,,,,,,
1252,-0.0,0.0,0.0,,,,,,,
1253,-0.0,0.0,0.0,,,,,,,
1253,-0.0,0.0,0.0,,,,,,,
1254,-0.0,0.0,0.0,,,,,,,
1254,-0.0,0.0,0.0,,,,,,,
1255,-0.0,0.0,0.0,,,,,,,
1255,-0.6027886073952149,0.0,-0.6027886073952149,,,,,,,
1256,-0.6027886073952149,0.0,-0.6027886073952149,,,,,,,
1256,-13.931848562152428,0.0,-13.931848562152428,,,,,,,
1257,-13.931848562152428,0.0,-13.931848562152428,,,,,,,
1257,-35.73671758171218,0.0,-35.73671758171218,,,,,,,
1258,-35.73671758171218,0.0,-35.73671758171218,,,,,,,
1258,-23.78316701407775,0.0,-23.78316701407775,,,,,,,
1259,-23.78316701407775,0.0,-23.78316701407775,,,,,,,
1259,-17.845085868553664,0.0,-17.845085868553664,,,,,,,
1260,-17.845085868553664,0.0,-17.845085868553664,,,,,,,
1260,-34.56277958939567,0.0,-34.56277958939567,,,,,,,
1261,-34.56277958939567,0.0,-34.56277958939567,,,,,,,
1261,-69.94359741778112,0.0,-69.94359741778112,,,,,,,
1262,-69.94359741778112,0.0,-69.94359741778112,,,,,,,
1262,-118.13780235404437,0.0,-118.13780235404437,,,,,,,
1263,-118.13780235404437,0.0,-118.13780235404437,,,,,,,
1263,-119.15869017258886,0.0,-119.15869017258886,,,,,,,
1264,-119.15869017258886,0.0,-119.15869017258886,,,,,,,
1264,-110.80400986245166,0.0,-110.80400986245166,,,,,,,
1265,-110.80400986245166,0.0,-110.80400986245166,,,,,,,
1265,-114.14123404196683,0.0,-114.14123404196683,,,,,,,
1266,-114.14123404196683,0.0,-114.14123404196683,,,,,,,
1266,-55.6212883146888,0.0,-55.6212883146888,,,,,,,
1267,-55.6212883146888,0.0,-55.6212883146888,,,,,,,
1267,-17.54665462950012,0.0,-17.54665462950012,,,,,,,
1268,-17.54665462950012,0.0,-17.54665462950012,,,,,,,
1268,-9.875056168681722,0.0,-9.875056168681722,,,,,,,
1269,-9.875056168681722,0.0,-9.875056168681722,,,,,,,
1269,-5.375314660576204,0.0,-5.375314660576204,,,,,,,
1270,-5.375314660576204,0.0,-5.375314660576204,,,,,,,
1270,-5.0110818066818466,0.0,-5.0110818066818466,,,,,,,
1271,-5.0110818066818466,0.0,-5.0110818066818466,,,,,,,
1271,-0.0,0.0,0.0,,,,,,,
1272,-0.0,0.0,0.0,,,,,,,
1272,-0.0,0.0,0.0,,,,,,,
1273,-0.0,0.0,0.0,,,,,,,
1273,-0.0,0.0,0.0,,,,,,,
1274,-0.0,0.0,0.0,,,,,,,
1274,-0.0,0.0,0.0,,,,,,,
1275,-0.0,0.0,0.0,,,,,,,
1275,-0.0,0.0,0.0,,,,,,,
1276,-0.0,0.0,0.0,,,,,,,
1276,-0.0,0.0,0.0,,,,,,,
1277,-0.0,0.0,0.0,,,,,,,
1277,-0.0,0.0,0.0,,,,,,,
1278,-0.0,0.0,0.0,,,,,,,
1278,-0.0,0.0,0.0,,,,,,,
1279,-0.0,0.0,0.0,,,,,,,
1279,-9.618058035239354,0.0,-9.618058035239354,,,,,,,
1280,-9.618058035239354,0.0,-9.618058035239354,,,,,,,
1280,-0.0,18.06557636685798,18.06557636685798,,,,,,,
1281,-0.0,18.06557636685798,18.06557636685798,,,,,,,
1281,-6.964944892762489,0.0,-6.964944892762489,,,,,,,
1282,-6.964944892762489,0.0,-6.964944892762489,,,,,,,
1282,-22.756502464462482,0.0,-22.756502464462482,,,,,,,
1283,-22.756502464462482,0.0,-22.756502464462482,,,,,,,
1283,-38.14003690478324,0.0,-38.14003690478324,,,,,,,
1284,-38.14003690478324,0.0,-38.14003690478324,,,,,,,
1284,-43.14155722555481,0.0,-43.14155722555481,,,,,,,
1285,-43.14155722555481,0.0,-43.14155722555481,,,,,,,
1285,-43.90116416175962,0.0,-43.90116416175962,,,,,,,
1286,-43.90116416175962,0.0,-43.90116416175962,,,,,,,
1286,-55.395863004512634,0.0,-55.395863004512634,,,,,,,
1287,-55.395863004512634,0.0,-55.395863004512634,,,,,,,
1287,-57.49772992457934,0.0,-57.49772992457934,,,,,,,
1288,-57.49772992457934,0.0,-57.49772992457934,,,,,,,
1288,-84.39272900759994,0.0,-84.39272900759994,,,,,,,
1289,-84.39272900759994,0.0,-84.39272900759994,,,,,,,
1289,-103.99709508403949,0.0,-103.99709508403949,,,,,,,
1290,-103.99709508403949,0.0,-103.99709508403949,,,,,,,
1290,-56.92868871450283,0.0,-56.92868871450283,,,,,,,
1291,-56.92868871450283,0.0,-56.92868871450283,,,,,,,
1291,-17.78350060340244,0.0,-17.78350060340244,,,,,,,
1292,-17.78350060340244,0.0,-17.78350060340244,,,,,,,
1292,-5.248259776622717,0.0,-5.248259776622717,,,,,,,
1293,-5.248259776622717,0.0,-5.248259776622717,,,,,,,
1293,-8.14412842248811,0.0,-8.14412842248811,,,,,,,
1294,-8.14412842248811,0.0,-8.14412842248811,,,,,,,
1294,-31.768667729346166,0.0,-31.768667729346166,,,,,,,
1295,-31.768667729346166,0.0,-31.768667729346166,,,,,,,
1295,-0.0,0.0,0.0,,,,,,,
1296,-0.0,0.0,0.0,,,,,,,
1296,-0.0,0.0,0.0,,,,,,,
1297,-0.0,0.0,0.0,,,,,,,
1297,-0.0,0.0,0.0,,,,,,,
1298,-0.0,0.0,0.0,,,,,,,
1298,-0.0,0.0,0.0,,,,,,,
1299,-0.0,0.0,0.0,,,,,,,
1299,-0.0,0.0,0.0,,,,,,,
1300,-0.0,0.0,0.0,,,,,,,
1300,-0.0,0.0,0.0,,,,,,,
1301,-0.0,0.0,0.0,,,,,,,
1301,-0.0,0.0,0.0,,,,,,,
1302,-0.0,0.0,0.0,,,,,,,
1302,-0.0,0.0,0.0,,,,,,,
1303,-0.0,0.0,0.0,,,,,,,
1303,-0.0,3.6101269914491083,3.6101269914491083,,,,,,,
1304,-0.0,3.6101269914491083,3.6101269914491083,,,,,,,
1304,-0.0,22.38362096831346,22.38362096831346,,,,,,,
1305,-0.0,22.38362096831346,22.38362096831346,,,,,,,
1305,-0.0,5.838469688755285,5.838469688755285,,,,,,,
1306,-0.0,5.838469688755285,5.838469688755285,,,,,,,
1306,-10.995542798791519,0.0,-10.995542798791519,,,,,,,
1307,-10.995542798791519,0.0,-10.995542798791519,,,,,,,
1307,-32.878729683845464,0.0,-32.878729683845464,,,,,,,
1308,-32.878729683845464,0.0,-32.878729683845464,,,,,,,
1308,-44.643507303959765,0.0,-44.643507303959765,,,,,,,
1309,-44.643507303959765,0.0,-44.643507303959765,,,,,,,
1309,-48.72573059398348,0.0,-48.72573059398348,,,,,,,
1310,-48.72573059398348,0.0,-48.72573059398348,,,,,,,
1310,-63.46834668188143,0.0,-63.46834668188143,,,,,,,
1311,-63.46834668188143,0.0,-63.46834668188143,,,,,,,
1311,-73.0866039147439,0.0,-73.0866039147439,,,,,,,
1312,-73.0866039147439,0.0,-73.0866039147439,,,,,,,
1312,-97.21707198474992,0.0,-97.21707198474992,,,,,,,
1313,-97.21707198474992,0.0,-97.21707198474992,,,,,,,
1313,-115.96688025795905,0.0,-115.96688025795905,,,,,,,
1314,-115.96688025795905,0.0,-115.96688025795905,,,,,,,
1314,-70.68826453225113,0.0,-70.68826453225113,,,,,,,
1315,-70.68826453225113,0.0,-70.68826453225113,,,,,,,
1315,-26.028954216856334,0.0,-26.028954216856334,,,,,,,
1316,-26.028954216856334,0.0,-26.028954216856334,,,,,,,
1316,-8.390569081904555,0.0,-8.390569081904555,,,,,,,
1317,-8.390569081904555,0.0,-8.390569081904555,,,,,,,
1317,-4.91088540224714,0.0,-4.91088540224714,,,,,,,
1318,-4.91088540224714,0.0,-4.91088540224714,,,,,,,
1318,-25.278012377257713,0.0,-25.278012377257713,,,,,,,
1319,-25.278012377257713,0.0,-25.278012377257713,,,,,,,
1319,-0.0,0.0,0.0,,,,,,,
1320,-0.0,0.0,0.0,,,,,,,
1320,-0.0,0.0,0.0,,,,,,,
1321,-0.0,0.0,0.0,,,,,,,
1321,-0.0,0.0,0.0,,,,,,,
1322,-0.0,0.0,0.0,,,,,,,
1322,-0.0,0.0,0.0,,,,,,,
1323,-0.0,0.0,0.0,,,,,,,
1323,-0.0,0.0,0.0,,,,,,,
1324,-0.0,0.0,0.0,,,,,,,
1324,-0.0,0.0,0.0,,,,,,,
1325,-0.0,0.0,0.0,,,,,,,
1325,-0.0,0.0,0.0,,,,,,,
1326,-0.0,0.0,0.0,,,,,,,
1326,-0.0,0.0,0.0,,,,,,,
1327,-0.0,0.0,0.0,,,,,,,
1327,-4.1572211951324,0.0,-4.1572211951324,,,,,,,
1328,-4.1572211951324,0.0,-4.1572211951324,,,,,,,
1328,-0.0,32.77179543713414,32.77179543713414,,,,,,,
1329,-0.0,32.77179543713414,32.77179543713414,,,,,,,
1329,-0.0,16.909894775798385,16.909894775798385,,,,,,,
1330,-0.0,16.909894775798385,16.909894775798385,,,,,,,
1330,-0.0,10.026323593038972,10.026323593038972,,,,,,,
1331,-0.0,10.026323593038972,10.026323593038972,,,,,,,
1331,-0.19176157585916387,0.0,-0.19176157585916387,,,,,,,
1332,-0.19176157585916387,0.0,-0.19176157585916387,,,,,,,
1332,-20.60071938773509,0.0,-20.60071938773509,,,,,,,
1333,-20.60071938773509,0.0,-20.60071938773509,,,,,,,
1333,-24.65246544141982,0.0,-24.65246544141982,,,,,,,
1334,-24.65246544141982,0.0,-24.65246544141982,,,,,,,
1334,-28.76128161413148,0.0,-28.76128161413148,,,,,,,
1335,-28.76128161413148,0.0,-28.76128161413148,,,,,,,
1335,-36.04414591341045,0.0,-36.04414591341045,,,,,,,
1336,-36.04414591341045,0.0,-36.04414591341045,,,,,,,
1336,-33.977138577391614,0.0,-33.977138577391614,,,,,,,
1337,-33.977138577391614,0.0,-33.977138577391614,,,,,,,
1337,-28.632467151173667,0.0,-28.632467151173667,,,,,,,
1338,-28.632467151173667,0.0,-28.632467151173667,,,,,,,
1338,-0.0522090330304611,0.0,-0.0522090330304611,,,,,,,
1339,-0.0522090330304611,0.0,-0.0522090330304611,,,,,,,
1339,-0.0,0.0,0.0,,,,,,,
1340,-0.0,0.0,0.0,,,,,,,
1340,-0.0,0.0,0.0,,,,,,,
1341,-0.0,0.0,0.0,,,,,,,
1341,-0.0,0.0,0.0,,,,,,,
1342,-0.0,0.0,0.0,,,,,,,
1342,-0.0,0.0,0.0,,,,,,,
1343,-0.0,0.0,0.0,,,,,,,
1343,-0.0,0.0,0.0,,,,,,,
1344,-0.0,0.0,0.0,,,,,,,
1344,-0.0,0.0,0.0,,,,,,,
1345,-0.0,0.0,0.0,,,,,,,
1345,-0.0,0.0,0.0,,,,,,,
1346,-0.0,0.0,0.0,,,,,,,
1346,-0.0,0.0,0.0,,,,,,,
1347,-0.0,0.0,0.0,,,,,,,
1347,-0.0,0.0,0.0,,,,,,,
1348,-0.0,0.0,0.0,,,,,,,
1348,-0.0,0.0,0.0,,,,,,,
1349,-0.0,0.0,0.0,,,,,,,
1349,-0.0,0.0,0.0,,,,,,,
1350,-0.0,0.0,0.0,,,,,,,
1350,-0.0,0.0,0.0,,,,,,,
1351,-0.0,0.0,0.0,,,,,,,
1351,-0.0,0.0,0.0,,,,,,,
1352,-0.0,0.0,0.0,,,,,,,
1352,-0.0,0.0,0.0,,,,,,,
1353,-0.0,0.0,0.0,,,,,,,
1353,-0.0,0.0,0.0,,,,,,,
1354,-0.0,0.0,0.0,,,,,,,
1354,-0.0,0.0,0.0,,,,,,,
1355,-0.0,0.0,0.0,,,,,,,
1355,-0.0,0.0,0.0,,,,,,,
1356,-0.0,0.0,0.0,,,,,,,
1356,-0.0,0.0,0.0,,,,,,,
1357,-0.0,0.0,0.0,,,,,,,
1357,-0.0,0.0,0.0,,,,,,,
1358,-0.0,0.0,0.0,,,,,,,
1358,-12.215196645616512,0.0,-12.215196645616512,,,,,,,
1359,-12.215196645616512,0.0,-12.215196645616512,,,,,,,
1359,-16.9612128151192,0.0,-16.9612128151192,,,,,,,
1360,-16.9612128151192,0.0,-16.9612128151192,,,,,,,
1360,-17.027645222433264,0.0,-17.027645222433264,,,,,,,
1361,-17.027645222433264,0.0,-17.027645222433264,,,,,,,
1361,-21.64986006916027,0.0,-21.64986006916027,,,,,,,
1362,-21.64986006916027,0.0,-21.64986006916027,,,,,,,
1362,-16.688810065488063,0.0,-16.688810065488063,,,,,,,
1363,-16.688810065488063,0.0,-16.688810065488063,,,,,,,
1363,-1.9885168325846012,0.0,-1.9885168325846012,,,,,,,
1364,-1.9885168325846012,0.0,-1.9885168325846012,,,,,,,
1364,-0.0,0.0,0.0,,,,,,,
1365,-0.0,0.0,0.0,,,,,,,
1365,-0.0,0.0,0.0,,,,,,,
1366,-0.0,0.0,0.0,,,,,,,
1366,-0.0,0.0,0.0,,,,,,,
1367,-0.0,0.0,0.0,,,,,,,
1367,-0.0,0.0,0.0,,,,,,,
1368,-0.0,0.0,0.0,,,,,,,
1368,-0.0,0.0,0.0,,,,,,,
1369,-0.0,0.0,0.0,,,,,,,
1369,-0.0,0.0,0.0,,,,,,,
1370,-0.0,0.0,0.0,,,,,,,
1370,-0.0,0.0,0.0,,,,,,,
1371,-0.0,0.0,0.0,,,,,,,
1371,-0.0,0.0,0.0,,,,,,,
1372,-0.0,0.0,0.0,,,,,,,
1372,-0.0,0.0,0.0,,,,,,,
1373,-0.0,0.0,0.0,,,,,,,
1373,-0.0,0.0,0.0,,,,,,,
1374,-0.0,0.0,0.0,,,,,,,
1374,-0.0,0.0,0.0,,,,,,,
1375,-0.0,0.0,0.0,,,,,,,
1375,-0.676933282684821,0.0,-0.676933282684821,,,,,,,
1376,-0.676933282684821,0.0,-0.676933282684821,,,,,,,
1376,-11.457648084850725,0.0,-11.457648084850725,,,,,,,
1377,-11.457648084850725,0.0,-11.457648084850725,,,,,,,
1377,-31.95030276203745,0.0,-31.95030276203745,,,,,,,
1378,-31.95030276203745,0.0,-31.95030276203745,,,,,,,
1378,-29.1542321253605,0.0,-29.1542321253605,,,,,,,
1379,-29.1542321253605,0.0,-29.1542321253605,,,,,,,
1379,-48.87977675587117,0.0,-48.87977675587117,,,,,,,
1380,-48.87977675587117,0.0,-48.87977675587117,,,,,,,
1380,-75.98658931148735,0.0,-75.98658931148735,,,,,,,
1381,-75.98658931148735,0.0,-75.98658931148735,,,,,,,
1381,-108.90432852986255,0.0,-108.90432852986255,,,,,,,
1382,-108.90432852986255,0.0,-108.90432852986255,,,,,,,
1382,-140.8078198504643,0.0,-140.8078198504643,,,,,,,
1383,-140.8078198504643,0.0,-140.8078198504643,,,,,,,
1383,-151.61528689341665,0.0,-151.61528689341665,,,,,,,
1384,-151.61528689341665,0.0,-151.61528689341665,,,,,,,
1384,-172.65221587620397,0.0,-172.65221587620397,,,,,,,
1385,-172.65221587620397,0.0,-172.65221587620397,,,,,,,
