Time,building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir7:EFT [C],hp_pir7:ExFT [C],hp_pir7:MFT [C],hp_pir7:Q [W/m],hp_pir7:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por7:EFT [C],hp_por7:ExFT [C],hp_por7:MFT [C],hp_por7:Q [W/m],hp_por7:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
2589.0000,12.9244,19.2947,0.0000,111841.9000,-111841.9000,5.2855,0.0000,18026.5868,18026.5868,256.1229,129868.4868,0.0000,-129868.4868,12.9228,12.9228,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.3408,12.8842,16.1125,1.9500,131626.8044,19.2947,19.3401,19.3174,-2.3529,1.7618,19.3401,19.3889,19.3645,-2.5219,1.7618,19.2947,19.3168,19.3058,-2.2926,-3.5237,12.9228,12.9680,12.9454,-2.3419,-1.7618,12.8842,12.9228,12.9035,-2.0004,-1.7618,12.8842,12.9026,12.8934,-1.9052,3.5237,10.5298,822.8167,-111841.9000,131626.8044
2590.0000,12.7476,19.1144,0.0000,84939.9000,-84939.9000,4.0142,0.0000,13635.1816,13635.1816,194.2966,98575.0816,0.0000,-98575.0816,12.7474,18.4127,0.0000,1644.2000,-1644.2000,0.0874,0.0000,264.7544,264.7544,4.2432,1908.9544,0.0000,-1908.9544,19.1569,12.6923,15.9246,1.5151,102268.1472,19.1144,19.1704,19.1424,-2.1607,1.3089,19.1230,19.1860,19.1545,-2.5825,1.3963,19.1144,19.1419,19.1281,-2.1923,-2.7052,12.7474,12.8021,12.7748,-2.1073,-1.3089,12.6923,12.7474,12.7199,-2.2646,-1.3963,12.6923,12.7212,12.7068,-2.3009,2.7052,8.1668,638.1641,-86584.1000,102268.1472
2591.0000,12.6148,18.9789,0.0000,70551.1000,-70551.1000,3.3342,0.0000,11291.1352,11291.1352,161.2007,81842.2352,0.0000,-81842.2352,12.6120,18.0250,88.4000,3329.7000,-3241.3000,0.1818,18.6103,535.2006,553.8109,8.8313,3864.9006,69.7897,-3795.1109,18.9897,12.5677,15.7787,1.2902,87089.5855,18.9789,19.0334,19.0062,-1.6925,1.0508,18.8847,18.9630,18.9239,-2.8320,1.2326,18.9789,19.0041,18.9915,-1.6973,-2.2834,12.6120,12.6663,12.6392,-1.6851,-1.0508,12.5677,12.6120,12.5898,-1.6176,-1.2326,12.5677,12.5911,12.5794,-1.5856,2.2834,6.9975,546.7931,-73792.4000,87089.5855
2592.0000,12.5374,18.8951,23.7000,55366.7000,-55343.0000,2.6178,4.9831,8845.4039,8850.3870,126.4616,64212.1039,18.7169,-64193.3870,12.5335,15.8485,994.9000,3084.5000,-2089.6000,0.2186,209.7167,495.2784,704.9950,10.7050,3579.7784,785.1833,-2794.5950,18.7652,12.5038,15.6345,1.0148,68499.0509,18.8951,18.9415,18.9183,-1.1089,0.7997,18.2777,18.4973,18.3875,-6.5213,1.0183,18.8951,18.9152,18.9051,-1.0910,-1.8181,12.5335,12.5777,12.5556,-1.0571,-0.7997,12.5038,12.5335,12.5186,-0.9081,-1.0183,12.5038,12.5196,12.5117,-0.8657,1.8181,5.6450,441.1048,-57432.6000,68499.0509
2593.0000,12.6188,18.9625,97.5000,53694.0000,-53596.5000,2.5426,20.4720,8594.0800,8614.5519,122.7768,62288.0800,77.0280,-62211.0519,12.6171,15.0075,2999.2000,5794.5000,-2795.3000,0.4727,631.3504,931.4433,1562.7937,23.2466,6725.9433,2367.8496,-4358.0937,18.4534,12.6593,15.5564,0.9983,67385.3978,18.9625,18.9427,18.9526,0.3653,0.6900,17.3428,17.6602,17.5015,-10.7408,1.1627,18.9625,18.9512,18.9569,0.5756,-1.8526,12.6171,12.5893,12.6032,0.5260,-0.6900,12.6593,12.6171,12.6382,1.3946,-1.1627,12.6593,12.6298,12.6446,1.5552,1.8526,6.0052,469.2570,-56391.8000,67385.3978
2594.0000,13.1345,19.4554,233.3000,49207.8000,-48974.5000,2.3377,48.5643,7969.7933,8018.3576,112.9541,57177.5933,184.7357,-56992.8576,19.2735,19.3925,5097.0000,3710.0000,1387.0000,-0.4772,975.1230,664.9981,1640.1211,23.6717,4374.9981,4121.8770,-253.1211,19.0409,11.8671,15.4540,0.7626,51476.5421,19.4554,19.2735,19.3645,4.9215,0.9383,19.2735,18.1730,18.7233,14.6956,0.4611,19.4554,19.3268,19.3911,5.1917,-1.3994,15.9305,14.7240,15.3273,32.8249,-0.9383,11.8671,12.3474,12.1072,-6.4563,-0.4611,11.8671,12.0687,11.9679,-8.2148,1.3994,4.6579,363.9782,-47587.5000,51476.5421
2595.0000,13.3415,19.6220,395.6000,45302.7000,-44907.1000,2.1615,82.0663,7372.6472,7454.7135,104.7958,52675.3472,313.5337,-52361.8135,19.5531,19.1408,9013.0000,5145.1000,3867.9000,-0.7687,1718.4132,927.2275,2645.6407,35.8608,6072.3275,7294.5868,1222.2593,19.4695,11.4936,15.4815,1.1274,76097.1376,19.6220,19.5531,19.5876,2.6439,1.3370,19.5531,19.1094,19.3313,7.2883,0.5683,19.6220,19.5769,19.5995,2.4659,-1.9053,16.0302,15.8414,15.9358,7.2953,-1.3370,11.4936,11.8231,11.6583,-5.4658,-0.5683,11.4936,11.5872,11.5404,-5.2077,1.9053,4.2729,333.8922,-41039.2000,76097.1376
2596.0000,13.0410,19.3723,224.5000,61318.7000,-61094.2000,2.9095,46.8053,9909.8837,9956.6889,141.2221,71228.5837,177.6947,-71050.8889,19.4368,17.7382,9351.6000,2748.4000,6603.2000,-0.6599,1785.5002,494.1892,2279.6894,30.2257,3242.5892,7566.0998,4323.5106,19.4114,11.4814,15.4464,1.0194,68806.8817,19.3723,19.4368,19.4045,-2.2575,1.1898,19.4368,19.3782,19.4075,0.8712,0.5299,19.3723,19.4216,19.3970,-2.4924,-1.7197,14.9965,15.2764,15.1364,-9.6956,-1.1898,11.4814,11.5820,11.5317,-1.5772,-0.5299,11.4814,11.4944,11.4879,-0.6819,1.7197,5.7601,450.1048,-54491.0000,68806.8817
2597.0000,13.1095,19.4399,263.6000,68198.7000,-67935.1000,3.2367,54.8944,11039.2313,11094.1256,156.8046,79237.9313,208.7056,-79029.2256,19.4310,17.6267,12677.6000,3490.3000,9187.3000,-0.8821,2420.7034,627.5202,3048.2237,40.4027,4117.8202,10256.8966,6139.0763,19.4288,11.4448,15.4368,1.0742,72507.7167,19.4399,19.4310,19.4355,0.3249,1.3729,19.4310,19.4179,19.4245,0.1565,0.4908,19.4399,19.4316,19.4358,0.4199,-1.8638,15.4355,15.3572,15.3963,3.0879,-1.3729,11.4448,11.4974,11.4711,-0.7794,-0.4908,11.4448,11.4538,11.4493,-0.5145,1.8638,6.3926,499.5239,-58747.8000,72507.7167
2598.0000,12.5499,18.9125,0.0000,132286.2000,-132286.2000,6.2517,0.0000,21140.1068,21140.1068,302.9591,153426.3068,0.0000,-153426.3068,19.0048,15.7062,3658.7000,214.9000,3443.8000,-0.2125,702.2983,38.3223,740.6207,9.5521,253.2223,2956.4017,2703.1793,19.0028,12.3768,15.6898,2.2866,154343.2511,18.9125,19.0048,18.9587,-5.8026,2.1547,19.0048,19.0863,19.0456,-4.6212,1.9423,18.9125,18.9632,18.9379,-6.0572,-4.0970,12.5475,13.0491,12.7983,-31.4012,-2.1547,12.3768,12.2019,12.2893,9.8253,-1.9423,12.3768,12.2873,12.3320,10.6039,4.0970,12.4381,971.9336,-128842.4000,154343.2511
2599.0000,12.7639,19.1310,0.0000,185931.0000,-185931.0000,8.7869,0.0000,29858.1669,29858.1669,424.2961,215789.1669,0.0000,-215789.1669,19.1085,15.2949,709.5000,0.0000,709.5000,-0.0390,136.0146,0.0000,136.0146,1.7540,0.0000,573.4854,573.4854,19.1120,12.7944,15.9532,3.1579,213160.9351,19.1310,19.1085,19.1197,1.8948,2.9420,19.1085,19.1003,19.1044,0.6608,2.9030,19.1310,19.1178,19.1244,2.2025,-5.8450,12.7611,12.7662,12.7637,-0.4663,-2.9420,12.7944,12.7271,12.7608,5.6404,-2.9030,12.7944,12.7628,12.7786,5.3401,5.8450,17.4716,1365.2566,-185221.5000,213160.9351
2600.0000,13.0319,19.4045,0.0000,205172.6000,-205172.6000,9.6963,0.0000,33151.5663,33151.5663,468.8432,238324.1663,0.0000,-238324.1663,13.0329,18.6831,0.0000,17365.8000,-17365.8000,0.9227,0.0000,2807.0442,2807.0442,46.1306,20172.8442,0.0000,-20172.8442,19.3172,13.0638,16.1905,3.7945,256125.4020,19.4045,19.3669,19.3857,3.1605,2.9245,19.2029,19.1929,19.1979,1.0803,3.8472,19.4045,19.3879,19.3962,3.2306,-6.7718,13.0329,12.9973,13.0151,2.9854,-2.9245,13.0638,13.0329,13.0483,3.4217,-3.8472,13.0638,13.0469,13.0553,3.2912,6.7718,21.1634,1653.7400,-222538.4000,256125.4020
2601.0000,13.2706,19.6480,0.0000,221547.1000,-221547.1000,10.4701,0.0000,35995.6259,35995.6259,507.1296,257542.7259,0.0000,-257542.7259,13.2741,18.9450,0.0000,31872.3000,-31872.3000,1.6935,0.0000,5168.9806,5168.9806,82.2876,37041.2806,0.0000,-37041.2806,19.5280,13.2953,16.4116,4.3320,292407.6128,19.6480,19.6134,19.6307,2.9087,2.9255,19.3683,19.3538,19.3611,1.9204,4.6190,19.6480,19.6346,19.6413,2.9098,-7.5446,13.2741,13.2399,13.2570,2.8709,-2.9255,13.2953,13.2741,13.2847,2.8037,-4.6190,13.2953,13.2825,13.2889,2.7696,7.5446,24.2323,1893.5490,-253419.4000,292407.6128
2602.0000,13.4431,19.8241,0.0000,230451.8000,-230451.8000,10.8909,0.0000,37593.1301,37593.1301,528.3241,268044.9301,0.0000,-268044.9301,13.4460,19.1188,0.0000,38839.6000,-38839.6000,2.0637,0.0000,6314.0211,6314.0211,100.3695,45153.6211,0.0000,-45153.6211,19.6955,13.4598,16.5777,4.6159,311573.9481,19.8241,19.7988,19.8115,2.1326,2.9424,19.5185,19.5060,19.5122,1.7758,5.0061,19.8241,19.8149,19.8195,2.1018,-7.9485,13.4460,13.4212,13.4336,2.0822,-2.9424,13.4598,13.4460,13.4529,1.9813,-5.0061,13.4598,13.4512,13.4555,1.9623,7.9485,25.8276,2018.2033,-269291.4000,311573.9481
2603.0000,13.6574,20.0430,0.0000,251695.5000,-251695.5000,11.8949,0.0000,41265.1921,41265.1921,577.6713,292960.6921,0.0000,-292960.6921,13.6608,19.3360,0.0000,49266.6000,-49266.6000,2.6177,0.0000,8033.4490,8033.4490,127.4011,57300.0490,0.0000,-57300.0490,19.8978,13.6764,16.7871,5.1592,348246.7220,20.0430,20.0140,20.0285,2.5701,3.0924,19.7032,19.6898,19.6965,2.1748,5.7101,20.0430,20.0327,20.0378,2.5861,-8.8025,13.6608,13.6323,13.6466,2.5212,-3.0924,13.6764,13.6608,13.6686,2.5540,-5.7101,13.6764,13.6662,13.6713,2.5556,8.8025,28.9495,2262.1523,-300962.1000,348246.7220
2604.0000,13.7984,20.1869,0.0000,264062.8000,-264062.8000,12.4794,0.0000,43436.6794,43436.6794,606.9014,307499.4794,0.0000,-307499.4794,13.8006,19.4774,0.0000,47467.7000,-47467.7000,2.5221,0.0000,7755.6219,7755.6219,122.8544,55223.3219,0.0000,-55223.3219,20.0549,13.8102,16.9326,5.3530,361324.8976,20.1869,20.1684,20.1777,1.7518,3.3191,19.8700,19.8582,19.8641,1.9742,5.8412,20.1869,20.1804,20.1836,1.7109,-9.1603,13.8006,13.7826,13.7916,1.7015,-3.3191,13.8102,13.8006,13.8054,1.6025,-5.8412,13.8102,13.8041,13.8072,1.5908,9.1603,29.9438,2339.8479,-311530.5000,361324.8976
2605.0000,13.9958,20.3886,0.0000,278431.1000,-278431.1000,13.1584,0.0000,46014.5542,46014.5542,640.5142,324445.6542,0.0000,-324445.6542,13.9988,19.6779,0.0000,61573.7000,-61573.7000,3.2716,0.0000,10089.2935,10089.2935,159.4530,71662.9935,0.0000,-71662.9935,20.2332,14.0114,17.1223,5.8412,394282.1128,20.3886,20.3637,20.3762,2.3467,3.2956,20.0221,20.0125,20.0173,1.7994,6.5672,20.3886,20.3802,20.3844,2.3738,-9.8628,13.9988,13.9744,13.9866,2.3049,-3.2956,14.0114,13.9988,14.0051,2.3613,-6.5672,14.0114,14.0030,14.0072,2.3652,9.8628,32.8099,2563.8141,-340004.8000,394282.1128
2606.0000,14.2000,20.5971,0.0000,296013.1000,-296013.1000,13.9893,0.0000,49158.2635,49158.2635,681.8437,345171.3635,0.0000,-345171.3635,14.2032,19.8846,0.0000,72495.0000,-72495.0000,3.8519,0.0000,11914.5317,11914.5317,187.8871,84409.5317,0.0000,-84409.5317,20.4294,14.2148,17.3221,6.3356,427650.5116,20.5971,20.5717,20.5844,2.4643,3.3791,20.2057,20.1953,20.2005,2.1623,7.2311,20.5971,20.5890,20.5931,2.4696,-10.6102,14.2032,14.1782,14.1907,2.4142,-3.3791,14.2148,14.2032,14.2090,2.4118,-7.2311,14.2148,14.2069,14.2108,2.4090,10.6102,35.6496,2785.7089,-368508.1000,427650.5116
2607.0000,14.4059,20.8075,0.0000,312067.3000,-312067.3000,14.7480,0.0000,52080.1529,52080.1529,719.7921,364147.4529,0.0000,-364147.4529,14.4092,20.0931,0.0000,84111.0000,-84111.0000,4.4691,0.0000,13866.0870,13866.0870,218.1769,97977.0870,0.0000,-97977.0870,20.6283,14.4199,17.5241,6.8174,460173.1589,20.8075,20.7822,20.7949,2.4911,3.4263,20.3921,20.3824,20.3873,2.2053,7.8954,20.8075,20.7999,20.8037,2.4933,-11.3217,14.4092,14.3843,14.3967,2.4378,-3.4263,14.4199,14.4092,14.4145,2.4317,-7.8954,14.4199,14.4124,14.4162,2.4290,11.3217,38.4227,3002.4054,-396178.3000,460173.1589
2608.0000,14.5772,20.9826,0.0000,319754.3000,-319754.3000,15.1113,0.0000,53583.1053,53583.1053,738.5305,373337.4053,0.0000,-373337.4053,14.5800,20.2660,0.0000,93831.7000,-93831.7000,4.9856,0.0000,15508.4918,15508.4918,243.6018,109340.1918,0.0000,-109340.1918,20.7944,14.5884,17.6914,7.1267,481055.2212,20.9826,20.9610,20.9718,2.0867,3.3752,20.5466,20.5389,20.5428,1.8279,8.3609,20.9826,20.9764,20.9795,2.0732,-11.7361,14.5800,14.5589,14.5695,2.0357,-3.3752,14.5884,14.5800,14.5842,1.9988,-8.3609,14.5884,14.5824,14.5854,1.9938,11.7361,40.2068,3141.8137,-413586.0000,481055.2212
2609.0000,14.6740,21.0816,0.0000,330805.9000,-330805.9000,15.6336,0.0000,55564.6701,55564.6701,764.9289,386370.5701,0.0000,-386370.5701,14.6755,20.3628,0.0000,85726.8000,-85726.8000,4.5550,0.0000,14189.5157,14189.5157,222.7217,99916.3157,0.0000,-99916.3157,20.9126,14.6802,17.7964,7.1896,485298.5402,21.0816,21.0701,21.0758,1.2067,3.6929,20.6794,20.6728,20.6761,1.5606,8.2479,21.0816,21.0782,21.0799,1.1625,-11.9407,14.6755,14.6644,14.6700,1.1641,-3.6929,14.6802,14.6755,14.6779,1.0817,-8.2479,14.6802,14.6770,14.6786,1.0759,11.9407,40.4114,3157.8042,-416532.7000,485298.5402
2610.0000,14.1925,20.5893,0.0000,222669.4000,-222669.4000,10.5232,0.0000,36971.6094,36971.6094,515.2163,259641.0094,0.0000,-259641.0094,14.1851,19.8662,0.0000,45384.1000,-45384.1000,2.4114,0.0000,7456.8673,7456.8673,117.9579,52840.9673,0.0000,-52840.9673,20.4966,14.1432,17.3199,4.6958,316965.6369,20.5893,20.6590,20.6242,-5.4992,2.7039,20.2853,20.3159,20.3006,-4.5802,5.1153,20.5893,20.6148,20.6021,-5.8148,-7.8192,14.1851,14.2545,14.2198,-5.4814,-2.7039,14.1432,14.1851,14.1641,-6.2485,-5.1153,14.1432,14.1710,14.1571,-6.3422,7.8192,25.8993,2023.8051,-268053.5000,316965.6369
2611.0000,13.9241,20.3153,0.0000,214626.6000,-214626.6000,10.1431,0.0000,35409.7464,35409.7464,495.0178,250036.3464,0.0000,-250036.3464,13.9201,19.5983,0.0000,22864.9000,-22864.9000,1.2149,0.0000,3742.2931,3742.2931,59.3052,26607.1931,0.0000,-26607.1931,20.2653,13.8945,17.0799,4.1346,279087.4636,20.3153,20.3558,20.3356,-3.5319,2.9761,20.1362,20.1519,20.1441,-1.9380,4.1910,20.3153,20.3315,20.3234,-3.4117,-7.1670,13.9201,13.9595,13.9398,-3.4275,-2.9761,13.8945,13.9201,13.9073,-3.1476,-4.1910,13.8945,13.9094,13.9020,-3.1275,7.1670,22.7081,1774.4433,-237491.5000,279087.4636
2612.0000,13.5296,19.9123,0.0000,150347.9000,-150347.9000,7.1053,0.0000,24575.5667,24575.5667,346.1517,174923.4667,0.0000,-174923.4667,13.5270,19.2006,0.0000,8498.8000,-8498.8000,0.4516,0.0000,1383.1959,1383.1959,22.0194,9881.9959,0.0000,-9881.9959,19.9279,13.4625,16.6952,2.7918,188446.8140,19.9123,19.9851,19.9487,-4.7168,2.2179,19.8524,19.8948,19.8736,-3.3125,2.6695,19.9123,19.9460,19.9292,-4.8064,-4.8874,13.5270,13.5980,13.5625,-4.6019,-2.2179,13.4625,13.5270,13.4948,-5.0276,-2.6695,13.4625,13.4985,13.4805,-5.1349,4.8874,15.0954,1179.5789,-158846.7000,188446.8140
2613.0000,13.3135,19.6919,0.0000,139958.9000,-139958.9000,6.6143,0.0000,22762.3775,22762.3775,321.4029,162721.2775,0.0000,-162721.2775,13.3108,18.9821,0.0000,4869.3000,-4869.3000,0.2587,0.0000,790.0938,790.0938,12.5958,5659.3938,0.0000,-5659.3938,19.7054,13.2752,16.4903,2.5253,170459.9461,19.6919,19.7380,19.7149,-2.8701,2.1185,19.6558,19.6910,19.6734,-2.4648,2.3773,19.6919,19.7130,19.7024,-2.7852,-4.4958,13.3108,13.3560,13.3334,-2.8136,-2.1185,13.2752,13.3108,13.2930,-2.4835,-2.3773,13.2752,13.2935,13.2844,-2.4157,4.4958,13.7119,1071.4681,-144828.2000,170459.9461
2614.0000,13.0975,19.4713,0.0000,111689.2000,-111689.2000,5.2783,0.0000,18073.9408,18073.9408,256.1250,129763.1408,0.0000,-129763.1408,13.0961,18.7651,0.0000,3920.9000,-3920.9000,0.2083,0.0000,634.3289,634.3289,10.1339,4555.2289,0.0000,-4555.2289,19.4937,13.0473,16.2705,2.0210,136417.6993,19.4713,19.5250,19.4982,-2.6645,1.6900,19.4416,19.4877,19.4647,-2.5678,1.8983,19.4713,19.4968,19.4841,-2.6836,-3.5883,13.0961,13.1484,13.1223,-2.5965,-1.6900,13.0473,13.0961,13.0717,-2.7189,-1.8983,13.0473,13.0735,13.0604,-2.7515,3.5883,10.9385,854.7497,-115610.1000,136417.6993
2615.0000,12.9232,19.2935,0.0000,94363.5000,-94363.5000,4.4595,0.0000,15209.0315,15209.0315,216.0925,109572.5315,0.0000,-109572.5315,12.9208,18.5879,0.0000,4316.5000,-4316.5000,0.2294,0.0000,696.6711,696.6711,11.1470,5013.1711,0.0000,-5013.1711,19.3087,12.8765,16.0926,1.7233,116325.3961,19.2935,19.3465,19.3200,-2.1988,1.4101,19.2404,19.2912,19.2658,-2.4486,1.6394,19.2935,19.3180,19.3058,-2.2003,-3.0495,12.9208,12.9730,12.9469,-2.1653,-1.4101,12.8765,12.9208,12.8987,-2.1371,-1.6394,12.8765,12.9002,12.8884,-2.1247,3.0495,9.3418,729.9794,-98680.0000,116325.3961
2616.0000,12.7707,19.1379,0.0000,73451.7000,-73451.7000,3.4713,0.0000,11797.2312,11797.2312,168.0165,85248.9312,0.0000,-85248.9312,12.7663,18.4318,0.0000,7116.0000,-7116.0000,0.3781,0.0000,1146.1293,1146.1293,18.3641,8262.1293,0.0000,-8262.1293,19.1277,12.7200,15.9238,1.4094,95135.0507,19.1379,19.1995,19.1687,-1.8748,1.0311,18.9935,19.0639,19.0287,-2.9097,1.4092,19.1379,19.1645,19.1512,-1.9144,-2.4402,12.7663,12.8274,12.7969,-1.8591,-1.0311,12.7200,12.7663,12.7432,-1.9256,-1.4092,12.7200,12.7467,12.7333,-1.9198,2.4402,7.6656,599.0035,-80567.7000,95135.0507
2617.0000,12.6959,19.0616,0.0000,69261.8000,-69261.8000,3.2732,0.0000,11105.2975,11105.2975,158.2780,80367.0975,0.0000,-80367.0975,12.6911,17.5027,623.4000,6452.5000,-5829.1000,0.3771,131.0726,1038.2275,1169.3001,18.3629,7490.7275,492.3274,-6998.4001,18.9577,12.6715,15.8146,1.3112,88505.1386,19.0616,19.1001,19.0809,-1.1086,0.9654,18.6514,18.7530,18.7022,-3.9890,1.3425,19.0616,19.0767,19.0692,-1.0386,-2.3079,12.6911,12.7292,12.7101,-1.0954,-0.9654,12.6715,12.6911,12.6813,-0.7948,-1.3425,12.6715,12.6820,12.6768,-0.7314,2.3079,7.2672,567.8691,-75090.9000,88505.1386
2618.0000,12.7040,19.0687,6.5000,61041.7000,-61035.2000,2.8851,1.3628,9789.1168,9790.4796,139.4440,70830.8168,5.1372,-70825.6796,12.7013,14.6984,2467.8000,3982.6000,-1514.8000,0.3472,518.7805,640.8993,1159.6799,17.0903,4623.4993,1949.0195,-2674.4799,18.6998,12.7091,15.7045,1.1065,74686.4144,19.0687,19.0741,19.0714,-0.1630,0.8460,17.8008,18.0687,17.9347,-9.3105,1.1932,19.0687,19.0691,19.0689,-0.0520,-2.0391,12.7013,12.7054,12.7034,-0.1304,-0.8460,12.7091,12.7013,12.7052,0.2398,-1.1932,12.7091,12.7034,12.7063,0.3077,2.0391,6.4375,503.0340,-62550.0000,74686.4144
2619.0000,13.0339,19.3951,55.2000,55360.6000,-55305.4000,2.6192,11.5098,8945.5054,8957.0152,126.6018,64306.1054,43.6902,-64262.4152,19.2838,20.1029,3429.9000,3357.2000,72.7000,-0.3669,656.1021,601.8788,1257.9809,18.1357,3959.0788,2773.7979,-1185.2809,19.1240,12.0784,15.6012,0.9067,61205.5849,19.3951,19.2838,19.3394,3.1856,0.9953,19.2838,18.6138,18.9488,12.1887,0.6285,19.3951,19.3214,19.3582,3.4430,-1.6238,15.2333,14.3595,14.7964,25.2098,-0.9953,12.0784,12.3908,12.2346,-5.7283,-0.6285,12.0784,12.2213,12.1499,-6.7638,1.6238,5.2159,407.5779,-55232.7000,61205.5849
2620.0000,12.7138,19.0781,11.1000,71800.3000,-71789.2000,3.3938,2.3269,11517.0314,11519.3583,164.3845,83317.3314,8.7731,-83308.5583,19.1544,17.1633,4164.1000,1013.9000,3150.2000,-0.2827,797.8228,181.3215,979.1443,12.9420,1195.2215,3366.2772,2171.0557,19.1132,12.1251,15.6191,1.2423,83854.7167,19.0781,19.1544,19.1163,-2.7420,1.2255,19.1544,19.0806,19.1175,1.9871,0.9428,19.0781,19.1274,19.1028,-3.1317,-2.1683,13.3182,13.7474,13.5328,-15.2981,-1.2255,12.1251,12.1652,12.1451,-1.1286,-0.9428,12.1251,12.1297,12.1274,-0.3202,2.1683,6.7420,526.8277,-68639.0000,83854.7167
2621.0000,12.8667,19.2317,28.7000,78568.8000,-78540.1000,3.7146,6.0010,12646.9032,12652.9042,179.5567,91215.7032,22.6990,-91193.0042,19.2024,18.5636,6221.8000,3197.1000,3024.7000,-0.5118,1191.3585,572.2820,1763.6406,23.8373,3769.3820,5030.4415,1261.0594,19.1996,12.0353,15.6174,1.3111,88502.4156,19.2317,19.2024,19.2171,1.1681,1.4088,19.2024,19.1710,19.1867,0.7867,0.8970,19.2317,19.2107,19.2212,1.3805,-2.3058,14.4335,14.2022,14.3179,9.4256,-1.4088,12.0353,12.0772,12.0562,-1.1217,-0.8970,12.0353,12.0507,12.0430,-1.0668,2.3058,7.3674,575.7023,-75515.4000,88502.4156
2622.0000,12.7045,19.0704,0.0000,146633.1000,-146633.1000,6.9297,0.0000,23515.4613,23515.4613,335.2936,170148.5613,0.0000,-170148.5613,19.0946,15.2811,1607.6000,0.0000,1607.6000,-0.0883,308.2380,0.0000,308.2380,3.9610,0.0000,1299.3620,1299.3620,19.0924,12.6457,15.8690,2.5202,170112.5094,19.0704,19.0946,19.0825,-1.6733,2.3394,19.0946,19.1104,19.1025,-1.0654,2.2510,19.0704,19.0836,19.0770,-1.7893,-4.5904,12.6495,12.9221,12.7858,-18.5375,-2.3394,12.6457,12.5462,12.5960,6.4646,-2.2510,12.6457,12.5936,12.6196,6.9097,4.5904,13.7879,1077.4044,-145025.5000,170112.5094
2623.0000,12.9230,19.2933,0.0000,193717.2000,-193717.2000,9.1549,0.0000,31222.2295,31222.2295,442.4987,224939.4295,0.0000,-224939.4295,12.9126,16.1153,78.5000,230.6000,-152.1000,0.0166,16.4463,37.2141,53.6603,0.8063,267.8141,62.0537,-205.7603,19.2631,12.9584,16.1108,3.3041,223023.7856,19.2933,19.2666,19.2800,2.3344,3.0461,19.2495,19.2310,19.2403,1.6141,3.0627,19.2933,19.2792,19.2863,2.4769,-6.1088,12.9126,12.8965,12.9045,1.3841,-3.0461,12.9584,12.9126,12.9355,4.0488,-3.0627,12.9584,12.9362,12.9473,3.9062,6.1088,18.2484,1425.9591,-193869.3000,223023.7856
2624.0000,13.2627,19.6399,0.0000,221974.2000,-221974.2000,10.4903,0.0000,36058.4123,36058.4123,507.7526,258032.6123,0.0000,-258032.6123,13.2668,18.9375,0.0000,28430.3000,-28430.3000,1.5106,0.0000,4610.2946,4610.2946,73.3673,33040.5946,0.0000,-33040.5946,19.5237,13.2987,16.4112,4.2687,288140.2335,19.6399,19.5934,19.6167,4.0144,2.9932,19.3734,19.3618,19.3676,1.4875,4.5038,19.6399,19.6209,19.6304,4.1046,-7.4971,13.2668,13.2199,13.2433,4.0395,-2.9932,13.2987,13.2668,13.2827,4.1414,-4.5038,13.2987,13.2798,13.2892,4.0771,7.4971,23.8997,1867.5596,-250404.5000,288140.2335
