Time,building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building1_dhw:EFT [C],building1_dhw:ExFT [C],building1_dhw:Q_htg [W],building1_dhw:Q_clg [W],building1_dhw:Q_net [W],building1_dhw:M_flow [kg/s],building1_dhw:P_hp_htg [W],building1_dhw:P_hp_clg [W],building1_dhw:P_hp_tot [W],building1_dhw:P_pump [W],building1_dhw:Q_src_clg [W],building1_dhw:Q_src_htg [W],building1_dhw:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],building2_dhw:EFT [C],building2_dhw:ExFT [C],building2_dhw:Q_htg [W],building2_dhw:Q_clg [W],building2_dhw:Q_net [W],building2_dhw:M_flow [kg/s],building2_dhw:P_hp_htg [W],building2_dhw:P_hp_clg [W],building2_dhw:P_hp_tot [W],building2_dhw:P_pump [W],building2_dhw:Q_src_clg [W],building2_dhw:Q_src_htg [W],building2_dhw:Q_src_het [W],building3_htg_clg:EFT [C],building3_htg_clg:ExFT [C],building3_htg_clg:Q_htg [W],building3_htg_clg:Q_clg [W],building3_htg_clg:Q_net [W],building3_htg_clg:M_flow [kg/s],building3_htg_clg:P_hp_htg [W],building3_htg_clg:P_hp_clg [W],building3_htg_clg:P_hp_tot [W],building3_htg_clg:P_pump [W],building3_htg_clg:Q_src_clg [W],building3_htg_clg:Q_src_htg [W],building3_htg_clg:Q_src_het [W],building3_dhw:EFT [C],building3_dhw:ExFT [C],building3_dhw:Q_htg [W],building3_dhw:Q_clg [W],building3_dhw:Q_net [W],building3_dhw:M_flow [kg/s],building3_dhw:P_hp_htg [W],building3_dhw:P_hp_clg [W],building3_dhw:P_hp_tot [W],building3_dhw:P_pump [W],building3_dhw:Q_src_clg [W],building3_dhw:Q_src_htg [W],building3_dhw:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:ExFT Mixed Loop [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],ghe2:EFT [C],ghe2:ExFT [C],ghe2:ExFT Mixed Loop [C],ghe2:MFT [C],ghe2:Q [W/m],ghe2:Q_tot [W],ghe3:EFT [C],ghe3:ExFT [C],ghe3:ExFT Mixed Loop [C],ghe3:MFT [C],ghe3:Q [W/m],ghe3:Q_tot [W],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
1414.0000,6.4740,7.9734,14606.4000,70503.5000,-55897.1000,4.0733,3423.9912,9972.1675,13396.1587,198.9317,80475.6675,11182.4088,-69293.2587,7.9734,7.7110,16635.9000,0.0000,16635.9000,0.6677,4511.4617,0.0000,4511.4617,32.6087,0.0000,12124.4383,12124.4383,7.7110,7.2493,27681.3000,0.0000,27681.3000,1.7196,6342.0915,0.0000,6342.0915,83.9837,0.0000,21339.2085,21339.2085,7.2493,7.2391,649.4000,0.0000,649.4000,0.0264,178.0741,0.0000,178.0741,1.2904,0.0000,471.3259,471.3259,7.2391,6.9743,15881.7000,0.0000,15881.7000,0.9922,3646.2031,0.0000,3646.2031,48.4594,0.0000,12235.4969,12235.4969,6.9743,6.7793,12442.2000,0.0000,12442.2000,0.5087,3426.3148,0.0000,3426.3148,24.8433,0.0000,9015.8852,9015.8852,6.7793,6.5531,6.6662,6.6662,0.3484,5225.9817,6.6662,6.2599,6.5578,6.4631,0.6258,5006.3236,6.5578,6.1985,6.4740,6.3782,0.5535,3874.3445,11.9819,936.2813,17393.4000,14106.6498
1415.0000,6.2906,7.1899,19654.6000,56718.5000,-37063.9000,3.7611,4623.3423,7997.4619,12620.8042,183.6852,64715.9619,15031.2577,-49684.7042,7.1899,6.9765,16255.6000,0.0000,16255.6000,0.6551,4461.5772,0.0000,4461.5772,31.9916,0.0000,11794.0228,11794.0228,6.9765,6.1936,56331.8000,0.0000,56331.8000,3.5115,13081.5078,0.0000,13081.5078,171.4939,0.0000,43250.2922,43250.2922,6.1936,6.1874,469.8000,0.0000,469.8000,0.0192,130.9509,0.0000,130.9509,0.9371,0.0000,338.8491,338.8491,6.1874,5.9315,18451.9000,0.0000,18451.9000,1.1574,4315.0105,0.0000,4315.0105,56.5248,0.0000,14136.8895,14136.8895,5.9315,5.7902,10840.4000,0.0000,10840.4000,0.4450,3034.0259,0.0000,3034.0259,21.7342,0.0000,7806.3741,7806.3741,5.7902,6.7662,6.2782,6.2782,-1.7974,-26961.3743,6.2782,6.3543,6.2985,6.3162,-0.1400,-1120.3084,6.2985,6.2648,6.2906,6.2816,0.0621,434.5936,14.3238,1119.2803,65285.6000,-27647.0891
1416.0000,6.1581,6.8308,22327.5000,49981.4000,-27653.9000,3.6245,5265.2598,7031.8505,12297.1103,177.0146,57013.2505,17062.2402,-39951.0103,6.8308,6.6328,16243.3000,0.0000,16243.3000,0.6641,4482.9958,0.0000,4482.9958,32.4347,0.0000,11760.3042,11760.3042,6.6328,5.7481,68562.7000,0.0000,68562.7000,4.3383,16023.5952,0.0000,16023.5952,211.8772,0.0000,52539.1048,52539.1048,5.7481,5.7423,479.5000,0.0000,479.5000,0.0200,134.5893,0.0000,134.5893,0.9758,0.0000,344.9107,344.9107,5.7423,5.4681,21304.8000,0.0000,21304.8000,1.3656,5021.6030,0.0000,5021.6030,66.6941,0.0000,16283.1970,16283.1970,5.4681,5.3952,6034.8000,0.0000,6034.8000,0.2527,1701.3576,0.0000,1701.3576,12.3438,0.0000,4333.4424,4333.4424,5.3952,6.6853,6.0402,6.0402,-2.5540,-38310.2346,6.0402,6.3536,6.1238,6.1969,-0.6203,-4962.5533,6.1238,6.2709,6.1581,6.1973,-0.2912,-2038.4114,15.3979,1203.2164,84971.2000,-45311.1993
1417.0000,6.0782,6.6368,24222.9000,44624.1000,-20401.2000,3.5028,5720.8840,6269.7741,11990.6581,171.0727,50893.8741,18502.0160,-32391.8581,6.6368,6.4343,16237.5000,0.0000,16237.5000,0.6684,4494.8903,0.0000,4494.8903,32.6434,0.0000,11742.6097,11742.6097,6.4343,5.5629,66010.4000,0.0000,66010.4000,4.2065,15484.2729,0.0000,15484.2729,205.4377,0.0000,50526.1271,50526.1271,5.5629,5.5571,469.9000,0.0000,469.9000,0.0198,132.2789,0.0000,132.2789,0.9646,0.0000,337.6211,337.6211,5.5571,5.2421,23920.4000,0.0000,23920.4000,1.5476,5656.7245,0.0000,5656.7245,75.5825,0.0000,18263.6755,18263.6755,5.2421,5.2195,1829.7000,0.0000,1829.7000,0.0773,517.6779,0.0000,517.6779,3.7768,0.0000,1312.0221,1312.0221,5.2195,6.6052,5.9123,5.9123,-2.6783,-40173.7900,5.9123,6.3298,6.0236,6.1210,-0.8068,-6454.6642,6.0236,6.2574,6.0782,6.1405,-0.4517,-3162.0867,15.0336,1174.7465,88066.7000,-49790.5409
1418.0000,5.9861,6.4137,25661.1000,39701.8000,-14040.7000,3.3721,6071.1338,5569.6802,11640.8140,164.6887,45271.4802,19589.9662,-25681.5140,6.4137,6.2183,16254.1000,0.0000,16254.1000,0.6716,4515.1109,0.0000,4515.1109,32.7976,0.0000,11738.9891,11738.9891,6.2183,5.2992,72208.9000,0.0000,72208.9000,4.6204,17006.8395,0.0000,17006.8395,225.6532,0.0000,55202.0605,55202.0605,5.2992,5.2935,476.9000,0.0000,476.9000,0.0201,134.8081,0.0000,134.8081,0.9825,0.0000,342.0919,342.0919,5.2935,4.9703,25460.7000,0.0000,25460.7000,1.6537,6049.3804,0.0000,6049.3804,80.7638,0.0000,19411.3196,19411.3196,4.9703,4.9580,1028.8000,0.0000,1028.8000,0.0437,292.3320,0.0000,292.3320,2.1331,0.0000,736.4680,736.4680,4.9580,6.5549,5.7565,5.7565,-3.1971,-47956.8181,5.7565,6.3161,5.9057,6.0363,-1.1204,-8963.3719,5.9057,6.2503,5.9861,6.0780,-0.6900,-4829.7150,15.5724,1216.8455,101388.7000,-61749.9050
1419.0000,5.9324,6.2797,26589.8000,35346.3000,-8756.5000,3.2362,6297.2678,4954.2667,11251.5345,158.0527,40300.5667,20292.5322,-20008.0345,6.2797,6.0763,16243.3000,0.0000,16243.3000,0.6740,4521.5346,0.0000,4521.5346,32.9160,0.0000,11721.7654,11721.7654,6.0763,5.1947,66483.3000,0.0000,66483.3000,4.2732,15700.0936,0.0000,15700.0936,208.6946,0.0000,50783.2064,50783.2064,5.1947,5.1887,476.8000,0.0000,476.8000,0.0202,135.0023,0.0000,135.0023,0.9875,0.0000,341.7977,341.7977,5.1887,4.8374,26561.0000,0.0000,26561.0000,1.7348,6322.6527,0.0000,6322.6527,84.7250,0.0000,20238.3473,20238.3473,4.8374,4.8321,428.2000,0.0000,428.2000,0.0183,121.9288,0.0000,121.9288,0.8927,0.0000,306.2712,306.2712,4.8321,6.5133,5.6727,5.6727,-3.2282,-48422.3174,5.6727,6.2978,5.8394,5.9852,-1.2003,-9602.1862,5.8394,6.2381,5.9324,6.0387,-0.7656,-5359.0092,14.9350,1167.0442,101436.1000,-63383.5128
1420.0000,5.8647,6.1323,27207.0000,32098.5000,-4891.5000,3.1301,6451.7329,4494.0415,10945.7745,152.8678,36592.5415,20755.2671,-15837.2745,6.1323,5.9345,16235.1000,0.0000,16235.1000,0.6754,4529.6633,0.0000,4529.6633,32.9844,0.0000,11705.4367,11705.4367,5.9345,5.0177,71091.6000,0.0000,71091.6000,4.5829,16833.1638,0.0000,16833.1638,223.8213,0.0000,54258.4362,54258.4362,5.0177,5.0120,470.1000,0.0000,470.1000,0.0200,133.4781,0.0000,133.4781,0.9756,0.0000,336.6219,336.6219,5.0120,4.6577,27542.5000,0.0000,27542.5000,1.8029,6577.1092,0.0000,6577.1092,88.0514,0.0000,20965.3908,20965.3908,4.6577,4.6526,428.2000,0.0000,428.2000,0.0183,122.2769,0.0000,122.2769,0.8951,0.0000,305.9231,305.9231,4.6526,6.4703,5.5614,5.5614,-3.5859,-53788.5165,5.5614,6.2828,5.7538,5.9221,-1.4232,-11385.5883,5.7538,6.2289,5.8647,5.9913,-0.9372,-6560.6469,15.3444,1199.0293,110876.0000,-71734.7518
1421.0000,5.9095,6.5538,21772.9000,48784.9000,-27012.0000,3.5447,5158.7265,6835.2906,11994.0171,173.1188,55620.1906,16614.1735,-39006.0171,6.5538,6.3597,16254.2000,0.0000,16254.2000,0.6781,4505.3177,0.0000,4505.3177,33.1175,0.0000,11748.8823,11748.8823,6.3597,5.5111,67142.6000,0.0000,67142.6000,4.3412,15771.8154,0.0000,15771.8154,212.0154,0.0000,51370.7846,51370.7846,5.5111,5.5055,477.7000,0.0000,477.7000,0.0204,134.5842,0.0000,134.5842,0.9949,0.0000,343.1158,343.1158,5.5055,5.1532,27936.3000,0.0000,27936.3000,1.8356,6612.4912,0.0000,6612.4912,89.6470,0.0000,21323.8088,21323.8088,5.1532,5.1411,1028.8000,0.0000,1028.8000,0.0442,291.4876,0.0000,291.4876,2.1584,0.0000,737.3124,737.3124,5.1411,6.2456,5.6933,5.6933,-2.2290,-33435.1126,5.6933,6.2007,5.8286,5.9470,-1.0239,-8191.0964,5.8286,6.1750,5.9095,6.0018,-0.6990,-4893.3049,15.6962,1226.5248,85827.6000,-46519.5139
1422.0000,5.8952,6.6110,21090.1000,55341.8000,-34251.7000,3.7963,4998.3000,7752.1693,12750.4693,185.4032,63093.9693,16091.8000,-47002.1693,6.6110,6.4321,16245.6000,0.0000,16245.6000,0.6723,4498.9371,0.0000,4498.9371,32.8325,0.0000,11746.6629,11746.6629,6.4321,5.5586,74937.7000,0.0000,74937.7000,4.8024,17579.1037,0.0000,17579.1037,234.5432,0.0000,57358.5963,57358.5963,5.5586,5.5518,628.7000,0.0000,628.7000,0.0265,176.9937,0.0000,176.9937,1.2966,0.0000,451.7063,451.7063,5.5518,5.2275,27893.8000,0.0000,27893.8000,1.8137,6596.9849,0.0000,6596.9849,88.5782,0.0000,21296.8151,21296.8151,5.2275,5.1660,5633.7000,0.0000,5633.7000,0.2396,1594.3140,0.0000,1594.3140,11.7018,0.0000,4039.3860,4039.3860,5.1660,6.2050,5.6855,5.6855,-2.2744,-34115.5679,5.6855,6.1744,5.8158,5.9299,-1.0702,-8561.9193,5.8158,6.1561,5.8952,5.9860,-0.7448,-5213.5516,17.0262,1330.4533,91087.8000,-47891.0388
1423.0000,6.1765,7.9338,10128.3000,110848.0000,-100719.7000,5.6114,2387.6200,15599.9289,17987.5489,274.0525,126447.9289,7740.6800,-118707.2489,7.9338,7.7587,16232.9000,0.0000,16232.9000,0.6710,4404.8333,0.0000,4404.8333,32.7710,0.0000,11828.0667,11828.0667,7.7587,7.2510,44466.9000,0.0000,44466.9000,2.8454,10179.0217,0.0000,10179.0217,138.9657,0.0000,34287.8783,34287.8783,7.2510,7.2446,589.9000,0.0000,589.9000,0.0249,161.7542,0.0000,161.7542,1.2155,0.0000,428.1458,428.1458,7.2446,6.9436,26392.4000,0.0000,26392.4000,1.7144,6058.7212,0.0000,6058.7212,83.7286,0.0000,20333.6788,20333.6788,6.9436,6.7392,19047.7000,0.0000,19047.7000,0.8089,5247.8237,0.0000,5247.8237,39.5056,0.0000,13799.8763,13799.8763,6.7392,5.8307,6.2849,6.2849,2.0458,30686.7431,6.2849,6.0211,6.2146,6.1530,0.5940,4752.3518,6.2146,6.0514,6.1765,6.1330,0.3676,2573.0569,17.5141,1368.5731,6010.1000,38012.1519
1424.0000,6.4297,8.7809,6010.2000,147912.1000,-141901.9000,7.0295,1410.0700,20905.2263,22315.2964,343.3117,168817.3263,4600.1300,-164217.1964,8.7809,8.4914,27624.7000,0.0000,27624.7000,1.1140,7400.3740,0.0000,7400.3740,54.4059,0.0000,20224.3260,20224.3260,8.4914,8.2065,25699.3000,0.0000,25699.3000,1.6004,5805.4431,0.0000,5805.4431,78.1624,0.0000,19893.8569,19893.8569,8.2065,8.1936,1231.9000,0.0000,1231.9000,0.0503,332.8939,0.0000,332.8939,2.4571,0.0000,899.0061,899.0061,8.1936,7.9380,23057.8000,0.0000,23057.8000,1.4461,5207.4392,0.0000,5207.4392,70.6263,0.0000,17850.3608,17850.3608,7.9380,7.7268,20249.0000,0.0000,20249.0000,0.8317,5494.2533,0.0000,5494.2533,40.6213,0.0000,14754.7467,14754.7467,7.7268,5.8001,6.7634,6.7634,4.4855,67283.1772,6.7634,5.9813,6.5549,6.3724,1.8208,14566.6403,6.5549,6.0186,6.4297,6.2867,1.2484,8739.1266,18.1082,1415.0035,-44039.2000,90588.9441
1425.0000,6.6553,9.3618,3487.7000,161284.9000,-157797.2000,7.4847,814.7916,22883.6403,23698.4319,365.5405,184168.5403,2672.9084,-181495.6319,9.3618,8.9927,33700.9000,0.0000,33700.9000,1.3384,8949.8136,0.0000,8949.8136,65.3634,0.0000,24751.0864,24751.0864,8.9927,9.0738,4444.0000,7701.9000,-3257.9000,0.6739,994.9477,1189.1723,2184.1200,32.9129,8891.0723,3449.0523,-5442.0200,9.0738,9.0507,2114.7000,0.0000,2114.7000,0.0849,564.0177,0.0000,564.0177,4.1442,0.0000,1550.6823,1550.6823,9.0507,8.8199,19910.0000,0.0000,19910.0000,1.2250,4431.7305,0.0000,4431.7305,59.8264,0.0000,15478.2695,15478.2695,8.8199,8.6075,19448.1000,0.0000,19448.1000,0.7842,5206.8913,0.0000,5206.8913,38.2994,0.0000,14241.2087,14241.2087,8.6075,5.7602,7.1839,7.1839,6.3646,95469.3999,7.1839,5.9537,6.8558,6.5688,2.7499,21999.1671,6.8558,5.9966,6.6553,6.4262,1.9206,13444.0266,17.3865,1358.6083,-85881.4000,130912.5936
1426.0000,6.8274,9.7299,2225.1000,173775.2000,-171550.1000,7.9792,518.1485,24729.6012,25247.7497,389.6929,198504.8012,1706.9515,-196797.8497,9.7299,9.3141,38316.7000,0.0000,38316.7000,1.5061,10119.9930,0.0000,10119.9930,73.5556,0.0000,28196.7070,28196.7070,9.3141,9.4676,944.2000,9651.6000,-8707.4000,0.5608,210.1939,1494.6121,1704.8061,27.3896,11146.2121,734.0061,-10412.2061,9.4676,9.4429,2285.0000,0.0000,2285.0000,0.0903,605.8610,0.0000,605.8610,4.4088,0.0000,1679.1390,1679.1390,9.4429,9.2707,14983.4000,0.0000,14983.4000,0.9063,3313.3147,0.0000,3313.3147,44.2630,0.0000,11670.0853,11670.0853,9.2707,9.0862,17045.6000,0.0000,17045.6000,0.6765,4532.8953,0.0000,4532.8953,33.0372,0.0000,12512.7047,12512.7047,9.0862,5.8610,7.4736,7.4736,7.2891,109336.4873,7.4736,5.9811,7.0756,6.7273,3.3732,26985.5511,7.0756,6.0119,6.8274,6.5437,2.4040,16828.0521,17.5788,1373.6332,-107626.8000,153150.0905
1427.0000,7.0119,9.9486,1206.3000,186983.9000,-185777.6000,8.5209,279.9364,26695.6953,26975.6317,416.1469,213679.5953,926.3636,-212753.2317,9.9486,9.4884,45253.0000,0.0000,45253.0000,1.7674,11913.3066,0.0000,11913.3066,86.3148,0.0000,33339.6934,33339.6934,9.4884,9.7799,2.1000,18285.2000,-18283.1000,0.9548,0.4661,2836.2671,2836.7331,46.6308,21121.4671,1.6339,-21119.8331,9.7799,9.7561,2345.0000,0.0000,2345.0000,0.0920,618.8892,0.0000,618.8892,4.4933,0.0000,1726.1108,1726.1108,9.7561,9.6522,9646.1000,0.0000,9646.1000,0.5790,2121.9932,0.0000,2121.9932,28.2775,0.0000,7524.1068,7524.1068,9.6522,9.4954,15443.9000,0.0000,15443.9000,0.6080,4083.6677,0.0000,4083.6677,29.6948,0.0000,11360.2323,11360.2323,9.4954,6.0278,7.7616,7.7616,8.3738,125607.3878,7.7616,6.0443,7.3037,6.9030,4.1472,33177.4483,7.3037,6.0533,7.0119,6.6785,3.0196,21137.0447,18.7831,1467.7393,-131372.7000,179921.8808
1428.0000,7.2120,10.1467,539.8000,199017.7000,-198477.9000,9.0330,124.7999,28514.9904,28639.7903,441.1572,227532.6904,415.0001,-227117.6903,10.1467,9.6934,47564.0000,0.0000,47564.0000,1.8506,12485.1133,0.0000,12485.1133,90.3803,0.0000,35078.8867,35078.8867,9.6934,10.1295,0.0000,29204.0000,-29204.0000,1.5255,0.0000,4538.9434,4538.9434,74.5033,33742.9434,0.0000,-33742.9434,10.1295,10.1030,2777.8000,0.0000,2777.8000,0.1084,729.3327,0.0000,729.3327,5.2937,0.0000,2048.4673,2048.4673,10.1030,10.0400,6238.1000,1.9000,6236.2000,0.3723,1364.4528,0.3073,1364.7601,18.1807,2.2073,4873.6472,4871.4399,10.0400,9.9216,12440.8000,0.0000,12440.8000,0.4865,3270.7411,0.0000,3270.7411,23.7614,0.0000,9170.0589,9170.0589,9.9216,6.2065,8.0640,8.0640,9.5834,143751.6772,8.0640,6.1260,7.5472,7.0950,4.9994,39995.4098,7.5472,6.1105,7.2120,6.8288,3.7062,25943.4747,20.0644,1567.8642,-158663.1000,209690.5617
1429.0000,7.3574,10.4345,87.4000,207313.4000,-207226.0000,9.3911,20.1519,29781.2847,29801.4366,458.6448,237094.6847,67.2481,-237027.4366,10.4345,10.0393,41211.5000,0.0000,41211.5000,1.5980,10771.9499,0.0000,10771.9499,78.0431,0.0000,30439.5501,30439.5501,10.0393,10.4640,0.0000,28298.9000,-28298.9000,1.4791,0.0000,4413.5722,4413.5722,72.2376,32712.4722,0.0000,-32712.4722,10.4640,10.4321,3328.8000,0.0000,3328.8000,0.1291,869.7124,0.0000,869.7124,6.3057,0.0000,2459.0876,2459.0876,10.4321,10.3813,4993.7000,0.0000,4993.7000,0.2959,1086.3941,0.0000,1086.3941,14.4524,0.0000,3907.3059,3907.3059,10.3813,10.2774,10839.1000,0.0000,10839.1000,0.4211,2835.3585,0.0000,2835.3585,20.5639,0.0000,8003.7415,8003.7415,10.2774,6.2989,8.2882,8.2882,10.2154,153231.0655,8.2882,6.1773,7.7253,7.2328,5.4200,43360.0115,7.7253,6.1486,7.3574,6.9370,4.0483,28338.0269,19.9714,1560.5941,-175151.8000,224929.1039
1430.0000,7.5202,10.5803,0.0000,221282.0000,-221282.0000,10.0263,0.0000,31881.8825,31881.8825,489.6660,253163.8825,0.0000,-253163.8825,10.5803,10.1554,47555.5000,0.0000,47555.5000,1.8349,12403.6170,0.0000,12403.6170,89.6157,0.0000,35151.8830,35151.8830,10.1554,10.6191,0.0000,33177.9000,-33177.9000,1.7359,0.0000,5180.7151,5180.7151,84.7800,38358.6151,0.0000,-38358.6151,10.6191,10.5907,3175.9000,0.0000,3175.9000,0.1225,827.8814,0.0000,827.8814,5.9818,0.0000,2348.0186,2348.0186,10.5907,10.5578,3509.0000,20.2000,3488.8000,0.2077,761.4222,3.2789,764.7010,10.1454,23.4789,2747.5778,2724.0990,10.5578,10.4717,9637.9000,0.0000,9637.9000,0.3722,2514.6259,0.0000,2514.6259,18.1785,0.0000,7123.2741,7123.2741,10.4717,6.5295,8.5006,8.5006,10.8712,163067.3397,8.5006,6.2930,7.9119,7.3968,6.0879,48703.1033,7.9119,6.2333,7.5202,7.0726,4.6292,32404.0583,21.4493,1676.0819,-190601.8000,244174.5012
1431.0000,7.6335,10.8207,0.0000,230217.3000,-230217.3000,10.4405,0.0000,33237.9871,33237.9871,509.8979,263455.2871,0.0000,-263455.2871,10.8207,10.4155,45254.1000,0.0000,45254.1000,1.7418,11761.9983,0.0000,11761.9983,85.0682,0.0000,33492.1017,33492.1017,10.4155,10.8149,0.0000,28549.0000,-28549.0000,1.4943,0.0000,4470.1418,4470.1418,72.9777,33019.1418,0.0000,-33019.1418,10.8149,10.7963,2085.5000,0.0000,2085.5000,0.0802,542.0878,0.0000,542.0878,3.9177,0.0000,1543.4122,1543.4122,10.7963,10.7657,3399.6000,118.4000,3281.2000,0.2061,735.2268,19.2503,754.4771,10.0638,137.6503,2664.3732,2526.7229,10.7657,10.6902,8436.6000,0.0000,8436.6000,0.3248,2194.5160,0.0000,2194.5160,15.8651,0.0000,6242.0840,6242.0840,10.6902,6.6277,8.6589,8.6589,11.1937,167905.4577,8.6589,6.3557,8.0447,7.5073,6.3463,50770.6846,8.0447,6.2823,7.6335,7.1635,4.8562,33993.2819,21.4316,1674.6971,-199708.9000,252669.4241
1432.0000,7.7084,10.9738,0.0000,235619.2000,-235619.2000,10.6922,0.0000,34064.7475,34064.7475,522.1909,269683.9475,0.0000,-269683.9475,10.9738,10.5887,42940.8000,0.0000,42940.8000,1.6461,11135.9000,0.0000,11135.9000,80.3934,0.0000,31804.9000,31804.9000,10.5887,10.9216,0.0000,23769.6000,-23769.6000,1.2451,0.0000,3728.7524,3728.7524,60.8096,27498.3524,0.0000,-27498.3524,10.9216,10.9035,2018.9000,0.0000,2018.9000,0.0774,523.9615,0.0000,523.9615,3.7801,0.0000,1494.9385,1494.9385,10.9035,10.8659,4097.6000,91.9000,4005.7000,0.2446,884.6464,14.9549,899.6013,11.9481,106.8549,3212.9536,3106.0987,10.8659,10.7795,9637.9000,0.0000,9637.9000,0.3698,2503.3363,0.0000,2503.3363,18.0607,0.0000,7134.5637,7134.5637,10.7795,6.7247,8.7521,8.7521,11.1630,167444.7629,8.7521,6.4141,8.1286,7.5831,6.4366,51492.6566,8.1286,6.3278,7.7084,7.2282,4.9577,34704.1044,21.4130,1673.2387,-200785.5000,253641.5239
1433.0000,7.7428,11.0810,0.0000,232501.1000,-232501.1000,10.5551,0.0000,33635.2587,33635.2587,515.4955,266136.3587,0.0000,-266136.3587,11.0810,10.7409,36592.5000,0.0000,36592.5000,1.3992,9474.8184,0.0000,9474.8184,68.3325,0.0000,27117.6816,27117.6816,10.7409,11.0332,0.0000,20141.1000,-20141.1000,1.0556,0.0000,3164.8286,3164.8286,51.5551,23305.9286,0.0000,-23305.9286,11.0332,11.0089,2610.3000,0.0000,2610.3000,0.0999,676.3487,0.0000,676.3487,4.8787,0.0000,1933.9513,1933.9513,11.0089,10.9698,4059.5000,52.7000,4006.8000,0.2398,874.9318,8.5834,883.5151,11.7108,61.2834,3184.5682,3123.2849,10.9698,10.8653,11239.5000,0.0000,11239.5000,0.4305,2914.9258,0.0000,2914.9258,21.0265,0.0000,8324.5742,8324.5742,10.8653,6.7376,8.8015,8.8015,10.9694,164541.0902,8.8015,6.4301,8.1691,7.6158,6.3019,50415.2509,8.1691,6.3421,7.7428,7.2556,4.8552,33986.3421,20.6702,1615.1980,-198193.1000,248942.6832
1434.0000,7.8255,11.3345,0.0000,239831.1000,-239831.1000,10.8900,0.0000,34748.7577,34748.7577,531.8494,274579.8577,0.0000,-274579.8577,11.3345,11.1080,23881.9000,0.0000,23881.9000,0.9115,6161.0393,0.0000,6161.0393,44.5171,0.0000,17720.8607,17720.8607,11.1080,11.3572,0.0000,16842.4000,-16842.4000,0.8832,0.0000,2657.4701,2657.4701,43.1325,19499.8701,0.0000,-19499.8701,11.3572,11.3416,1646.0000,0.0000,1646.0000,0.0629,424.4948,0.0000,424.4948,3.0707,0.0000,1221.5052,1221.5052,11.3416,11.3054,3609.1000,0.0000,3609.1000,0.2102,773.7160,0.0000,773.7160,10.2655,0.0000,2835.3840,2835.3840,11.3054,11.1646,14843.3000,0.0000,14843.3000,0.5676,3830.8774,0.0000,3830.8774,27.7201,0.0000,11012.4226,11012.4226,11.1646,6.7273,8.9460,8.9460,11.5742,173613.3242,8.9460,6.4326,8.2757,7.6893,6.5556,52445.1796,8.2757,6.3462,7.8255,7.3110,5.0329,35230.4285,20.2880,1585.3329,-212693.2000,261288.9323
1435.0000,7.3555,10.8154,17.7000,141856.0000,-141838.3000,6.4453,4.0813,20377.4071,20381.4883,314.7766,162233.4071,13.6187,-162219.7883,10.8154,10.5050,19665.2000,0.0000,19665.2000,0.7474,5111.5782,0.0000,5111.5782,36.5029,0.0000,14553.6218,14553.6218,10.5050,10.5095,0.0000,186.3000,-186.3000,0.0098,0.0000,29.1985,29.1985,0.4777,215.4985,0.0000,-215.4985,10.5095,10.4881,1359.2000,0.0000,1359.2000,0.0516,354.8798,0.0000,354.8798,2.5220,0.0000,1004.3202,1004.3202,10.4881,10.4343,3221.4000,0.0000,3221.4000,0.1864,700.1844,0.0000,700.1844,9.1052,0.0000,2521.2156,2521.2156,10.4343,10.1595,17446.0000,0.0000,17446.0000,0.6634,4560.0823,0.0000,4560.0823,32.3992,0.0000,12885.9177,12885.9177,10.1595,6.3035,8.2315,8.2315,6.0264,90395.5920,8.2315,6.2485,7.7027,7.2400,3.0991,24792.7829,7.7027,6.2148,7.3555,6.9587,2.3253,16277.3540,12.1559,949.8810,-100332.8000,131465.7289
