Time,building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building1_dhw:EFT [C],building1_dhw:ExFT [C],building1_dhw:Q_htg [W],building1_dhw:Q_clg [W],building1_dhw:Q_net [W],building1_dhw:M_flow [kg/s],building1_dhw:P_hp_htg [W],building1_dhw:P_hp_clg [W],building1_dhw:P_hp_tot [W],building1_dhw:P_pump [W],building1_dhw:Q_src_clg [W],building1_dhw:Q_src_htg [W],building1_dhw:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],building2_dhw:EFT [C],building2_dhw:ExFT [C],building2_dhw:Q_htg [W],building2_dhw:Q_clg [W],building2_dhw:Q_net [W],building2_dhw:M_flow [kg/s],building2_dhw:P_hp_htg [W],building2_dhw:P_hp_clg [W],building2_dhw:P_hp_tot [W],building2_dhw:P_pump [W],building2_dhw:Q_src_clg [W],building2_dhw:Q_src_htg [W],building2_dhw:Q_src_het [W],building3_htg_clg:EFT [C],building3_htg_clg:ExFT [C],building3_htg_clg:Q_htg [W],building3_htg_clg:Q_clg [W],building3_htg_clg:Q_net [W],building3_htg_clg:M_flow [kg/s],building3_htg_clg:P_hp_htg [W],building3_htg_clg:P_hp_clg [W],building3_htg_clg:P_hp_tot [W],building3_htg_clg:P_pump [W],building3_htg_clg:Q_src_clg [W],building3_htg_clg:Q_src_htg [W],building3_htg_clg:Q_src_het [W],building3_dhw:EFT [C],building3_dhw:ExFT [C],building3_dhw:Q_htg [W],building3_dhw:Q_clg [W],building3_dhw:Q_net [W],building3_dhw:M_flow [kg/s],building3_dhw:P_hp_htg [W],building3_dhw:P_hp_clg [W],building3_dhw:P_hp_tot [W],building3_dhw:P_pump [W],building3_dhw:Q_src_clg [W],building3_dhw:Q_src_htg [W],building3_dhw:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:ExFT Mixed Loop [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],ghe2:EFT [C],ghe2:ExFT [C],ghe2:ExFT Mixed Loop [C],ghe2:MFT [C],ghe2:Q [W/m],ghe2:Q_tot [W],ghe3:EFT [C],ghe3:ExFT [C],ghe3:ExFT Mixed Loop [C],ghe3:MFT [C],ghe3:Q [W/m],ghe3:Q_tot [W],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
4379.2548,9.5090,12.3293,455.4845,167411.8997,-166956.4152,7.7031,100.9668,25060.2416,25161.2084,376.2076,192472.1413,354.5177,-192117.6236,12.3293,12.1056,20432.5358,0.0000,20432.5358,0.7654,5196.6562,0.0000,5196.6562,37.3821,0.0000,15235.8796,15235.8796,12.1056,12.6500,277.5694,32164.5409,-31886.9715,1.7098,58.9194,5136.3992,5195.3186,83.5029,37300.9402,218.6500,-37082.2902,12.6500,12.6399,925.3494,0.0000,925.3494,0.0345,234.2821,0.0000,234.2821,1.6845,0.0000,691.0674,691.0674,12.6399,13.0302,-0.0000,22814.3920,-22814.3920,1.2504,-0.0000,3772.5687,3772.5687,61.0672,26586.9607,0.0000,-26586.9607,13.0302,12.9381,8387.8007,0.0000,8387.8007,0.3108,2112.3424,0.0000,2112.3424,15.1792,0.0000,6275.4583,6275.4583,12.9381,8.7874,10.8627,10.8627,9.4246,141369.3727,10.8627,7.9365,10.0824,9.3996,6.6443,53154.7655,10.0824,7.6249,9.5090,8.8536,5.5800,39060.2159,17.6610,1380.0563,-191912.0927,233584.3541
4382.7452,9.4531,12.0408,455.4845,167411.8997,-166956.4152,7.7049,101.0684,25032.0030,25133.0714,376.2943,192443.9027,354.4161,-192089.4866,12.0408,11.8358,20432.5358,0.0000,20432.5358,0.7641,5218.0168,0.0000,5218.0168,37.3169,0.0000,15214.5190,15214.5190,11.8358,12.1395,18733.6000,32164.5409,-13430.9409,2.7664,3994.2987,5119.1786,9113.4773,135.1081,37283.7196,14739.3013,-22544.4183,12.1395,12.1302,925.3494,0.0000,925.3494,0.0344,235.9816,0.0000,235.9816,1.6814,0.0000,689.3678,689.3678,12.1302,12.4881,-0.0000,22814.3920,-22814.3920,1.2505,-0.0000,3753.5345,3753.5345,61.0714,26567.9265,0.0000,-26567.9265,12.4881,12.4038,8387.8007,0.0000,8387.8007,0.3102,2128.4993,0.0000,2128.4993,15.1492,0.0000,6259.3014,6259.3014,12.4038,8.9550,10.6794,10.6794,8.5336,128004.3881,10.6794,8.0543,9.9794,9.3669,6.4954,51963.1584,9.9794,7.7237,9.4531,8.8515,5.5814,39069.8431,19.2458,1503.8910,-173456.0622,219037.3897
4403.4082,9.5093,12.3291,455.4845,167411.8997,-166956.4152,7.7024,100.9662,25060.4266,25161.3927,376.1731,192472.3263,354.5184,-192117.8079,12.3291,12.1054,20432.5358,0.0000,20432.5358,0.7677,5196.6751,0.0000,5196.6751,37.4911,0.0000,15235.8607,15235.8607,12.1054,12.6497,277.5694,32164.5409,-31886.9715,1.7088,58.9196,5136.3858,5195.3054,83.4564,37300.9267,218.6498,-37082.2769,12.6497,12.6396,925.3494,0.0000,925.3494,0.0347,234.2832,0.0000,234.2832,1.6952,0.0000,691.0663,691.0663,12.6396,13.0298,-0.0000,22814.3920,-22814.3920,1.2501,-0.0000,3772.5560,3772.5560,61.0549,26586.9480,0.0000,-26586.9480,13.0298,12.9377,8387.8007,0.0000,8387.8007,0.3129,2112.3549,0.0000,2112.3549,15.2801,0.0000,6275.4458,6275.4458,12.9377,8.7887,10.8632,10.8632,9.4229,141343.4430,10.8632,7.9370,10.0828,9.4001,6.6457,53165.6946,10.0828,7.6250,9.5093,8.8539,5.5821,39074.3755,17.6649,1380.3620,-191912.0927,233583.5130
4403.7756,9.4899,12.1513,455.4845,167411.8997,-166956.4152,7.7049,101.0015,25050.5918,25151.5933,376.2951,192462.4915,354.4831,-192108.0085,12.1513,11.7466,39207.3000,0.0000,39207.3000,1.4662,9996.9313,0.0000,9996.9313,71.6065,0.0000,29210.3687,29210.3687,11.7466,12.2600,277.5694,32164.5409,-31886.9715,1.7104,59.2697,5113.5887,5172.8585,83.5318,37278.1297,218.2997,-37059.8300,12.2600,12.2505,925.3494,0.0000,925.3494,0.0344,235.5778,0.0000,235.5778,1.6814,0.0000,689.7716,689.7716,12.2505,12.6186,-0.0000,22814.3920,-22814.3920,1.2505,-0.0000,3757.9181,3757.9181,61.0714,26572.3100,0.0000,-26572.3100,12.6186,12.5318,8387.8007,0.0000,8387.8007,0.3102,2124.5837,0.0000,2124.5837,15.1493,0.0000,6263.2170,6263.2170,12.5318,9.0138,10.7728,10.7728,8.4647,126971.0527,10.7728,8.0223,10.0393,9.3976,6.6179,52943.4244,10.0393,7.6845,9.4899,8.8619,5.6659,39661.3758,18.7149,1462.4050,-173137.3286,219575.8530
4406.2244,9.4517,12.0981,455.4845,167411.8997,-166956.4152,7.7040,101.0708,25031.3400,25132.4108,376.2529,192443.2398,354.4137,-192088.8260,12.0981,11.6957,39207.3000,0.0000,39207.3000,1.4704,10004.5064,0.0000,10004.5064,71.8119,0.0000,29202.7936,29202.7936,11.6957,12.2063,277.5694,32164.5409,-31886.9715,1.7083,59.3198,5110.4244,5169.7442,83.4318,37274.9653,218.2496,-37056.7157,12.2063,12.1785,2701.8000,0.0000,2701.8000,0.1011,688.3566,0.0000,688.3566,4.9399,0.0000,2013.4434,2013.4434,12.1785,12.5446,-0.0000,22814.3920,-22814.3920,1.2502,-0.0000,3755.2874,3755.2874,61.0583,26569.6794,0.0000,-26569.6794,12.5446,12.4583,8387.8007,0.0000,8387.8007,0.3122,2126.8032,0.0000,2126.8032,15.2483,0.0000,6260.9974,6260.9974,12.4583,8.9295,10.6939,10.6939,8.5382,128073.6622,10.6939,8.0317,9.9840,9.3628,6.4413,51530.6958,9.9840,7.7030,9.4517,8.8435,5.5191,38633.5741,18.8195,1470.5837,-171360.8780,218237.9321
4406.5918,9.4514,12.1119,455.4845,167411.8997,-166956.4152,7.7023,101.0714,25031.1805,25132.2519,376.1703,192443.0802,354.4131,-192088.6671,12.1119,11.7074,39207.3000,0.0000,39207.3000,1.4717,10002.5323,0.0000,10002.5323,71.8737,0.0000,29204.7677,29204.7677,11.7074,12.2207,277.5694,32164.5409,-31886.9715,1.7080,59.3083,5111.1494,5170.4577,83.4179,37275.6903,218.2611,-37057.4292,12.2207,12.2111,925.3494,0.0000,925.3494,0.0347,235.7095,0.0000,235.7095,1.6934,0.0000,689.6400,689.6400,12.2111,12.5792,-0.0000,22814.3920,-22814.3920,1.2502,-0.0000,3756.4769,3756.4769,61.0562,26570.8689,0.0000,-26570.8689,12.5792,12.4924,8387.8007,0.0000,8387.8007,0.3126,2125.7654,0.0000,2125.7654,15.2663,0.0000,6262.0353,6262.0353,12.4924,8.9039,10.6981,10.6981,8.6364,129546.6495,10.6981,8.0239,9.9850,9.3610,6.4360,51487.9731,9.9850,7.6982,9.4514,8.8416,5.5037,38525.8957,18.7192,1462.7468,-173137.3286,219560.5183
4546.5017,9.5668,12.3875,455.4845,167411.8997,-166956.4152,7.7023,100.8619,25089.5667,25190.4287,376.1696,192501.4665,354.6226,-192146.8439,12.3875,12.1638,20432.5358,0.0000,20432.5358,0.7668,5192.3749,0.0000,5192.3749,37.4480,0.0000,15240.1610,15240.1610,12.1638,12.7082,277.5694,32164.5409,-31886.9715,1.7081,58.8632,5140.1693,5199.0326,83.4211,37304.7103,218.7062,-37086.0041,12.7082,12.6980,925.3494,0.0000,925.3494,0.0347,234.0904,0.0000,234.0904,1.6930,0.0000,691.2591,691.2591,12.6980,13.0883,-0.0000,22814.3920,-22814.3920,1.2502,-0.0000,3774.8152,3774.8152,61.0571,26589.2072,0.0000,-26589.2072,13.0883,12.9962,8387.8007,0.0000,8387.8007,0.3124,2110.6270,0.0000,2110.6270,15.2579,0.0000,6277.1737,6277.1737,12.9962,8.8605,10.9283,10.9283,9.3909,140864.1714,10.9283,7.9888,10.1445,9.4586,6.6749,53399.1813,10.1445,7.6689,9.5668,8.9067,5.6212,39348.4311,17.6617,1380.1120,-191912.0927,233611.7837
4551.4983,9.8040,12.2907,455.4845,167411.8997,-166956.4152,7.7075,100.4343,25210.9335,25311.3678,376.4198,192622.8332,355.0502,-192267.7830,12.2907,12.0936,20432.5358,0.0000,20432.5358,0.7634,5199.5058,0.0000,5199.5058,37.2821,0.0000,15233.0301,15233.0301,12.0936,12.5732,277.5694,32164.5409,-31886.9715,1.7107,58.9310,5135.6232,5194.5543,83.5484,37300.1642,218.6384,-37081.5258,12.5732,12.5643,925.3494,0.0000,925.3494,0.0344,234.5358,0.0000,234.5358,1.6798,0.0000,690.8136,690.8136,12.5643,13.3447,-0.0000,51781.7000,-51781.7000,2.8383,-0.0000,8556.0022,8556.0022,138.6184,60337.7022,0.0000,-60337.7022,13.3447,13.2634,8387.8007,0.0000,8387.8007,0.3099,2103.1051,0.0000,2103.1051,15.1353,0.0000,6284.6956,6284.6956,13.2634,9.1421,11.2028,11.2028,10.6216,159324.6814,11.2028,8.1945,10.4006,9.6986,7.7532,62025.8855,10.4006,7.8438,9.8040,9.1222,6.5895,46126.8071,20.0462,1566.4413,-220879.4008,267477.3740
4762.5957,9.6517,12.4701,455.4845,167411.8997,-166956.4152,7.7180,100.7085,25132.7785,25233.4870,376.9370,192544.6782,354.7760,-192189.9022,12.4701,12.2465,20432.5358,0.0000,20432.5358,0.7646,5186.3087,0.0000,5186.3087,37.3401,0.0000,15246.2271,15246.2271,12.2465,12.7905,277.5694,32164.5409,-31886.9715,1.7103,58.7835,5145.5754,5204.3589,83.5285,37310.1163,218.7859,-37091.3304,12.7905,12.7803,925.3494,0.0000,925.3494,0.0345,233.8197,0.0000,233.8197,1.6834,0.0000,691.5297,691.5297,12.7803,13.1703,-0.0000,22814.3920,-22814.3920,1.2504,-0.0000,3778.0216,3778.0216,61.0686,26592.4136,0.0000,-26592.4136,13.1703,13.0782,8387.8007,0.0000,8387.8007,0.3087,2108.2152,0.0000,2108.2152,15.0747,0.0000,6279.5855,6279.5855,13.0782,8.9619,11.0201,11.0201,9.3563,140344.9647,11.0201,8.0699,10.2334,9.5450,6.7058,53646.4209,10.2334,7.7405,9.6517,8.9869,5.6663,39664.2892,17.6797,1381.5176,-191912.0927,233655.6748
4767.4043,10.5099,12.4261,455.4845,167411.8997,-166956.4152,7.7112,99.1831,25583.3432,25682.5263,376.6044,192995.2429,356.3014,-192638.9415,12.4261,12.2745,20432.5358,0.0000,20432.5358,0.7624,5189.5367,0.0000,5189.5367,37.2328,0.0000,15242.9992,15242.9992,12.2745,13.8686,277.5694,138326.1000,-138048.5306,7.3068,58.7566,22136.8424,22195.5991,356.8543,160462.9424,218.8128,-160244.1296,13.8686,13.8617,925.3494,0.0000,925.3494,0.0344,230.3434,0.0000,230.3434,1.6776,0.0000,695.0060,695.0060,13.8617,14.1266,-0.0000,22814.3920,-22814.3920,1.2506,-0.0000,3823.0256,3823.0256,61.0769,26637.4175,0.0000,-26637.4175,14.1266,14.0639,8387.8007,0.0000,8387.8007,0.3095,2080.5740,0.0000,2080.5740,15.1159,0.0000,6307.2267,6307.2267,14.0639,9.9392,12.0016,12.0016,13.8207,207310.4154,12.0016,8.8227,11.1538,10.4121,10.6517,85213.6333,11.1538,8.3939,10.5099,9.7739,9.2479,64735.6439,26.0623,2036.5485,-298073.6518,357259.6926
4785.5815,9.7020,12.5139,455.4845,167411.8997,-166956.4152,7.7501,100.6178,25158.5112,25259.1289,378.5010,192570.4109,354.8668,-192215.5441,12.5139,12.2908,20432.5358,0.0000,20432.5358,0.7629,5183.1019,0.0000,5183.1019,37.2590,0.0000,15249.4339,15249.4339,12.2908,12.8334,277.5694,32164.5409,-31886.9715,1.7114,58.7410,5148.4847,5207.2257,83.5800,37313.0256,218.8284,-37094.1972,12.8334,12.8233,925.3494,0.0000,925.3494,0.0338,233.6786,0.0000,233.6786,1.6496,0.0000,691.6709,691.6709,12.8233,13.2124,-0.0000,22814.3920,-22814.3920,1.2517,-0.0000,3779.7100,3779.7100,61.1331,26594.1019,0.0000,-26594.1019,13.2124,13.1205,8387.8007,0.0000,8387.8007,0.3050,2106.9796,0.0000,2106.9796,14.8939,0.0000,6280.8210,6280.8210,13.1205,9.0218,11.0711,11.0711,9.3388,140082.6741,11.0711,8.1219,10.2846,9.5965,6.7199,53758.8182,10.2846,7.7876,9.7020,9.0361,5.6895,39826.5229,17.7222,1384.8397,-191912.0927,233668.0151
4792.4185,11.7215,15.2820,455.4845,402226.3000,-401770.8155,18.4961,97.1109,63096.1489,63193.2598,903.3190,465322.4489,358.3736,-464964.0752,15.2820,15.1636,20432.5358,0.0000,20432.5358,0.7618,4989.9177,0.0000,4989.9177,37.2067,0.0000,15442.6182,15442.6182,15.1636,15.4492,277.5694,32164.5409,-31886.9715,1.7115,56.1637,5364.2886,5420.4522,83.5847,37528.8295,221.4058,-37307.4238,15.4492,15.4438,925.3494,0.0000,925.3494,0.0343,225.4826,0.0000,225.4826,1.6765,0.0000,699.8668,699.8668,15.4438,15.6484,-0.0000,22814.3920,-22814.3920,1.2506,-0.0000,3898.4870,3898.4870,61.0787,26712.8789,0.0000,-26712.8789,15.6484,15.5997,8387.8007,0.0000,8387.8007,0.3093,2038.5087,0.0000,2038.5087,15.1059,0.0000,6349.2919,6349.2919,15.5997,11.1828,13.3913,13.3913,19.2196,288293.5014,13.3913,9.8606,12.4497,11.6259,15.3634,122907.4176,12.4497,9.3285,11.7215,10.8891,13.5817,95072.2316,33.8455,2644.7314,-426726.4930,506273.1506
5052.4941,9.7895,12.5922,455.4845,167411.8997,-166956.4152,7.8068,100.4604,25203.4592,25303.9195,381.2725,192615.3589,355.0242,-192260.3347,12.5922,12.3697,20432.5358,0.0000,20432.5358,0.7301,5177.3712,0.0000,5177.3712,35.6574,0.0000,15255.1647,15255.1647,12.3697,12.9103,277.5694,32164.5409,-31886.9715,1.7304,58.6654,5153.7008,5212.3663,84.5106,37318.2418,218.9040,-37099.3378,12.9103,12.9002,925.3494,0.0000,925.3494,0.0330,233.4268,0.0000,233.4268,1.6109,0.0000,691.9226,691.9226,12.9002,13.2878,-0.0000,22814.3920,-22814.3920,1.2543,-0.0000,3782.7480,3782.7480,61.2597,26597.1400,0.0000,-26597.1400,13.2878,13.1962,8387.8007,0.0000,8387.8007,0.2981,2104.7673,0.0000,2104.7673,14.5592,0.0000,6283.0334,6283.0334,13.1962,9.1309,11.1635,11.1635,9.2924,139386.2703,11.1635,8.2084,10.3755,9.6860,6.7549,54039.4722,10.3755,7.8640,9.7895,9.1197,5.7409,40186.1486,17.7792,1389.2885,-191912.0927,233611.8911
5053.5059,9.7588,12.1570,18770.7000,167411.8997,-148641.1997,8.7603,4142.2814,25187.6888,29329.9702,427.8365,192599.5885,14628.4186,-177971.1699,12.1570,11.9519,20432.5358,0.0000,20432.5358,0.7609,5209.3857,0.0000,5209.3857,37.1602,0.0000,15223.1502,15223.1502,11.9519,12.4514,277.5694,32164.5409,-31886.9715,1.7119,59.0688,5126.5294,5185.5981,83.6074,37291.0703,218.5007,-37072.5696,12.4514,12.4421,925.3494,0.0000,925.3494,0.0343,234.9397,0.0000,234.9397,1.6744,0.0000,690.4097,690.4097,12.4421,12.8003,-0.0000,22814.3920,-22814.3920,1.2507,-0.0000,3765.0430,3765.0430,61.0819,26579.4349,0.0000,-26579.4349,12.8003,12.7158,8387.8007,0.0000,8387.8007,0.3089,2119.1580,0.0000,2119.1580,15.0881,0.0000,6268.6426,6268.6426,12.7158,9.3421,11.0290,11.0290,8.3456,125183.3779,11.0290,8.3249,10.3079,9.6769,6.6891,53512.6467,10.3079,7.9549,9.7588,9.1314,5.8205,40743.5194,19.2405,1503.4763,-173596.8773,219439.5440
5088.0000,9.8019,12.6211,455.4845,167411.8997,-166956.4152,7.7160,100.4381,25209.8584,25310.2965,376.8383,192621.7581,355.0465,-192266.7117,12.6211,12.3974,20432.5358,0.0000,20432.5358,0.7662,5175.2659,0.0000,5175.2659,37.4207,0.0000,15257.2699,15257.2699,12.3974,12.9414,277.5694,32164.5409,-31886.9715,1.7095,58.6389,5155.5433,5214.1822,83.4887,37320.0842,218.9305,-37101.1537,12.9414,12.9312,925.3494,0.0000,925.3494,0.0345,233.3252,0.0000,233.3252,1.6867,0.0000,692.0242,692.0242,12.9312,13.3212,-0.0000,22814.3920,-22814.3920,1.2503,-0.0000,3783.9819,3783.9819,61.0643,26598.3739,0.0000,-26598.3739,13.3212,13.2291,8387.8007,0.0000,8387.8007,0.3113,2103.7906,0.0000,2103.7906,15.2043,0.0000,6284.0100,6284.0100,13.2291,9.1367,11.1829,11.1829,9.3032,139548.6330,11.1829,8.2123,10.3907,9.6976,6.7531,54025.0676,10.3907,7.8672,9.8019,9.1289,5.7368,40157.5971,17.6819,1381.6871,-191912.0927,233731.2977
5103.5194,9.7139,12.4114,241.0800,173833.4195,-173592.3395,8.0008,53.2439,26129.8698,26183.1137,390.7461,199963.2894,187.8361,-199775.4532,12.4114,12.0333,37542.5000,0.0000,37542.5000,1.3974,9537.1786,0.0000,9537.1786,68.2463,0.0000,28005.3214,28005.3214,12.0333,12.5023,16.0396,29967.4398,-29951.4002,1.5813,3.4088,4781.1937,4784.6025,77.2296,34748.6335,12.6309,-34736.0027,12.5023,12.4763,2575.9000,0.0000,2575.9000,0.0954,653.5331,0.0000,653.5331,4.6588,0.0000,1922.3669,1922.3669,12.4763,12.8085,-0.0000,21114.1265,-21114.1265,1.1575,-0.0000,3485.6413,3485.6413,56.5310,24599.7678,0.0000,-24599.7678,12.8085,12.6526,15441.9000,0.0000,15441.9000,0.5685,3900.9117,0.0000,3900.9117,27.7626,0.0000,11540.9883,11540.9883,12.6526,9.2436,10.9481,10.9481,8.4158,126236.9618,10.9481,8.3169,10.2464,9.6325,6.4957,51965.2111,10.2464,7.9642,9.7139,9.1053,5.6341,39439.0290,19.2013,1500.4184,-169097.5662,217641.2019
5103.7879,9.7200,12.4756,241.0800,173833.4195,-173592.3395,7.9967,53.2380,26133.1389,26186.3769,390.5451,199966.5584,187.8420,-199778.7164,12.4756,12.0892,37542.5000,0.0000,37542.5000,1.4021,9528.5209,0.0000,9528.5209,68.4754,0.0000,28013.9791,28013.9791,12.0892,12.5684,16.0396,29967.4398,-29951.4002,1.5793,3.4056,4784.5510,4787.9566,77.1282,34751.9908,12.6340,-34739.3568,12.5684,12.5418,2575.9000,0.0000,2575.9000,0.0961,652.9235,0.0000,652.9235,4.6915,0.0000,1922.9765,1922.9765,12.5418,12.8812,-0.0000,21114.1265,-21114.1265,1.1572,-0.0000,3487.9405,3487.9405,56.5145,24602.0670,0.0000,-24602.0670,12.8812,12.7978,8086.5638,0.0000,8086.5638,0.3001,2040.7335,0.0000,2040.7335,14.6564,0.0000,6045.8303,6045.8303,12.7978,9.1579,10.9779,10.9779,8.7963,131944.7661,10.9779,8.2877,10.2605,9.6328,6.5012,52009.3427,10.2605,7.9443,9.7200,9.1024,5.5976,39183.2138,18.7970,1468.8266,-176452.9025,223137.3225
5104.5743,9.7303,12.4995,241.0800,173833.4195,-173592.3395,7.9970,53.2282,26138.6207,26191.8489,390.5591,199972.0402,187.8518,-199784.1884,12.4995,12.1112,37542.5000,0.0000,37542.5000,1.4006,9525.2990,0.0000,9525.2990,68.4050,0.0000,28017.2010,28017.2010,12.1112,12.5927,16.0396,29967.4398,-29951.4002,1.5796,3.4044,4785.8751,4789.2795,77.1436,34753.3149,12.6352,-34740.6797,12.5927,12.5828,961.5177,0.0000,961.5177,0.0358,243.6359,0.0000,243.6359,1.7494,0.0000,717.8818,717.8818,12.5828,12.9238,-0.0000,21114.1265,-21114.1265,1.1572,-0.0000,3489.3859,3489.3859,56.5167,24603.5124,0.0000,-24603.5124,12.9238,12.8400,8086.5638,0.0000,8086.5638,0.2998,2039.5146,0.0000,2039.5146,14.6395,0.0000,6047.0491,6047.0491,12.8400,9.1698,11.0049,11.0049,8.8263,132394.0636,11.0049,8.2765,10.2773,9.6407,6.5612,52489.9550,10.2773,7.9331,9.7303,9.1052,5.6375,39462.2209,18.7050,1461.6318,-178067.2847,224346.2395
5388.2840,9.9631,12.8859,241.0800,173833.4195,-173592.3395,7.9975,53.0074,26263.6122,26316.6196,390.5826,200097.0317,188.0726,-199908.9591,12.8859,12.6654,20168.7135,0.0000,20168.7135,0.7522,5089.4610,0.0000,5089.4610,36.7347,0.0000,15079.2525,15079.2525,12.6654,13.1738,16.0396,29967.4398,-29951.4002,1.5797,3.3738,4820.2166,4823.5904,77.1496,34787.6564,12.6658,-34774.9906,13.1738,13.1633,961.5177,0.0000,961.5177,0.0358,241.6588,0.0000,241.6588,1.7487,0.0000,719.8590,719.8590,13.1633,13.5233,-0.0000,21114.1265,-21114.1265,1.1572,-0.0000,3510.6480,3510.6480,56.5180,24624.7745,0.0000,-24624.7745,13.5233,13.4347,8086.5638,0.0000,8086.5638,0.2996,2022.5591,0.0000,2022.5591,14.6296,0.0000,6064.0047,6064.0047,13.4347,9.3086,11.3716,11.3716,9.4070,141104.6040,11.3716,8.3468,10.5650,9.8592,6.8961,55168.4044,10.5650,7.9853,9.9631,9.2752,5.8814,41169.6463,17.7329,1385.6719,-195441.0712,237442.6546
5389.7160,9.9508,12.7035,7087.3000,173833.4195,-166746.1195,8.3968,1558.6573,26256.9930,27815.6503,410.0843,200090.4125,5528.6427,-194561.7698,12.7035,12.4903,20168.7135,0.0000,20168.7135,0.7476,5102.5205,0.0000,5102.5205,36.5097,0.0000,15066.1930,15066.1930,12.4903,12.9821,16.0396,29967.4398,-29951.4002,1.5829,3.3834,4809.1670,4812.5504,77.3062,34776.6068,12.6562,-34763.9506,12.9821,12.9720,961.5177,0.0000,961.5177,0.0355,242.3067,0.0000,242.3067,1.7327,0.0000,719.2111,719.2111,12.9720,13.3202,-0.0000,21114.1265,-21114.1265,1.1577,-0.0000,3503.4823,3503.4823,56.5409,24617.6088,0.0000,-24617.6088,13.3202,13.2345,8086.5638,0.0000,8086.5638,0.2968,2028.2635,0.0000,2028.2635,14.4929,0.0000,6058.3003,6058.3003,13.2345,9.3949,11.3147,11.3147,9.0465,135697.4204,11.3147,8.3975,10.5368,9.8561,6.8733,54986.2370,10.5368,8.0256,9.9508,9.2812,5.9165,41415.7324,18.3258,1432.0001,-188594.8512,232099.3899
5482.6964,10.0006,12.9216,241.0800,173833.4195,-173592.3395,8.0078,52.9720,26283.9171,26336.8891,391.0875,200117.3366,188.1080,-199929.2286,12.9216,12.7013,20168.7135,0.0000,20168.7135,0.7497,5086.9119,0.0000,5086.9119,36.6155,0.0000,15081.8016,15081.8016,12.7013,13.2094,16.0396,29967.4398,-29951.4002,1.5819,3.3719,4822.5020,4825.8738,77.2560,34789.9418,12.6678,-34777.2740,13.2094,13.1989,961.5177,0.0000,961.5177,0.0356,241.5391,0.0000,241.5391,1.7379,0.0000,719.9786,719.9786,13.1989,13.5587,-0.0000,21114.1265,-21114.1265,1.1575,-0.0000,3511.9965,3511.9965,56.5326,24626.1230,0.0000,-24626.1230,13.5587,13.4701,8086.5638,0.0000,8086.5638,0.2977,2021.5709,0.0000,2021.5709,14.5388,0.0000,6064.9929,6064.9929,13.4701,9.3539,11.4120,11.4120,9.3909,140863.4993,11.4120,8.3829,10.6042,9.8974,6.9106,55285.1552,10.6042,8.0171,10.0006,9.3107,5.9024,41316.8238,17.7453,1386.6441,-195441.0712,237465.4783
5487.3036,10.2149,12.8185,241.0800,173833.4195,-173592.3395,8.0101,52.7705,26400.9828,26453.7532,391.2019,200234.4023,188.3095,-200046.0928,12.8185,12.6223,20168.7135,0.0000,20168.7135,0.7471,5094.2783,0.0000,5094.2783,36.4891,0.0000,15074.4352,15074.4352,12.6223,13.0748,16.0396,29967.4398,-29951.4002,1.5831,3.3762,4817.4771,4820.8533,77.3165,34784.9169,12.6635,-34772.2535,13.0748,13.0655,961.5177,0.0000,961.5177,0.0355,241.9929,0.0000,241.9929,1.7317,0.0000,719.5249,719.5249,13.0655,13.7874,-0.0000,47568.8000,-47568.8000,2.6083,-0.0000,7900.9702,7900.9702,127.3867,55469.7702,0.0000,-55469.7702,13.7874,13.7084,8086.5638,0.0000,8086.5638,0.2966,2015.2033,0.0000,2015.2033,14.4850,0.0000,6071.3604,6071.3604,13.7084,9.6057,11.6570,11.6570,10.5077,157615.1056,11.6570,8.5720,10.8344,10.1145,7.9015,63212.3260,10.8344,8.1797,10.2149,9.5070,6.7992,47594.4218,19.9211,1556.6663,-221895.7447,268421.8533
