Time,building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building1_dhw:EFT [C],building1_dhw:ExFT [C],building1_dhw:Q_htg [W],building1_dhw:Q_clg [W],building1_dhw:Q_net [W],building1_dhw:M_flow [kg/s],building1_dhw:P_hp_htg [W],building1_dhw:P_hp_clg [W],building1_dhw:P_hp_tot [W],building1_dhw:P_pump [W],building1_dhw:Q_src_clg [W],building1_dhw:Q_src_htg [W],building1_dhw:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],building2_dhw:EFT [C],building2_dhw:ExFT [C],building2_dhw:Q_htg [W],building2_dhw:Q_clg [W],building2_dhw:Q_net [W],building2_dhw:M_flow [kg/s],building2_dhw:P_hp_htg [W],building2_dhw:P_hp_clg [W],building2_dhw:P_hp_tot [W],building2_dhw:P_pump [W],building2_dhw:Q_src_clg [W],building2_dhw:Q_src_htg [W],building2_dhw:Q_src_het [W],building3_htg_clg:EFT [C],building3_htg_clg:ExFT [C],building3_htg_clg:Q_htg [W],building3_htg_clg:Q_clg [W],building3_htg_clg:Q_net [W],building3_htg_clg:M_flow [kg/s],building3_htg_clg:P_hp_htg [W],building3_htg_clg:P_hp_clg [W],building3_htg_clg:P_hp_tot [W],building3_htg_clg:P_pump [W],building3_htg_clg:Q_src_clg [W],building3_htg_clg:Q_src_htg [W],building3_htg_clg:Q_src_het [W],building3_dhw:EFT [C],building3_dhw:ExFT [C],building3_dhw:Q_htg [W],building3_dhw:Q_clg [W],building3_dhw:Q_net [W],building3_dhw:M_flow [kg/s],building3_dhw:P_hp_htg [W],building3_dhw:P_hp_clg [W],building3_dhw:P_hp_tot [W],building3_dhw:P_pump [W],building3_dhw:Q_src_clg [W],building3_dhw:Q_src_htg [W],building3_dhw:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],ghe2:EFT [C],ghe2:ExFT [C],ghe2:MFT [C],ghe2:Q [W/m],ghe2:Q_tot [W],ghe3:EFT [C],ghe3:ExFT [C],ghe3:MFT [C],ghe3:Q [W/m],ghe3:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir3:EFT [C],hp_pir3:ExFT [C],hp_pir3:MFT [C],hp_pir3:Q [W/m],hp_pir3:M_flow [kg/s],hp_pir4:EFT [C],hp_pir4:ExFT [C],hp_pir4:MFT [C],hp_pir4:Q [W/m],hp_pir4:M_flow [kg/s],hp_pir5:EFT [C],hp_pir5:ExFT [C],hp_pir5:MFT [C],hp_pir5:Q [W/m],hp_pir5:M_flow [kg/s],hp_pir6:EFT [C],hp_pir6:ExFT [C],hp_pir6:MFT [C],hp_pir6:Q [W/m],hp_pir6:M_flow [kg/s],hp_pir7:EFT [C],hp_pir7:ExFT [C],hp_pir7:MFT [C],hp_pir7:Q [W/m],hp_pir7:M_flow [kg/s],hp_pir8:EFT [C],hp_pir8:ExFT [C],hp_pir8:MFT [C],hp_pir8:Q [W/m],hp_pir8:M_flow [kg/s],hp_pir9:EFT [C],hp_pir9:ExFT [C],hp_pir9:MFT [C],hp_pir9:Q [W/m],hp_pir9:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por3:EFT [C],hp_por3:ExFT [C],hp_por3:MFT [C],hp_por3:Q [W/m],hp_por3:M_flow [kg/s],hp_por4:EFT [C],hp_por4:ExFT [C],hp_por4:MFT [C],hp_por4:Q [W/m],hp_por4:M_flow [kg/s],hp_por5:EFT [C],hp_por5:ExFT [C],hp_por5:MFT [C],hp_por5:Q [W/m],hp_por5:M_flow [kg/s],hp_por6:EFT [C],hp_por6:ExFT [C],hp_por6:MFT [C],hp_por6:Q [W/m],hp_por6:M_flow [kg/s],hp_por7:EFT [C],hp_por7:ExFT [C],hp_por7:MFT [C],hp_por7:Q [W/m],hp_por7:M_flow [kg/s],hp_por8:EFT [C],hp_por8:ExFT [C],hp_por8:MFT [C],hp_por8:Q [W/m],hp_por8:M_flow [kg/s],hp_por9:EFT [C],hp_por9:ExFT [C],hp_por9:MFT [C],hp_por9:Q [W/m],hp_por9:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
588.0000,12.4720,18.7189,1745.0000,170988.3000,-169243.3000,8.1715,367.3058,27276.6627,27643.9685,394.5906,198264.9627,1377.6942,-196887.2685,18.7172,13.2388,39066.0000,0.0000,39066.0000,-1.4166,9132.5574,0.0000,9132.5574,64.9894,0.0000,29933.4426,29933.4426,13.0512,18.1562,552.8000,8965.7000,-8412.9000,0.5068,115.5586,1449.5955,1565.1541,24.6658,10415.2955,437.2414,-9978.0541,18.5840,13.1083,2249.5000,0.0000,2249.5000,-0.0816,526.7219,0.0000,526.7219,3.7543,0.0000,1722.7781,1722.7781,18.5753,15.8556,19916.2000,0.0000,19916.2000,-1.5322,3843.8173,0.0000,3843.8173,69.4908,0.0000,16072.3827,16072.3827,18.7028,13.2247,2249.5000,0.0000,2249.5000,-0.0816,525.9627,0.0000,525.9627,3.7404,0.0000,1723.5373,1723.5373,18.7150,11.4219,15.0685,1.9331,78288.9455,18.5710,11.3693,14.9701,1.7179,41230.7617,18.7014,11.3372,15.0193,1.7567,36890.8809,18.7189,18.7172,18.7180,0.5135,6.0958,18.7172,18.7150,18.7161,0.4435,4.6792,18.7150,18.7109,18.7129,0.1651,1.8960,18.5939,18.5840,18.5890,1.7422,2.4028,18.5840,18.5710,18.5775,1.7788,2.3212,18.5710,18.4685,18.5198,1.4860,0.8368,18.7028,18.7037,18.7033,-0.0194,-0.6954,18.7014,18.7028,18.7021,-0.1423,-0.7770,18.7189,18.7014,18.7101,0.1896,-2.0758,12.3578,12.3566,12.3572,0.3774,-6.1681,12.0968,12.0951,12.0960,0.2847,-4.7515,13.0512,13.0512,13.0512,0.0234,-1.9684,13.0525,13.0512,13.0519,0.2646,-2.4751,13.0525,13.0506,13.0515,0.2029,-2.3935,15.8556,15.8004,15.8280,0.9940,-0.9092,15.8556,15.8408,15.8482,0.6923,0.6230,15.5379,15.5340,15.5360,0.2240,0.7046,12.8132,12.8271,12.8202,-0.0884,2.0034,17.0579,1332.9295,-114175.0000,156410.5881
589.0000,12.4803,18.7556,1349.4000,175971.5000,-174622.1000,8.3864,283.9958,28076.9035,28360.8992,404.9225,204048.4035,1065.4042,-202982.9992,18.7540,13.2749,33859.1000,0.0000,33859.1000,-1.2278,7911.7982,0.0000,7911.7982,56.2991,0.0000,25947.3018,25947.3018,13.1202,17.8131,1286.3000,11480.4000,-10194.1000,0.6807,268.5951,1857.9277,2126.5228,33.1740,13338.3277,1017.7049,-12320.6228,18.5036,13.0295,2692.4000,0.0000,2692.4000,-0.0976,631.0450,0.0000,631.0450,4.4848,0.0000,2061.3550,2061.3550,18.5995,15.8797,19804.8000,0.0000,19804.8000,-1.5236,3821.1300,0.0000,3821.1300,69.0433,0.0000,15983.6700,15983.6700,18.7185,13.2400,2692.4000,0.0000,2692.4000,-0.0976,629.3995,0.0000,629.3995,4.4776,0.0000,2063.0005,2063.0005,18.7518,11.5402,15.1460,2.1017,85120.4872,18.5094,11.5573,15.0333,1.8235,43763.7484,18.7205,11.4586,15.0896,1.9048,39999.9141,18.7556,18.7540,18.7548,0.4797,6.2145,18.7540,18.7518,18.7529,0.4803,4.9867,18.7518,18.7400,18.7459,0.4340,1.9264,18.4980,18.5036,18.5008,-1.0277,2.6071,18.5036,18.5094,18.5065,-0.8211,2.5095,18.5094,18.5147,18.5120,-0.0572,0.8774,18.7185,18.7147,18.7166,0.1970,-0.6463,18.7205,18.7185,18.7195,0.2457,-0.7439,18.7556,18.7205,18.7380,0.3730,-2.1720,12.3714,12.3708,12.3711,0.2039,-6.2867,12.1565,12.1521,12.1543,0.7402,-5.0589,13.1202,13.1002,13.1102,0.7486,-1.9987,13.1247,13.1202,13.1225,0.8880,-2.6794,13.1376,13.1283,13.1329,1.0183,-2.5817,15.8797,15.8536,15.8667,0.5024,-0.9496,15.8797,15.8715,15.8756,0.3663,0.5740,15.4889,15.4991,15.4940,-0.4705,0.6716,12.7510,12.8081,12.7796,-0.4540,2.0997,17.8407,1394.1001,-125767.5000,168884.1498
590.0000,12.5044,18.8093,918.4000,181641.9000,-180723.5000,8.6320,193.2085,28997.4571,29190.6656,416.7429,210639.3571,725.1915,-209914.1656,18.8072,13.3269,39065.0000,0.0000,39065.0000,-1.4166,9122.3893,0.0000,9122.3893,64.9231,0.0000,29942.6107,29942.6107,13.0640,18.6551,100.8000,12529.7000,-12428.9000,0.6713,21.0672,2026.1850,2047.2521,32.6364,14555.8850,79.7328,-14476.1521,18.7368,13.2579,2568.7000,0.0000,2568.7000,-0.0931,600.3492,0.0000,600.3492,4.2834,0.0000,1968.3508,1968.3508,18.6593,15.9389,19241.6000,0.0000,19241.6000,-1.4803,3709.6373,0.0000,3709.6373,67.0522,0.0000,15531.9627,15531.9627,18.7511,13.2720,2568.7000,0.0000,2568.7000,-0.0931,600.2449,0.0000,600.2449,4.2710,0.0000,1968.4551,1968.4551,18.8041,11.5821,15.1931,2.1390,86630.5326,18.7183,11.4736,15.0959,1.9312,46348.7043,18.7550,11.5172,15.1361,1.9294,40516.6197,18.8093,18.8072,18.8082,0.6809,6.4464,18.8072,18.8041,18.8056,0.6719,5.0298,18.8041,18.7866,18.7953,0.6320,1.9198,18.7525,18.7368,18.7446,2.9784,2.5911,18.7368,18.7183,18.7275,2.7035,2.4979,18.7183,18.5954,18.6568,1.7833,0.8392,18.7511,18.7429,18.7470,0.4032,-0.6411,18.7550,18.7511,18.7531,0.4414,-0.7342,18.8093,18.7550,18.7822,0.5686,-2.1856,12.4174,12.4156,12.4165,0.5837,-6.5185,12.1657,12.1648,12.1653,0.1681,-5.1019,13.0640,13.0769,13.0705,-0.4439,-1.9919,13.0603,13.0640,13.0622,-0.6918,-2.6632,13.0437,13.0531,13.0484,-0.9839,-2.5700,15.9389,15.9015,15.9202,0.6826,-0.9113,15.9389,15.9225,15.9307,0.7014,0.5690,15.5497,15.5370,15.5433,0.6311,0.6621,12.7766,12.7781,12.7774,0.0094,2.1135,18.2989,1429.9023,-129708.4000,173495.8565
591.0000,12.5171,18.8254,889.2000,186370.6000,-185481.4000,8.8540,187.0254,29760.9158,29947.9412,427.5159,216131.5158,702.1746,-215429.3412,18.8247,13.3441,37177.8000,0.0000,37177.8000,-1.3481,8679.8523,0.0000,8679.8523,61.7428,0.0000,28497.9477,28497.9477,13.0345,18.6209,87.1000,10247.5000,-10160.4000,0.5493,18.2124,1656.4639,1674.6764,26.6992,11903.9639,68.8876,-11835.0764,18.7721,13.2926,1703.6000,0.0000,1703.6000,-0.0618,397.9902,0.0000,397.9902,2.8319,0.0000,1305.6098,1305.6098,18.7359,16.0150,19228.7000,0.0000,19228.7000,-1.4793,3703.5372,0.0000,3703.5372,66.9395,0.0000,15525.1628,15525.1628,18.7884,13.3085,1703.6000,0.0000,1703.6000,-0.0618,397.9120,0.0000,397.9120,2.8314,0.0000,1305.6880,1305.6880,18.8237,11.6501,15.2369,2.2040,89261.8127,18.7685,11.5306,15.1495,2.0014,48033.2108,18.7927,11.5749,15.1838,1.9958,41912.5107,18.8254,18.8247,18.8251,0.2393,6.6091,18.8247,18.8237,18.8242,0.2602,5.2609,18.8237,18.8154,18.8195,0.3280,2.0348,18.7740,18.7721,18.7731,0.3793,2.5841,18.7721,18.7685,18.7703,0.5525,2.5223,18.7685,18.6995,18.7340,0.9673,0.8017,18.7884,18.7791,18.7837,0.4790,-0.6776,18.7927,18.7884,18.7905,0.4881,-0.7394,18.8254,18.7927,18.8091,0.3606,-2.2449,12.4295,12.4290,12.4292,0.1899,-6.6813,12.2008,12.1983,12.1995,0.4494,-5.3331,13.0345,13.0440,13.0392,-0.3407,-2.1070,13.0328,13.0345,13.0336,-0.3082,-2.6563,13.0241,13.0266,13.0254,-0.2423,-2.5945,16.0150,15.9646,15.9898,0.8751,-0.8740,16.0150,15.9944,16.0047,0.9283,0.6054,15.7457,15.7006,15.7231,2.2057,0.6672,12.8417,12.7879,12.8148,0.4877,2.1727,18.5034,1445.8820,-135828.1000,179207.5342
592.0000,12.5355,18.8441,910.9000,190576.3000,-189665.4000,9.0538,191.5299,30445.2536,30636.7835,437.2020,221021.5536,719.3701,-220302.1835,18.8434,13.3624,35276.8000,0.0000,35276.8000,-1.2792,8234.1739,0.0000,8234.1739,58.5719,0.0000,27042.6261,27042.6261,13.0265,18.6012,99.0000,10188.5000,-10089.5000,0.5468,20.7033,1646.7490,1667.4524,26.5766,11835.2490,78.2967,-11756.9524,18.7863,13.3064,1646.3000,0.0000,1646.3000,-0.0597,384.5382,0.0000,384.5382,2.7354,0.0000,1261.7618,1261.7618,18.7778,16.0565,18697.0000,0.0000,18697.0000,-1.4384,3599.2193,0.0000,3599.2193,65.0041,0.0000,15097.7807,15097.7807,18.8148,13.3344,1646.3000,0.0000,1646.3000,-0.0597,384.4058,0.0000,384.4058,2.7348,0.0000,1261.8942,1261.8942,18.8423,11.7234,15.2829,2.2928,92856.4205,18.7849,11.6086,15.1968,2.0801,49923.1948,18.8179,11.6431,15.2305,2.0797,43673.0079,18.8441,18.8434,18.8438,0.2614,6.7539,18.8434,18.8423,18.8429,0.2613,5.4747,18.8423,18.8358,18.8391,0.2718,2.0929,18.7872,18.7863,18.7867,0.2006,2.6397,18.7863,18.7849,18.7856,0.2203,2.5800,18.7849,18.7524,18.7687,0.4542,0.7763,18.8148,18.8076,18.8112,0.3672,-0.6621,18.8179,18.8148,18.8163,0.3470,-0.7218,18.8441,18.8179,18.8310,0.3006,-2.3000,12.4430,12.4425,12.4427,0.1985,-6.8255,12.2332,12.2309,12.2321,0.4284,-5.5463,13.0265,13.0296,13.0281,-0.0987,-2.1645,13.0262,13.0265,13.0264,-0.0519,-2.7113,13.0194,13.0199,13.0196,-0.0336,-2.6516,16.0565,16.0200,16.0382,0.6209,-0.8480,16.0565,16.0434,16.0500,0.5823,0.5904,15.7947,15.7782,15.7864,0.7999,0.6501,12.8496,12.8205,12.8350,0.2800,2.2283,18.9021,1477.0380,-142488.5000,186452.6232
593.0000,12.5407,18.8425,1049.9000,194405.7000,-193355.8000,9.2421,220.7373,31060.6642,31281.4015,446.3553,225466.3642,829.1627,-224637.2015,18.8425,13.3615,30067.2000,0.0000,30067.2000,-1.0903,7018.2492,0.0000,7018.2492,49.9097,0.0000,23048.9508,23048.9508,13.0272,18.4549,324.6000,12784.0000,-12459.4000,0.6971,67.8811,2066.2736,2134.1548,33.8965,14850.2736,256.7189,-14593.5548,18.7472,13.2681,2125.3000,0.0000,2125.3000,-0.0771,496.6565,0.0000,496.6565,3.5306,0.0000,1628.6435,1628.6435,18.7892,16.0678,17166.7000,0.0000,17166.7000,-1.3207,3304.1572,0.0000,3304.1572,59.6415,0.0000,13862.5428,13862.5428,18.8313,13.3506,2125.3000,0.0000,2125.3000,-0.0771,496.1518,0.0000,496.1518,3.5292,0.0000,1629.1482,1629.1482,18.8424,11.8452,15.3438,2.4570,99506.5956,18.7499,11.7593,15.2546,2.2092,53020.0180,18.8335,11.7549,15.2942,2.2370,46976.4978,18.8425,18.8425,18.8425,0.0200,6.8738,18.8425,18.8424,18.8424,0.0306,5.7835,18.8424,18.8412,18.8418,0.0690,2.0965,18.7448,18.7472,18.7460,-0.4559,2.7936,18.7472,18.7499,18.7485,-0.4114,2.7165,18.7499,18.7612,18.7556,-0.1222,0.7501,18.8313,18.8259,18.8286,0.2459,-0.5706,18.8335,18.8313,18.8324,0.2298,-0.6477,18.8425,18.8335,18.8380,0.1200,-2.3683,12.4492,12.4490,12.4491,0.1129,-6.9425,12.2825,12.2793,12.2809,0.6249,-5.8522,13.0272,13.0271,13.0272,0.0248,-2.1652,13.0273,13.0272,13.0273,0.0468,-2.8623,13.0209,13.0207,13.0208,0.0501,-2.7852,16.0678,16.0509,16.0593,0.2900,-0.8188,16.0678,16.0624,16.0651,0.2183,0.5019,15.7014,15.7225,15.7119,-0.8628,0.5790,12.7538,12.8175,12.7857,-0.5598,2.2996,19.5952,1531.1973,-154330.7000,199503.1115
594.0000,12.5382,18.8316,1217.3000,198142.1000,-196924.8000,9.4273,255.9431,31655.8779,31911.8210,455.3356,229797.9779,961.3569,-228836.6210,18.8320,13.3512,19633.9000,0.0000,19633.9000,-0.7120,4583.5006,0.0000,4583.5006,32.5915,0.0000,15050.3994,15050.3994,13.0599,17.7378,1668.7000,14650.8000,-12982.1000,0.8702,348.7804,2369.0565,2717.8370,42.4084,17019.8565,1319.9196,-15699.9370,18.5247,13.0501,1346.5000,0.0000,1346.5000,-0.0488,315.5118,0.0000,315.5118,2.2380,0.0000,1030.9882,1030.9882,18.7448,16.0238,14658.4000,0.0000,14658.4000,-1.1277,2822.9589,0.0000,2822.9589,50.9172,0.0000,11835.4411,11835.4411,18.8347,13.3539,1346.5000,0.0000,1346.5000,-0.0488,314.3280,0.0000,314.3280,2.2355,0.0000,1032.1720,1032.1720,18.8324,12.0259,15.4292,2.7096,109737.8806,18.5400,12.0775,15.3088,2.3154,55569.5726,18.8353,11.9245,15.3799,2.4760,51995.6892,18.8316,18.8320,18.8318,-0.0927,6.9789,18.8320,18.8324,18.8322,-0.0879,6.2670,18.8324,18.8347,18.8335,-0.0640,2.0869,18.5119,18.5247,18.5183,-2.7121,2.9570,18.5247,18.5400,18.5323,-2.5732,2.9082,18.5400,18.6869,18.6134,-1.6792,0.6788,18.8347,18.8324,18.8335,0.0955,-0.4489,18.8353,18.8347,18.8350,0.0668,-0.4977,18.8316,18.8353,18.8335,-0.0187,-2.4484,12.4678,12.4671,12.4675,0.2576,-7.0404,12.3739,12.3685,12.3712,1.1252,-6.3285,13.0599,13.0508,13.0554,0.3758,-2.1484,13.0618,13.0599,13.0608,0.4410,-3.0185,13.0664,13.0620,13.0642,0.5594,-2.9697,16.0238,16.0442,16.0340,-0.2700,-0.7403,16.0238,16.0380,16.0309,-0.3769,0.3874,15.7375,15.7290,15.7333,0.2930,0.4362,12.6198,12.7479,12.6838,-1.1931,2.3869,20.3533,1590.4359,-172921.6000,217303.1424
595.0000,12.5808,18.6434,3086.9000,112919.8000,-109832.9000,5.4971,648.5689,18057.9283,18706.4972,265.7803,130977.7283,2438.3311,-128539.3972,18.6546,13.1774,16183.8000,0.0000,16183.8000,-0.5869,3786.2012,0.0000,3786.2012,26.8682,0.0000,12397.5988,12397.5988,18.7215,15.1155,6442.8000,153.5000,6289.3000,-0.3622,1241.1402,27.2269,1268.3671,18.0840,180.7269,5201.6598,5020.9329,18.6982,13.2201,1129.6000,0.0000,1129.6000,-0.0410,264.1304,0.0000,264.1304,1.8831,0.0000,865.4696,865.4696,18.7418,16.0208,13201.5000,0.0000,13201.5000,-1.0156,2542.4822,0.0000,2542.4822,45.8910,0.0000,10659.0178,10659.0178,18.8239,13.3433,1129.6000,0.0000,1129.6000,-0.0410,263.7288,0.0000,263.7288,1.8753,0.0000,865.8712,865.8712,18.6688,11.5898,15.1293,1.1631,47105.0327,18.6739,11.4430,15.0585,1.0692,25661.9039,18.8226,11.3968,15.1097,1.0981,23059.1541,18.6434,18.6546,18.6490,-2.1708,4.0442,18.6546,18.6688,18.6617,-2.0217,3.4573,18.6688,18.7215,18.6952,-1.6339,1.7321,18.7215,18.6982,18.7098,2.3475,1.3699,18.6982,18.6739,18.6860,1.8905,1.3289,18.6739,18.6168,18.6454,0.4210,0.4088,18.8239,18.8260,18.8249,-0.0680,-0.6068,18.8226,18.8239,18.8232,-0.1058,-0.6478,18.6434,18.8226,18.7330,-1.1771,-1.4529,12.5595,12.5540,12.5568,1.1130,-4.0954,12.4659,12.4562,12.4610,1.1202,-3.5086,13.4322,13.3134,13.3728,3.8664,-1.7833,12.9961,13.0032,12.9997,-0.7027,-1.4211,12.9721,12.9895,12.9808,-0.9702,-1.3802,16.0208,16.0305,16.0257,-0.0646,-0.4600,16.0208,16.0231,16.0219,-0.0720,0.5556,15.8391,15.8129,15.8260,1.1552,0.5965,13.2763,12.6591,12.9677,3.4616,1.4017,10.8295,846.2337,-71899.1000,95826.0906
596.0000,12.6526,18.6619,3634.2000,111910.7000,-108276.5000,5.4778,762.6341,17925.8468,18688.4809,264.9774,129836.5468,2871.5659,-126964.9809,18.6611,13.1838,16172.6000,0.0000,16172.6000,-0.5865,3783.2809,0.0000,3783.2809,26.9136,0.0000,12389.3191,12389.3191,18.6715,14.8630,8029.3000,0.0000,8029.3000,-0.4412,1547.7473,0.0000,1547.7473,19.9446,0.0000,6481.5527,6481.5527,18.6760,13.1984,860.7000,0.0000,860.7000,-0.0312,201.3086,0.0000,201.3086,1.4315,0.0000,659.3914,659.3914,18.7157,15.9950,13257.7000,0.0000,13257.7000,-1.0200,2554.1500,0.0000,2554.1500,46.0887,0.0000,10703.5500,10703.5500,18.7395,13.2606,860.7000,0.0000,860.7000,-0.0312,201.1536,0.0000,201.1536,1.4291,0.0000,659.5464,659.5464,18.6611,11.4364,15.0488,1.1586,46922.2661,18.6773,11.2943,14.9858,1.0656,25573.8643,18.7284,11.3245,15.0264,1.0686,22440.6046,18.6619,18.6611,18.6615,0.1873,4.0324,18.6611,18.6611,18.6611,0.0283,3.4459,18.6611,18.6715,18.6663,-0.3129,1.7621,18.6715,18.6760,18.6737,-0.3999,1.3208,18.6760,18.6773,18.6766,-0.0780,1.2896,18.6773,18.6459,18.6616,0.2318,0.3915,18.7395,18.7592,18.7494,-0.8763,-0.6284,18.7284,18.7395,18.7340,-1.0417,-0.6596,18.6619,18.7284,18.6952,-0.4202,-1.4454,12.5500,12.5503,12.5501,-0.0443,-4.0837,12.4418,12.4437,12.4428,-0.1846,-3.4973,13.3771,13.3754,13.3763,0.0780,-1.8134,12.8866,12.8994,12.8930,-1.2518,-1.3722,12.8549,12.8793,12.8671,-1.3368,-1.3410,15.9950,16.0194,16.0072,-0.1873,-0.4429,15.9950,16.0015,15.9982,-0.2507,0.5771,15.8608,15.8522,15.8565,0.4037,0.6083,13.3000,12.9524,13.1262,1.9488,1.3941,10.7551,840.4191,-69095.5000,94936.7350
597.0000,12.7730,18.1707,6739.0000,71443.0000,-64704.0000,3.7269,1411.3132,11475.2267,12886.5399,180.8165,82918.2267,5327.6868,-77590.5399,18.1995,12.7316,16167.3000,0.0000,16167.3000,-0.5863,3803.4293,0.0000,3803.4293,26.9024,0.0000,12363.8707,12363.8707,18.3618,14.5567,12968.5000,0.0000,12968.5000,-0.7126,2509.7997,0.0000,2509.7997,32.2407,0.0000,10458.7003,10458.7003,18.4013,12.9292,942.4000,0.0000,942.4000,-0.0342,221.1559,0.0000,221.1559,1.5678,0.0000,721.2441,721.2441,18.6796,15.9591,13503.6000,0.0000,13503.6000,-1.0389,2602.7197,0.0000,2602.7197,46.9642,0.0000,10900.8803,10900.8803,18.6707,13.1932,942.4000,0.0000,942.4000,-0.0342,220.4313,0.0000,220.4313,1.5665,0.0000,721.9687,721.9687,18.2360,11.7094,14.9727,0.9896,40078.1922,18.4453,11.4141,14.9297,0.9595,23027.4640,18.6632,11.2900,14.9766,1.0062,21129.2092,18.1707,18.1995,18.1851,-5.7133,4.1165,18.1995,18.2360,18.2178,-5.3141,3.5303,18.2360,18.3618,18.2989,-4.3984,1.9382,18.3618,18.4013,18.3815,-3.4911,1.2255,18.4013,18.4453,18.4233,-3.0217,1.1913,18.4453,18.6640,18.5546,-1.2555,0.3422,18.6707,18.6873,18.6790,-0.8136,-0.6967,18.6632,18.6707,18.6670,-0.7726,-0.7308,18.1707,18.6632,18.4170,-3.3215,-1.4738,12.6635,12.6569,12.6602,1.3638,-4.1704,12.6756,12.6524,12.6640,2.7054,-3.5842,13.4769,13.4478,13.4624,1.0743,-1.9921,12.8732,12.8755,12.8743,-0.1895,-1.2794,12.8731,12.8716,12.8724,0.0995,-1.2453,15.9591,16.0005,15.9798,-0.2949,-0.3961,15.9591,15.9678,15.9635,-0.3837,0.6427,15.8277,15.8338,15.8308,-0.2751,0.6769,13.4562,13.1141,13.2852,1.9533,1.4199,7.2599,567.2986,-20179.8000,84234.8654
598.0000,12.8637,18.0793,7765.1000,67852.3000,-60087.2000,3.6106,1623.7309,10921.1516,12544.8825,175.3791,78773.4516,6141.3691,-72632.0825,18.0857,12.6202,13694.7000,0.0000,13694.7000,-0.4966,3226.2640,0.0000,3226.2640,22.9306,0.0000,10468.4360,10468.4360,18.1546,14.3520,14426.7000,0.0000,14426.7000,-0.7928,2799.5380,0.0000,2799.5380,36.0549,0.0000,11627.1620,11627.1620,18.1845,12.7169,548.5000,0.0000,548.5000,-0.0199,129.0610,0.0000,129.0610,0.9159,0.0000,419.4390,419.4390,18.5024,15.7834,14111.3000,0.0000,14111.3000,-1.0856,2726.0179,0.0000,2726.0179,49.1078,0.0000,11385.2821,11385.2821,18.4265,12.9539,548.5000,0.0000,548.5000,-0.0199,128.6785,0.0000,128.6785,0.9126,0.0000,419.8215,419.8215,18.0962,11.7398,14.9180,0.9084,36788.3566,18.2238,11.5371,14.8804,0.8600,20639.6283,18.3985,11.4525,14.9255,0.8933,18759.9821,18.0793,18.0857,18.0825,-1.2036,3.9631,18.0857,18.0962,18.0909,-1.4951,3.4665,18.0962,18.1546,18.1254,-2.0581,1.9660,18.1546,18.1845,18.1695,-2.5229,1.1732,18.1845,18.2238,18.2041,-2.6093,1.1533,18.2238,18.5537,18.3887,-1.9663,0.3530,18.4265,18.4777,18.4521,-2.7026,-0.7326,18.3985,18.4265,18.4125,-3.0359,-0.7525,18.0793,18.3985,18.2389,-2.1140,-1.4528,12.7259,12.7219,12.7239,0.8046,-4.0174,12.7496,12.7409,12.7452,1.0159,-3.5208,13.5148,13.4996,13.5072,0.5767,-2.0203,12.9887,12.9740,12.9814,1.3274,-1.2275,13.0266,12.9932,13.0099,1.6947,-1.2076,15.7834,15.9528,15.8681,-1.3124,-0.4073,15.7834,15.8225,15.8030,-1.9013,0.6783,15.7408,15.7597,15.7502,-0.9362,0.6982,13.6029,13.2710,13.4370,1.8676,1.3984,7.0375,549.9216,-16757.5000,76187.9670
