Time,building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir3:EFT [C],hp_pir3:ExFT [C],hp_pir3:MFT [C],hp_pir3:Q [W/m],hp_pir3:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por3:EFT [C],hp_por3:ExFT [C],hp_por3:MFT [C],hp_por3:Q [W/m],hp_por3:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
1607.0000,12.3852,18.6258,679.1000,63895.2000,-63216.1000,3.0550,143.1542,10172.8097,10315.9639,147.4554,74068.0097,535.9458,-73532.0639,18.7086,14.8848,5818.4000,0.0000,5818.4000,-0.3197,1121.0401,0.0000,1121.0401,16.1747,0.0000,4697.3599,4697.3599,18.7140,12.1270,15.4205,1.0295,69491.4362,18.6258,18.7086,18.6672,-1.2909,1.0630,18.7086,18.8478,18.7782,-1.5141,0.7432,18.6258,18.6641,18.6449,-1.1207,-1.9920,13.0187,12.7071,12.8629,5.0724,-1.1249,12.1270,12.2776,12.2023,-1.7733,-0.8052,12.1270,12.1976,12.1623,-1.9916,1.9301,6.0857,475.5422,-57397.7000,69491.4362
1608.0000,12.4313,18.6012,979.4000,57155.0000,-56175.6000,2.7520,206.2961,9109.1893,9315.4854,132.8750,66264.1893,773.1039,-65491.0854,18.6399,14.8317,8023.1000,0.0000,8023.1000,-0.4409,1547.1758,0.0000,1547.1758,19.9335,0.0000,6475.9242,6475.9242,18.6528,11.9726,15.3127,0.8822,59547.4408,18.6012,18.6399,18.6206,-0.5836,1.0164,18.6399,18.7565,18.6982,-0.9865,0.5755,18.6012,18.6184,18.6098,-0.4449,-1.7357,13.2650,13.0394,13.1522,3.4700,-1.0643,11.9726,12.1570,12.0648,-1.6806,-0.6234,11.9726,12.0479,12.0103,-1.8559,1.6877,5.4400,425.0904,-48152.5000,59547.4408
1609.0000,12.4561,18.5575,1225.5000,52158.0000,-50932.5000,2.5287,258.0251,8317.4505,8575.4756,122.1644,60475.4505,967.4749,-59507.9756,18.5957,14.7880,9211.0000,0.0000,9211.0000,-0.5062,1777.2540,0.0000,1777.2540,22.9115,0.0000,7433.7460,7433.7460,18.6059,11.8479,15.2269,0.7810,52718.9960,18.5575,18.5957,18.5766,-0.5516,0.9727,18.5957,18.6929,18.6443,-0.6715,0.4666,18.5575,18.5799,18.5687,-0.5171,-1.5560,13.4171,13.2631,13.3401,2.2468,-1.0116,11.8479,12.0443,11.9461,-1.4539,-0.5055,11.8479,11.9180,11.8829,-1.5576,1.5171,4.9931,390.1641,-41721.5000,52718.9960
1610.0000,12.5245,18.5072,1660.4000,47751.9000,-46091.5000,2.3431,349.1880,7626.6348,7975.8227,113.2778,55378.5348,1311.2120,-54067.3227,18.5495,14.7423,11448.3000,0.0000,11448.3000,-0.6291,2210.2462,0.0000,2210.2462,28.4979,0.0000,9238.0538,9238.0538,18.5592,11.7462,15.1527,0.6673,45039.4854,18.5072,18.5495,18.5283,-0.6039,0.9629,18.5495,18.6554,18.6024,-0.5264,0.3338,18.5072,18.5360,18.5216,-0.5898,-1.3802,13.7270,13.4986,13.6128,3.2698,-0.9907,11.7462,11.9607,11.8535,-1.1387,-0.3616,11.7462,11.8108,11.7785,-1.2812,1.3524,4.6169,360.7734,-34643.2000,45039.4854
1611.0000,12.5142,18.3515,2136.8000,43803.7000,-41666.9000,2.1813,449.4550,6994.4132,7443.8682,105.5634,50798.1132,1687.3450,-49110.7682,18.4385,14.6326,12961.9000,0.0000,12961.9000,-0.7123,2506.0373,0.0000,2506.0373,32.2910,0.0000,10455.8627,10455.8627,18.4476,11.9006,15.1741,0.9576,64635.5464,18.3515,18.4385,18.3950,-1.6300,1.2807,18.4385,18.5776,18.5081,-1.1603,0.5684,18.3515,18.4105,18.3810,-1.7177,-1.9912,13.3485,13.4749,13.4117,-2.4485,-1.3281,11.9006,11.8631,11.8819,0.3213,-0.6158,11.9006,11.8578,11.8792,1.1935,1.9438,4.2917,335.3560,-28705.0000,64635.5464
1612.0000,12.5931,18.2839,2566.6000,40423.0000,-37856.4000,2.0439,539.1397,6466.1867,7005.3264,98.9755,46889.1867,2027.4603,-44861.7264,18.3389,14.5342,15718.5000,0.0000,15718.5000,-0.8638,3042.9089,0.0000,3042.9089,39.2321,0.0000,12675.5911,12675.5911,18.3561,11.9083,15.1322,0.8113,54762.8592,18.2839,18.3389,18.3114,-1.0302,1.2755,18.3389,18.5095,18.4242,-1.0330,0.4118,18.2839,18.3208,18.3024,-0.9704,-1.7903,13.6314,13.5259,13.5786,1.9935,-1.3099,11.9083,11.8834,11.8958,0.1475,-0.4461,11.9083,11.8974,11.9028,0.2640,1.7559,4.0100,313.3466,-22137.9000,54762.8592
1613.0000,12.6787,18.6384,2108.2000,56612.5000,-54504.3000,2.7851,442.2101,9073.5742,9515.7843,134.7620,65686.0742,1665.9899,-64020.0843,18.4724,14.6661,17143.9000,0.0000,17143.9000,-0.9421,3313.1336,0.0000,3313.1336,42.8624,0.0000,13830.7664,13830.7664,18.4853,11.6935,15.0894,0.7152,48279.3263,18.6384,18.4724,18.5554,2.9229,1.2193,18.4724,18.4154,18.4439,0.2161,0.2772,18.6384,18.4976,18.5680,3.1843,-1.5658,14.0046,13.7913,13.8979,3.8319,-1.2424,11.6935,11.9293,11.8114,-1.0405,-0.3003,11.6935,11.7827,11.7381,-2.0091,1.5427,5.4800,428.2155,-37360.4000,48279.3263
1614.0000,12.8897,18.8554,2326.7000,62815.2000,-60488.5000,3.0896,486.3156,10116.4409,10602.7564,149.5620,72931.6409,1840.3844,-71091.2564,18.7236,14.9144,24754.8000,0.0000,24754.8000,-1.3603,4768.6351,0.0000,4768.6351,61.7505,0.0000,19986.1649,19986.1649,18.7083,11.4270,15.0677,0.7195,48564.8188,18.8554,18.7236,18.7895,2.8037,1.4739,18.7236,18.2852,18.5044,0.7089,0.1135,18.8554,18.7380,18.7967,2.7382,-1.6158,14.6745,14.3348,14.5047,7.3003,-1.4833,11.4270,12.0213,11.7242,-1.0739,-0.1230,11.4270,11.5552,11.4911,-3.0017,1.6063,6.0561,473.2288,-35733.7000,48564.8188
1615.0000,12.4100,18.7202,532.9000,120743.1000,-120210.2000,5.7339,112.2880,19234.3985,19346.6865,277.5249,139977.4985,420.6120,-139556.8865,18.7441,14.9347,12099.0000,0.0000,12099.0000,-0.6649,2330.0829,0.0000,2330.0829,30.0525,0.0000,9768.9171,9768.9171,18.7080,11.9390,15.3235,1.9606,132342.8436,18.7202,18.7441,18.7321,-0.7135,2.0200,18.7441,18.6319,18.6880,2.1937,1.3551,18.7202,18.7357,18.7280,-0.8505,-3.7139,12.8077,13.3616,13.0847,-17.1574,-2.1329,11.9390,11.8445,11.8917,2.0005,-1.4681,11.9390,11.8464,11.8927,4.8245,3.6010,11.3669,888.2275,-108111.2000,132342.8436
1616.0000,12.4274,18.7878,0.0000,166358.6000,-166358.6000,7.8620,0.0000,26511.3561,26511.3561,379.2959,192869.9561,0.0000,-192869.9561,18.7722,14.9625,4788.5000,0.0000,4788.5000,-0.2631,921.8633,0.0000,921.8633,11.8900,0.0000,3866.6367,3866.6367,18.7694,12.3790,15.5742,2.7747,187295.5277,18.7878,18.7722,18.7800,0.5560,2.5203,18.7722,18.7462,18.7592,0.8383,2.2571,18.7878,18.7792,18.7835,0.6488,-5.3417,12.5023,12.6575,12.5799,-6.1131,-2.7084,12.3790,12.2375,12.3083,5.0053,-2.4452,12.3790,12.3065,12.3427,5.4094,5.1536,15.6086,1219.6796,-161570.1000,187295.5277
1617.0000,12.6183,18.9825,0.0000,183989.9000,-183989.9000,8.6952,0.0000,29448.4585,29448.4585,419.5411,213438.3585,0.0000,-213438.3585,12.5927,18.2378,0.0000,11863.8000,-11863.8000,0.6304,0.0000,1906.4498,1906.4498,31.4567,13770.2498,0.0000,-13770.2498,18.8984,12.6741,15.7862,3.3168,223882.9351,18.9825,18.9236,18.9530,2.0667,2.4330,18.7825,18.7771,18.7798,0.2264,3.0634,18.9825,18.9578,18.9702,2.2307,-6.2622,12.5927,12.5895,12.5911,0.1139,-2.6883,12.6741,12.5927,12.6334,3.9022,-3.3186,12.6741,12.6312,12.6526,3.7185,6.0069,18.5601,1450.3091,-195853.7000,223882.9351
1618.0000,12.8265,19.1948,0.0000,199807.1000,-199807.1000,9.4427,0.0000,32132.4930,32132.4930,456.1596,231939.5930,0.0000,-231939.5930,12.8304,18.4965,0.0000,22100.5000,-22100.5000,1.1743,0.0000,3562.6324,3562.6324,56.9639,25663.1324,0.0000,-25663.1324,19.0750,12.8768,15.9759,3.7602,253811.7127,19.1948,19.1250,19.1599,2.4748,2.4538,18.9216,18.8925,18.9070,1.5144,3.6281,19.1948,19.1697,19.1823,2.5382,-6.9889,12.8304,12.7678,12.7991,2.4885,-2.7561,12.8768,12.8304,12.8536,2.6360,-3.9304,12.8768,12.8507,12.8638,2.5261,6.6866,21.1235,1650.6236,-221907.6000,253811.7127
1619.0000,13.0302,19.4027,0.0000,214994.4000,-214994.4000,10.1604,0.0000,34737.1691,34737.1691,491.4833,249731.5691,0.0000,-249731.5691,13.0368,18.7051,0.0000,33194.5000,-33194.5000,1.7637,0.0000,5365.9122,5365.9122,85.6350,38560.4122,0.0000,-38560.4122,19.2602,13.0734,16.1668,4.2155,284545.3531,19.4027,19.3324,19.3675,2.4841,2.4479,19.0697,19.0406,19.0551,1.7654,4.2117,19.4027,19.3802,19.3915,2.5028,-7.7125,13.0368,12.9755,13.0061,2.4764,-2.7989,13.0734,13.0368,13.0551,2.4093,-4.5626,13.0734,13.0510,13.0622,2.3729,7.3615,23.7411,1855.1621,-248188.9000,284545.3531
1620.0000,13.2087,19.5849,0.0000,228135.1000,-228135.1000,10.7815,0.0000,37012.8421,37012.8421,522.2040,265147.9421,0.0000,-265147.9421,13.2150,18.8852,0.0000,40282.7000,-40282.7000,2.1404,0.0000,6527.6253,6527.6253,104.0030,46810.3253,0.0000,-46810.3253,19.4350,13.2437,16.3394,4.5715,308573.1938,19.5849,19.5230,19.5539,2.2279,2.4942,19.2284,19.2000,19.2142,1.8982,4.6345,19.5849,19.5665,19.5757,2.2018,-8.2873,13.2150,13.1624,13.1887,2.1818,-2.8804,13.2437,13.2150,13.2293,2.0815,-5.0207,13.2437,13.2256,13.2347,2.0599,7.9011,25.7439,2011.6610,-268417.8000,308573.1938
1621.0000,13.3515,19.7306,0.0000,241120.0000,-241120.0000,11.3951,0.0000,39249.4770,39249.4770,552.5610,280369.4770,0.0000,-280369.4770,13.3562,19.0280,0.0000,40849.5000,-40849.5000,2.1705,0.0000,6632.4422,6632.4422,105.5392,47481.9422,0.0000,-47481.9422,19.5900,13.3780,16.4840,4.8152,325027.3416,19.7306,19.6832,19.7069,1.8241,2.6714,19.3895,19.3619,19.3757,1.9270,4.8419,19.7306,19.7166,19.7236,1.7630,-8.7237,13.3562,13.3165,13.3364,1.7604,-3.0749,13.3780,13.3562,13.3671,1.6410,-5.2454,13.3780,13.3644,13.3712,1.6258,8.3202,27.0407,2112.9951,-281969.5000,325027.3416
1622.0000,13.5136,19.8961,0.0000,256258.4000,-256258.4000,12.1105,0.0000,41871.8757,41871.8757,587.7946,298130.2757,0.0000,-298130.2757,13.5184,19.1920,0.0000,47494.8000,-47494.8000,2.5236,0.0000,7728.9350,7728.9350,122.7759,55223.7350,0.0000,-55223.7350,19.7478,13.5420,16.6449,5.1893,350274.4651,19.8961,19.8467,19.8714,1.9636,2.7557,19.5338,19.5108,19.5223,1.7469,5.2793,19.8961,19.8815,19.8888,1.9723,-9.3548,13.5184,13.4767,13.4975,1.9233,-3.1957,13.5420,13.5184,13.5302,1.9468,-5.7192,13.5420,13.5269,13.5345,1.9486,8.9149,29.1835,2280.4431,-303753.2000,350274.4651
1623.0000,13.6723,20.0581,0.0000,271611.5000,-271611.5000,12.8361,0.0000,44545.9149,44545.9149,623.6665,316157.4149,0.0000,-316157.4149,13.6770,19.3524,0.0000,52474.9000,-52474.9000,2.7882,0.0000,8558.5746,8558.5746,135.7367,61033.4746,0.0000,-61033.4746,19.9068,13.6982,16.8025,5.5429,374145.7390,20.0581,20.0111,20.0346,1.9477,2.8772,19.6869,19.6645,19.6757,1.8300,5.6654,20.0581,20.0446,20.0514,1.9395,-9.9589,13.6770,13.6375,13.6572,1.9055,-3.3493,13.6982,13.6770,13.6876,1.8773,-6.1375,13.6982,13.6845,13.6914,1.8718,9.4868,31.1736,2435.9498,-324086.4000,374145.7390
1624.0000,13.8172,20.2061,0.0000,282893.6000,-282893.6000,13.3693,0.0000,46554.8779,46554.8779,650.2436,329448.4779,0.0000,-329448.4779,13.8216,19.4986,0.0000,57688.4000,-57688.4000,3.0652,0.0000,9428.4019,9428.4019,149.3170,67116.8019,0.0000,-67116.8019,20.0521,13.8398,16.9459,5.8339,393787.1320,20.2061,20.1637,20.1849,1.7920,2.9347,19.8239,19.8048,19.8144,1.6513,5.9999,20.2061,20.1943,20.2002,1.7746,-10.4346,13.8216,13.7862,13.8039,1.7477,-3.4347,13.8398,13.8216,13.8307,1.7045,-6.4999,13.8398,13.8279,13.8338,1.6973,9.9346,32.8061,2563.5115,-340582.0000,393787.1320
1625.0000,13.9108,20.3017,0.0000,283958.7000,-283958.7000,13.4196,0.0000,46833.5794,46833.5794,653.3106,330792.2794,0.0000,-330792.2794,13.9139,19.5920,0.0000,59975.2000,-59975.2000,3.1867,0.0000,9815.2383,9815.2383,155.3267,69790.4383,0.0000,-69790.4383,20.1508,13.9250,17.0379,5.9077,398767.3513,20.3017,20.2726,20.2871,1.2117,2.9035,19.9165,19.9035,19.9100,1.1321,6.0902,20.3017,20.2940,20.2979,1.1564,-10.5162,13.9139,13.8901,13.9020,1.1623,-3.4110,13.9250,13.9139,13.9194,1.0495,-6.5977,13.9250,13.9178,13.9214,1.0347,10.0087,33.1638,2591.4622,-343933.9000,398767.3513
1626.0000,13.9178,20.3089,0.0000,288437.4000,-288437.4000,13.6313,0.0000,47580.2254,47580.2254,664.0222,336017.6254,0.0000,-336017.6254,13.9187,19.5968,0.0000,44041.9000,-44041.9000,2.3401,0.0000,7208.1724,7208.1724,114.1048,51250.0724,0.0000,-51250.0724,20.1983,13.9184,17.0583,5.7311,386847.9008,20.3089,20.3042,20.3066,0.2123,3.2942,20.0104,19.9967,20.0035,1.1070,5.6343,20.3089,20.3081,20.3085,0.1068,-10.3371,13.9187,13.9155,13.9171,0.1597,-3.7637,13.9184,13.9187,13.9185,-0.0328,-6.1038,13.9184,13.9187,13.9186,-0.0558,9.8676,31.9041,2493.0308,-332479.3000,386847.9008
1627.0000,13.3838,19.7635,0.0000,176279.0000,-176279.0000,8.3308,0.0000,28716.2829,28716.2829,405.8371,204995.2829,0.0000,-204995.2829,13.3934,19.0655,0.0000,2002.9000,-2002.9000,0.1064,0.0000,325.3652,325.3652,5.1893,2328.2652,0.0000,-2328.2652,19.8612,13.2136,16.5374,3.2049,216327.7587,19.7635,19.9174,19.8404,-5.6474,2.5224,19.8829,19.9160,19.8995,-1.2781,2.6288,19.7635,19.8364,19.7999,-6.1598,-5.8084,13.3934,13.5315,13.4625,-5.5080,-2.7415,13.2136,13.3934,13.3035,-7.4441,-2.8479,13.2136,13.3113,13.2625,-7.9398,5.5893,16.8533,1316.9374,-178281.9000,216327.7587
1628.0000,13.1694,19.5447,0.0000,172948.4000,-172948.4000,8.1734,0.0000,28033.7161,28033.7161,396.7847,200982.1161,0.0000,-200982.1161,13.1621,18.8318,0.0000,1367.7000,-1367.7000,0.0727,0.0000,221.4684,221.4684,3.5361,1589.1684,0.0000,-1589.1684,19.6135,13.1120,16.3628,3.0634,206782.5117,19.5447,19.6296,19.5872,-3.0780,2.4869,19.6070,19.6889,19.6480,-3.0572,2.5596,19.5447,19.5796,19.5622,-2.8913,-5.6864,13.1621,13.2425,13.2023,-3.1620,-2.7002,13.1120,13.1621,13.1370,-2.0311,-2.7729,13.1120,13.1333,13.1226,-1.7095,5.4731,16.4429,1284.8716,-174316.1000,206782.5117
1629.0000,12.8757,19.2451,0.0000,110910.0000,-110910.0000,5.2415,0.0000,17856.4346,17856.4346,254.1016,128766.4346,0.0000,-128766.4346,12.8841,12.8841,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.3667,12.7257,16.0462,1.9890,134258.5578,19.2451,19.3856,19.3153,-3.3026,1.6128,19.3856,19.4934,19.4395,-2.5374,1.6128,19.2451,19.3104,19.2777,-3.4544,-3.6287,12.8841,13.0067,12.9454,-3.1220,-1.7472,12.7257,12.8841,12.8049,-4.0303,-1.7472,12.7257,12.8103,12.7680,-4.3022,3.4943,10.4444,816.1413,-110910.0000,134258.5578
1630.0000,12.6834,19.0469,16.7000,99533.0000,-99516.3000,4.7047,3.5027,15954.3565,15957.8591,227.6505,115487.3565,13.1973,-115474.1591,19.1668,15.3380,145.4000,0.0000,145.4000,-0.0080,27.8537,0.0000,27.8537,0.4005,0.0000,117.5463,117.5463,19.1577,12.5828,15.8702,1.7645,119106.5733,19.0469,19.1668,19.1069,-2.5378,1.4507,19.1668,19.2892,19.2280,-2.5748,1.4427,19.0469,19.0994,19.0732,-2.4910,-3.2540,12.6899,12.7972,12.7436,-2.4581,-1.5709,12.5828,12.6764,12.6296,-2.1379,-1.5629,12.5828,12.6263,12.6045,-1.9946,3.1338,9.3662,731.8897,-99370.9000,119106.5733
1631.0000,12.8315,19.1640,236.1000,74162.2000,-73926.1000,3.5171,49.3966,11927.9647,11977.3613,170.0012,86090.1647,186.7034,-85903.4613,19.1363,17.8951,6862.5000,2611.0000,4251.5000,-0.5158,1315.1186,466.7790,1781.8976,23.8569,3077.7790,5547.3814,2469.6024,19.1525,12.1489,15.6507,1.2011,81072.7094,19.1640,19.1363,19.1502,0.5003,1.2806,19.1363,19.2014,19.1689,-0.7358,0.7647,19.1640,19.1357,19.1499,0.9035,-2.2365,14.5521,13.6979,14.1250,16.6490,-1.3443,12.1489,12.4706,12.3098,-3.8816,-0.8285,12.1489,12.2955,12.2222,-4.6360,2.1728,6.9707,544.6969,-69674.6000,81072.7094
1632.0000,13.1802,19.4871,395.7000,65073.7000,-64678.0000,3.0959,82.3071,10550.6393,10632.9463,149.7994,75624.3393,313.3929,-75310.9463,19.3192,18.2304,10050.0000,4141.8000,5908.2000,-0.7723,1921.6150,743.0485,2664.6636,35.7939,4884.8485,8128.3850,3243.5364,19.3257,11.6790,15.5024,1.0152,68529.2666,19.4871,19.3192,19.4032,3.0309,1.2496,19.3192,19.1799,19.2495,0.9513,0.4773,19.4871,19.3634,19.4253,3.3010,-1.8463,15.8289,14.9983,15.4136,15.5281,-1.2894,11.6790,12.2419,11.9605,-4.2373,-0.5171,11.6790,11.8826,11.7808,-5.3490,1.8065,6.1237,478.5160,-58769.8000,68529.2666
1633.0000,13.3015,19.5403,737.5000,59390.8000,-58653.3000,2.8451,153.0940,9656.3926,9809.4866,137.9920,69047.1926,584.4060,-68462.7866,19.4716,16.9363,14765.6000,2361.4000,12404.2000,-0.9369,2817.9953,424.8891,3242.8845,42.5902,2786.2891,11947.6047,9161.3155,19.4496,11.3243,15.3870,0.8860,59802.9120,19.5403,19.4716,19.5060,1.2185,1.2358,19.4716,19.2140,19.3428,1.1034,0.2989,19.5403,19.4934,19.5169,1.0832,-1.6094,15.6789,15.5476,15.6132,2.3871,-1.2607,11.3243,12.0404,11.6824,-3.3785,-0.3238,11.3243,11.5144,11.4194,-4.3840,1.5845,5.6058,438.0444,-46249.1000,59802.9120
1634.0000,12.9812,19.0773,1343.6000,53925.0000,-52581.4000,2.6183,280.4028,8702.9678,8983.3706,127.1306,62627.9678,1063.1972,-61564.7706,19.2468,15.4317,22811.7000,0.0000,22811.7000,-1.2536,4365.6157,0.0000,4365.6157,55.9530,0.0000,18446.0843,18446.0843,19.2359,11.5333,15.3846,1.1769,79440.0169,19.0773,19.2468,19.1621,-4.1724,1.6906,19.2468,19.3411,19.2940,-0.6117,0.4370,19.0773,19.2153,19.1463,-4.4937,-2.2369,14.4013,14.8720,14.6366,-11.8077,-1.7270,11.5333,11.6734,11.6034,-0.9761,-0.4735,11.5333,11.4973,11.5153,1.1357,2.2005,5.1135,399.5797,-29769.7000,79440.0169
1635.0000,13.0152,18.9040,2179.6000,48808.0000,-46628.4000,2.4200,454.6140,7883.2967,8337.9107,117.3673,56691.2967,1724.9860,-54966.3107,19.0067,15.1942,26647.1000,0.0000,26647.1000,-1.4643,5114.8707,0.0000,5114.8707,65.6072,0.0000,21532.2293,21532.2293,19.0290,11.5770,15.3030,0.9222,62246.9387,18.9040,19.0067,18.9554,-2.5171,1.6801,19.0067,19.3859,19.1963,-1.2013,0.2158,18.9040,18.9895,18.9467,-2.4311,-1.9499,14.7010,14.6760,14.6885,0.6032,-1.6981,11.5770,11.6116,11.5943,-0.1316,-0.2338,11.5770,11.5554,11.5662,0.5910,1.9319,4.7022,367.4375,-19981.3000,62246.9387
1636.0000,13.2709,18.9059,3109.7000,44185.9000,-41076.2000,2.2499,645.8551,7179.1102,7824.9653,109.2312,51365.0102,2463.8449,-48901.1653,18.9531,15.1413,34480.1000,0.0000,34480.1000,-1.8948,6622.8495,0.0000,6622.8495,85.2363,0.0000,27857.2505,27857.2505,18.9230,11.4746,15.1988,0.6300,42522.8225,18.9059,18.9250,18.9155,-0.5040,1.7672,18.9230,19.3423,19.1327,-0.7903,-0.1276,18.9059,18.9230,18.9144,-0.4122,-1.6077,15.1413,14.9682,15.0548,4.3976,-1.7566,15.1413,9.8180,12.4796,10.6616,0.1382,11.3331,11.4287,11.3809,-2.2583,1.6184,4.3370,338.9025,-6596.1000,42522.8225
1637.0000,13.1314,19.0129,2781.9000,61027.3000,-58245.4000,3.0288,579.1159,9883.4060,10462.5220,147.1179,70910.7060,2202.7841,-68707.9220,18.9814,15.1693,35134.8000,0.0000,35134.8000,-1.9307,6746.2090,0.0000,6746.2090,86.9332,0.0000,28388.5910,28388.5910,19.0000,11.5161,15.2581,1.1172,75410.6442,19.0129,18.9814,18.9971,0.9631,2.1405,18.9814,19.1834,19.0824,-0.6289,0.2098,19.0129,18.9840,18.9984,0.9912,-2.4027,14.9159,14.9610,14.9384,-1.4263,-2.1580,11.5161,12.7631,12.1396,-4.1260,-0.2272,11.5161,11.4761,11.4961,1.3680,2.3852,5.8904,460.2862,-23110.6000,75410.6442
1638.0000,13.2120,19.0795,3149.4000,66891.1000,-63741.7000,3.3250,654.7410,10853.2872,11508.0282,161.3978,77744.3872,2494.6590,-75249.7282,19.0555,15.2425,41477.1000,0.0000,41477.1000,-2.2793,7956.6118,0.0000,7956.6118,102.5769,0.0000,33520.4882,33520.4882,19.0592,11.4849,15.2721,1.1721,79119.5805,19.0795,19.0555,19.0675,0.8270,2.4113,19.0555,19.0974,19.0765,-0.0943,0.1320,19.0795,19.0572,19.0684,0.8214,-2.5763,15.0783,15.0375,15.0579,1.4189,-2.4223,11.4849,12.4602,11.9726,-2.0379,-0.1430,11.4849,11.4883,11.4866,-0.1373,2.5653,6.4508,504.0778,-22264.6000,79119.5805
1639.0000,12.6817,18.9247,1367.3000,125255.8000,-123888.5000,5.9906,286.7864,20076.7680,20363.5543,290.5949,145332.5680,1080.5136,-144252.0543,18.9687,15.1567,21397.9000,0.0000,21397.9000,-1.1759,4109.2497,0.0000,4109.2497,52.8531,0.0000,17288.6503,17288.6503,18.9710,11.9084,15.4397,1.9431,131155.8831,18.9247,18.9687,18.9467,-1.4807,2.2955,18.9687,19.0275,18.9981,-0.9684,1.1197,18.9247,18.9539,18.9393,-1.5803,-3.6951,13.5242,13.9791,13.7517,-15.7858,-2.3888,11.9084,11.9415,11.9250,-0.5972,-1.2130,11.9084,11.8212,11.8648,4.5416,3.6018,11.8471,925.7469,-102490.6000,131155.8831
1640.0000,12.5833,18.9326,215.2000,171858.0000,-171642.8000,8.1330,45.2124,27484.7878,27530.0002,393.0741,199342.7878,169.9876,-199172.8002,18.9366,15.1454,8666.5000,19.2000,8647.3000,-0.4773,1664.9846,3.4194,1668.4041,21.4886,22.6194,7001.5154,6978.8959,18.9402,12.4335,15.6869,2.8464,192130.8863,18.9326,18.9366,18.9346,-0.1686,2.6860,18.9366,18.9563,18.9464,-0.6458,2.2088,18.9326,18.9337,18.9331,-0.0968,-5.4470,12.7591,13.0105,12.8848,-10.4835,-2.8701,12.4335,12.2832,12.3584,5.2076,-2.3928,12.4335,12.3504,12.3920,6.3389,5.2629,16.1442,1261.5339,-162995.5000,192130.8863
1641.0000,12.7552,19.1220,1.8000,192048.6000,-192046.8000,9.0761,0.3771,30834.4414,30834.8185,438.3542,222883.0414,1.4229,-222881.6185,12.7118,18.2989,90.5000,14820.2000,-14729.7000,0.7924,19.0217,2385.2693,2404.2910,39.5550,17205.4693,71.4783,-17133.9910,19.0324,12.8053,15.9188,3.5114,237021.0772,19.1220,19.0686,19.0953,1.9165,2.4879,18.8826,18.8971,18.8899,-0.7052,3.2803,19.1220,19.0997,19.1109,2.1219,-6.5883,12.7118,12.7573,12.7345,-1.8360,-2.7612,12.8053,12.7118,12.7586,4.8069,-3.5537,12.8053,12.7543,12.7798,4.6579,6.3149,19.6541,1535.7980,-206776.5000,237021.0772
1642.0000,12.9886,19.3603,0.0000,209305.5000,-209305.5000,9.8916,0.0000,33785.6123,33785.6123,478.2608,243091.1123,0.0000,-243091.1123,12.9926,18.6605,0.0000,29416.7000,-29416.7000,1.5630,0.0000,4752.3823,4752.3823,75.8551,34169.0823,0.0000,-34169.0823,19.2214,13.0421,16.1318,4.0445,273005.1922,19.3603,19.2834,19.3218,2.7109,2.4424,19.0403,19.0121,19.0262,1.6225,4.0054,19.3603,19.3340,19.3471,2.8283,-7.4492,12.9926,12.9256,12.9591,2.6873,-2.7762,13.0421,12.9926,13.0174,3.1006,-4.3392,13.0421,13.0132,13.0277,2.9684,7.1154,22.8005,1781.6645,-238722.2000,273005.1922
