Time,building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir3:EFT [C],hp_pir3:ExFT [C],hp_pir3:MFT [C],hp_pir3:Q [W/m],hp_pir3:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por3:EFT [C],hp_por3:ExFT [C],hp_por3:MFT [C],hp_por3:Q [W/m],hp_por3:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
3862.0000,13.4252,19.8059,0.0000,111448.6000,-111448.6000,5.2670,0.0000,18172.8010,18172.8010,255.9711,129621.4010,0.0000,-129621.4010,13.4202,19.0927,0.0000,7386.6000,-7386.6000,0.3925,0.0000,1200.3813,1200.3813,19.1090,8586.9813,0.0000,-8586.9813,19.8214,13.3686,16.5950,2.0867,140854.4988,19.8059,19.8763,19.8411,-1.6832,1.6248,19.7239,19.7939,19.7589,-2.0718,2.0173,19.8059,19.8367,19.8213,-1.6498,-3.6421,13.4202,13.4891,13.4547,-1.6458,-1.6248,13.3686,13.4202,13.3944,-1.5322,-2.0173,13.3686,13.3967,13.3827,-1.5070,3.6421,11.2919,882.3646,-118835.2000,140854.4988
3863.0000,13.3161,19.6945,0.0000,99707.3000,-99707.3000,4.7121,0.0000,16216.9923,16216.9923,228.8137,115924.2923,0.0000,-115924.2923,13.3114,18.9827,0.0000,7878.8000,-7878.8000,0.4186,0.0000,1278.4268,1278.4268,20.3721,9157.2268,0.0000,-9157.2268,19.6966,13.2626,16.4796,1.8863,127323.5437,19.6945,19.7610,19.7278,-1.4035,1.4311,19.5849,19.6492,19.6170,-1.7478,1.8498,19.6945,19.7233,19.7089,-1.3919,-3.2809,13.3114,13.3764,13.3439,-1.3725,-1.4311,13.2626,13.3114,13.2870,-1.3326,-1.8498,13.2626,13.2898,13.2762,-1.3209,3.2809,10.2330,799.6179,-107586.1000,127323.5437
3864.0000,13.1825,19.5130,298.6000,74817.2000,-74518.6000,3.5513,62.1075,12131.0393,12193.1468,172.3464,86948.2393,236.4925,-86711.7468,13.1795,18.8493,0.0000,7137.9000,-7137.9000,0.3793,0.0000,1156.0988,1156.0988,18.4485,8293.9988,0.0000,-8293.9988,19.5488,13.0910,16.3199,1.4504,97902.1990,19.5130,19.6349,19.5740,-1.8921,1.0574,19.4275,19.5131,19.4703,-1.8064,1.4366,19.5130,19.5693,19.5412,-2.0599,-2.4940,13.1795,13.2729,13.2262,-1.4561,-1.0574,13.0910,13.1795,13.1352,-1.8671,-1.4366,13.0910,13.1442,13.1176,-1.9497,2.4940,7.8372,612.4135,-81656.5000,97902.1990
3865.0000,13.0701,19.4434,0.0000,71149.9000,-71149.9000,3.3625,0.0000,11506.4444,11506.4444,163.0226,82656.3444,0.0000,-82656.3444,13.0623,18.7309,0.0000,5640.0000,-5640.0000,0.2997,0.0000,912.0267,912.0267,14.5695,6552.0267,0.0000,-6552.0267,19.4480,12.9943,16.2211,1.3505,91158.2321,19.4434,19.5196,19.4815,-1.1514,1.0209,19.3406,19.4033,19.3720,-1.2224,1.3206,19.4434,19.4732,19.4583,-1.0357,-2.3415,13.0623,13.1578,13.1101,-1.4370,-1.0209,12.9943,13.0623,13.0283,-1.3259,-1.3206,12.9943,13.0318,13.0131,-1.2973,2.3415,7.2985,570.3133,-76789.9000,91158.2321
3866.0000,12.9821,19.3536,0.0000,61242.4000,-61242.4000,2.8943,0.0000,9884.1235,9884.1235,140.2205,71126.5235,0.0000,-71126.5235,12.9729,18.6405,0.0000,7776.8000,-7776.8000,0.4132,0.0000,1256.0363,1256.0363,20.0803,9032.8363,0.0000,-9032.8363,19.3458,12.9158,16.1308,1.2152,82026.8408,19.3536,19.4399,19.3968,-1.0580,0.8270,19.1736,19.2738,19.2237,-1.8250,1.2402,19.3536,19.3891,19.3714,-1.0851,-2.0672,12.9729,13.0654,13.0192,-1.1328,-0.8270,12.9158,12.9729,12.9444,-1.0487,-1.2402,12.9158,12.9488,12.9323,-1.0100,2.0672,6.5897,514.9317,-69019.2000,82026.8408
3867.0000,12.8949,19.2647,0.0000,54339.3000,-54339.3000,2.5680,0.0000,8752.4414,8752.4414,124.3449,63091.7414,0.0000,-63091.7414,12.8894,18.5561,0.0000,4640.0000,-4640.0000,0.2465,0.0000,748.5665,748.5665,11.9767,5388.5665,0.0000,-5388.5665,19.2668,12.8122,16.0395,1.0381,70069.5229,19.2647,19.3578,19.3112,-1.0681,0.7738,19.1641,19.1993,19.1817,-0.5425,1.0204,19.2647,19.3052,19.2850,-1.0783,-1.7942,12.8894,12.9809,12.9351,-1.0496,-0.7738,12.8122,12.8894,12.8508,-1.1646,-1.0204,12.8122,12.8578,12.8350,-1.2095,1.7942,5.6058,438.0489,-58979.3000,70069.5229
3868.0000,12.8326,19.2011,0.0000,51655.3000,-51655.3000,2.4412,0.0000,8308.2438,8308.2438,118.1371,59963.5438,0.0000,-59963.5438,12.8217,18.4878,0.0000,6501.2000,-6501.2000,0.3454,0.0000,1047.8814,1047.8814,16.7755,7549.0814,0.0000,-7549.0814,19.1886,12.7817,15.9852,1.0202,68860.4426,19.2011,19.2841,19.2426,-0.8638,0.6986,19.0206,19.1130,19.0668,-1.4217,1.0440,19.2011,19.2338,19.2175,-0.8500,-1.7426,12.8217,12.9072,12.8645,-0.8886,-0.6986,12.7817,12.8217,12.8017,-0.6279,-1.0440,12.7817,12.8027,12.7922,-0.5523,1.7426,5.5490,433.6103,-58156.5000,68860.4426
3869.0000,12.7736,19.1409,0.0000,46929.3000,-46929.3000,2.2178,0.0000,7537.9239,7537.9239,107.2859,54467.2239,0.0000,-54467.2239,12.7684,18.4339,0.0000,4116.0000,-4116.0000,0.2187,0.0000,662.9570,662.9570,10.6181,4778.9570,0.0000,-4778.9570,19.1298,12.7075,15.9186,0.8941,60354.9522,19.1409,19.2199,19.1804,-0.7862,0.6664,19.0257,19.0527,19.0392,-0.3689,0.8851,19.1409,19.1738,19.1573,-0.7613,-1.5515,12.7684,12.8431,12.8058,-0.7439,-0.6664,12.7075,12.7684,12.7380,-0.8052,-0.8851,12.7075,12.7438,12.7256,-0.8393,1.5515,4.8507,379.0406,-51045.3000,60354.9522
3870.0000,12.8006,18.9754,1075.0000,62012.9000,-60937.9000,2.9866,225.0272,9966.8531,10191.8803,144.5285,71979.7531,849.9728,-71129.7803,12.7859,18.4516,0.0000,4435.3000,-4435.3000,0.2357,0.0000,714.5525,714.5525,11.4395,5149.8525,0.0000,-5149.8525,19.0263,12.8388,15.9326,1.1392,76899.1286,18.9754,19.1040,19.0397,-1.7333,0.9170,18.9706,19.0076,18.9891,-0.6401,1.1526,18.9754,19.0367,19.0061,-1.8612,-2.0696,12.7859,12.7990,12.7925,-0.1961,-0.9170,12.8388,12.7859,12.8124,0.8624,-1.1526,12.8388,12.8013,12.8201,1.1041,2.0696,6.4158,501.3405,-65373.2000,76899.1286
3871.0000,12.8309,19.1994,0.0000,73562.5000,-73562.5000,3.4765,0.0000,11831.3414,11831.3414,168.1382,85393.8414,0.0000,-85393.8414,12.8318,18.4979,0.0000,5881.8000,-5881.8000,0.3125,0.0000,948.1720,948.1720,15.1713,6829.9720,0.0000,-6829.9720,19.0840,12.8477,15.9659,1.3502,91138.2805,19.1994,19.1097,19.1546,1.3499,1.0547,18.9699,18.9794,18.9746,-0.2106,1.3672,19.1994,19.1430,19.1712,1.9574,-2.4218,12.8318,12.8102,12.8210,0.3083,-1.0547,12.8477,12.8318,12.8397,0.2946,-1.3672,12.8477,12.8400,12.8438,0.2512,2.4218,7.5424,589.3744,-79444.3000,91138.2805
3872.0000,12.9421,19.2566,437.0000,87793.4000,-87356.4000,4.1718,91.2594,14156.2541,14247.5135,201.8461,101949.6541,345.7406,-101603.9135,12.9468,18.6142,0.0000,17582.9000,-17582.9000,0.9342,0.0000,2838.8252,2838.8252,45.3605,20421.7252,0.0000,-20421.7252,19.1215,13.0019,16.0617,1.7855,120518.1611,19.2566,19.2005,19.2286,0.8575,1.0792,18.9284,18.9446,18.9365,-0.4954,2.0134,19.2566,19.2367,19.2467,0.8748,-3.0926,12.9468,12.8774,12.9121,1.0642,-1.0792,13.0019,12.9468,12.9744,1.5889,-2.0134,13.0019,12.9647,12.9833,1.6477,3.0926,10.1677,794.5217,-104939.3000,120518.1611
3873.0000,12.9642,19.3354,0.0000,97844.6000,-97844.6000,4.6240,0.0000,15784.9704,15784.9704,223.8410,113629.5704,0.0000,-113629.5704,12.9714,18.6391,0.0000,8911.5000,-8911.5000,0.4735,0.0000,1439.2744,1439.2744,23.0000,10350.7744,0.0000,-10350.7744,19.2203,12.9691,16.0947,1.8208,122905.5072,19.3354,19.2865,19.3109,0.9586,1.3835,19.1214,19.0542,19.0878,1.7901,1.8570,19.3354,19.3154,19.3254,0.9148,-3.2405,12.9714,12.9445,12.9580,0.5181,-1.3835,12.9691,12.9714,12.9703,-0.0849,-1.8570,12.9691,12.9726,12.9709,-0.1861,3.2405,10.1518,793.2753,-106756.1000,122905.5072
3874.0000,12.9574,19.3285,0.0000,100932.8000,-100932.8000,4.7700,0.0000,16280.6416,16280.6416,230.9386,117213.4416,0.0000,-117213.4416,12.9594,18.6269,0.0000,5601.4000,-5601.4000,0.2976,0.0000,904.5209,904.5209,14.4582,6505.9209,0.0000,-6505.9209,19.2693,12.9521,16.1107,1.8293,123474.5007,19.3285,19.3213,19.3249,0.1326,1.4908,19.2057,19.1617,19.1837,1.1217,1.7884,19.3285,19.3280,19.3282,-0.0014,-3.2792,12.9594,12.9593,12.9593,-0.0194,-1.4908,12.9521,12.9594,12.9558,-0.2108,-1.7884,12.9521,12.9566,12.9544,-0.2347,3.2792,10.0923,788.6255,-106534.2000,123474.5007
3875.0000,12.9812,19.3527,0.0000,104833.5000,-104833.5000,4.9543,0.0000,16919.0885,16919.0885,239.8531,121752.5885,0.0000,-121752.5885,12.9805,18.6482,0.0000,7812.5000,-7812.5000,0.4151,0.0000,1261.9324,1261.9324,20.1646,9074.4324,0.0000,-9074.4324,19.2909,12.9935,16.1422,1.9321,130417.7617,19.3527,19.3412,19.3470,0.2309,1.5131,19.1920,19.1895,19.1907,0.0493,1.9282,19.3527,19.3477,19.3502,0.2295,-3.4413,12.9805,12.9719,12.9762,0.1679,-1.5131,12.9935,12.9805,12.9870,0.3416,-1.9282,12.9935,12.9853,12.9894,0.3875,3.4413,10.6935,835.6042,-112646.0000,130417.7617
3876.0000,12.9903,19.3620,0.0000,106084.4000,-106084.4000,5.0135,0.0000,17124.5774,17124.5774,242.7521,123208.9774,0.0000,-123208.9774,12.9913,18.6592,0.0000,5713.6000,-5713.6000,0.3036,0.0000,923.0378,923.0378,14.7484,6636.6378,0.0000,-6636.6378,19.3121,12.9931,16.1526,1.9198,129588.1680,19.3620,19.3562,19.3591,0.1113,1.5700,19.2432,19.2246,19.2339,0.4855,1.8735,19.3620,19.3597,19.3609,0.0935,-3.4435,12.9913,12.9854,12.9884,0.1117,-1.5700,12.9931,12.9913,12.9922,0.0275,-1.8735,12.9931,12.9926,12.9929,0.0061,3.4435,10.5895,827.4815,-111798.0000,129588.1680
3877.0000,12.9748,19.3462,0.0000,105318.4000,-105318.4000,4.9773,0.0000,16994.8464,16994.8464,241.0134,122313.2464,0.0000,-122313.2464,12.9761,18.6437,0.0000,2369.0000,-2369.0000,0.1259,0.0000,382.6353,382.6353,6.1153,2751.6353,0.0000,-2751.6353,19.3243,12.9652,16.1448,1.8543,125164.4720,19.3462,19.3519,19.3491,-0.1568,1.6171,19.3008,19.2755,19.2881,0.6187,1.7430,19.3462,19.3497,19.3479,-0.1918,-3.3601,12.9761,12.9816,12.9788,-0.1510,-1.6171,12.9652,12.9761,12.9706,-0.2960,-1.7430,12.9652,12.9716,12.9684,-0.3307,3.3601,10.1633,794.1714,-107687.4000,125164.4720
3878.0000,12.9884,19.3601,0.0000,108679.6000,-108679.6000,5.1361,0.0000,17542.7318,17542.7318,248.6805,126222.3318,0.0000,-126222.3318,12.9872,18.6550,0.0000,4291.3000,-4291.3000,0.2280,0.0000,693.2248,693.2248,11.0768,4984.5248,0.0000,-4984.5248,19.3298,12.9960,16.1629,1.9414,131041.1713,19.3601,19.3561,19.3581,0.0733,1.6360,19.2703,19.2772,19.2738,-0.2088,1.8640,19.3601,19.3577,19.3589,0.0971,-3.5001,12.9872,12.9842,12.9857,0.0477,-1.6360,12.9960,12.9872,12.9916,0.2173,-1.8640,12.9960,12.9904,12.9932,0.2639,3.5001,10.6828,834.7710,-112970.9000,131041.1713
3879.0000,12.9985,19.3704,0.0000,110710.2000,-110710.2000,5.2321,0.0000,17874.6445,17874.6445,253.3491,128584.8445,0.0000,-128584.8445,12.9988,18.6667,0.0000,3492.9000,-3492.9000,0.1856,0.0000,564.3385,564.3385,9.0164,4057.2385,0.0000,-4057.2385,19.3407,13.0023,16.1715,1.9622,132448.4267,19.3704,19.3659,19.3681,0.0859,1.6822,19.2964,19.2886,19.2925,0.1909,1.8677,19.3704,19.3682,19.3693,0.0894,-3.5499,12.9988,12.9940,12.9964,0.0937,-1.6822,13.0023,12.9988,13.0005,0.0722,-1.8677,13.0023,13.0006,13.0014,0.0637,3.5499,10.7898,843.1278,-114203.1000,132448.4267
3880.0000,13.0179,19.3902,0.0000,111794.8000,-111794.8000,5.2833,0.0000,18057.8523,18057.8523,255.8476,129852.6523,0.0000,-129852.6523,13.0179,18.6861,0.0000,6029.7000,-6029.7000,0.3204,0.0000,974.4557,974.4557,15.5654,7004.1557,0.0000,-7004.1557,19.3478,13.0266,16.1872,2.0241,136623.4993,19.3902,19.3818,19.3860,0.1800,1.6543,19.2689,19.2775,19.2732,-0.2685,1.9747,19.3902,19.3861,19.3882,0.1926,-3.6290,13.0179,13.0097,13.0138,0.1748,-1.6543,13.0266,13.0179,13.0223,0.2272,-1.9747,13.0266,13.0217,13.0242,0.2389,3.6290,11.1611,872.1418,-117824.5000,136623.4993
3881.0000,12.9811,19.1381,1650.5000,85551.5000,-83901.0000,4.1289,344.4520,13807.1379,14151.5899,200.1113,99358.6379,1306.0480,-98052.5899,12.9847,18.6524,0.0000,2719.5000,-2719.5000,0.1445,0.0000,439.2984,439.2984,7.0208,3158.7984,0.0000,-3158.7984,19.2128,12.9542,16.0835,1.5283,103158.4290,19.1381,19.2569,19.1975,-2.3103,1.3281,19.1975,19.2314,19.2145,-0.7445,1.4726,19.1381,19.2031,19.1706,-2.6611,-2.8008,12.9847,12.9991,12.9919,-0.3002,-1.3281,12.9542,12.9847,12.9694,-0.6731,-1.4726,12.9542,12.9726,12.9634,-0.7687,2.8008,8.5146,665.3440,-86620.5000,103158.4290
3882.0000,12.8909,19.2223,247.2000,73131.2000,-72884.0000,3.4690,51.6675,11778.1587,11829.8262,167.9897,84909.3587,195.5325,-84713.8262,12.8948,18.5616,0.0000,3285.6000,-3285.6000,0.1746,0.0000,530.1012,530.1012,8.4812,3815.7012,0.0000,-3815.7012,19.1933,12.8213,16.0073,1.3266,89546.1675,19.2223,19.2093,19.2158,0.1854,1.0981,19.1204,19.1673,19.1439,-0.8872,1.2727,19.2223,19.2072,19.2148,0.4975,-2.3708,12.8948,12.9487,12.9218,-0.8815,-1.0981,12.8213,12.8948,12.8581,-1.3796,-1.2727,12.8213,12.8640,12.8427,-1.4923,2.3708,7.2569,567.0655,-76169.6000,89546.1675
3883.0000,12.8482,19.0585,944.4000,66607.6000,-65663.2000,3.1969,197.5314,10716.9919,10914.5233,154.7951,77324.5919,746.8686,-76577.7233,12.8411,18.5074,0.0000,5708.7000,-5708.7000,0.3033,0.0000,920.3830,920.3830,14.7309,6629.0830,0.0000,-6629.0830,19.0946,12.8235,15.9591,1.2543,84663.0852,19.0585,19.1539,19.1062,-1.3576,0.9645,18.9993,19.0712,19.0352,-1.3462,1.2679,19.0585,19.1079,19.0832,-1.6226,-2.2324,12.8411,12.8904,12.8658,-0.7114,-0.9645,12.8235,12.8411,12.8323,-0.3458,-1.2679,12.8235,12.8299,12.8267,-0.2279,2.2324,6.9714,544.7573,-71371.9000,84663.0852
3884.0000,12.9436,18.2115,5052.5000,46451.6000,-41399.1000,2.4581,1055.0970,7490.3356,8545.4326,119.4063,53941.9356,3997.4030,-49944.5326,12.9345,18.6018,0.0000,9446.8000,-9446.8000,0.5019,0.0000,1524.9688,1524.9688,24.3718,10971.7688,0.0000,-10971.7688,18.6846,13.0484,15.8665,0.9533,64347.4932,18.2115,18.9092,18.5603,-6.6233,0.6520,18.7755,18.9137,18.8446,-2.3366,1.1540,18.2115,18.5382,18.3748,-8.5841,-1.8060,12.9345,12.8818,12.9082,0.4764,-0.6520,13.0484,12.9345,12.9915,1.8847,-1.1540,13.0484,12.9658,13.0071,2.1414,1.8060,5.9040,461.3458,-50845.9000,64347.4932
3885.0000,12.9646,18.7362,2612.3000,46584.0000,-43971.7000,2.3374,545.3255,7515.3323,8060.6579,113.3851,54099.3323,2066.9745,-52032.3579,12.9798,18.6475,0.0000,6243.9000,-6243.9000,0.3318,0.0000,1008.5511,1008.5511,16.1144,7252.4511,0.0000,-7252.4511,18.6520,12.9617,15.8068,0.8679,58581.8802,18.7362,18.6021,18.6692,1.2779,0.6685,18.6172,18.7514,18.6843,-1.9695,1.0003,18.7362,18.5925,18.6643,3.4579,-1.6689,12.9798,12.9257,12.9528,0.5027,-0.6685,12.9617,12.9798,12.9707,-0.2852,-1.0003,12.9617,12.9802,12.9710,-0.4716,1.6689,5.3208,415.7717,-50215.6000,58581.8802
3886.0000,12.9441,18.4028,3433.9000,38962.3000,-35528.4000,2.0200,717.0834,6282.7634,6999.8469,98.0997,45245.0634,2716.8166,-42528.2469,12.9521,18.6195,0.0000,5054.6000,-5054.6000,0.2686,0.0000,816.1421,816.1421,13.0473,5870.7421,0.0000,-5870.7421,18.5741,12.9143,15.7442,0.7401,49957.8669,18.4028,18.6253,18.5140,-1.9072,0.5838,18.6235,18.6641,18.6438,-0.5243,0.8524,18.4028,18.5207,18.4617,-2.4799,-1.4362,12.9521,12.9536,12.9528,-0.0349,-0.5838,12.9143,12.9521,12.9332,-0.4886,-0.8524,12.9143,12.9403,12.9273,-0.5623,1.4362,4.5643,356.6634,-40583.0000,49957.8669
3887.0000,12.9576,18.0906,4266.1000,34425.8000,-30159.7000,1.8488,890.6659,5552.9692,6443.6351,89.8836,39978.7692,3375.4341,-36603.3351,12.9514,18.6188,0.0000,5522.2000,-5522.2000,0.2934,0.0000,891.6349,891.6349,14.2527,6413.8349,0.0000,-6413.8349,18.3958,12.9872,15.6915,0.6621,44690.2206,18.0906,18.4685,18.2795,-2.8652,0.5185,18.5228,18.6055,18.5641,-0.9962,0.8119,18.0906,18.2679,18.1792,-3.4445,-1.3304,12.9514,12.9536,12.9525,-0.0392,-0.5185,12.9872,12.9514,12.9693,0.4000,-0.8119,12.9872,12.9592,12.9732,0.5184,1.3304,4.2745,334.0178,-35681.9000,44690.2206
3888.0000,12.9911,18.0659,4219.3000,32296.4000,-28077.1000,1.7458,880.4019,5213.5105,6093.9124,84.8935,37509.9105,3338.8981,-34171.0124,12.9914,18.6592,0.0000,7750.8000,-7750.8000,0.4118,0.0000,1252.1502,1252.1502,20.0047,9002.9502,0.0000,-9002.9502,18.2829,13.0310,15.6570,0.6475,43706.3266,18.0659,18.2735,18.1697,-1.3612,0.4447,18.4589,18.5284,18.4937,-0.8857,0.8565,18.0659,18.1213,18.0936,-1.0685,-1.3011,12.9914,12.9549,12.9731,0.2135,-0.4447,13.0310,12.9914,13.0112,0.4703,-0.8565,13.0310,13.0035,13.0172,0.4965,1.3011,4.3055,336.4359,-35827.9000,43706.3266
3889.0000,13.0240,17.8624,4688.0000,29545.1000,-24857.1000,1.6401,977.6638,4772.9928,5750.6566,79.8273,34318.0928,3710.3362,-30607.7566,13.0288,18.6970,0.0000,7075.3000,-7075.3000,0.3759,0.0000,1143.6023,1143.6023,18.2640,8218.9023,0.0000,-8218.9023,18.1744,13.0647,15.6195,0.5886,39733.1011,17.8624,18.1687,18.0156,-1.8952,0.4214,18.4178,18.4706,18.4442,-0.6326,0.7973,17.8624,17.9806,17.9215,-2.1124,-1.2187,13.0288,12.9746,13.0017,0.3093,-0.4214,13.0647,13.0288,13.0467,0.3937,-0.7973,13.0647,13.0411,13.0529,0.3949,1.2187,4.0246,314.4851,-31932.4000,39733.1011
3890.0000,13.0688,17.5711,5348.9000,26583.2000,-21234.3000,1.5345,1114.6581,4298.9406,5413.5987,74.7750,30882.1406,4234.2419,-26647.8987,13.0697,18.7383,0.0000,4218.6000,-4218.6000,0.2241,0.0000,682.2448,682.2448,10.8914,4900.8448,0.0000,-4900.8448,18.0038,13.1438,15.5738,0.4884,32967.3176,17.5711,18.0057,17.7884,-2.7766,0.4368,18.2542,18.4018,18.3280,-1.4378,0.6609,17.5711,17.7642,17.6677,-3.0985,-1.0977,13.0697,13.0044,13.0370,0.3915,-0.4368,13.1438,13.0697,13.1067,0.6886,-0.6609,13.1438,13.0944,13.1191,0.7636,1.0977,3.5128,274.4929,-25452.9000,32967.3176
3891.0000,17.3933,14.4768,59092.2000,7656.6000,51435.6000,-3.4358,11504.6621,1376.1441,12880.8062,171.2678,9032.7441,47587.5379,38554.7938,13.7528,19.4288,0.0000,5163.4000,-5163.4000,0.2744,0.0000,843.0556,843.0556,13.3327,6006.4556,0.0000,-6006.4556,13.8378,16.8092,15.3235,-0.5368,-36231.4808,18.1040,17.9457,18.0249,2.8185,-1.2367,16.8092,17.7263,17.2678,-12.8297,-0.9624,16.8092,17.0826,16.9459,-8.7458,2.1991,14.4768,13.7528,14.1148,12.9712,1.2367,13.7528,13.3636,13.5582,5.4132,0.9624,14.4768,14.0454,14.2611,13.7462,-2.1991,0.6184,48.3244,46272.2000,-36231.4808
3892.0000,13.7845,18.6506,5564.8000,35694.6000,-30129.8000,1.9764,1146.0079,5869.6122,7015.6201,97.5153,41564.2122,4418.7921,-37145.4201,13.4547,19.1275,0.0000,2466.1000,-2466.1000,0.1310,0.0000,400.9544,400.9544,6.3850,2867.0544,0.0000,-2867.0544,17.7521,13.1913,15.4717,0.5492,37071.1661,18.6506,18.1467,18.3987,4.4754,0.6151,18.3190,17.5674,17.9432,8.1155,0.7461,18.6506,17.8533,18.2520,15.7263,-1.3613,13.4547,13.9881,13.7214,-4.7831,-0.6151,13.1913,13.4547,13.3230,-2.8735,-0.7461,13.1913,13.6925,13.4419,-9.9213,1.3613,4.2348,330.9160,-32595.9000,37071.1661
3893.0000,13.1194,19.1248,1555.5000,46210.3000,-44654.8000,2.2648,323.8776,7481.7062,7805.5838,110.2854,53692.0062,1231.6224,-52460.3838,13.0504,18.7188,0.0000,3425.3000,-3425.3000,0.1820,0.0000,553.8044,553.8044,8.8580,3979.1044,0.0000,-3979.1044,18.5527,12.5559,15.5543,0.8384,56592.8075,19.1248,18.5816,18.8532,5.4499,0.6943,18.6101,18.1815,18.3958,5.4271,0.8763,19.1248,18.7598,18.9423,8.2954,-1.5705,13.0504,13.5539,13.3021,-5.0948,-0.6943,12.5559,13.0504,12.8031,-6.3087,-0.8763,12.5559,12.9273,12.7416,-8.4859,1.5705,4.8863,381.8235,-48080.1000,56592.8075
3894.0000,12.8404,18.9953,2352.7000,122334.7000,-119982.0000,5.9038,492.1560,19679.8622,20172.0182,286.3010,142014.5622,1860.5440,-140154.0182,12.7909,18.4566,0.0000,596.4000,-596.4000,0.0317,0.0000,96.0898,96.0898,1.5399,692.4898,0.0000,-692.4898,18.9069,12.7838,15.8453,2.0767,140176.2958,18.9953,18.9459,18.9706,1.3819,1.9574,18.9381,18.7510,18.8445,5.3798,1.9891,18.9953,18.9854,18.9904,0.5452,-3.9464,12.7909,12.9704,12.8807,-5.1216,-1.9574,12.7838,12.7909,12.7873,-0.2259,-1.9891,12.7838,12.7760,12.7799,0.4266,3.9464,11.8292,924.3538,-120578.4000,140176.2958
3895.0000,12.9752,19.3465,0.0000,175687.2000,-175687.2000,8.3028,0.0000,28350.2305,28350.2305,401.6617,204037.4305,0.0000,-204037.4305,12.9643,18.6318,0.0000,1303.2000,-1303.2000,0.0692,0.0000,210.4562,210.4562,3.3615,1513.6562,0.0000,-1513.6562,19.2420,13.0253,16.1336,2.9740,200744.5321,19.3465,19.2479,19.2972,3.9062,2.7445,19.2327,19.1331,19.1829,4.0481,2.8138,19.3465,19.2971,19.3218,3.9646,-5.5583,12.9643,12.9426,12.9534,0.8429,-2.7445,13.0253,12.9643,12.9948,2.4679,-2.8138,13.0253,12.9913,13.0083,2.7206,5.5583,16.6652,1302.2418,-176990.4000,200744.5321
3896.0000,13.3669,19.7463,0.0000,207788.8000,-207788.8000,9.8199,0.0000,33835.9848,33835.9848,475.4631,241624.7848,0.0000,-241624.7848,13.3782,19.0502,0.0000,39568.0000,-39568.0000,2.1024,0.0000,6426.3418,6426.3418,102.1294,45994.3418,0.0000,-45994.3418,19.5571,13.4529,16.5050,4.1585,280700.3204,19.7463,19.6216,19.6839,4.6317,2.5725,19.3646,19.3351,19.3499,1.9798,4.6749,19.7463,19.7003,19.7233,4.8098,-7.2474,13.3782,13.2603,13.3193,4.3797,-2.5725,13.4529,13.3782,13.4155,5.0427,-4.6749,13.4529,13.4047,13.4288,5.0400,7.2474,23.7489,1855.7737,-247356.8000,280700.3204
3897.0000,13.6630,20.0486,0.0000,226108.8000,-226108.8000,10.6857,0.0000,37075.1265,37075.1265,518.6905,263183.9265,0.0000,-263183.9265,13.6760,19.3513,0.0000,53623.7000,-53623.7000,2.8492,0.0000,8745.8122,8745.8122,138.6313,62369.5122,0.0000,-62369.5122,19.8473,13.7187,16.7830,4.7398,319937.9434,20.0486,19.9488,19.9987,3.7631,2.6122,19.6371,19.5966,19.6168,3.1862,5.4614,20.0486,20.0169,20.0327,3.6989,-8.0735,13.6760,13.5783,13.6271,3.6800,-2.6122,13.7187,13.6760,13.6973,3.3652,-5.4614,13.7187,13.6904,13.7045,3.2923,8.0735,26.9940,2109.3529,-279732.5000,319937.9434
