Hours,HPHtgLd_W,HPClgLd_W
1277,9925.8,0
1278,9477.8,0
1279,8238.1,0
1280,6373.6,0
1281,5398.1,14.2
1282,3798.6,333.3
1283,2021.6,1139.2
1284,1226.7,1931.3
1285,547.9,2357.3
1286,1004.2,1177.7
1287,1994.9,777.5
1288,3445.7,523.8
1289,4225.7,446
1290,3682.7,298.1
1291,3280.9,399
1292,3832.4,360.7
1293,4739.8,295.5
1294,5711.4,205.5
1295,7096.3,37.4
1296,8670.6,0
1297,10280.2,0
1298,11613,0
1299,12707,0
1300,14103.5,0
1301,15505.1,0
1302,15903,0
1303,15444.6,0
1304,13856.9,0
1305,13701.5,0
1306,12909.4,0
1307,11477.5,272.8
1308,10244.4,645.3
1309,8856.5,882.1
1310,7755.7,1294.4
1311,7240.1,1304.3
1312,7474.9,980.5
1313,7011.7,904.6
1314,6876,510
1315,7487.8,438.3
1316,8818.4,316.1
1317,10751,167.4
1318,12947.2,20.2
1319,15350.7,0
1320,18265,0
1321,21048.8,0
1322,23227.5,0
1323,24918.7,0
1324,25400.7,0
1325,25945.3,0
1326,26226.7,0
1327,25508.4,0
1328,22482.8,0
1329,21545.3,0
1330,21170.2,0
1331,20803.2,0
1332,17173,0
1333,15883.5,0
1334,15076,0
1335,14852.3,0
1336,14581.4,0
1337,13585.3,0
1338,12852.6,0
1339,12894.9,0
1340,14035,0
1341,15432.9,0
1342,17118.6,0
1343,19971.5,0
1344,23940.1,0
1345,26539.3,0
1346,27853.7,0
1347,29832.6,0
1348,30885.8,0
1349,30387.8,0
1350,30315.4,0
1351,29789.8,0
1352,26689,0
1353,24005.4,0
1354,21370.2,0
1355,18625.1,0
1356,16069.2,0
1357,13905.9,0
1358,11611.1,0
1359,9917.1,0
1360,9042.6,0
1361,9531,0
1362,9087.3,0
1363,9311,0
1364,11150.2,0
1365,12378.7,0
1366,13421.7,0
1367,15521.3,0
1368,18184.2,0
1369,20730.7,0
1370,21374.4,0
1371,21848.7,0
1372,22439,0
1373,22534,0
1374,21739.1,0
1375,19828.1,0
1376,18853.8,0
1377,18814.9,0
1378,18058.1,0
1379,16751.1,0
1380,15160,0
1381,13475.9,0
1382,12409.3,0
1383,11787.9,0
1384,11951.8,0
1385,12077.6,0
1386,10569,0
1387,9791.3,0
1388,10742.3,0
1389,11764.2,0
1390,13273.8,0
1391,15366.2,0
1392,17668.3,0
1393,20328.8,0
1394,21500.9,0
1395,22181.4,0
1396,22788.2,0
1397,23367.5,0
1398,22924.6,0
1399,21305.5,0
1400,20512.6,0
1401,20485.6,0
1402,19355.2,0
1403,17156.1,0
1404,15813.5,0
1405,15723.8,0
1406,14992.7,0
1407,14173.9,0
1408,13274.2,0
1409,10569.3,0
1410,9689.3,0
1411,10746.2,0
1412,12596.2,0
1413,14276.1,0
1414,15881.7,0
1415,18451.9,0
1416,21304.8,0
1417,23920.4,0
1418,25460.7,0
1419,26561,0
1420,27542.5,0
1421,27936.3,0
1422,27893.8,0
1423,26392.4,0
1424,23057.8,0
1425,19910,0
1426,14983.4,0
1427,9646.1,0
1428,6238.1,1.9
1429,4993.7,0
1430,3509,20.2
1431,3399.6,118.4
1432,4097.6,91.9
1433,4059.5,52.7
1434,3609.1,0
1435,3221.4,0
1436,3612,0
1437,4095.2,0
1438,4598.9,0
1439,5970,0
1440,7931.5,0
1441,10291.6,0
1442,12008.4,0
1443,14897.8,0
1444,17760.9,0
1445,18352.1,0
1446,18823.4,0
1447,16922.9,0
1448,11799.9,0
1449,8928.5,0
1450,5955.7,7.2
1451,4277.2,53.5
1452,2425.9,360.4
1453,1462.5,492.5
1454,729.3,1112.7
1455,189.9,1336.8
1456,96.6,1416.5
