Hours,HPHtgLd_W,HPClgLd_W
594,4657.7,0
595,6862.4,0
596,7738,0
597,8572.9,0
598,9089.9,0
599,20556.6,0
600,24584.8,0
601,24046.3,0
602,27030.5,0
603,25644.8,0
604,28608.8,0
605,27123.6,0
606,30076.6,0
607,15915.1,0
608,12636.9,0
609,5436.7,0
610,3180.8,0
611,2901.7,0
612,2852.1,0
613,3289.3,0
614,2483.1,0
615,2358.2,0
616,2647.8,0
617,3482.8,0
618,6611.8,0
619,8482,0
620,9088.6,0
621,9723.1,0
622,10018.8,0
623,20958.7,0
624,24423.1,0
625,23169.9,0
626,26011.5,0
627,24195.4,0
628,26920.1,0
629,24874.6,0
630,27436.8,0
631,14740.5,0
632,12033.5,0
633,6744,0
634,4831.6,0
635,3006.4,0
636,2620.9,0
637,3056.6,0
638,2527.3,0
639,2626.3,0
640,2492.6,0
641,3051.9,0
642,6359,0
643,8286.1,0
644,8920.4,0
645,9573.3,0
646,9845.3,0
647,20486.7,0
648,23785.3,0
649,23122.8,0
650,26309.7,0
651,24874.8,0
652,27743.2,0
653,25768.6,0
654,28334.9,0
655,14928.3,0
656,12529.7,0
657,8717.1,0
658,6790.8,0
659,5513.9,0
660,5297.7,0
661,6193.8,0
662,6256.4,0
663,6893.6,0
664,7482.2,0
665,8694.4,0
666,10175.1,0
667,20777.2,0
668,24213.1,0
669,22827.9,0
670,25764.6,0
671,24343.4,0
672,27423.8,0
673,25854.9,0
674,28947.4,0
675,27330.2,0
676,30385.6,0
677,28477,0
678,31499.6,0
679,29382.2,0
680,31746.3,0
681,26439.6,0
682,25026.5,0
683,20696.4,0
684,20539.4,0
685,17813.1,0
686,18243,0
687,15949.7,0
688,18126.4,0
689,18655.9,0
690,24542.5,0
691,23654.4,0
692,27349.6,0
693,25355.4,0
694,28739.5,0
695,26175,0
696,29411.8,0
697,26308,0
698,29512.2,0
699,26890.3,0
700,30270,0
701,27595.6,0
702,30877.1,0
703,15645,0
704,12752.8,0
705,6672,0
706,4326.3,0
707,3183.9,0
708,2504.6,0
709,2725.5,0
710,1794.6,0
711,1649.7,0
712,1729.4,0
713,2153.5,0
714,5503.9,0
715,7580.7,0
716,8337.1,0
717,9099.2,0
718,9548.7,0
719,20829,0
720,24885.4,0
721,24463.5,0
722,27982.5,0
723,26956,0
724,30068.9,0
725,28134.9,0
726,30746.4,0
727,15911.3,0
728,12509.2,0
729,6295.6,0
730,3583.4,0
731,2537.3,0
732,2252.6,0
733,2557.9,0
734,1667,0
735,1322,0
736,1312.8,0
737,1434.5,0
738,4430.9,0
739,6722.1,0
740,7492.6,0
741,8156.7,0
742,8459.5,0
743,18145.9,0
744,21248.1,0
745,20011.5,0
746,22386.9,0
747,20666.4,0
748,23009.6,0
749,21163.2,0
750,23352.2,0
751,12643.6,0
752,10062,0
753,3164.6,0
754,1782.3,0
755,1364.1,0
756,1097.1,0
757,1420.2,0
758,563.9,95.2
759,447.7,382.8
760,375.4,0
761,508.2,0
762,2420.4,0
763,4153.9,0
764,4817.8,0
765,5556.2,0
766,6067,0
767,14381.9,0
768,17271.8,0
769,16518.7,0
770,18578.4,0
771,17184.7,0
772,19204.9,0
773,17645.8,0
774,19525.7,0
775,10213.9,0
776,8030.8,0
777,2865.1,0
778,2211.6,0
779,1597.6,0
780,928.9,0
781,1237.5,0
782,492.7,0
783,401.6,0
784,489.1,0
785,806,0
786,3502,0
787,5077,0
788,5671.4,0
789,6272.7,0
790,6613.2,0
791,14597.1,0
792,17213.9,0
793,16597.1,0
794,19000.2,0
795,17599.4,0
796,19558.1,0
797,18189.3,0
798,20131.1,0
799,10463.1,0
800,8322.8,0
801,3377.6,0
802,2240.9,0
803,1628.8,0
804,1108.3,0
805,1170.1,0
806,351.1,0
807,307,0
808,286,0
809,398,0
810,2768.4,0
811,4430.8,0
812,5090,0
813,5795.1,0
814,6196.2,0
815,14047.4,0
816,16568.5,0
817,16350.3,0
818,18547.5,0
819,17189.9,0
820,19405.7,0
821,18131.7,0
822,20667,0
823,10839.3,0
824,9220.4,0
825,6559.4,0
826,4498.9,0
827,3566.5,0
828,3590.1,0
829,4534.2,0
830,4382.2,0
831,3969,0
832,3707.5,0
833,4165.2,0
834,6842.9,0
835,16800.1,0
836,20177.1,0
837,19745.1,0
838,22828.6,0
839,21732.8,0
840,24398.7,0
841,22766.3,0
842,25561.2,0
843,24233.7,0
844,26998.6,0
845,25453.7,0
846,28193.8,0
847,26405.2,0
848,28532.5,0
849,23226.4,0
850,21864,0
851,17973.1,0
852,18378.1,0
853,15893.7,0
854,16489.9,0
855,14592.1,0
856,16902.1,0
857,16952.9,0
858,22094.8,0
859,21393.9,0
860,24843.5,0
861,23007.8,0
862,26463.5,0
863,24202.1,0
864,27438.5,0
865,24704.9,0
866,27786,0
867,25227.3,0
868,28406,0
869,25781.6,0
870,28786.7,0
871,14702.1,0
872,11851.9,0
873,4762.5,0
874,2648.1,0
875,2168.7,0
876,2069.8,0
877,2461,0
878,1486.4,51.6
879,1155.8,25.4
880,1114.5,0
881,1209,0
882,3687,0
883,6109.8,0
884,6915.1,0
885,7588.8,0
886,8175.4,0
887,19076.7,0
888,22495.9,0
889,21421.9,0
890,24779.4,0
891,23537.7,0
892,25915.5,0
893,23597,0
894,24834.8,0
895,12600.6,0
896,9969.5,0
897,4502.9,0
898,2765.7,0
899,1990.2,0
900,1650.5,0
901,2100.5,0
902,1558.6,0
903,1511,0
904,1570.2,0
905,1966.9,0
906,4794.5,0
907,6575.5,0
908,7078,0
909,7576.9,0
910,7767.7,0
911,15942.3,0
912,18485.9,0
913,17349.2,0
914,19441.4,0
915,17834.8,0
916,19732.4,0
917,17904.3,0
918,19896.9,0
919,10835.9,0
920,8447.3,0
921,2322.3,0
922,1257.5,0
923,828.8,0
924,570.4,0
925,825,0
926,172.2,0
927,151.8,0
928,146.5,0
929,222.1,0
930,2239.4,0
931,3793.2,0
932,4365,0
933,4953.5,0
934,5264.2,0
935,12567.1,0
936,15411.6,0
937,15125.1,0
938,16338.5,0
939,14922.4,0
940,16092.2,0
941,14615.9,0
942,16336.8,0
943,8647.9,0
944,6481.9,0
945,1180.2,0
946,420.1,0
947,40.2,0
948,0,565.3
949,1,1661.1
950,0,1533.1
951,0,1366.5
952,0,1284.1
953,0,850.8
954,391.1,0
955,1439.8,0
956,1938.3,0
957,2532.1,0
958,2992,0
959,9494.5,0
960,11603.5,0
961,12164.1,0
962,13580.4,0
963,13015.4,0
964,14076.2,0
965,13166.3,0
966,14213.4,0
967,6775.7,0
968,5027.5,0
969,798.1,0
970,130.8,0
971,0,0
972,0,325.7
973,0,1300.7
974,0,1792.2
975,0,1779.3
976,0,1179.1
977,0,185.9
978,266.8,0
979,1102.6,0
980,1435.3,0
981,1762.1,0
982,2094.9,0
983,7357,0
984,8440.3,0
985,9101.8,0
986,10693.9,0
987,10542,0
988,11900.8,0
989,11469.9,0
990,12882.2,0
991,5861.9,0
992,4778.3,0
993,3147.3,0
994,2428.3,0
995,1630,0
996,1079.7,0
997,1543.6,0
998,1242.6,111.2
999,1062.5,0
1000,1216.8,0
1001,1820.8,0
1002,3053.5,0
1003,8818.4,0
1004,10253.2,0
1005,10413.1,0
1006,12368.9,0
1007,11938,0
1008,13344,0
1009,12636.2,0
1010,13351.7,0
1011,11893.6,0
1012,12951.8,0
1013,11939.4,0
1014,13360,0
1015,12276.4,0
1016,13714.6,0
1017,12344.9,0
1018,13184.8,0
1019,10684.5,0
1020,11048.1,0
1021,10180.7,0
1022,11302.2,0
1023,10439,0
1024,12042.3,0
1025,11000.7,0
1026,13042.6,0
1027,12971.2,0
1028,14053,0
1029,12749.7,0
1030,14403.9,0
1031,13052.6,0
1032,14544,0
1033,13729.9,0
1034,15034.8,0
1035,13461.2,0
1036,14988.2,0
1037,13662.1,0
1038,15312.8,0
1039,7970.1,0
1040,6164,0
1041,1688,0
1042,558.6,0
1043,165.6,0
1044,14.9,0
1045,256.9,0
1046,0,0
1047,0,0
1048,0,0
1049,6.8,0
1050,2090.7,0
1051,3505,0
1052,4099,0
1053,4776.8,0
