Month,Day,Hour,Time (Hours),Loading (W) (Extraction)
3,29,12,2099,-157474.141706667
3,29,13,2100,-199329.971653333
3,29,14,2101,-206157.063186667
3,29,15,2102,-220773.984853333
3,29,16,2103,-241437.549684444
3,29,17,2104,-201760.99652
3,29,18,2105,-163432.277395555
3,29,19,2106,-140653.618355556
3,29,20,2107,-111764.133577778
3,29,21,2108,-92666.4476933333
3,29,22,2109,0
3,29,23,2110,0
3,29,24,2111,0
3,30,1,2112,0
3,30,2,2113,0
3,30,3,2114,0
3,30,4,2115,0
3,30,5,2116,0
3,30,6,2117,-778.1565528
3,30,7,2118,-53189.7690266667
3,30,8,2119,-135589.642626667
3,30,9,2120,-139575.409737778
3,30,10,2121,-156733.257937778
3,30,11,2122,-192619.815493333
3,30,12,2123,-211421.792626667
3,30,13,2124,-236616.822977778
3,30,14,2125,-241885.069271111
3,30,15,2126,-243615.654182222
3,30,16,2127,-249857.189635556
3,30,17,2128,-220760.210511111
3,30,18,2129,-175753.573048889
3,30,19,2130,-143003.462524444
3,30,20,2131,-119934.076942222
3,30,21,2132,-98757.0515244444
3,30,22,2133,0
3,30,23,2134,0
3,30,24,2135,0
3,31,1,2136,0
3,31,2,2137,0
3,31,3,2138,0
3,31,4,2139,0
3,31,5,2140,0
3,31,6,2141,-1550.11172088889
3,31,7,2142,-55541.6646933333
3,31,8,2143,-142384.789408889
3,31,9,2144,-150757.244911111
3,31,10,2145,-161477.493084444
3,31,11,2146,-184039.279502222
3,31,12,2147,-130345.721235556
3,31,13,2148,-117999.807608889
3,31,14,2149,-120908.245315556
3,31,15,2150,-130596.297035556
3,31,16,2151,-159203.847404444
3,31,17,2152,-118902.466631111
3,31,18,2153,-76515.0056888889
3,31,19,2154,-53749.2417777778
3,31,20,2155,-24379.2082991111
3,31,21,2156,-9072.25070133333
3,31,22,2157,0
3,31,23,2158,0
3,31,24,2159,0
4,1,1,2160,0
4,1,2,2161,0
4,1,3,2162,0
4,1,4,2163,0
4,1,5,2164,0
4,1,6,2165,-778.1565528
4,1,7,2166,-7544.177928
4,1,8,2167,-20552.9304866667
4,1,9,2168,-18102.5336195556
4,1,10,2169,-14585.0355297778
4,1,11,2170,-17844.2500493333
4,1,12,2171,-14004.1099733333
4,1,13,2172,-11784.0376924445
4,1,14,2173,-6201.97085333333
4,1,15,2174,-5551.11852977778
4,1,16,2175,-5743.22664311111
4,1,17,2176,-728.434108088889
4,1,18,2177,0
4,1,19,2178,0
4,1,20,2179,0
4,1,21,2180,0
4,1,22,2181,0
4,1,23,2182,0
4,1,24,2183,0
4,2,1,2184,0
4,2,2,2185,0
4,2,3,2186,0
4,2,4,2187,0
4,2,5,2188,0
4,2,6,2189,0
4,2,7,2190,0
4,2,8,2191,0
4,2,9,2192,0
4,2,10,2193,0
4,2,11,2194,0
4,2,12,2195,0
4,2,13,2196,0
4,2,14,2197,0
4,2,15,2198,0
4,2,16,2199,0
4,2,17,2200,0
4,2,18,2201,0
4,2,19,2202,0
4,2,20,2203,0
4,2,21,2204,0
4,2,22,2205,0
4,2,23,2206,0
4,2,24,2207,0
4,3,1,2208,0
4,3,2,2209,0
4,3,3,2210,0
4,3,4,2211,0
4,3,5,2212,0
4,3,6,2213,-1860.54729533333
4,3,7,2214,-61319.85472
4,3,8,2215,-102445.644528889
4,3,9,2216,-106063.607395556
4,3,10,2217,-110047.909151111
4,3,11,2218,-113517.871106667
4,3,12,2219,-114220.069488889
4,3,13,2220,-136823.472004445
4,3,14,2221,-147247.718355556
4,3,15,2222,-145561.387182222
4,3,16,2223,-152437.421591111
4,3,17,2224,-114853.689231111
4,3,18,2225,-80832.5292977778
4,3,19,2226,-58264.0022444445
4,3,20,2227,-33433.2592844444
4,3,21,2228,-16729.1437786667
4,3,22,2229,0
4,3,23,2230,0
4,3,24,2231,0
4,4,1,2232,0
4,4,2,2233,0
4,4,3,2234,0
4,4,4,2235,0
4,4,5,2236,0
4,4,6,2237,-778.1565528
4,4,7,2238,-23650.3697528889
4,4,8,2239,-93961.8220044444
4,4,9,2240,-140278.194262222
4,4,10,2241,-158889.382102222
4,4,11,2242,-188950.272111111
4,4,12,2243,-184857.827115556
4,4,13,2244,-215964.980991111
4,4,14,2245,-234021.385217778
4,4,15,2246,-236963.819173333
4,4,16,2247,-234682.260573333
4,4,17,2248,-192739.974648889
4,4,18,2249,-149086.446506667
4,4,19,2250,-124546.430088889
4,4,20,2251,-107891.198844444
4,4,21,2252,-73193.0446444444
4,4,22,2253,0
4,4,23,2254,0
4,4,24,2255,0
4,5,1,2256,0
4,5,2,2257,0
4,5,3,2258,0
4,5,4,2259,0
4,5,5,2260,0
4,5,6,2261,-778.1565528
4,5,7,2262,-19216.5555271111
4,5,8,2263,-31733.7399111111
4,5,9,2264,-24382.5786168889
4,5,10,2265,-23033.8360564444
4,5,11,2266,-22814.8533222222
4,5,12,2267,-23907.6861884444
4,5,13,2268,-33343.5795244445
4,5,14,2269,-36700.12296
4,5,15,2270,-42719.21744
4,5,16,2271,-48874.5899866667
4,5,17,2272,-36531.9001422222
4,5,18,2273,-20522.6269337778
4,5,19,2274,-38505.7340755556
4,5,20,2275,-15363.4910151111
4,5,21,2276,2124.12372982222
4,5,22,2277,0
4,5,23,2278,0
4,5,24,2279,0
4,6,1,2280,0
4,6,2,2281,0
4,6,3,2282,0
4,6,4,2283,0
4,6,5,2284,0
4,6,6,2285,0
4,6,7,2286,45405.2141733333
4,6,8,2287,23974.565016
4,6,9,2288,3445.49051777778
4,6,10,2289,-22028.3676884444
4,6,11,2290,-41876.9310666667
4,6,12,2291,-29311.8002488889
4,6,13,2292,-40652.1868933333
4,6,14,2293,-42394.4946488889
4,6,15,2294,-69212.5528133333
4,6,16,2295,-80420.1782444445
4,6,17,2296,-63381.6099866667
4,6,18,2297,-38777.4109955555
4,6,19,2298,-19210.4889551111
4,6,20,2299,-7242.05091955556
4,6,21,2300,-17327.6536017778
4,6,22,2301,0
4,6,23,2302,0
4,6,24,2303,0
4,7,1,2304,0
4,7,2,2305,0
4,7,3,2306,0
4,7,4,2307,0
4,7,5,2308,0
4,7,6,2309,-1961.44581746667
4,7,7,2310,30341.6521333333
4,7,8,2311,9272.97510533333
4,7,9,2312,-27377.0033875556
4,7,10,2313,-26207.2100475556
4,7,11,2314,-35068.0099422222
4,7,12,2315,-49315.95508
4,7,13,2316,-103514.767942222
4,7,14,2317,-126187.33524
4,7,15,2318,-152970.811013333
4,7,16,2319,-171076.158115556
4,7,17,2320,-135688.407591111
4,7,18,2321,-102684.497484445
4,7,19,2322,-72395.8912222222
4,7,20,2323,-31758.9440266667
4,7,21,2324,-15523.1268493333
4,7,22,2325,0
4,7,23,2326,0
4,7,24,2327,0
4,8,1,2328,0
4,8,2,2329,0
4,8,3,2330,0
4,8,4,2331,0
4,8,5,2332,0
4,8,6,2333,-213.221249248889
4,8,7,2334,-15596.0429417778
4,8,8,2335,-7669.49513511111
4,8,9,2336,-11200.1521177778
4,8,10,2337,-28004.4100222222
4,8,11,2338,-42330.0190044445
4,8,12,2339,-49693.7237422222
4,8,13,2340,-65762.8127644445
4,8,14,2341,-84417.6682
4,8,15,2342,-93009.6339644445
4,8,16,2343,-98512.6302177778
4,8,17,2344,-4228.01969155556
4,8,18,2345,-11445.9801657778
4,8,19,2346,-9217.760508
4,8,20,2347,-2696.97810786667
4,8,21,2348,0
4,8,22,2349,0
4,8,23,2350,0
4,8,24,2351,0
4,9,1,2352,0
4,9,2,2353,0
4,9,3,2354,0
4,9,4,2355,0
4,9,5,2356,0
4,9,6,2357,0
4,9,7,2358,0
4,9,8,2359,0
4,9,9,2360,0
4,9,10,2361,-2408.65474875556
4,9,11,2362,-5147.03208177778
4,9,12,2363,-4669.32617066667
4,9,13,2364,-2353.41377502222
4,9,14,2365,-10160.3944297778
4,9,15,2366,-12787.8355551111
4,9,16,2367,-19995.2454693333
4,9,17,2368,-21985.6672275555
4,9,18,2369,-19034.2359888889
4,9,19,2370,-9705.723908
4,9,20,2371,-3365.80448266667
4,9,21,2372,0
4,9,22,2373,0
4,9,23,2374,0
4,9,24,2375,0
4,10,1,2376,0
4,10,2,2377,0
4,10,3,2378,0
4,10,4,2379,0
4,10,5,2380,0
4,10,6,2381,280.612072035556
4,10,7,2382,-18013.0590093333
4,10,8,2383,-38253.1067777778
4,10,9,2384,-48455.4982977778
4,10,10,2385,-91000.3384266667
4,10,11,2386,-122441.007226667
4,10,12,2387,-139812.211195556
4,10,13,2388,-167725.183031111
4,10,14,2389,-187581.336951111
4,10,15,2390,-197289.024435556
4,10,16,2391,-204599.09716
4,10,17,2392,-187188.621662222
4,10,18,2393,-133704.902311111
4,10,19,2394,-95594.5211644445
4,10,20,2395,-65426.6602
4,10,21,2396,-43530.4382755556
4,10,22,2397,0
4,10,23,2398,0
4,10,24,2399,0
4,11,1,2400,0
4,11,2,2401,0
4,11,3,2402,0
4,11,4,2403,0
4,11,5,2404,0
4,11,6,2405,-778.1565528
4,11,7,2406,-13915.8662617778
4,11,8,2407,-56281.0831066667
4,11,9,2408,-70388.06104
4,11,10,2409,-123875.883386667
4,11,11,2410,-156793.923657778
4,11,12,2411,-178207.457462222
4,11,13,2412,-208070.524471111
4,11,14,2413,-209646.660906667
4,11,15,2414,-232619.333022222
4,11,16,2415,-225197.014062222
4,11,17,2416,-199581.133595556
4,11,18,2417,-145718.180226667
4,11,19,2418,-114179.918746667
4,11,20,2419,-83570.1065466667
4,11,21,2420,-67095.9932488889
4,11,22,2421,0
4,11,23,2422,0
4,11,24,2423,0
4,12,1,2424,0
4,12,2,2425,0
4,12,3,2426,0
4,12,4,2427,0
4,12,5,2428,0
4,12,6,2429,-124.52825968
4,12,7,2430,-25777.3040346667
4,12,8,2431,-73334.30492
4,12,9,2432,-103717.866222222
4,12,10,2433,-152241.357017778
4,12,11,2434,-189557.808524444
4,12,12,2435,-198788.962382222
4,12,13,2436,-220542.751746667
4,12,14,2437,-236322.286511111
4,12,15,2438,-237870.581191111
4,12,16,2439,-236340.45692
4,12,17,2440,-202136.127542222
4,12,18,2441,-147784.33156
4,12,19,2442,-124551.99844
4,12,20,2443,-83485.4089955556
4,12,21,2444,-58658.47596
4,12,22,2445,0
4,12,23,2446,0
4,12,24,2447,0
4,13,1,2448,0
4,13,2,2449,0
4,13,3,2450,0
4,13,4,2451,0
4,13,5,2452,0
4,13,6,2453,-84.1114088888889
4,13,7,2454,-22166.7558671111
4,13,8,2455,-66021.3014844444
4,13,9,2456,-97015.9160533333
4,13,10,2457,-149711.274115556
4,13,11,2458,-190441.417924445
4,13,12,2459,-202867.339964444
4,13,13,2460,-211837.660533333
4,13,14,2461,-210948.482782222
4,13,15,2462,-218473.08356
4,13,16,2463,-219149.198613333
4,13,17,2464,-188266.537208889
4,13,18,2465,-146743.342973333
4,13,19,2466,-111734.826466667
4,13,20,2467,-80720.2830622222
4,13,21,2468,-55645.4118666667
4,13,22,2469,0
4,13,23,2470,0
4,13,24,2471,0
4,14,1,2472,0
4,14,2,2473,0
4,14,3,2474,0
4,14,4,2475,0
4,14,5,2476,0
4,14,6,2477,28.6188629137778
4,14,7,2478,-23718.5087862222
4,14,8,2479,-67816.0689688889
4,14,9,2480,-99769.9052844444
4,14,10,2481,-141092.931951111
4,14,11,2482,-174490.43656
4,14,12,2483,-192393.857666667
4,14,13,2484,-206179.629662222
4,14,14,2485,-216000.735666667
4,14,15,2486,-229050.606102222
4,14,16,2487,-229894.650902222
4,14,17,2488,-194782.094151111
4,14,18,2489,-154411.841666667
4,14,19,2490,-117668.637253333
4,14,20,2491,-87203.6021822222
4,14,21,2492,-63021.7186622222
4,14,22,2493,0
4,14,23,2494,0
4,14,24,2495,0
4,15,1,2496,0
4,15,2,2497,0
4,15,3,2498,0
4,15,4,2499,0
4,15,5,2500,0
4,15,6,2501,-778.1565528
4,15,7,2502,-13400.0904133333
4,15,8,2503,-17568.528748
4,15,9,2504,-34044.6056222222
4,15,10,2505,-59658.14152
4,15,11,2506,-96113.8431733333
4,15,12,2507,-105652.428626667
4,15,13,2508,-113482.409502222
4,15,14,2509,-123986.957337778
4,15,15,2510,-131581.895182222
4,15,16,2511,-140022.636253333
4,15,17,2512,-6466.35030266667
4,15,18,2513,-9987.160096
4,15,19,2514,-7094.75337911111
4,15,20,2515,-2345.74996546667
4,15,21,2516,0
4,15,22,2517,0
4,15,23,2518,0
4,15,24,2519,0
4,16,1,2520,0
4,16,2,2521,0
4,16,3,2522,0
4,16,4,2523,0
4,16,5,2524,0
4,16,6,2525,0
4,16,7,2526,0
4,16,8,2527,0
4,16,9,2528,-2713.91468737778
4,16,10,2529,-8168.65385155555
4,16,11,2530,-10905.3811942222
4,16,12,2531,-15285.4168711111
4,16,13,2532,-23510.6920613333
4,16,14,2533,-33477.2199511111
4,16,15,2534,-38368.5767955556
4,16,16,2535,-41425.0154133333
4,16,17,2536,-54998.6039244445
4,16,18,2537,-28739.7547471111
4,16,19,2538,-16223.5374977778
4,16,20,2539,-2560.34542515556
4,16,21,2540,0
4,16,22,2541,0
4,16,23,2542,0
4,16,24,2543,0
4,17,1,2544,0
4,17,2,2545,0
4,17,3,2546,0
4,17,4,2547,0
4,17,5,2548,0
4,17,6,2549,-17550.6807173333
4,17,7,2550,-89099.4792
4,17,8,2551,-154172.402568889
4,17,9,2552,-171054.177782222
4,17,10,2553,-196169.785862222
4,17,11,2554,-223924.499297778
4,17,12,2555,-226409.156177778
4,17,13,2556,-242154.987764444
4,17,14,2557,-248312.411808889
4,17,15,2558,-248403.849995556
4,17,16,2559,-254221.01848
4,17,17,2560,-225779.34636
4,17,18,2561,-176644.509226667
4,17,19,2562,-149732.082164444
4,17,20,2563,-117742.491173333
4,17,21,2564,-80909.9000711111
4,17,22,2565,0
4,17,23,2566,0
4,17,24,2567,0
4,18,1,2568,0
4,18,2,2569,0
4,18,3,2570,0
4,18,4,2571,0
4,18,5,2572,0
4,18,6,2573,0
4,18,7,2574,-41971.0068933333
4,18,8,2575,-134799.522911111
4,18,9,2576,-148426.157293333
4,18,10,2577,-177735.026831111
4,18,11,2578,-210086.853715556
4,18,12,2579,-218935.549773333
4,18,13,2580,-231753.60096
4,18,14,2581,-226470.114968889
4,18,15,2582,-230513.617088889
4,18,16,2583,-227142.713168889
4,18,17,2584,-187725.234866667
4,18,18,2585,-150031.893911111
4,18,19,2586,-112638.657773333
4,18,20,2587,-98503.8380844444
4,18,21,2588,-74927.1464088889
4,18,22,2589,0
4,18,23,2590,0
4,18,24,2591,0
4,19,1,2592,0
4,19,2,2593,0
4,19,3,2594,0
4,19,4,2595,0
4,19,5,2596,0
4,19,6,2597,-1877.6567868
4,19,7,2598,-42702.8054577778
4,19,8,2599,-113102.0032
4,19,9,2600,-136907.583413333
4,19,10,2601,-171616.874315556
4,19,11,2602,-202113.854137778
4,19,12,2603,-219343.50476
4,19,13,2604,-237608.282546667
4,19,14,2605,-236017.199484445
4,19,15,2606,-253095.332342222
4,19,16,2607,-234423.771853333
4,19,17,2608,-200105.730884444
4,19,18,2609,-143727.64124
4,19,19,2610,-125272.367231111
4,19,20,2611,-101369.194337778
4,19,21,2612,-72910.8171644445
4,19,22,2613,0
4,19,23,2614,0
4,19,24,2615,0
4,20,1,2616,0
4,20,2,2617,0
4,20,3,2618,0
4,20,4,2619,0
4,20,5,2620,0
4,20,6,2621,-125.946723857778
4,20,7,2622,-33369.9559244445
4,20,8,2623,-63091.1765155556
4,20,9,2624,-101448.90968
4,20,10,2625,-143186.631968889
4,20,11,2626,-174241.326115556
4,20,12,2627,-185586.98804
4,20,13,2628,-205623.673764445
4,20,14,2629,-217706.409533333
4,20,15,2630,-222297.075417778
4,20,16,2631,-231790.820991111
4,20,17,2632,-173448.275688889
4,20,18,2633,-129869.773751111
4,20,19,2634,-109558.773466667
4,20,20,2635,-76363.1948533333
4,20,21,2636,-57760.7991466667
4,20,22,2637,0
4,20,23,2638,0
4,20,24,2639,0
4,21,1,2640,0
4,21,2,2641,0
4,21,3,2642,0
4,21,4,2643,0
4,21,5,2644,0
4,21,6,2645,-210.012999795556
4,21,7,2646,-34136.33688
4,21,8,2647,-88733.7264533333
4,21,9,2648,-105775.518493333
4,21,10,2649,-144197.434231111
4,21,11,2650,-167162.193426667
4,21,12,2651,-173197.699888889
4,21,13,2652,-204774.353684444
4,21,14,2653,-209637.282631111
4,21,15,2654,-222246.667186667
4,21,16,2655,-214929.560755555
4,21,17,2656,-178309.153137778
4,21,18,2657,-137069.944808889
4,21,19,2658,-114292.164982222
4,21,20,2659,-83928.5325155556
4,21,21,2660,-68613.8085333333
4,21,22,2661,0
4,21,23,2662,0
4,21,24,2663,0
4,22,1,2664,0
4,22,2,2665,0
4,22,3,2666,0
4,22,4,2667,0
4,22,5,2668,0
4,22,6,2669,-778.1565528
4,22,7,2670,-26324.4677991111
4,22,8,2671,-28908.8860853333
4,22,9,2672,-35347.01364
4,22,10,2673,-68119.1044977778
4,22,11,2674,-95572.8339022222
4,22,12,2675,-95821.0651333333
4,22,13,2676,-99538.3791066667
4,22,14,2677,-99293.9578
4,22,15,2678,-108511.044244444
4,22,16,2679,-105328.87812
4,22,17,2680,0
4,22,18,2681,0
4,22,19,2682,0
4,22,20,2683,0
4,22,21,2684,0
4,22,22,2685,0
4,22,23,2686,0
4,22,24,2687,0
4,23,1,2688,0
4,23,2,2689,0
4,23,3,2690,0
4,23,4,2691,0
4,23,5,2692,0
4,23,6,2693,0
4,23,7,2694,0
4,23,8,2695,0
4,23,9,2696,0
4,23,10,2697,0
4,23,11,2698,0
4,23,12,2699,0
4,23,13,2700,0
4,23,14,2701,-9467.72085866667
4,23,15,2702,-19082.534108
4,23,16,2703,-27872.6159435556
4,23,17,2704,-31535.9169111111
4,23,18,2705,-24281.586312
4,23,19,2706,-6888.51923822222
4,23,20,2707,-3046.26905022222
4,23,21,2708,0
4,23,22,2709,0
4,23,23,2710,0
4,23,24,2711,0
4,24,1,2712,0
4,24,2,2713,0
4,24,3,2714,0
4,24,4,2715,0
4,24,5,2716,0
4,24,6,2717,-16894.2893497778
4,24,7,2718,-82126.1451822222
4,24,8,2719,-142692.807146667
4,24,9,2720,-124151.663302222
4,24,10,2721,-144407.273146667
4,24,11,2722,-164633.57588
4,24,12,2723,-155992.960311111
4,24,13,2724,-180468.208013333
4,24,14,2725,-173722.590248889
4,24,15,2726,-179869.170662222
4,24,16,2727,-186030.404631111
4,24,17,2728,-147748.869955556
4,24,18,2729,-115294.468182222
4,24,19,2730,-85308.3113066667
4,24,20,2731,-49111.3914444445
4,24,21,2732,-20027.9228982222
4,24,22,2733,0
4,24,23,2734,0
4,24,24,2735,0
4,25,1,2736,0
4,25,2,2737,0
4,25,3,2738,0
4,25,4,2739,0
4,25,5,2740,0
4,25,6,2741,0
4,25,7,2742,-25155.3485226667
4,25,8,2743,-48712.2285911111
4,25,9,2744,-48344.1312755556
4,25,10,2745,-56127.5138444445
4,25,11,2746,-86310.0283644445
4,25,12,2747,-102301.746613333
4,25,13,2748,-127578.250733333
4,25,14,2749,-140910.934791111
4,25,15,2750,-144905.787106667
4,25,16,2751,-146267.68856
4,25,17,2752,-108183.683813333
4,25,18,2753,-73234.6607422222
4,25,19,2754,-45526.8386844444
4,25,20,2755,-18820.0596208889
4,25,21,2756,-5503.93408088889
4,25,22,2757,0
4,25,23,2758,0
4,25,24,2759,0
4,26,1,2760,0
4,26,2,2761,0
4,26,3,2762,0
4,26,4,2763,0
4,26,5,2764,0
4,26,6,2765,-20160.4496546667
4,26,7,2766,10373.2226706667
4,26,8,2767,-40262.1092444444
4,26,9,2768,-41993.2802977778
4,26,10,2769,-34516.7431822222
4,26,11,2770,-36385.9507288889
4,26,12,2771,-46331.6119555556
4,26,13,2772,-62019.7085333333
4,26,14,2773,-85494.9976044444
4,26,15,2774,-93848.9896266667
4,26,16,2775,-108612.446848889
4,26,17,2776,-82469.3314533333
4,26,18,2777,-54605.5955644445
4,26,19,2778,-36869.2249911111
4,26,20,2779,-9014.54499955556
4,26,21,2780,-5277.74179733333
4,26,22,2781,0
4,26,23,2782,0
4,26,24,2783,0
4,27,1,2784,0
4,27,2,2785,0
4,27,3,2786,0
4,27,4,2787,0
4,27,5,2788,0
4,27,6,2789,-23619.1576795556
4,27,7,2790,20590.0332893333
4,27,8,2791,-36009.06128
4,27,9,2792,-33645.1496977778
4,27,10,2793,-30591.6417911111
4,27,11,2794,-42000.3140044444
4,27,12,2795,-76381.9514044445
4,27,13,2796,-112900.663346667
4,27,14,2797,-132869.649644444
4,27,15,2798,-144504.572755556
4,27,16,2799,-155178.515693333
4,27,17,2800,-128548.902253333
4,27,18,2801,-96297.0126177778
4,27,19,2802,-63398.6081111111
4,27,20,2803,-27294.8555551111
4,27,21,2804,-10967.6294982222
4,27,22,2805,0
4,27,23,2806,0
4,27,24,2807,0
4,28,1,2808,0
4,28,2,2809,0
4,28,3,2810,0
4,28,4,2811,0
4,28,5,2812,0
4,28,6,2813,0
4,28,7,2814,-6282.44818044444
4,28,8,2815,-35486.80856
4,28,9,2816,-47623.7624844444
4,28,10,2817,-61371.4352355556
4,28,11,2818,-109905.769662222
4,28,12,2819,-138747.190777778
4,28,13,2820,-170759.055173333
4,28,14,2821,-176008.837986667
4,28,15,2822,-205303.933182222
4,28,16,2823,-205873.07728
4,28,17,2824,-164055.053506667
4,28,18,2825,-128510.216866667
4,28,19,2826,-100602.813382222
4,28,20,2827,-71898.2564755556
4,28,21,2828,-45092.2142266667
4,28,22,2829,0
4,28,23,2830,0
4,28,24,2831,0
4,29,1,2832,0
4,29,2,2833,0
4,29,3,2834,0
4,29,4,2835,0
4,29,5,2836,0
4,29,6,2837,-778.1565528
4,29,7,2838,-10582.3582155556
4,29,8,2839,-12495.2333577778
4,29,9,2840,-14820.8698528889
4,29,10,2841,-14761.2298817778
4,29,11,2842,-33002.7378222222
4,29,12,2843,-55159.7930355556
4,29,13,2844,-69541.3786
4,29,14,2845,-89681.8114977778
4,29,15,2846,-104420.357675556
4,29,16,2847,-106638.319844444
4,29,17,2848,0
4,29,18,2849,0
4,29,19,2850,0
4,29,20,2851,0
4,29,21,2852,0
4,29,22,2853,0
4,29,23,2854,0
4,29,24,2855,0
4,30,1,2856,0
4,30,2,2857,0
4,30,3,2858,0
4,30,4,2859,0
4,30,5,2860,0
4,30,6,2861,0
4,30,7,2862,0
4,30,8,2863,0
4,30,9,2864,0
4,30,10,2865,0
4,30,11,2866,0
4,30,12,2867,0
4,30,13,2868,0
4,30,14,2869,0
4,30,15,2870,-3197.02482977778
4,30,16,2871,-11483.2001968889
4,30,17,2872,-12726.4371573333
4,30,18,2873,-2782.00976004444
4,30,19,2874,0
4,30,20,2875,0
4,30,21,2876,0
4,30,22,2877,0
4,30,23,2878,0
4,30,24,2879,0
5,1,1,2880,0
5,1,2,2881,0
5,1,3,2882,0
5,1,4,2883,0
5,1,5,2884,0
5,1,6,2885,-17767.14304
5,1,7,2886,-85457.4845022222
5,1,8,2887,-152345.983404444
5,1,9,2888,-152182.742795556
5,1,10,2889,-158644.960795556
5,1,11,2890,-175621.397977778
5,1,12,2891,-175532.890502222
5,1,13,2892,-201069.641768889
5,1,14,2893,-215492.843431111
5,1,15,2894,-222399.357235556
5,1,16,2895,-232074.513826667
5,1,17,2896,-200484.671831111
5,1,18,2897,-156992.918942222
5,1,19,2898,-134206.053911111
5,1,20,2899,-99923.7676177778
5,1,21,2900,-76249.4832622222
5,1,22,2901,0
5,1,23,2902,0
5,1,24,2903,0
5,2,1,2904,0
5,2,2,2905,0
5,2,3,2906,0
5,2,4,2907,0
5,2,5,2908,0
5,2,6,2909,0
5,2,7,2910,-36307.4076711111
5,2,8,2911,-117843.893777778
5,2,9,2912,-138070.489582222
5,2,10,2913,-168828.595764444
5,2,11,2914,-196496.26708
5,2,12,2915,-211683.212057778
5,2,13,2916,-229062.328946667
5,2,14,2917,-235404.09472
5,2,15,2918,-241166.458906667
5,2,16,2919,-243326.392995556
5,2,17,2920,-200291.537968889
5,2,18,2921,-156334.681226667
5,2,19,2922,-126792.820155556
5,2,20,2923,-105280.814457778
5,2,21,2924,-80953.8607377778
5,2,22,2925,0
5,2,23,2926,0
5,2,24,2927,0
5,3,1,2928,0
5,3,2,2929,0
5,3,3,2930,0
5,3,4,2931,0
5,3,5,2932,0
5,3,6,2933,-1462.14349617778
5,3,7,2934,-40898.3666266667
5,3,8,2935,-126377.538391111
5,3,9,2936,-161088.001577778
5,3,10,2937,-182003.314493333
5,3,11,2938,-219155.939248889
5,3,12,2939,-225198.186346667
5,3,13,2940,-242396.185288889
5,3,14,2941,-239715.463835556
5,3,15,2942,-278460.050866667
5,3,16,2943,-259189.453026667
5,3,17,2944,-217528.515368889
5,3,18,2945,-174823.365342222
5,3,19,2946,-132099.458764445
5,3,20,2947,-107400.304733333
5,3,21,2948,-87655.5178355556
5,3,22,2949,0
5,3,23,2950,0
5,3,24,2951,0
5,4,1,2952,0
5,4,2,2953,0
5,4,3,2954,0
5,4,4,2955,0
5,4,5,2956,0
5,4,6,2957,-284.488230551111
5,4,7,2958,-36514.9020177778
5,4,8,2959,-110190.634782222
5,4,9,2960,-155667.944448889
5,4,10,2961,-192395.029951111
5,4,11,2962,-221194.248826667
5,4,12,2963,-231547.86504
5,4,13,2964,-241491.474768889
5,4,14,2965,-243857.73092
5,4,15,2966,-250985.806484444
5,4,16,2967,-256630.649155556
5,4,17,2968,-212801.864488889
5,4,18,2969,-169100.565755556
5,4,19,2970,-136528.935537778
5,4,20,2971,-99206.0364666667
5,4,21,2972,-82246.3043377778
5,4,22,2973,0
5,4,23,2974,0
5,4,24,2975,0
5,5,1,2976,0
5,5,2,2977,0
5,5,3,2978,0
5,5,4,2979,0
5,5,5,2980,0
5,5,6,2981,-382.249719511111
5,5,7,2982,-36823.7989688889
5,5,8,2983,-125239.836337778
5,5,9,2984,-169110.823244444
5,5,10,2985,-195278.263542222
5,5,11,2986,-218792.824142222
5,5,12,2987,-235302.105973333
5,5,13,2988,-252766.799626667
5,5,14,2989,-265638.189755555
5,5,15,2990,-271703.882542222
5,5,16,2991,-277822.328128889
5,5,17,2992,-239227.500435556
5,5,18,2993,-189659.211128889
5,5,19,2994,-165254.007422222
5,5,20,2995,-124063.448897778
5,5,21,2996,-102980.792377778
5,5,22,2997,0
5,5,23,2998,0
5,5,24,2999,0
5,6,1,3000,0
5,6,2,3001,0
5,6,3,3002,0
5,6,4,3003,0
5,6,5,3004,0
5,6,6,3005,-4611.59116177778
5,6,7,3006,-64086.73908
5,6,8,3007,-105665.323755556
5,6,9,3008,-131630.838057778
5,6,10,3009,-154802.212386667
5,6,11,3010,-178518.11284
5,6,12,3011,-165210.925968889
5,6,13,3012,-171532.176764444
5,6,14,3013,-173317.272902222
5,6,15,3014,-181981.627231111
5,6,16,3015,-185216.546155556
5,6,17,3016,-10325.2469297778
5,6,18,3017,-13420.7519266667
5,6,19,3018,-12841.877868
5,6,20,3019,-7601.414716
5,6,21,3020,-3233.30703333333
5,6,22,3021,0
5,6,23,3022,0
5,6,24,3023,0
5,7,1,3024,0
5,7,2,3025,0
5,7,3,3026,0
5,7,4,3027,0
5,7,5,3028,0
5,7,6,3029,0
5,7,7,3030,0
5,7,8,3031,-7255.73734044444
5,7,9,3032,-12059.1435444445
5,7,10,3033,-18556.6473062222
5,7,11,3034,-18747.9934346667
5,7,12,3035,-31021.28404
5,7,13,3036,-36410.2756311111
5,7,14,3037,-18486.163704
5,7,15,3038,-26836.7561013333
5,7,16,3039,-22498.6002862222
5,7,17,3040,-32707.6152133333
5,7,18,3041,-19465.3435933333
5,7,19,3042,-5340.165944
5,7,20,3043,0
5,7,21,3044,0
5,7,22,3045,0
5,7,23,3046,0
