Time (hr),Time (month),Q (Rejection) (W) (before time),Q (Rejection) (W/m) (before time),Tb (C),GHE ExFT (C)
7813.653378444826,10.718963025617814,17778.844758592142,1.6481581814749693,19.850073423202318,18.594644641408884
8016.0,11.0,17778.844758592142,1.6481581814749693,19.850073423202318,18.594644641408884
8016.0,11.0,2221.4140782803906,0.20593249096188337,19.623006132184305,19.82256812154028
8290.80508855995,11.369361678171975,2221.4140782803906,0.20593249096188337,19.623006132184305,19.82256812154028
8290.80508855995,11.369361678171975,164354.865253333,15.23624394670441,19.23943162745289,19.264366307892733
8295.19491144005,11.375261977742003,164354.865253333,15.23624394670441,19.23943162745289,19.264366307892733
8295.19491144005,11.375261977742003,2221.4140782803906,0.20593249096188337,20.015814334011598,21.860646454188412
8436.309734012684,11.564932438189091,2221.4140782803906,0.20593249096188337,20.015814334011598,21.860646454188412
8436.309734012684,11.564932438189091,-149047.468048889,-13.817197192983315,19.217121311057426,19.242055991497267
8437.690265987316,11.566787991918435,-149047.468048889,-13.817197192983315,19.217121311057426,19.242055991497267
8437.690265987316,11.566787991918435,2221.4140782803906,0.20593249096188337,19.38239056953081,17.709379210458543
8760.0,12.0,2221.4140782803906,0.20593249096188337,19.38239056953081,17.709379210458543
8760.0,12.0,-11447.118422854222,-1.0611860410009022,19.14377996780736,19.168714648247203
9504.0,13.0,-11447.118422854222,-1.0611860410009022,19.14377996780736,19.168714648247203
9504.0,13.0,1874.4094228201557,0.17376400253238106,18.715838542892833,18.587348207560208
10176.0,14.0,1874.4094228201557,0.17376400253238106,18.715838542892833,18.587348207560208
10176.0,14.0,31885.038938347177,2.9558494101529176,18.982959651668942,19.003999313039785
10920.0,15.0,31885.038938347177,2.9558494101529176,18.982959651668942,19.003999313039785
10920.0,15.0,53068.77686182239,4.919652539483015,19.737798906235827,20.095698527253333
11640.0,16.0,53068.77686182239,4.919652539483015,19.737798906235827,20.095698527253333
11640.0,16.0,89810.13503386146,8.325698932935165,20.345723772475985,20.94140424705324
12384.0,17.0,89810.13503386146,8.325698932935165,20.345723772475985,20.94140424705324
12384.0,17.0,128590.29149453303,11.920748724831574,21.38392765822759,22.39201842312525
13104.0,18.0,128590.29149453303,11.920748724831574,21.38392765822759,22.39201842312525
13104.0,18.0,136019.0120909528,12.609415890506876,22.522015850000155,23.96540178035492
13848.0,19.0,136019.0120909528,12.609415890506876,22.522015850000155,23.96540178035492
13848.0,19.0,151999.30335935,14.090842167297623,22.92816632139042,24.454937324325606
14592.0,20.0,151999.30335935,14.090842167297623,22.92816632139042,24.454937324325606
14592.0,20.0,101120.34340739516,9.374192955923776,23.525666132748675,25.23181092286247
15312.0,21.0,101120.34340739516,9.374192955923776,23.525666132748675,25.23181092286247
15312.0,21.0,49045.31726095661,4.546664420792334,22.42224091700199,23.55728524461425
16056.0,22.0,49045.31726095661,4.546664420792334,22.42224091700199,23.55728524461425
16056.0,22.0,18663.658250516804,1.730183342029358,21.13693123888628,21.68744963387149
16776.0,23.0,18663.658250516804,1.730183342029358,21.13693123888628,21.68744963387149
16776.0,23.0,2897.3624721708693,0.2685951605994621,20.29958168067952,20.50907542561664
17520.0,24.0,2897.3624721708693,0.2685951605994621,20.29958168067952,20.50907542561664
17520.0,24.0,-11447.118422854222,-1.0611860410009022,19.79774501168059,19.830267002095763
18264.0,25.0,-11447.118422854222,-1.0611860410009022,19.79774501168059,19.830267002095763
