Time,building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building1_dhw:EFT [C],building1_dhw:ExFT [C],building1_dhw:Q_htg [W],building1_dhw:Q_clg [W],building1_dhw:Q_net [W],building1_dhw:M_flow [kg/s],building1_dhw:P_hp_htg [W],building1_dhw:P_hp_clg [W],building1_dhw:P_hp_tot [W],building1_dhw:P_pump [W],building1_dhw:Q_src_clg [W],building1_dhw:Q_src_htg [W],building1_dhw:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],building2_dhw:EFT [C],building2_dhw:ExFT [C],building2_dhw:Q_htg [W],building2_dhw:Q_clg [W],building2_dhw:Q_net [W],building2_dhw:M_flow [kg/s],building2_dhw:P_hp_htg [W],building2_dhw:P_hp_clg [W],building2_dhw:P_hp_tot [W],building2_dhw:P_pump [W],building2_dhw:Q_src_clg [W],building2_dhw:Q_src_htg [W],building2_dhw:Q_src_het [W],building3_htg_clg:EFT [C],building3_htg_clg:ExFT [C],building3_htg_clg:Q_htg [W],building3_htg_clg:Q_clg [W],building3_htg_clg:Q_net [W],building3_htg_clg:M_flow [kg/s],building3_htg_clg:P_hp_htg [W],building3_htg_clg:P_hp_clg [W],building3_htg_clg:P_hp_tot [W],building3_htg_clg:P_pump [W],building3_htg_clg:Q_src_clg [W],building3_htg_clg:Q_src_htg [W],building3_htg_clg:Q_src_het [W],building3_dhw:EFT [C],building3_dhw:ExFT [C],building3_dhw:Q_htg [W],building3_dhw:Q_clg [W],building3_dhw:Q_net [W],building3_dhw:M_flow [kg/s],building3_dhw:P_hp_htg [W],building3_dhw:P_hp_clg [W],building3_dhw:P_hp_tot [W],building3_dhw:P_pump [W],building3_dhw:Q_src_clg [W],building3_dhw:Q_src_htg [W],building3_dhw:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:ExFT Mixed Loop [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],ghe2:EFT [C],ghe2:ExFT [C],ghe2:ExFT Mixed Loop [C],ghe2:MFT [C],ghe2:Q [W/m],ghe2:Q_tot [W],ghe3:EFT [C],ghe3:ExFT [C],ghe3:ExFT Mixed Loop [C],ghe3:MFT [C],ghe3:Q [W/m],ghe3:Q_tot [W],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
5628.0000,10.9508,17.4291,0.0000,281153.3000,-281153.3000,12.9877,0.0000,43369.8101,43369.8101,634.2983,324523.1101,0.0000,-324523.1101,10.9508,5.9519,32087.5000,0.0000,32087.5000,1.2325,8324.0808,0.0000,8324.0808,60.1937,0.0000,23763.4192,23763.4192,10.9508,16.6746,0.0000,36079.0000,-36079.0000,1.8916,0.0000,5682.5192,5682.5192,92.3849,41761.5192,0.0000,-41761.5192,10.9508,5.9519,2536.7000,0.0000,2536.7000,0.0974,658.0661,0.0000,658.0661,4.7587,0.0000,1878.6339,1878.6339,10.9508,16.4541,0.0000,24830.3000,-24830.3000,1.3602,0.0000,4042.2063,4042.2063,66.4309,28872.5063,0.0000,-28872.5063,10.9508,5.9519,8163.0000,0.0000,8163.0000,0.3135,2117.6306,0.0000,2117.6306,15.3132,0.0000,6045.3694,6045.3694,16.2203,10.9648,16.2203,13.5925,18.1251,271876.9915,16.2203,10.9403,10.9648,13.5803,18.2096,145676.8888,16.2203,10.9328,10.9562,13.5766,18.2353,127647.2811,26.8246,2096.1111,-299275.4000,545201.1614
5629.0000,11.3145,17.7898,0.0000,291790.3000,-291790.3000,13.4994,0.0000,45365.7888,45365.7888,659.2882,337156.0888,0.0000,-337156.0888,11.3145,6.2854,37030.7000,0.0000,37030.7000,1.4165,9555.9214,0.0000,9555.9214,69.1774,0.0000,27474.7786,27474.7786,11.3145,17.0369,0.0000,50076.5000,-50076.5000,2.6277,0.0000,7920.2394,7920.2394,128.3311,57996.7394,0.0000,-57996.7394,11.3145,6.2854,2421.8000,0.0000,2421.8000,0.0926,624.9553,0.0000,624.9553,4.5242,0.0000,1796.8447,1796.8447,11.3145,16.8201,0.0000,27053.1000,-27053.1000,1.4820,0.0000,4417.7056,4417.7056,72.3777,31470.8056,0.0000,-31470.8056,11.3145,6.2854,7264.7000,0.0000,7264.7000,0.2779,1874.6851,0.0000,1874.6851,13.5713,0.0000,5390.0149,5390.0149,16.5538,11.3277,16.5538,13.9408,19.5482,293223.4912,16.5538,11.3045,11.3277,13.9292,19.6351,157080.7185,16.5538,11.2974,11.3197,13.9256,19.6616,137630.9019,29.0940,2273.4476,-322202.7000,587935.1116
5630.0000,11.5853,18.0515,0.0000,302621.9000,-302621.9000,14.0316,0.0000,47329.3413,47329.3413,685.2829,349951.2413,0.0000,-349951.2413,11.5853,6.5189,35236.3000,0.0000,35236.3000,1.3397,9057.4376,0.0000,9057.4376,65.4280,0.0000,26178.8624,26178.8624,11.5853,17.3033,0.0000,55662.3000,-55662.3000,2.9243,0.0000,8832.0502,8832.0502,142.8189,64494.3502,0.0000,-64494.3502,11.5853,6.5189,1610.4000,0.0000,1610.4000,0.0612,413.9509,0.0000,413.9509,2.9902,0.0000,1196.4491,1196.4491,11.5853,17.0927,0.0000,28766.4000,-28766.4000,1.5759,0.0000,4708.7816,4708.7816,76.9643,33475.1816,0.0000,-33475.1816,11.5853,6.5189,6366.4000,0.0000,6366.4000,0.2421,1636.4735,0.0000,1636.4735,11.8214,0.0000,4729.9265,4729.9265,16.9290,11.5982,16.9290,14.2636,20.7407,311110.9546,16.9290,11.5757,11.5982,14.2524,20.8281,166624.7427,16.9290,11.5689,11.5904,14.2489,20.8547,145983.0571,30.2622,2364.7338,-343837.5000,623718.7545
5631.0000,11.8744,18.3353,0.0000,312916.5000,-312916.5000,14.5332,0.0000,49252.8367,49252.8367,709.7785,362169.3367,0.0000,-362169.3367,11.8744,6.7780,33442.1000,0.0000,33442.1000,1.2658,8560.6901,0.0000,8560.6901,61.8197,0.0000,24881.4099,24881.4099,11.8744,17.5898,0.0000,62048.4000,-62048.4000,3.2628,0.0000,9880.0622,9880.0622,159.3519,71928.4622,0.0000,-71928.4622,11.8744,6.7780,1560.1000,0.0000,1560.1000,0.0591,399.3629,0.0000,399.3629,2.8839,0.0000,1160.7371,1160.7371,11.8744,17.3834,0.0000,30829.9000,-30829.9000,1.6890,0.0000,5059.9748,5059.9748,82.4899,35889.8748,0.0000,-35889.8748,11.8744,6.7780,7264.7000,0.0000,7264.7000,0.2750,1859.6573,0.0000,1859.6573,13.4292,0.0000,5405.0427,5405.0427,17.2668,11.8867,17.2668,14.5768,21.8764,328146.5579,17.2668,11.8650,11.8867,14.5659,21.9647,175717.5452,17.2668,11.8584,11.8792,14.5626,21.9916,153941.2177,31.6274,2471.4077,-363527.9000,657805.3208
5632.0000,12.2230,18.6792,0.0000,323174.8000,-323174.8000,15.0366,0.0000,51265.2105,51265.2105,734.3631,374440.0105,0.0000,-374440.0105,12.2230,7.0937,28499.2000,0.0000,28499.2000,1.0736,7259.2137,0.0000,7259.2137,52.4340,0.0000,21239.9863,21239.9863,12.2230,17.9361,0.0000,76074.5000,-76074.5000,4.0045,0.0000,12166.5010,12166.5010,195.5710,88241.0010,0.0000,-88241.0010,12.2230,7.0937,2001.6000,0.0000,2001.6000,0.0754,509.8404,0.0000,509.8404,3.6826,0.0000,1491.7596,1491.7596,12.2230,17.7342,0.0000,33628.7000,-33628.7000,1.8425,0.0000,5537.7346,5537.7346,89.9865,39166.4346,0.0000,-39166.4346,12.2230,7.0937,8462.5000,0.0000,8462.5000,0.3188,2155.5376,0.0000,2155.5376,15.5697,0.0000,6306.9624,6306.9624,17.7074,12.2349,17.7074,14.9711,23.5889,353833.1924,17.7074,12.2141,12.2349,14.9607,23.6786,189429.1410,17.7074,12.2077,12.2277,14.9575,23.7061,165942.4492,33.5271,2619.8565,-393914.7000,709204.7825
5633.0000,12.5698,19.0188,0.0000,342021.3000,-342021.3000,15.9482,0.0000,54681.6851,54681.6851,778.8864,396702.9851,0.0000,-396702.9851,12.5698,7.4028,18618.2000,0.0000,18618.2000,0.6974,4719.1358,0.0000,4719.1358,34.0616,0.0000,13899.0642,13899.0642,12.5698,18.2793,0.0000,82184.6000,-82184.6000,4.3315,0.0000,13202.6503,13202.6503,211.5425,95387.2503,0.0000,-95387.2503,12.5698,7.4028,1284.4000,0.0000,1284.4000,0.0481,325.5555,0.0000,325.5555,2.3498,0.0000,958.8445,958.8445,12.5698,18.0828,0.0000,34850.3000,-34850.3000,1.9097,0.0000,5758.7084,5758.7084,93.2688,40609.0084,0.0000,-40609.0084,12.5698,7.4028,11157.4000,0.0000,11157.4000,0.4180,2828.0546,0.0000,2828.0546,20.4122,0.0000,8329.3454,8329.3454,18.2264,12.5813,18.2264,15.4038,25.4235,381352.6913,18.2264,12.5611,12.5813,15.3938,25.5142,204113.3246,18.2264,12.5550,12.5743,15.3907,25.5419,178793.3502,35.0295,2737.2512,-427996.2000,764259.3661
5634.0000,11.8803,18.3015,0.0000,252919.5000,-252919.5000,11.8193,0.0000,39814.6348,39814.6348,577.2372,292734.1348,0.0000,-292734.1348,11.8803,6.7017,15345.7000,0.0000,15345.7000,0.5717,3927.9398,0.0000,3927.9398,27.9189,0.0000,11417.7602,11417.7602,11.8803,17.5755,0.0000,53708.1000,-53708.1000,2.8343,0.0000,8552.6543,8552.6543,138.4204,62260.7543,0.0000,-62260.7543,11.8803,6.7017,1064.1000,0.0000,1064.1000,0.0396,272.3708,0.0000,272.3708,1.9359,0.0000,791.7292,791.7292,11.8803,17.3870,0.0000,34840.4000,-34840.4000,1.9096,0.0000,5718.5201,5718.5201,93.2596,40558.9201,0.0000,-40558.9201,11.8803,6.7017,13103.7000,0.0000,13103.7000,0.4881,3354.0695,0.0000,3354.0695,23.8399,0.0000,9749.6305,9749.6305,17.3641,11.8935,17.3641,14.6288,18.6339,279508.1875,17.3641,11.8704,11.8935,14.6172,18.7129,149702.8286,17.3641,11.8634,11.8855,14.6137,18.7365,131155.3969,26.4939,2070.2687,-311954.5000,560366.4130
5635.0000,11.4619,17.9031,0.0000,235064.3000,-235064.3000,10.9374,0.0000,36664.1408,36664.1408,534.1660,271728.4408,0.0000,-271728.4408,11.4619,6.3513,15334.2000,0.0000,15334.2000,0.5776,3948.6414,0.0000,3948.6414,28.2098,0.0000,11385.5586,11385.5586,11.4619,17.1676,0.0000,32658.9000,-32658.9000,1.7192,0.0000,5174.4170,5174.4170,83.9607,37833.3170,0.0000,-37833.3170,11.4619,6.3513,820.4000,0.0000,820.4000,0.0309,211.2575,0.0000,211.2575,1.5093,0.0000,609.1425,609.1425,11.4619,16.9676,0.0000,31734.8000,-31734.8000,1.7388,0.0000,5188.9432,5188.9432,84.9188,36923.7432,0.0000,-36923.7432,11.4619,6.3513,12504.8000,0.0000,12504.8000,0.4710,3220.0552,0.0000,3220.0552,23.0046,0.0000,9284.7448,9284.7448,16.9104,11.4762,16.9104,14.1933,16.2176,243263.3444,16.9104,11.4512,11.4762,14.1808,16.2921,130336.8684,16.9104,11.4437,11.4675,14.1771,16.3144,114200.5506,23.2124,1813.8458,-270798.6000,487800.7634
5636.0000,10.6887,17.1319,0.0000,158912.9000,-158912.9000,7.3750,0.0000,24376.6365,24376.6365,360.1825,183289.5365,0.0000,-183289.5365,10.6887,5.6327,15329.9000,0.0000,15329.9000,0.5814,3992.0752,0.0000,3992.0752,28.3958,0.0000,11337.8248,11337.8248,10.6887,16.3955,0.0000,9705.7000,-9705.7000,0.5102,0.0000,1524.2072,1524.2072,24.9155,11229.9072,0.0000,-11229.9072,10.6887,5.6327,897.2000,0.0000,897.2000,0.0340,233.6408,0.0000,233.6408,1.6619,0.0000,663.5592,663.5592,10.6887,16.1898,0.0000,29243.8000,-29243.8000,1.6021,0.0000,4750.5482,4750.5482,78.2438,33994.3482,0.0000,-33994.3482,10.6887,5.6327,11456.8000,0.0000,11456.8000,0.4345,2983.4772,0.0000,2983.4772,21.2216,0.0000,8473.3228,8473.3228,15.8072,10.7056,15.8072,13.2564,10.3670,155505.4226,15.8072,10.6759,10.7056,13.2416,10.4273,83418.3985,15.8072,10.6672,10.6953,13.2372,10.4451,73115.5575,15.8058,1235.0908,-170178.5000,312039.3786
5637.0000,10.2598,16.7260,0.0000,145727.2000,-145727.2000,6.7312,0.0000,22153.0705,22153.0705,328.7421,167880.2705,0.0000,-167880.2705,10.2598,5.2798,12993.0000,0.0000,12993.0000,0.4992,3404.8662,0.0000,3404.8662,24.3795,0.0000,9588.1338,9588.1338,10.2598,15.9780,0.0000,7010.7000,-7010.7000,0.3676,0.0000,1095.9117,1095.9117,17.9510,8106.6117,0.0000,-8106.6117,10.2598,5.2798,537.7000,0.0000,537.7000,0.0207,140.9064,0.0000,140.9064,1.0089,0.0000,396.7936,396.7936,10.2598,15.7589,0.0000,26681.2000,-26681.2000,1.4616,0.0000,4319.9037,4319.9037,71.3828,31001.1037,0.0000,-31001.1037,10.2598,5.2798,9360.8000,0.0000,9360.8000,0.3596,2453.0341,0.0000,2453.0341,17.5642,0.0000,6907.7659,6907.7659,15.4807,10.2779,15.4807,12.8793,9.4718,142076.5027,15.4807,10.2462,10.2779,12.8635,9.5294,76235.4304,15.4807,10.2368,10.2668,12.8588,9.5465,66825.6725,14.1598,1106.4684,-156527.6000,285137.6056
5638.0000,9.8999,16.3765,0.0000,117331.4000,-117331.4000,5.4057,0.0000,17703.9943,17703.9943,264.0039,135035.3943,0.0000,-135035.3943,9.8999,4.9654,12685.6000,0.0000,12685.6000,0.4909,3342.0170,0.0000,3342.0170,23.9766,0.0000,9343.5830,9343.5830,9.8999,15.6230,0.0000,6924.3000,-6924.3000,0.3625,0.0000,1078.4036,1078.4036,17.7058,8002.7036,0.0000,-8002.7036,9.8999,4.9654,400.8000,0.0000,400.8000,0.0155,105.5906,0.0000,105.5906,0.7575,0.0000,295.2094,295.2094,9.8999,15.3967,0.0000,23087.2000,-23087.2000,1.2648,0.0000,3728.2348,3728.2348,61.7707,26815.4348,0.0000,-26815.4348,9.8999,4.9654,8163.0000,0.0000,8163.0000,0.3159,2150.5395,0.0000,2150.5395,15.4286,0.0000,6012.4605,6012.4605,14.9894,9.9194,14.9894,12.4544,7.6805,115206.8737,14.9894,9.8852,9.9194,12.4373,7.7324,61859.0490,14.9894,9.8750,9.9075,12.4322,7.7478,54234.3843,11.7830,920.7434,-126093.5000,231300.3070
5639.0000,9.5555,16.0400,0.0000,102365.0000,-102365.0000,4.7061,0.0000,15337.6578,15337.6578,229.8364,117702.6578,0.0000,-117702.6578,9.5555,4.6604,12680.6000,0.0000,12680.6000,0.4938,3357.8235,0.0000,3357.8235,24.1157,0.0000,9322.7765,9322.7765,9.5555,15.2823,0.0000,4570.7000,-4570.7000,0.2390,0.0000,709.4323,709.4323,11.6747,5280.1323,0.0000,-5280.1323,9.5555,4.6604,410.4000,0.0000,410.4000,0.0160,108.6739,0.0000,108.6739,0.7805,0.0000,301.7261,301.7261,9.5555,15.0500,0.0000,19750.3000,-19750.3000,1.0821,0.0000,3181.8558,3181.8558,52.8476,22932.1558,0.0000,-22932.1558,9.5555,4.6604,4569.8000,0.0000,4569.8000,0.1779,1210.0833,0.0000,1210.0833,8.6907,0.0000,3359.7167,3359.7167,14.6880,9.5764,14.6880,12.1322,6.6195,99291.9951,14.6880,9.5398,9.5764,12.1139,6.6669,53335.0327,14.6880,9.5289,9.5636,12.1085,6.6809,46766.6177,10.0724,787.0693,-109025.2000,199393.6456
5640.0000,9.2397,15.7320,0.0000,83867.2000,-83867.2000,3.8478,0.0000,12486.6219,12486.6219,187.9225,96353.8219,0.0000,-96353.8219,9.2397,4.3821,12669.9000,0.0000,12669.9000,0.4963,3370.8410,0.0000,3370.8410,24.2398,0.0000,9299.0590,9299.0590,9.2397,14.9700,0.0000,3980.7000,-3980.7000,0.2080,0.0000,616.0090,616.0090,10.1573,4596.7090,0.0000,-4596.7090,9.2397,4.3821,399.9000,0.0000,399.9000,0.0157,106.3938,0.0000,106.3938,0.7651,0.0000,293.5062,293.5062,9.2397,14.7319,0.0000,16586.7000,-16586.7000,0.9089,0.0000,2666.7408,2666.7408,44.3882,19253.4408,0.0000,-19253.4408,9.2397,4.3821,1425.7000,0.0000,1425.7000,0.0558,379.3091,0.0000,379.3091,2.7276,0.0000,1046.3909,1046.3909,14.3741,9.2620,14.3741,11.8181,5.4544,81815.5353,14.3741,9.2228,9.2620,11.7985,5.4962,43969.8056,14.3741,9.2112,9.2484,11.7926,5.5086,38560.4884,8.2988,648.4813,-89939.1000,164345.8293
5641.0000,9.0636,15.5650,0.0000,81096.3000,-81096.3000,3.7139,0.0000,12031.9491,12031.9491,181.3791,93128.2491,0.0000,-93128.2491,9.0636,4.2375,12668.6000,0.0000,12668.6000,0.4990,3379.3967,0.0000,3379.3967,24.3719,0.0000,9289.2033,9289.2033,9.0636,14.7979,0.0000,5474.7000,-5474.7000,0.2858,0.0000,845.8348,845.8348,13.9567,6320.5348,0.0000,-6320.5348,9.0636,4.2375,409.1000,0.0000,409.1000,0.0161,109.1290,0.0000,109.1290,0.7870,0.0000,299.9710,299.9710,9.0636,14.5542,0.0000,14455.2000,-14455.2000,0.7922,0.0000,2321.5266,2321.5266,38.6900,16776.7266,0.0000,-16776.7266,9.0636,4.2375,826.8000,0.0000,826.8000,0.0326,220.5520,0.0000,220.5520,1.5906,0.0000,606.2480,606.2480,14.2120,9.0866,14.2120,11.6493,5.2778,79167.0531,14.2120,9.0462,9.0866,11.6291,5.3194,42555.2110,14.2120,9.0342,9.0726,11.6231,5.3318,37322.3591,8.0093,625.8608,-87121.7000,159044.6233
5642.0000,8.9178,15.4234,0.0000,73418.8000,-73418.8000,3.3588,0.0000,10861.6312,10861.6312,164.0401,84280.4312,0.0000,-84280.4312,8.9178,4.1105,12681.0000,0.0000,12681.0000,0.5011,3390.1189,0.0000,3390.1189,24.4717,0.0000,9290.8811,9290.8811,8.9178,14.6540,0.0000,6115.2000,-6115.2000,0.3190,0.0000,943.5537,943.5537,15.5818,7058.7537,0.0000,-7058.7537,8.9178,4.1105,400.9000,0.0000,400.9000,0.0158,107.1760,0.0000,107.1760,0.7737,0.0000,293.7240,293.7240,8.9178,14.4072,0.0000,12789.5000,-12789.5000,0.7010,0.0000,2052.2261,2052.2261,34.2352,14841.7261,0.0000,-14841.7261,8.9178,4.1105,377.7000,0.0000,377.7000,0.0149,100.9737,0.0000,100.9737,0.7289,0.0000,276.7263,276.7263,14.0032,8.9416,14.0032,11.4724,4.7934,71901.6721,14.0032,8.8998,8.9416,11.4515,4.8330,38664.0172,14.0032,8.8874,8.9271,11.4453,4.8448,33913.3597,7.3661,575.5953,-78863.9000,144479.0490
5643.0000,8.8173,15.3267,0.0000,67533.7000,-67533.7000,3.0870,0.0000,9971.3440,9971.3440,150.7641,77505.0440,0.0000,-77505.0440,8.8173,4.0250,12683.9000,0.0000,12683.9000,0.5025,3396.0260,0.0000,3396.0260,24.5407,0.0000,9287.8740,9287.8740,8.8173,14.5551,0.0000,9062.0000,-9062.0000,0.4726,0.0000,1396.9925,1396.9925,23.0811,10458.9925,0.0000,-10458.9925,8.8173,4.0250,408.5000,0.0000,408.5000,0.0162,109.3730,0.0000,109.3730,0.7904,0.0000,299.1270,299.1270,8.8173,14.3057,0.0000,11587.6000,-11587.6000,0.6352,0.0000,1858.2798,1858.2798,31.0208,13445.8798,0.0000,-13445.8798,8.8173,4.0250,377.7000,0.0000,377.7000,0.0150,101.1265,0.0000,101.1265,0.7308,0.0000,276.5735,276.5735,13.8370,8.8416,13.8370,11.3393,4.5551,68327.1481,13.8370,8.7989,8.8416,11.3180,4.5941,36752.5913,13.8370,8.7862,8.8268,11.3116,4.6057,32239.6273,7.0926,554.2266,-74713.2000,137319.3667
5644.0000,8.7695,15.2819,0.0000,86021.7000,-86021.7000,3.9298,0.0000,12689.2569,12689.2569,191.9261,98710.9569,0.0000,-98710.9569,8.7695,3.9871,12684.0000,0.0000,12684.0000,0.5034,3398.4990,0.0000,3398.4990,24.5848,0.0000,9285.5010,9285.5010,8.7695,14.5086,0.0000,8620.2000,-8620.2000,0.4494,0.0000,1328.3291,1328.3291,21.9498,9948.5291,0.0000,-9948.5291,8.7695,3.9871,401.4000,0.0000,401.4000,0.0159,107.5495,0.0000,107.5495,0.7780,0.0000,293.8505,293.8505,8.7695,14.2574,0.0000,9955.8000,-9955.8000,0.5458,0.0000,1596.1541,1596.1541,26.6541,11551.9541,0.0000,-11551.9541,8.7695,3.9871,826.8000,0.0000,826.8000,0.0328,221.5294,0.0000,221.5294,1.6026,0.0000,605.2706,605.2706,13.9778,8.7933,13.9778,11.3855,5.4762,82142.8190,13.9778,8.7515,8.7933,11.3646,5.5203,44162.7090,13.9778,8.7390,8.7788,11.3584,5.5335,38734.6602,8.2157,641.9892,-90685.5000,165040.1883
5645.0000,8.8551,15.3707,0.0000,94085.9000,-94085.9000,4.2970,0.0000,13902.0420,13902.0420,209.8609,107987.9420,0.0000,-107987.9420,8.8551,4.0745,12671.6000,0.0000,12671.6000,0.5033,3390.8029,0.0000,3390.8029,24.5818,0.0000,9280.7971,9280.7971,8.8551,14.5955,0.0000,8571.8000,-8571.8000,0.4469,0.0000,1321.8634,1321.8634,21.8237,9893.6634,0.0000,-9893.6634,8.8551,4.0745,529.1000,0.0000,529.1000,0.0210,141.5823,0.0000,141.5823,1.0264,0.0000,387.5177,387.5177,8.8551,14.3432,0.0000,9606.1000,-9606.1000,0.5266,0.0000,1540.8474,1540.8474,25.7188,11146.9474,0.0000,-11146.9474,8.8551,4.0745,4269.7000,0.0000,4269.7000,0.1696,1142.5322,0.0000,1142.5322,8.2828,0.0000,3127.1678,3127.1678,13.9076,8.8785,13.9076,11.3931,5.7848,86771.2943,13.9076,8.8375,8.8785,11.3725,5.8320,46655.6786,13.9076,8.8252,8.8642,11.3664,5.8461,40922.4971,8.9467,699.1064,-94793.4000,174349.4699
5646.0000,9.3660,15.8868,0.0000,184995.9000,-184995.9000,8.4532,0.0000,27612.8965,27612.8965,412.8408,212608.7965,0.0000,-212608.7965,9.3660,4.5647,12668.2000,0.0000,12668.2000,0.5024,3364.0307,0.0000,3364.0307,24.5377,0.0000,9304.1693,9304.1693,9.3660,15.1085,0.0000,491.1000,-491.1000,0.0256,0.0000,76.0872,76.0872,1.2506,567.1872,0.0000,-567.1872,9.3660,4.5647,482.1000,0.0000,482.1000,0.0191,128.0213,0.0000,128.0213,0.9338,0.0000,354.0787,354.0787,9.3660,14.8566,0.0000,10897.0000,-10897.0000,0.5973,0.0000,1753.3795,1753.3795,29.1732,12650.3795,0.0000,-12650.3795,9.3660,4.5647,14299.0000,0.0000,14299.0000,0.5671,3797.0884,0.0000,3797.0884,27.6965,0.0000,10501.9116,10501.9116,14.6117,9.3859,14.6117,11.9988,10.2440,153659.8068,14.6117,9.3510,9.3859,11.9814,10.3124,82499.4280,14.6117,9.3405,9.3738,11.9761,10.3331,72331.7299,15.2472,1191.4381,-168934.7000,308490.9647
5647.0000,9.8979,16.4086,0.0000,234100.5000,-234100.5000,10.7287,0.0000,35321.6611,35321.6611,523.9718,269422.1611,0.0000,-269422.1611,9.8979,5.0392,21521.2000,0.0000,21521.2000,0.8459,5669.9242,0.0000,5669.9242,41.3107,0.0000,15851.2758,15851.2758,9.8979,15.6362,0.0000,1199.1000,-1199.1000,0.0626,0.0000,186.7463,186.7463,3.0580,1385.8463,0.0000,-1385.8463,9.8979,5.0392,971.0000,0.0000,971.0000,0.0382,255.8174,0.0000,255.8174,1.8639,0.0000,715.1826,715.1826,9.8979,15.3929,0.0000,11728.2000,-11728.2000,0.6427,0.0000,1893.9002,1893.9002,31.3890,13622.1002,0.0000,-13622.1002,9.8979,5.0392,15197.2000,0.0000,15197.2000,0.5973,4003.8182,0.0000,4003.8182,29.1715,0.0000,11193.3818,11193.3818,15.0503,9.9156,15.0503,12.4829,12.7891,191835.8225,15.0503,9.8846,9.9156,12.4674,12.8663,102930.2741,15.0503,9.8752,9.9048,12.4627,12.8897,90227.8535,19.3730,1513.8356,-209338.4000,384993.9502
5648.0000,10.5559,17.0580,0.0000,259151.4000,-259151.4000,11.9139,0.0000,39641.2028,39641.2028,581.8561,298792.6028,0.0000,-298792.6028,10.5559,5.6350,26254.5000,0.0000,26254.5000,1.0224,6850.2522,0.0000,6850.2522,49.9320,0.0000,19404.2478,19404.2478,10.5559,16.2905,0.0000,46205.8000,-46205.8000,2.4165,0.0000,7245.7552,7245.7552,118.0199,53451.5552,0.0000,-53451.5552,10.5559,5.6350,1630.7000,0.0000,1630.7000,0.0635,425.4778,0.0000,425.4778,3.1013,0.0000,1205.2222,1205.2222,10.5559,16.0558,0.0000,10420.1000,-10420.1000,0.5709,0.0000,1690.9300,1690.9300,27.8820,12111.0300,0.0000,-12111.0300,10.5559,5.6350,14598.4000,0.0000,14598.4000,0.5685,3808.9745,0.0000,3808.9745,27.7639,0.0000,10789.4255,10789.4255,15.7699,10.5714,15.7699,13.1706,16.5978,248966.5855,15.7699,10.5443,10.5714,13.1571,16.6841,133472.7460,15.7699,10.5361,10.5620,13.1530,16.7104,116972.9241,24.8336,1940.5326,-273293.7000,499412.2557
5649.0000,11.0587,17.5446,0.0000,276355.8000,-276355.8000,12.7548,0.0000,42728.8095,42728.8095,622.9248,319084.6095,0.0000,-319084.6095,11.0587,6.0694,29841.3000,0.0000,29841.3000,1.1491,7729.2465,0.0000,7729.2465,56.1186,0.0000,22112.0535,22112.0535,11.0587,16.7860,0.0000,66224.1000,-66224.1000,3.4705,0.0000,10443.2364,10443.2364,169.4959,76667.3364,0.0000,-76667.3364,11.0587,6.0694,1760.5000,0.0000,1760.5000,0.0678,455.9901,0.0000,455.9901,3.3107,0.0000,1304.5099,1304.5099,11.0587,16.5625,0.0000,11373.8000,-11373.8000,0.6231,0.0000,1853.2489,1853.2489,30.4297,13227.0489,0.0000,-13227.0489,11.0587,6.0694,12802.1000,0.0000,12802.1000,0.4930,3315.8940,0.0000,3315.8940,24.0752,0.0000,9486.2060,9486.2060,16.3125,11.0729,16.3125,13.6927,18.7525,281288.1818,16.3125,11.0480,11.0729,13.6803,18.8415,150731.6177,16.3125,11.0405,11.0642,13.6765,18.8686,132080.0980,27.8374,2175.2521,-309549.8000,564099.8975
